	125_F_P_sh_R_D_A_02.c3d	125_F_P_sh_R_D_A_02.c3d	125_F_P_sh_R_D_A_02.c3d	125_F_P_sh_R_D_A_02.c3d	125_F_P_sh_R_D_A_02.c3d	125_F_P_sh_R_D_A_02.c3d	125_F_P_sh_R_D_A_02.c3d	125_F_P_sh_R_D_A_02.c3d	125_F_P_sh_R_D_A_03.c3d	125_F_P_sh_R_D_A_03.c3d	125_F_P_sh_R_D_A_03.c3d	125_F_P_sh_R_D_A_03.c3d	125_F_P_sh_R_D_A_03.c3d	125_F_P_sh_R_D_A_03.c3d	125_F_P_sh_R_D_A_03.c3d	125_F_P_sh_R_D_A_03.c3d	125_F_P_sh_R_D_A_04.c3d	125_F_P_sh_R_D_A_04.c3d	125_F_P_sh_R_D_A_04.c3d	125_F_P_sh_R_D_A_04.c3d	125_F_P_sh_R_D_A_04.c3d	125_F_P_sh_R_D_A_04.c3d	125_F_P_sh_R_D_A_04.c3d	125_F_P_sh_R_D_A_04.c3d	125_F_P_sh_R_D_A_05.c3d	125_F_P_sh_R_D_A_05.c3d	125_F_P_sh_R_D_A_05.c3d	125_F_P_sh_R_D_A_05.c3d	125_F_P_sh_R_D_A_05.c3d	125_F_P_sh_R_D_A_05.c3d	125_F_P_sh_R_D_A_05.c3d	125_F_P_sh_R_D_A_05.c3d	125_F_P_sh_R_D_A_06.c3d	125_F_P_sh_R_D_A_06.c3d	125_F_P_sh_R_D_A_06.c3d	125_F_P_sh_R_D_A_06.c3d	125_F_P_sh_R_D_A_06.c3d	125_F_P_sh_R_D_A_06.c3d	125_F_P_sh_R_D_A_06.c3d	125_F_P_sh_R_D_A_06.c3d	125_F_P_sh_R_D_A_07.c3d	125_F_P_sh_R_D_A_07.c3d	125_F_P_sh_R_D_A_07.c3d	125_F_P_sh_R_D_A_07.c3d	125_F_P_sh_R_D_A_07.c3d	125_F_P_sh_R_D_A_07.c3d	125_F_P_sh_R_D_A_07.c3d	125_F_P_sh_R_D_A_07.c3d	125_F_P_sh_R_D_A_09.c3d	125_F_P_sh_R_D_A_09.c3d	125_F_P_sh_R_D_A_09.c3d	125_F_P_sh_R_D_A_09.c3d	125_F_P_sh_R_D_A_09.c3d	125_F_P_sh_R_D_A_09.c3d	125_F_P_sh_R_D_A_09.c3d	125_F_P_sh_R_D_A_09.c3d	125_F_P_sh_R_D_A_10.c3d	125_F_P_sh_R_D_A_10.c3d	125_F_P_sh_R_D_A_10.c3d	125_F_P_sh_R_D_A_10.c3d	125_F_P_sh_R_D_A_10.c3d	125_F_P_sh_R_D_A_10.c3d	125_F_P_sh_R_D_A_10.c3d	125_F_P_sh_R_D_A_10.c3d
31	0.262213	0.456205	0.374548	0.237522	0.076852	0.156344	0.185191	0.063352	0.329930	0.147515	0.578991	0.387491	0.128759	0.312258	0.376829	0.230904	0.593312	0.180286	0.517822	0.160465	0.075344	0.337328	0.541983	0.073739	0.432220	0.197139	0.328923	0.145896	0.079191	0.173289	0.213379	0.078809	0.707276	0.206036	0.440672	0.190953	0.047458	0.125231	0.454609	0.106601	0.597715	0.265089	0.461270	0.223301	0.154456	0.241957	0.506951	0.543774	0.424332	0.283560	0.640134	0.454032	0.105550	0.373243	0.289884	0.423919	0.348715	0.530111	0.290600	0.192329	0.086222	0.270803	0.281743	0.874435
32	0.277525	0.454021	0.385683	0.236661	0.086422	0.152864	0.167720	0.072900	0.324606	0.105848	0.580095	0.387219	0.130601	0.312650	0.405318	0.194995	0.600741	0.196267	0.525391	0.151785	0.072040	0.329739	0.539254	0.076800	0.433725	0.197759	0.333245	0.146700	0.082488	0.161900	0.228521	0.080706	0.709157	0.208147	0.443657	0.191249	0.049110	0.126980	0.469644	0.106464	0.554366	0.264284	0.455243	0.223560	0.152830	0.138633	0.508799	0.478916	0.446696	0.279109	0.590565	0.403066	0.107142	0.325969	0.302488	0.496748	0.342281	0.491353	0.287026	0.195028	0.095493	0.268365	0.302431	0.880252
33	0.277892	0.461620	0.392344	0.228994	0.085236	0.152373	0.173619	0.078263	0.343502	0.196650	0.577787	0.387524	0.130979	0.318069	0.425956	0.177702	0.603897	0.207509	0.523785	0.143780	0.072873	0.246176	0.546026	0.081059	0.430580	0.183460	0.334196	0.147570	0.087731	0.160891	0.231761	0.081463	0.711103	0.209234	0.442031	0.190677	0.051214	0.139589	0.551769	0.101128	0.472691	0.258660	0.449630	0.223537	0.146836	0.140833	0.509147	0.320630	0.449265	0.270969	0.522890	0.365823	0.107473	0.331972	0.290231	0.711908	0.338321	0.463838	0.285462	0.191529	0.095822	0.293033	0.319048	0.880648
34	0.281812	0.467083	0.365944	0.204672	0.091893	0.157338	0.172595	0.078551	0.314356	0.245433	0.565159	0.380954	0.133328	0.346493	0.438102	0.171934	0.605072	0.213266	0.516758	0.147078	0.071973	0.218740	0.625421	0.081464	0.395636	0.173847	0.332746	0.148455	0.082879	0.159884	0.233783	0.082647	0.711726	0.208620	0.436524	0.189980	0.056711	0.147681	0.553715	0.088989	0.441970	0.248267	0.446280	0.223333	0.146365	0.137641	0.510919	0.306981	0.449586	0.263999	0.469100	0.342848	0.103151	0.362415	0.303109	0.997194	0.225767	0.469543	0.279130	0.179484	0.095512	0.285217	0.315552	0.879808
35	0.281798	0.470093	0.351647	0.171701	0.095134	0.165265	0.175540	0.077777	0.281760	0.278523	0.465884	0.329251	0.133301	0.340811	0.460259	0.171139	0.602882	0.212780	0.511933	0.158139	0.069494	0.204869	0.668811	0.082900	0.354617	0.173751	0.332666	0.147408	0.082373	0.122675	0.230559	0.076879	0.696413	0.208682	0.419274	0.190020	0.057671	0.153390	0.564268	0.104426	0.442943	0.217458	0.434328	0.221969	0.143825	0.141127	0.507812	0.277462	0.455351	0.264257	0.463609	0.330303	0.096922	0.365356	0.304520	1.304516	0.179887	0.485258	0.260354	0.174426	0.099375	0.291339	0.325579	0.864827
36	0.284286	0.462795	0.326864	0.134737	0.099629	0.150597	0.193767	0.073546	0.279200	0.310356	0.380969	0.277154	0.132529	0.330039	0.506135	0.166341	0.595333	0.208186	0.516453	0.164239	0.066587	0.200663	0.667176	0.086077	0.334160	0.176470	0.335930	0.145213	0.079806	0.104843	0.230746	0.071742	0.631003	0.207890	0.413092	0.188922	0.077410	0.157697	0.562807	0.104355	0.424374	0.184473	0.420049	0.217487	0.144346	0.147696	0.503018	0.252007	0.470781	0.261780	0.467965	0.306851	0.090731	0.366887	0.314382	1.613672	0.066416	0.508013	0.261291	0.175232	0.100408	0.288886	0.334860	0.640668
37	0.285489	0.447506	0.327129	0.121703	0.098717	0.147178	0.202030	0.064377	0.279469	0.422704	0.376754	0.267829	0.132517	0.302542	0.490542	0.160291	0.588832	0.206553	0.513304	0.169207	0.058508	0.197154	0.642146	0.076655	0.322011	0.173287	0.333415	0.143247	0.076877	0.107099	0.231177	0.067988	0.536831	0.206508	0.407449	0.183665	0.081252	0.174535	0.580442	0.094591	0.373865	0.176861	0.398208	0.214013	0.144906	0.149742	0.513273	0.188652	0.517289	0.261255	0.401843	0.257104	0.087134	0.367768	0.325374	1.918526	0.073650	0.505180	0.267886	0.174640	0.100287	0.275721	0.342102	0.366125
38	0.286154	0.445189	0.328184	0.125960	0.100837	0.138289	0.257333	0.073287	0.322136	0.465351	0.441363	0.270201	0.124106	0.276007	0.497072	0.118335	0.573904	0.203574	0.466677	0.173963	0.058961	0.195518	0.638922	0.073377	0.319996	0.168233	0.310561	0.143113	0.075299	0.132172	0.239904	0.064680	0.483569	0.204653	0.411943	0.175489	0.085354	0.177910	0.530369	0.086387	0.357364	0.165942	0.392864	0.206678	0.144511	0.168342	0.517004	0.161368	0.521419	0.256007	0.325022	0.204028	0.089383	0.270996	0.424063	2.206058	0.082504	0.514726	0.355269	0.201886	0.098873	0.270367	0.330738	0.316061
39	0.286007	0.443462	0.337242	0.131574	0.101477	0.134115	0.255863	0.073219	0.310104	0.466328	0.484894	0.260163	0.089613	0.249547	0.489032	0.106830	0.454562	0.200603	0.434431	0.174535	0.058082	0.162606	0.639448	0.082099	0.321171	0.178930	0.292879	0.155240	0.070243	0.136877	0.201748	0.062090	0.471215	0.202860	0.418760	0.168949	0.086594	0.179433	0.552465	0.088555	0.324292	0.161615	0.396731	0.199968	0.142152	0.206404	0.515251	0.158079	0.533098	0.230176	0.327338	0.173243	0.075966	0.239259	0.483797	2.331267	0.078840	0.411485	0.408842	0.220075	0.097363	0.234257	0.296990	0.240680
40	0.283601	0.443916	0.341039	0.135891	0.100273	0.135553	0.283557	0.072703	0.316974	0.467509	0.485162	0.231456	0.085460	0.238420	0.477329	0.091963	0.329483	0.201913	0.439345	0.174574	0.057812	0.138078	0.605062	0.092530	0.326211	0.180770	0.281412	0.153378	0.081595	0.198231	0.189736	0.056573	0.472829	0.218099	0.420371	0.161259	0.088160	0.170368	0.520309	0.088128	0.301127	0.136736	0.465310	0.198365	0.132243	0.220494	0.487015	0.168813	0.534460	0.220053	0.300499	0.159475	0.062537	0.229628	0.525517	2.516449	0.073950	0.337605	0.409783	0.221245	0.093609	0.234606	0.256085	0.182307
41	0.278977	0.440178	0.345978	0.136387	0.098376	0.141207	0.300119	0.071994	0.316247	0.469988	0.462705	0.180842	0.073467	0.230571	0.447977	0.084062	0.254883	0.203483	0.451816	0.174578	0.062163	0.169446	0.439217	0.094165	0.319022	0.237855	0.390756	0.180475	0.080533	0.283919	0.226374	0.080512	0.331180	0.238500	0.409573	0.153029	0.086912	0.166593	0.493878	0.093543	0.236533	0.127789	0.529031	0.197954	0.089538	0.212645	0.470546	0.161980	0.486291	0.188457	0.262069	0.144662	0.060775	0.224613	0.495931	2.652190	0.073069	0.322957	0.385019	0.230667	0.072956	0.249044	0.241193	0.156905
42	0.274352	0.415297	0.342706	0.142283	0.095917	0.196651	0.300111	0.072409	0.317519	0.474839	0.398657	0.120447	0.065829	0.228092	0.437081	0.083238	0.217895	0.198446	0.451377	0.161526	0.099535	0.173007	0.436604	0.093737	0.274050	0.264406	0.479049	0.220728	0.083072	0.291817	0.234490	0.084327	0.295179	0.232323	0.445727	0.148144	0.085103	0.248098	0.456730	0.096761	0.206275	0.127921	0.521848	0.196964	0.061228	0.207336	0.350843	0.162861	0.481447	0.134987	0.263635	0.167178	0.061993	0.220030	0.485802	2.739448	0.078070	0.306875	0.380440	0.253911	0.068336	0.229720	0.238647	0.127998
43	0.274212	0.388707	0.356190	0.151769	0.090997	0.294497	0.303433	0.076642	0.321300	0.475873	0.375950	0.094516	0.066332	0.227464	0.411803	0.089410	0.211821	0.181406	0.452259	0.143443	0.100181	0.187095	0.441405	0.089940	0.278368	0.266020	0.506273	0.230074	0.071087	0.312132	0.228718	0.088703	0.290758	0.229859	0.545330	0.148930	0.087727	0.260924	0.345843	0.096980	0.208867	0.113167	0.483287	0.189507	0.051205	0.208286	0.319698	0.168270	0.480150	0.135662	0.264218	0.173671	0.061196	0.219460	0.487046	2.800009	0.077297	0.304156	0.389348	0.287910	0.052121	0.244972	0.215077	0.076354
44	0.271313	0.336045	0.357741	0.154752	0.082935	0.335607	0.317722	0.069990	0.321700	0.476900	0.352805	0.091661	0.084635	0.228425	0.389553	0.095382	0.210637	0.178199	0.397377	0.140808	0.109260	0.201122	0.411893	0.092700	0.291695	0.267599	0.508093	0.229927	0.065307	0.311501	0.248119	0.090015	0.296217	0.238761	0.616290	0.145491	0.090924	0.264847	0.334032	0.096018	0.199369	0.111364	0.455932	0.174321	0.048542	0.211262	0.298302	0.172125	0.537374	0.159479	0.330976	0.166856	0.059420	0.219960	0.512439	2.844853	0.077285	0.304975	0.393745	0.327744	0.050745	0.233198	0.218583	0.065382
45	0.268558	0.287958	0.351209	0.156203	0.079422	0.346742	0.315510	0.066764	0.323169	0.477012	0.346477	0.091605	0.088964	0.241109	0.385361	0.095677	0.206443	0.180578	0.322276	0.138527	0.113983	0.210642	0.276117	0.092957	0.301017	0.267229	0.508775	0.233113	0.065296	0.337236	0.259971	0.089606	0.303474	0.226539	0.652803	0.141959	0.097267	0.265546	0.333206	0.085559	0.199053	0.124446	0.441899	0.156228	0.050375	0.214792	0.268300	0.163612	0.576322	0.173032	0.336420	0.153325	0.070515	0.219687	0.554883	2.875914	0.088581	0.305232	0.497188	0.373597	0.058757	0.388478	0.226650	0.071577
46	0.183797	0.203662	0.329800	0.152481	0.071833	0.365009	0.315662	0.066807	0.338386	0.477467	0.346266	0.105176	0.093372	0.265517	0.337702	0.084158	0.209699	0.183089	0.299518	0.134489	0.112364	0.220468	0.237132	0.089872	0.299741	0.262523	0.523659	0.232920	0.067242	0.346735	0.305900	0.089521	0.291263	0.211624	0.647229	0.139353	0.083140	0.262896	0.330605	0.079639	0.182389	0.132846	0.427147	0.139115	0.060286	0.214083	0.268428	0.166671	0.582404	0.180246	0.323837	0.144878	0.070060	0.217980	0.597668	2.895518	0.102369	0.305525	0.652859	0.388300	0.089272	0.389518	0.247550	0.072777
47	0.095499	0.199212	0.297984	0.150335	0.067967	0.363165	0.334888	0.067228	0.340273	0.477410	0.345558	0.118867	0.094567	0.262186	0.238134	0.079594	0.225326	0.185362	0.304140	0.143036	0.117171	0.263612	0.290829	0.090213	0.293102	0.259473	0.570017	0.233617	0.068706	0.347229	0.333530	0.091088	0.243122	0.208062	0.644415	0.156359	0.084162	0.244548	0.332837	0.074704	0.162918	0.139888	0.410555	0.129472	0.069982	0.214862	0.272755	0.165430	0.586222	0.195490	0.348043	0.146379	0.070176	0.212731	0.618672	2.884261	0.104949	0.305822	0.686750	0.393351	0.092469	0.409430	0.224738	0.076633
48	0.097548	0.187712	0.293518	0.152209	0.060771	0.382195	0.323755	0.070380	0.323339	0.478656	0.356535	0.120204	0.095771	0.255426	0.198358	0.090931	0.237313	0.184244	0.349208	0.146021	0.115101	0.280168	0.301598	0.102788	0.281690	0.264207	0.562371	0.233954	0.069897	0.359266	0.329801	0.110065	0.232230	0.216013	0.636870	0.154148	0.088400	0.244341	0.362147	0.072619	0.206740	0.140463	0.409351	0.124591	0.070415	0.219147	0.243196	0.166292	0.583157	0.197536	0.383092	0.162604	0.070930	0.155794	0.627252	2.826584	0.105196	0.309638	0.686194	0.475823	0.105937	0.437496	0.254573	0.080430
49	0.103668	0.181678	0.288865	0.157795	0.059754	0.510082	0.320796	0.072757	0.290420	0.458428	0.361937	0.119987	0.093463	0.249142	0.187632	0.111862	0.214935	0.170661	0.415450	0.146476	0.116755	0.275828	0.309009	0.115650	0.266423	0.272162	0.586025	0.235999	0.076163	0.358822	0.319080	0.115877	0.235114	0.216155	0.625508	0.146972	0.082245	0.241645	0.372288	0.073418	0.242797	0.140803	0.419057	0.123627	0.072947	0.213154	0.225934	0.152203	0.531458	0.208946	0.403388	0.194394	0.073001	0.111713	0.625048	2.715916	0.104590	0.311447	0.687879	0.682787	0.118735	0.454770	0.318107	0.081652
50	0.138722	0.178887	0.289862	0.165740	0.049569	0.518799	0.278830	0.061228	0.291994	0.499396	0.382707	0.123575	0.092420	0.255364	0.184101	0.107041	0.210136	0.151363	0.530987	0.148584	0.115582	0.267661	0.329667	0.109961	0.262861	0.272285	0.607747	0.237683	0.080086	0.358601	0.321451	0.115885	0.241951	0.215653	0.609878	0.145896	0.083136	0.239948	0.375046	0.077100	0.243811	0.144838	0.422040	0.125289	0.094728	0.169379	0.218824	0.146617	0.493974	0.218970	0.422017	0.223380	0.074682	0.100476	0.630499	2.556854	0.110622	0.315214	0.688572	0.933495	0.121811	0.468543	0.344681	0.082144
51	0.161337	0.183929	0.280009	0.173235	0.048545	0.525322	0.286175	0.067647	0.289211	0.535955	0.395849	0.124507	0.087715	0.265720	0.184759	0.120912	0.259872	0.133449	0.580733	0.148254	0.120405	0.250697	0.341318	0.102173	0.259614	0.272515	0.612067	0.239139	0.075820	0.307410	0.398359	0.117398	0.233228	0.214553	0.601389	0.146512	0.085484	0.217379	0.373225	0.068538	0.245296	0.151478	0.433844	0.125559	0.098330	0.154170	0.220901	0.143347	0.490014	0.236899	0.449943	0.228464	0.075383	0.096658	0.633985	2.360569	0.116566	0.315252	0.691064	1.235182	0.121582	0.510940	0.352726	0.075787
52	0.157636	0.188409	0.285328	0.177724	0.070913	0.540149	0.326484	0.067309	0.291684	0.517949	0.403072	0.124516	0.099638	0.268369	0.181703	0.137098	0.296564	0.126115	0.656701	0.143668	0.103091	0.248792	0.336589	0.118707	0.216111	0.274626	0.621304	0.241255	0.079782	0.249081	0.420304	0.111760	0.223043	0.212514	0.601369	0.149296	0.085055	0.127224	0.368608	0.068386	0.246156	0.156736	0.478628	0.127382	0.098760	0.172283	0.218193	0.138463	0.495477	0.259511	0.456430	0.227954	0.076310	0.088356	0.604851	2.126927	0.117294	0.295152	0.707746	1.558166	0.124315	0.516026	0.393151	0.070926
53	0.157153	0.186163	0.300883	0.170406	0.074256	0.559471	0.313953	0.064735	0.294253	0.427228	0.414382	0.117244	0.106585	0.267243	0.144432	0.149572	0.384151	0.129019	0.762665	0.129507	0.084443	0.257290	0.325395	0.135927	0.197275	0.279188	0.638990	0.244889	0.083571	0.244108	0.427975	0.119123	0.217657	0.212769	0.601536	0.156561	0.078971	0.066293	0.365516	0.067527	0.243200	0.155201	0.516905	0.128143	0.096874	0.165863	0.195975	0.139473	0.506230	0.294871	0.463029	0.227206	0.079408	0.089932	0.559111	1.863356	0.118718	0.255299	0.729076	1.687984	0.124728	0.516060	0.407032	0.063897
54	0.157664	0.186539	0.278109	0.161297	0.080128	0.565331	0.314038	0.068635	0.240639	0.426529	0.366682	0.109618	0.105020	0.266424	0.137479	0.148856	0.402367	0.134674	0.797324	0.124459	0.083369	0.391558	0.334329	0.142780	0.198459	0.277094	0.697117	0.248793	0.098884	0.221678	0.440926	0.115102	0.223569	0.213085	0.606697	0.167909	0.059554	0.052490	0.362650	0.061003	0.254744	0.152142	0.519703	0.119695	0.099839	0.161717	0.154734	0.136089	0.521927	0.334740	0.459062	0.226948	0.079672	0.095908	0.504589	1.626995	0.166242	0.206041	0.731321	1.784600	0.125685	0.505251	0.411235	0.061440
55	0.157531	0.183025	0.267734	0.156242	0.078336	0.524108	0.317675	0.065796	0.241207	0.458994	0.344136	0.111859	0.088031	0.258005	0.131341	0.145297	0.415788	0.166717	0.797978	0.129279	0.069668	0.424037	0.339658	0.141690	0.194116	0.270104	0.756574	0.251370	0.103333	0.217015	0.443485	0.114520	0.236327	0.212996	0.618924	0.183522	0.056211	0.048206	0.326232	0.054264	0.261038	0.150472	0.514077	0.104784	0.110399	0.205736	0.099449	0.126328	0.493123	0.355560	0.455513	0.226335	0.078994	0.098278	0.514995	1.381059	0.296323	0.187043	0.722881	1.837861	0.127385	0.496587	0.401876	0.061368
56	0.155532	0.177967	0.242854	0.157358	0.077806	0.505110	0.321710	0.068118	0.240029	0.480741	0.350609	0.126633	0.081856	0.187119	0.124023	0.143518	0.428393	0.188082	0.828745	0.130868	0.079529	0.423816	0.341610	0.141738	0.202421	0.260978	0.783576	0.248736	0.108662	0.205133	0.449628	0.113990	0.239001	0.212997	0.637571	0.189454	0.054507	0.083632	0.322246	0.048714	0.260986	0.157384	0.516531	0.097225	0.119771	0.226659	0.099317	0.122073	0.499366	0.354547	0.456019	0.225483	0.082845	0.169710	0.539685	1.160688	0.420590	0.170075	0.685895	1.882187	0.124296	0.385799	0.400188	0.054269
57	0.152905	0.175985	0.248499	0.156043	0.078271	0.496757	0.320948	0.082308	0.241742	0.486569	0.357157	0.125810	0.078709	0.185567	0.112636	0.143081	0.456245	0.194118	0.900094	0.129182	0.077188	0.428424	0.318360	0.141760	0.232614	0.253852	0.795384	0.236179	0.107430	0.245397	0.421382	0.113966	0.246993	0.213160	0.637439	0.189771	0.045477	0.106269	0.265104	0.050644	0.259222	0.162449	0.509289	0.093645	0.120101	0.261734	0.097624	0.117322	0.505085	0.356368	0.461676	0.225848	0.095629	0.190253	0.546546	0.967309	0.522405	0.239715	0.664704	1.918376	0.099133	0.375169	0.379125	0.052864
58	0.179625	0.176761	0.281533	0.143849	0.081798	0.483983	0.327674	0.085865	0.235683	0.486327	0.390969	0.124459	0.077310	0.252476	0.119749	0.143260	0.470178	0.192850	0.970972	0.128704	0.082306	0.422219	0.272615	0.136318	0.258020	0.236780	0.789178	0.225348	0.117842	0.332748	0.403339	0.105616	0.273315	0.211074	0.631995	0.189702	0.040164	0.108776	0.167587	0.044172	0.259233	0.169364	0.437325	0.099657	0.114501	0.265053	0.086079	0.106880	0.529767	0.377184	0.476851	0.225265	0.104386	0.216017	0.549880	0.790263	0.558314	0.289434	0.661978	1.941783	0.094917	0.350762	0.377821	0.047436
59	0.317392	0.173582	0.292370	0.136038	0.081258	0.486730	0.319423	0.088068	0.232739	0.486214	0.516714	0.124089	0.078195	0.256198	0.143864	0.133937	0.475411	0.190605	1.011355	0.129006	0.084822	0.499387	0.265428	0.128675	0.318094	0.179641	0.728323	0.186990	0.156663	0.342792	0.401655	0.083093	0.286247	0.196266	0.630687	0.189712	0.044726	0.145468	0.107916	0.041509	0.260343	0.175388	0.380920	0.099863	0.109122	0.278722	0.084561	0.096951	0.544825	0.383189	0.534962	0.226025	0.109205	0.239220	0.516042	0.640185	0.565050	0.304365	0.665396	1.958103	0.096958	0.317553	0.345349	0.039447
60	0.455971	0.186294	0.386975	0.134643	0.082761	0.468661	0.315849	0.091939	0.232714	0.487528	0.608534	0.123231	0.077517	0.265215	0.162384	0.121590	0.485476	0.189461	1.014703	0.129365	0.090899	0.509025	0.240111	0.112292	0.354959	0.162964	0.699071	0.147774	0.161735	0.339072	0.403963	0.078241	0.289242	0.157538	0.630641	0.189735	0.039602	0.152403	0.103727	0.033471	0.256729	0.180557	0.376287	0.097606	0.108634	0.304186	0.077888	0.107774	0.536938	0.391708	0.590084	0.215448	0.123958	0.253761	0.458474	0.514011	0.635321	0.314274	0.680598	1.964702	0.090385	0.317823	0.290561	0.036419
61	0.536141	0.214020	0.645581	0.138560	0.096550	0.326937	0.319042	0.089845	0.233131	0.493479	0.617632	0.122804	0.074366	0.262309	0.175200	0.117957	0.488330	0.190678	1.015731	0.128497	0.089813	0.508251	0.215510	0.109058	0.356972	0.161712	0.706486	0.142285	0.159261	0.362538	0.389352	0.078300	0.298274	0.145436	0.592116	0.188787	0.048377	0.154684	0.103584	0.033336	0.253680	0.175504	0.380520	0.092298	0.094478	0.303031	0.076283	0.103318	0.538631	0.402102	0.603200	0.204638	0.124517	0.340824	0.436715	0.402467	0.714694	0.331834	0.707136	1.970901	0.097048	0.347075	0.260477	0.039832
62	0.589422	0.212744	0.763415	0.139349	0.099072	0.331838	0.323902	0.091979	0.224479	0.493767	0.695314	0.104732	0.076167	0.255087	0.175637	0.100138	0.491699	0.185905	1.019964	0.128209	0.082991	0.505684	0.309110	0.105062	0.365357	0.229007	0.733414	0.136952	0.165730	0.497658	0.295393	0.073617	0.304205	0.144071	0.504675	0.188168	0.075659	0.160191	0.108906	0.031962	0.254074	0.164963	0.383119	0.089635	0.085085	0.305308	0.058661	0.090193	0.546972	0.422988	0.584236	0.211762	0.124185	0.566840	0.428743	0.312365	0.768378	0.384408	0.712878	1.970941	0.103810	0.288702	0.274051	0.042028
63	0.610728	0.240303	0.799094	0.137264	0.096830	0.354908	0.299895	0.090251	0.228126	0.494237	0.777556	0.097754	0.073231	0.262569	0.179991	0.074880	0.527930	0.197351	1.023509	0.129836	0.084027	0.503839	0.386976	0.085941	0.362594	0.379847	0.749627	0.129115	0.171725	0.520119	0.267301	0.050952	0.301992	0.135413	0.391487	0.186898	0.087087	0.161829	0.114450	0.032506	0.251149	0.155698	0.396279	0.090508	0.082970	0.292832	0.059992	0.076228	0.549506	0.429615	0.558324	0.212019	0.129452	0.573614	0.424700	0.273154	0.806329	0.396219	0.616636	1.964736	0.102623	0.316052	0.245612	0.047255
64	0.720575	0.239232	0.819544	0.129394	0.081847	0.328573	0.223068	0.091950	0.230078	0.485988	0.819149	0.103757	0.079825	0.310031	0.184086	0.048513	0.532012	0.199583	1.022794	0.130507	0.084473	0.461564	0.410828	0.082434	0.397547	0.702819	0.725937	0.124598	0.170461	0.517990	0.299101	0.042560	0.310723	0.133509	0.307619	0.176718	0.140041	0.163099	0.123507	0.032785	0.265497	0.148476	0.397752	0.093860	0.090602	0.292700	0.067291	0.070146	0.566829	0.441337	0.557549	0.216294	0.130698	0.609257	0.428655	0.275316	0.831028	0.398492	0.480744	1.964059	0.105639	0.319851	0.222481	0.048208
65	0.841609	0.254121	0.834053	0.118975	0.076670	0.294550	0.216907	0.093818	0.230725	0.457595	0.907747	0.102702	0.083032	0.338928	0.185060	0.040989	0.532133	0.221584	1.018870	0.124845	0.090020	0.480704	0.396810	0.078499	0.454961	0.765304	0.691918	0.120325	0.164637	0.518113	0.290624	0.042586	0.318645	0.152098	0.315638	0.167256	0.219781	0.161547	0.124237	0.033763	0.273343	0.156598	0.402223	0.091437	0.092058	0.295078	0.136197	0.068513	0.571753	0.447390	0.573176	0.222012	0.131206	0.631285	0.420848	0.280471	0.840175	0.396948	0.462921	1.964406	0.107279	0.320848	0.209448	0.051564
66	0.869788	0.250585	0.838592	0.104932	0.073226	0.245065	0.215817	0.090277	0.225007	0.378321	0.952115	0.098359	0.088594	0.359437	0.186109	0.040175	0.526337	0.235845	1.014610	0.116149	0.109149	0.600007	0.406604	0.080607	0.453912	0.966518	0.687993	0.116478	0.161416	0.516686	0.264050	0.042373	0.381591	0.165335	0.417508	0.141261	0.238598	0.135282	0.128633	0.033136	0.225028	0.208461	0.401880	0.093549	0.086920	0.293277	0.143064	0.069034	0.583036	0.452123	0.672325	0.214086	0.130213	0.689957	0.425227	0.286775	0.842051	0.417079	0.467470	1.944280	0.124439	0.331001	0.195368	0.065337
67	0.876872	0.249113	0.886574	0.091348	0.088047	0.259200	0.202299	0.088967	0.225101	0.321124	0.956669	0.097195	0.091237	0.358946	0.194334	0.040316	0.526923	0.244762	1.004537	0.116525	0.126846	0.691654	0.426795	0.090593	0.454580	1.113014	0.653979	0.110667	0.161307	0.501870	0.243499	0.042151	0.384355	0.153715	0.564632	0.130766	0.316642	0.130950	0.130277	0.029001	0.202766	0.233526	0.405742	0.099579	0.075294	0.247859	0.143371	0.069160	0.590577	0.448708	0.774724	0.194229	0.132515	0.701807	0.472288	0.292602	0.841966	0.432361	0.509254	1.871111	0.158236	0.335383	0.210218	0.081325
68	0.880937	0.249098	0.938972	0.085539	0.099544	0.254476	0.174075	0.085705	0.214434	0.320720	1.024561	0.118521	0.093203	0.343058	0.202705	0.039912	0.527225	0.259584	0.955049	0.114737	0.142135	0.698030	0.460203	0.106417	0.478831	1.129203	0.641163	0.106480	0.161944	0.477551	0.259045	0.042939	0.415695	0.170728	0.586025	0.131747	0.346885	0.119009	0.136130	0.026878	0.196477	0.283500	0.407729	0.099836	0.068005	0.220076	0.166137	0.069237	0.591257	0.455529	0.792217	0.167300	0.131531	0.705093	0.473763	0.298927	0.840910	0.431843	0.592489	1.738660	0.204586	0.335475	0.228587	0.090491
69	0.880886	0.250769	0.983812	0.084333	0.103314	0.270124	0.179310	0.073393	0.188052	0.317458	1.058628	0.134619	0.113255	0.304223	0.197702	0.036552	0.507395	0.269030	0.912348	0.113621	0.139687	0.675834	0.494582	0.110747	0.484406	1.133034	0.637589	0.101673	0.151110	0.414386	0.261080	0.045215	0.464679	0.179210	0.585950	0.131332	0.350562	0.079817	0.178835	0.030565	0.193577	0.307875	0.387745	0.099903	0.065512	0.197217	0.212394	0.069305	0.597093	0.459112	0.780181	0.154443	0.131148	0.705053	0.461097	0.300766	0.840485	0.431534	0.623046	1.540148	0.300937	0.336769	0.230428	0.094107
