	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_01.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_04.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_07.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_08.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d	142_P_T1_sh_L_ND_NA_09.c3d
	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z
	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D
	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med
ITEM	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y
1	0.133709	0.033581	-0.008034	-2.492245	-1.310999	6.282832	0.698227	-0.911714	-0.256263	43.617329	-11.610456	2.847086	-0.233767	-0.245649	0.241551	40.696705	-9.539008	-5.664263	22.938013	-5.403450	-8.675934	1.664235	-0.163585	-8.700739	0.064689	0.017565	0.027861	-6.756895	-0.171949	14.159827	0.535327	1.196966	0.537825	47.834805	10.587911	2.225227	-0.262868	0.358644	-0.275425	39.682304	2.030604	-6.943986	28.704905	-8.193130	-9.541346	4.674698	9.860048	-14.496392	0.146986	0.042027	-0.006103	-4.743691	2.455550	6.905118	0.715750	-0.543464	-0.126972	45.726765	-9.048985	0.757002	-0.275022	-0.151113	0.165025	39.499538	-8.728597	-5.025775	23.832159	-1.255471	-15.171049	-0.599715	-7.810146	3.477488	0.123758	-0.005995	0.021552	0.631292	-4.099565	8.535489	0.535439	1.331094	0.624340	46.983246	12.237930	5.983757	-0.213256	0.347477	-0.269590	40.538483	2.856782	-7.191344	27.554659	-10.658955	-7.030606	-0.518105	11.620035	-10.708738	0.110124	0.023612	-0.005851	-5.426757	-1.888961	4.144276	0.645369	-0.488154	-0.092765	45.574844	-6.541988	4.396889	-0.242093	-0.162748	0.188976	37.810287	-14.175339	-2.728060	23.443369	-6.364244	-14.482051	-0.428245	-1.029476	-6.974295	0.058479	0.014510	0.003589	-7.134449	-0.092415	11.965563	0.453217	0.569194	0.326232	48.217712	-2.847929	-2.485467	-0.193343	0.133105	-0.110529	42.411697	-4.370568	-10.620877	28.019255	-19.887262	-8.105354	-3.327287	5.024701	-1.663014	0.143514	0.039689	-0.000195	-2.140404	-0.584798	5.274974	0.497158	-0.653889	-0.131168	40.884087	-10.770956	1.445551	-0.191187	-0.198138	0.191792	39.757721	-7.784241	-8.729014	23.173342	-5.481684	0.810545	-6.280007	-6.320900	-2.728467	0.110053	0.001900	0.006129	-6.371635	-2.674048	8.126132	0.502473	0.677503	0.365398	45.066898	1.516135	0.872381	-0.175839	0.189718	-0.114584	36.400536	-3.374362	-9.190128	29.756098	-21.169649	6.221380	-8.708847	6.920149	-4.901178	0.235801	0.060263	-0.006761	0.706692	1.364443	4.069612	0.724840	-0.591507	-0.096125	45.667763	-10.530187	5.088934	-0.198043	-0.186671	0.189168	42.379227	-7.665529	-9.479580	25.150185	-3.405629	-4.771657	-0.248471	-10.779669	-7.907242	0.091661	0.018058	0.013573	-4.870218	-5.003368	12.354512	0.720750	0.696983	0.254245	49.061325	2.299044	-2.856934	-0.374336	0.220878	-0.214175	42.757626	1.672331	-7.595975	27.248613	-14.252495	1.414153	-0.634500	7.297728	-6.620835
2	0.163845	0.044849	-0.004208	-2.358636	-0.940267	6.242746	0.683897	-0.874385	-0.239071	43.596340	-11.462398	2.839905	-0.211948	-0.235500	0.233886	40.680984	-9.658004	-5.416762	23.008701	-5.268807	-8.673633	1.579349	-0.338580	-8.634663	0.088510	0.014142	0.026475	-6.539920	-0.834659	14.147091	0.543352	1.229495	0.557253	47.835564	10.754266	2.370038	-0.240431	0.363305	-0.277660	39.540398	1.964264	-6.982558	28.836557	-8.300112	-9.497051	4.531237	10.011524	-14.756624	0.176684	0.053409	-0.003252	-4.517788	2.827200	6.749968	0.709367	-0.501204	-0.101432	45.715408	-8.900866	0.808503	-0.259629	-0.141298	0.159616	39.575703	-8.850081	-4.764741	23.908382	-1.138073	-15.146249	-0.705655	-7.958620	3.504151	0.159977	-0.013049	0.020367	0.899255	-4.688601	8.506767	0.528611	1.328397	0.623843	46.754250	12.325455	6.236657	-0.190330	0.346992	-0.266056	40.387791	2.786003	-7.224786	27.461803	-10.815599	-6.913395	-0.466085	11.790146	-11.021759	0.135966	0.032432	-0.003170	-5.237295	-1.508404	4.054423	0.632027	-0.455726	-0.072775	45.520561	-6.482528	4.467268	-0.226050	-0.156283	0.184108	37.870888	-14.253457	-2.507550	23.496359	-6.260037	-14.421544	-0.546429	-1.178711	-7.008944	0.081862	0.012687	-0.000513	-6.851812	-0.253567	11.673756	0.456376	0.571715	0.333551	48.305470	-2.761462	-2.345373	-0.182043	0.128033	-0.110941	42.377525	-4.431505	-10.472449	28.185219	-20.004061	-7.909591	-3.580777	5.019745	-1.777575	0.175904	0.051546	0.004626	-1.981414	-0.215315	5.218234	0.478630	-0.615843	-0.116402	40.890877	-10.676615	1.506785	-0.168726	-0.186261	0.184474	39.675865	-7.842193	-8.465832	23.333139	-5.368641	0.894240	-6.456118	-6.476826	-2.812056	0.137293	-0.002460	0.003610	-6.130289	-3.017818	7.892109	0.493022	0.685732	0.371087	45.061520	1.464657	0.847203	-0.157215	0.189415	-0.117308	36.378304	-3.391518	-9.065486	29.833029	-21.314466	6.366369	-8.871387	7.020486	-5.046661	0.272699	0.070156	-0.004686	1.002375	1.799328	3.883700	0.727569	-0.546136	-0.070765	45.643295	-10.420135	5.025802	-0.186146	-0.175258	0.180519	42.384308	-7.755708	-9.166739	25.245684	-3.275974	-4.773488	-0.367117	-10.917195	-7.831786	0.116770	0.014838	0.009927	-4.673982	-5.339939	12.041393	0.702558	0.724947	0.278809	48.871208	2.575758	-2.795955	-0.350016	0.219036	-0.210775	42.480244	1.371849	-7.389953	27.223249	-14.389226	1.478716	-0.662824	7.434951	-6.754098
3	0.195303	0.056522	-0.000264	-2.204971	-0.557907	6.195743	0.669780	-0.835149	-0.220874	43.580345	-11.310701	2.838434	-0.189794	-0.224799	0.225861	40.676498	-9.772432	-5.171853	23.082846	-5.133414	-8.671224	1.490963	-0.513790	-8.568863	0.114516	0.010405	0.024980	-6.275599	-1.507033	14.114904	0.549006	1.259907	0.576088	47.837730	10.910686	2.509985	-0.215984	0.367350	-0.279524	39.414486	1.898772	-7.015403	28.968288	-8.409023	-9.447040	4.387296	10.161440	-15.019904	0.207406	0.065130	-0.000269	-4.276808	3.205975	6.595942	0.704207	-0.457948	-0.075243	45.707779	-8.753060	0.863822	-0.244284	-0.131012	0.153914	39.655861	-8.966706	-4.507411	23.987289	-1.020945	-15.121537	-0.814180	-8.106595	3.531194	0.198566	-0.020462	0.019426	1.211176	-5.286371	8.484749	0.521995	1.325267	0.623152	46.530907	12.398035	6.479877	-0.166869	0.346593	-0.262430	40.248192	2.719782	-7.264028	27.372372	-10.973500	-6.788816	-0.417703	11.957664	-11.338584	0.162887	0.041596	-0.000378	-5.033038	-1.115949	3.967727	0.619765	-0.422487	-0.052282	45.470581	-6.425285	4.541398	-0.210102	-0.149338	0.178986	37.935555	-14.325596	-2.289736	23.552654	-6.156485	-14.360436	-0.667854	-1.326914	-7.044134	0.107337	0.010484	-0.004940	-6.532814	-0.423168	11.351314	0.457843	0.573461	0.340168	48.393215	-2.687664	-2.200263	-0.168912	0.122361	-0.111378	42.351517	-4.482658	-10.309348	28.351269	-20.122831	-7.708299	-3.835691	5.015436	-1.895361	0.209686	0.063794	0.009604	-1.798950	0.167257	5.160147	0.461190	-0.576415	-0.100769	40.903812	-10.579824	1.574218	-0.146183	-0.173721	0.176836	39.607319	-7.894216	-8.207067	23.495703	-5.255776	0.977873	-6.634686	-6.631752	-2.895359	0.165794	-0.007088	0.001010	-5.861704	-3.367499	7.652258	0.482877	0.694009	0.376926	45.053429	1.408738	0.819338	-0.137934	0.188823	-0.119964	36.358597	-3.405616	-8.941008	29.908401	-21.458731	6.513969	-9.033131	7.119267	-5.193151	0.310234	0.080144	-0.002569	1.308496	2.237833	3.697775	0.730687	-0.500008	-0.044894	45.621136	-10.308801	4.965561	-0.174344	-0.163611	0.171693	42.391083	-7.842820	-8.856680	25.342896	-3.146492	-4.775805	-0.487328	-11.054272	-7.755627	0.143387	0.011257	0.006143	-4.448560	-5.682399	11.709040	0.683564	0.753422	0.303935	48.687634	2.845778	-2.734679	-0.324012	0.216834	-0.207384	42.222832	1.074909	-7.180085	27.199547	-14.527514	1.548406	-0.693070	7.571430	-6.890213
