	222_C_T2_sh_L_ND_01.c3d	222_C_T2_sh_L_ND_01.c3d	222_C_T2_sh_L_ND_01.c3d	222_C_T2_sh_L_ND_01.c3d	222_C_T2_sh_L_ND_01.c3d	222_C_T2_sh_L_ND_01.c3d	222_C_T2_sh_L_ND_01.c3d	222_C_T2_sh_L_ND_01.c3d	222_C_T2_sh_L_ND_02.c3d	222_C_T2_sh_L_ND_02.c3d	222_C_T2_sh_L_ND_02.c3d	222_C_T2_sh_L_ND_02.c3d	222_C_T2_sh_L_ND_02.c3d	222_C_T2_sh_L_ND_02.c3d	222_C_T2_sh_L_ND_02.c3d	222_C_T2_sh_L_ND_02.c3d	222_C_T2_sh_L_ND_06.c3d	222_C_T2_sh_L_ND_06.c3d	222_C_T2_sh_L_ND_06.c3d	222_C_T2_sh_L_ND_06.c3d	222_C_T2_sh_L_ND_06.c3d	222_C_T2_sh_L_ND_06.c3d	222_C_T2_sh_L_ND_06.c3d	222_C_T2_sh_L_ND_06.c3d	222_C_T2_sh_L_ND_07.c3d	222_C_T2_sh_L_ND_07.c3d	222_C_T2_sh_L_ND_07.c3d	222_C_T2_sh_L_ND_07.c3d	222_C_T2_sh_L_ND_07.c3d	222_C_T2_sh_L_ND_07.c3d	222_C_T2_sh_L_ND_07.c3d	222_C_T2_sh_L_ND_07.c3d	222_C_T2_sh_L_ND_10.c3d	222_C_T2_sh_L_ND_10.c3d	222_C_T2_sh_L_ND_10.c3d	222_C_T2_sh_L_ND_10.c3d	222_C_T2_sh_L_ND_10.c3d	222_C_T2_sh_L_ND_10.c3d	222_C_T2_sh_L_ND_10.c3d	222_C_T2_sh_L_ND_10.c3d
57	0.198580	0.215302	0.386231	0.837516	0.177729	0.087654	0.726513	0.389732	0.457268	0.511932	0.455383	0.477208	0.372634	0.158572	0.654529	0.964971	0.297326	0.189686	0.772168	0.538002	0.481655	0.096746	0.168938	0.090131	0.277039	0.186094	0.414362	0.431181	0.098273	0.042529	0.555327	0.361911	0.860231	0.704377	0.337693	0.367507	0.140789	0.108881	0.372808	0.219166
58	0.188794	0.214939	0.362349	0.731573	0.178222	0.085957	0.816106	0.419718	0.442210	0.476650	0.540042	0.488057	0.372683	0.156616	0.658094	0.964996	0.329379	0.197240	0.763116	0.528742	0.481627	0.102215	0.124346	0.100775	0.278709	0.186051	0.406555	0.449334	0.105733	0.045619	0.566465	0.387583	0.855476	0.705317	0.331812	0.376767	0.146712	0.131685	0.422097	0.249197
59	0.179039	0.217086	0.328561	0.732423	0.178013	0.084949	0.806015	0.461966	0.432655	0.449148	0.551083	0.510218	0.372161	0.154853	0.628269	0.956836	0.374868	0.218118	0.795801	0.491977	0.467345	0.104797	0.124074	0.101207	0.288250	0.187113	0.397826	0.457455	0.116229	0.054496	0.562158	0.391317	0.850974	0.705166	0.327995	0.370219	0.152133	0.140572	0.442896	0.271470
60	0.181433	0.206002	0.294893	0.752896	0.172214	0.079700	0.791140	0.459303	0.428166	0.447356	0.487058	0.533915	0.368662	0.154681	0.541716	0.884284	0.369233	0.215298	0.767148	0.415073	0.430388	0.105485	0.124577	0.106665	0.298642	0.187578	0.397908	0.459944	0.119168	0.063098	0.559062	0.388820	0.841399	0.702390	0.367340	0.385152	0.155587	0.150709	0.438671	0.270629
61	0.176719	0.179315	0.251890	0.698650	0.173130	0.081971	0.824285	0.433309	0.421895	0.419092	0.454111	0.529080	0.369963	0.158175	0.508253	0.739296	0.365955	0.214789	0.665341	0.303371	0.423740	0.104501	0.135777	0.113753	0.304321	0.187661	0.396751	0.459181	0.112798	0.065574	0.552715	0.397502	0.820146	0.691569	0.461643	0.408177	0.156178	0.263766	0.442859	0.268013
62	0.178764	0.148211	0.233647	0.644393	0.183850	0.112988	0.838988	0.431205	0.361560	0.313534	0.463468	0.523372	0.371797	0.168907	0.501179	0.690466	0.358307	0.214615	0.599171	0.265454	0.417698	0.102741	0.219598	0.116008	0.306381	0.187687	0.411549	0.452792	0.107895	0.066280	0.543163	0.409184	0.783045	0.664184	0.527103	0.413008	0.169769	0.292071	0.441861	0.271861
63	0.220490	0.134939	0.222651	0.643525	0.179496	0.125480	0.836079	0.414149	0.224318	0.192047	0.520301	0.527534	0.348528	0.161684	0.503326	0.677484	0.351180	0.233563	0.594093	0.263859	0.418945	0.105676	0.277031	0.118605	0.307391	0.187926	0.422680	0.442288	0.109036	0.068178	0.528356	0.412192	0.742465	0.600038	0.526472	0.410731	0.239031	0.292266	0.429411	0.276757
64	0.286540	0.142935	0.246379	0.641556	0.184812	0.140990	0.783450	0.401024	0.212623	0.175776	0.443522	0.864248	0.329723	0.158895	0.424338	0.559348	0.350408	0.249870	0.536039	0.229091	0.427171	0.110187	0.297919	0.120791	0.341245	0.234627	0.421709	0.418358	0.111822	0.071448	0.536552	0.398987	0.747048	0.573041	0.582714	0.406511	0.344300	0.293508	0.414893	0.272626
65	0.330851	0.142707	0.283306	0.576127	0.189561	0.142006	0.767335	0.407698	0.210814	0.150543	0.464908	0.932996	0.339292	0.149850	0.340717	0.348236	0.349680	0.260623	0.421716	0.213625	0.432965	0.110532	0.302578	0.122495	0.470432	0.526630	0.435558	0.341193	0.118147	0.074546	0.445689	0.382578	0.709263	0.568733	0.700028	0.373798	0.410396	0.300981	0.382755	0.270404
66	0.382592	0.128642	0.302334	0.472627	0.182074	0.150784	0.786547	0.405957	0.214203	0.147372	0.462088	1.117527	0.324359	0.123245	0.309904	0.170593	0.328011	0.257641	0.348929	0.264924	0.399934	0.109811	0.322099	0.130192	0.567949	0.863614	0.467461	0.269735	0.151747	0.074528	0.394175	0.369330	0.596725	0.493834	0.720221	0.355170	0.454578	0.301667	0.360692	0.269027
67	0.385899	0.118230	0.287725	0.451026	0.183800	0.163891	0.773751	0.396027	0.212678	0.128264	0.497487	1.148874	0.340128	0.110472	0.378714	0.105241	0.284413	0.225331	0.362721	0.309298	0.201850	0.093735	0.408067	0.179572	0.616216	0.942168	0.485462	0.258154	0.209127	0.106859	0.403474	0.374798	0.392629	0.311646	0.709051	0.360072	0.473859	0.303802	0.357467	0.263683
68	0.430575	0.110348	0.281175	0.449421	0.189572	0.165657	0.758168	0.397076	0.203715	0.118873	0.512439	1.147318	0.378006	0.114625	0.435077	0.109232	0.282629	0.208067	0.361692	0.351471	0.179400	0.101392	0.441471	0.193429	0.953838	1.162901	0.485892	0.258593	0.245487	0.161669	0.405331	0.383687	0.330031	0.286536	0.688163	0.359208	0.479309	0.308037	0.361659	0.254658
69	0.503479	0.105182	0.294486	0.348222	0.196379	0.167328	0.664983	0.392766	0.180771	0.104236	0.477715	1.134219	0.396141	0.118166	0.464081	0.105033	0.261957	0.202849	0.349992	0.382471	0.183336	0.111241	0.440214	0.187440	1.012164	1.269276	0.475765	0.259565	0.250049	0.179211	0.390308	0.370512	0.339183	0.290662	0.674178	0.340226	0.480951	0.312530	0.368443	0.238314
70	0.522667	0.098458	0.285109	0.256464	0.198812	0.168407	0.601059	0.348948	0.137328	0.065655	0.452852	0.934770	0.409540	0.118270	0.464739	0.100433	0.169751	0.196350	0.252185	0.383156	0.180307	0.108175	0.454112	0.197158	1.019034	1.268146	0.435267	0.248368	0.290381	0.229926	0.347553	0.331633	0.338037	0.304991	0.675078	0.322236	0.516069	0.322316	0.377286	0.225348
71	0.523819	0.095952	0.295967	0.263985	0.215107	0.170642	0.597157	0.284463	0.126311	0.057775	0.409774	0.793739	0.419172	0.123140	0.463086	0.100726	0.157476	0.196087	0.221664	0.379662	0.180335	0.112493	0.455682	0.222992	1.020312	1.270567	0.386005	0.216948	0.302724	0.242674	0.310376	0.286126	0.338119	0.308122	0.666727	0.314100	0.577903	0.334655	0.377957	0.224267
72	0.521541	0.095774	0.368893	0.350222	0.210325	0.170201	0.558716	0.235826	0.076122	0.037151	0.371774	0.433362	0.425743	0.210360	0.485618	0.099352	0.161443	0.196218	0.259933	0.365825	0.184595	0.116355	0.468597	0.268560	1.029249	1.282213	0.373943	0.176698	0.304932	0.263068	0.298558	0.267754	0.338753	0.308244	0.626455	0.278477	0.626097	0.343552	0.350903	0.208714
73	0.507125	0.084159	0.532547	0.464480	0.204814	0.165526	0.492568	0.220560	0.094373	0.034713	0.310383	0.165200	0.430150	0.214243	0.489231	0.085325	0.187701	0.208286	0.329165	0.360889	0.185560	0.116418	0.501165	0.308583	1.031149	1.289914	0.362514	0.158576	0.303345	0.276919	0.297464	0.271473	0.338964	0.308960	0.553681	0.264554	0.641675	0.346360	0.289720	0.171208
74	0.481389	0.057138	0.674787	0.505610	0.183993	0.148172	0.469410	0.290585	0.090981	0.033159	0.204305	0.106027	0.406644	0.213808	0.503774	0.078687	0.170758	0.192511	0.347865	0.365604	0.185596	0.116277	0.524416	0.335570	1.027469	1.291959	0.359895	0.163776	0.300659	0.278727	0.298557	0.275971	0.336918	0.308773	0.539095	0.292565	0.646514	0.350495	0.270109	0.146099
75	0.465741	0.051528	0.692818	0.502193	0.194169	0.169007	0.468981	0.386609	0.089841	0.034873	0.200456	0.202508	0.376058	0.209136	0.498196	0.087796	0.159913	0.172996	0.350858	0.390801	0.189421	0.118061	0.517329	0.338324	1.025375	1.292193	0.358174	0.184516	0.299943	0.290574	0.376443	0.271679	0.316195	0.297942	0.539754	0.313994	0.646929	0.342969	0.278051	0.144468
76	0.442908	0.059434	0.715245	0.563310	0.195220	0.171334	0.471170	0.471063	0.089152	0.029725	0.249506	0.314613	0.363200	0.211827	0.511162	0.175019	0.246988	0.167600	0.398483	0.465883	0.197623	0.121069	0.503790	0.337991	1.025147	1.292222	0.336549	0.195760	0.301468	0.298853	0.472842	0.276490	0.297241	0.271972	0.402073	0.291655	0.646514	0.253838	0.286088	0.147920
77	0.417950	0.064291	0.864907	0.699208	0.210876	0.178787	0.476239	0.501783	0.112237	0.055380	0.245821	0.370903	0.365597	0.218920	0.510416	0.349423	0.284924	0.160563	0.485411	0.520756	0.189710	0.123453	0.502285	0.337167	1.025513	1.292728	0.319768	0.197461	0.300764	0.314240	0.528382	0.320255	0.302774	0.260852	0.323668	0.267584	0.640324	0.244926	0.292075	0.216972
78	0.410164	0.090912	1.001228	0.790387	0.251726	0.189376	0.476769	0.501683	0.150517	0.091698	0.333461	0.412403	0.368043	0.231292	0.578703	0.419657	0.290835	0.161833	0.549236	0.521810	0.183726	0.122102	0.504135	0.338164	1.012973	1.281707	0.364598	0.219037	0.299692	0.316439	0.539323	0.332248	0.305741	0.261062	0.314274	0.256286	0.608382	0.244519	0.300254	0.311924
79	0.350862	0.112544	1.059085	0.814328	0.270799	0.195014	0.500960	0.509705	0.145624	0.094187	0.370016	0.466573	0.356871	0.249728	0.700547	0.425613	0.288868	0.181655	0.564976	0.504954	0.175175	0.121200	0.477986	0.335294	0.956062	1.174777	0.399579	0.258665	0.305298	0.319469	0.533929	0.314625	0.237324	0.214613	0.325169	0.254187	0.556293	0.240539	0.344291	0.364430
80	0.324027	0.122814	1.071116	0.816517	0.301383	0.201201	0.506817	0.536279	0.130845	0.092604	0.377285	0.736837	0.299532	0.259072	0.742245	0.432927	0.288200	0.182427	0.563084	0.469974	0.163998	0.120150	0.410475	0.318886	0.910950	0.956839	0.355749	0.273609	0.326100	0.319969	0.518458	0.298709	0.181807	0.269539	0.338004	0.252986	0.513963	0.232460	0.430181	0.375641
81	0.330234	0.122530	1.069224	0.815226	0.308118	0.200845	0.524945	0.577298	0.131815	0.092261	0.386774	0.883790	0.255765	0.256926	0.730466	0.457368	0.288283	0.175047	0.560469	0.487859	0.159302	0.120307	0.398130	0.326778	0.855540	0.903714	0.341915	0.274584	0.352958	0.305645	0.533608	0.293608	0.184466	0.251985	0.338545	0.253655	0.492010	0.231819	0.475561	0.374307
82	0.335134	0.121688	1.054801	0.809338	0.305731	0.200243	0.555710	0.608179	0.142197	0.119935	0.395177	0.856761	0.234668	0.256044	0.833913	0.500428	0.288435	0.190971	0.559703	0.524145	0.157259	0.121787	0.406499	0.346595	0.407469	0.512073	0.348712	0.273118	0.380678	0.283139	0.573786	0.295766	0.183668	0.245070	0.335156	0.256279	0.495164	0.227494	0.480127	0.376463
83	0.351410	0.125108	1.012474	0.808386	0.302996	0.201179	0.570298	0.612580	0.149622	0.137949	0.393715	0.907430	0.216769	0.257481	0.957340	0.535635	0.288481	0.207546	0.538485	0.539755	0.159845	0.128486	0.432891	0.369581	0.275982	0.266445	0.358401	0.268622	0.380206	0.263937	0.620204	0.294846	0.181668	0.247680	0.334782	0.256184	0.506312	0.225005	0.476566	0.390489
84	0.373328	0.139155	0.953442	0.795216	0.315550	0.206196	0.561628	0.610267	0.144166	0.138893	0.462822	1.055705	0.208194	0.214957	1.022257	0.551525	0.275441	0.211325	0.510374	0.541302	0.160751	0.127559	0.460702	0.374928	0.233152	0.265342	0.384805	0.275591	0.354224	0.228843	0.642329	0.294553	0.181518	0.261328	0.335161	0.252642	0.510716	0.219330	0.484240	0.416746
85	0.371051	0.151690	1.017565	0.871537	0.320578	0.208023	0.558793	0.604706	0.156948	0.206565	0.479519	1.094820	0.204732	0.200352	1.024086	0.556470	0.271389	0.221215	0.513551	0.539669	0.156185	0.125120	0.466040	0.346120	0.231985	0.248007	0.413007	0.285254	0.356083	0.217105	0.643224	0.296116	0.180007	0.260915	0.326331	0.236330	0.467702	0.202015	0.495445	0.438251
86	0.349015	0.151949	1.111191	0.879320	0.328286	0.199255	0.557825	0.566475	0.186709	0.217430	0.539547	1.022979	0.215741	0.199316	1.020141	0.556778	0.269287	0.227168	0.517331	0.526602	0.155368	0.125247	0.442520	0.309783	0.187019	0.176076	0.460180	0.286151	0.365530	0.188736	0.642308	0.298048	0.174496	0.262718	0.307441	0.185678	0.416062	0.177878	0.501724	0.445381
87	0.336772	0.150064	1.102554	0.813669	0.329673	0.178273	0.561664	0.500449	0.229971	0.239517	0.859041	0.947315	0.224316	0.194679	1.018616	0.560576	0.197885	0.218606	0.491786	0.470148	0.173099	0.126505	0.409974	0.294448	0.171194	0.115511	0.485019	0.285366	0.384883	0.179739	0.642055	0.291976	0.162392	0.279283	0.266570	0.147033	0.388157	0.155293	0.510863	0.446979
88	0.361406	0.146959	0.976077	0.738019	0.339314	0.169557	0.557882	0.439903	0.236501	0.258137	0.871877	0.933440	0.223568	0.191759	1.018718	0.569961	0.118416	0.217823	0.418140	0.379795	0.169593	0.128682	0.405360	0.308419	0.170757	0.095138	0.488361	0.278779	0.392799	0.166215	0.620697	0.278817	0.151226	0.300619	0.203622	0.134790	0.384374	0.134560	0.514821	0.446525
89	0.350735	0.130731	0.907015	0.716554	0.330262	0.160967	0.570902	0.432080	0.251104	0.289289	0.906153	0.916094	0.208929	0.187355	1.035932	0.529197	0.091477	0.221145	0.296085	0.318372	0.165743	0.150367	0.429162	0.313082	0.171468	0.093268	0.485684	0.272000	0.393679	0.148653	0.555830	0.265725	0.131239	0.306219	0.164229	0.134965	0.383025	0.118194	0.513028	0.446591
90	0.311031	0.125147	0.939478	0.711849	0.297786	0.124579	0.703532	0.451644	0.295894	0.317831	0.886271	0.735314	0.186115	0.174800	1.057025	0.453858	0.106379	0.218741	0.240632	0.288598	0.160372	0.151901	0.437269	0.313964	0.172004	0.092869	0.479025	0.279610	0.392996	0.124804	0.476800	0.226625	0.107507	0.306100	0.155964	0.128384	0.384592	0.113975	0.507288	0.447540
91	0.288992	0.133004	0.955134	0.715733	0.277320	0.109093	0.785955	0.446530	0.279704	0.286877	0.850384	0.601660	0.188965	0.156724	1.003026	0.434164	0.141164	0.222877	0.233797	0.297379	0.165195	0.160307	0.435815	0.318050	0.169960	0.082741	0.476693	0.292444	0.393125	0.095099	0.427351	0.168189	0.113406	0.288508	0.130775	0.107788	0.385979	0.116020	0.499703	0.441285
92	0.305794	0.189894	0.956777	0.707166	0.241164	0.099525	0.772778	0.405491	0.262956	0.269891	0.861573	0.744534	0.208540	0.130829	0.924651	0.435150	0.172287	0.227095	0.235539	0.312273	0.164008	0.164248	0.445905	0.314513	0.159111	0.054959	0.434854	0.281556	0.391240	0.100607	0.413608	0.157585	0.111851	0.256599	0.141101	0.096445	0.385844	0.121028	0.507070	0.394315
93	0.347783	0.249371	0.958225	0.701323	0.249982	0.108071	0.738674	0.357459	0.248151	0.284000	0.636878	0.632592	0.216294	0.123323	0.910328	0.424266	0.180632	0.212354	0.267253	0.277371	0.187512	0.162822	0.452914	0.311702	0.151760	0.042992	0.384167	0.247594	0.363465	0.110840	0.411600	0.169405	0.119369	0.268705	0.170241	0.092113	0.385361	0.162689	0.506684	0.319349
94	0.387853	0.278931	0.976290	0.736331	0.260960	0.110842	0.741497	0.351787	0.240996	0.274697	0.522633	0.608145	0.217075	0.123164	0.848098	0.383403	0.180065	0.196339	0.316887	0.238144	0.257610	0.189729	0.442975	0.327396	0.147634	0.062452	0.385997	0.233666	0.311307	0.150662	0.406418	0.176529	0.151345	0.278706	0.177109	0.091795	0.383254	0.175835	0.472155	0.276601
95	0.374461	0.277369	0.925379	0.709814	0.256305	0.105581	0.812021	0.396589	0.230668	0.227881	0.573144	0.735928	0.216048	0.122351	0.718199	0.322198	0.196140	0.184571	0.318350	0.230651	0.302756	0.261244	0.435472	0.361930	0.147354	0.111850	0.406403	0.275301	0.245206	0.149161	0.364995	0.180845	0.154417	0.269340	0.187058	0.102738	0.375025	0.176659	0.399613	0.283992
96	0.394220	0.274560	0.846835	0.643184	0.242119	0.098926	0.862446	0.432315	0.169500	0.183808	0.705597	0.779310	0.213377	0.116724	0.563859	0.280841	0.201763	0.174451	0.289919	0.241567	0.303245	0.257224	0.407832	0.342909	0.148839	0.155345	0.435531	0.372792	0.206694	0.152734	0.319719	0.186682	0.154482	0.264621	0.202010	0.184000	0.350923	0.176746	0.369432	0.301475
97	0.415085	0.277843	0.761602	0.744783	0.250863	0.109829	0.871728	0.436220	0.153453	0.171616	0.750091	0.773885	0.202257	0.107759	0.493365	0.265339	0.200230	0.166501	0.313839	0.270918	0.304668	0.256801	0.381362	0.323333	0.154252	0.164294	0.478059	0.458530	0.209063	0.159462	0.256421	0.189719	0.153298	0.266361	0.249419	0.277193	0.321386	0.181247	0.373971	0.304932
98	0.408963	0.277288	0.788986	0.827518	0.266031	0.123703	0.870081	0.467758	0.154109	0.169285	0.705287	0.667619	0.180020	0.109535	0.459265	0.263562	0.202070	0.169269	0.347726	0.282891	0.306946	0.271911	0.349842	0.323018	0.155536	0.164486	0.509836	0.487552	0.211141	0.164858	0.247596	0.221446	0.170479	0.260928	0.367538	0.305682	0.293578	0.184475	0.368946	0.287588
99	0.395276	0.277640	0.876793	0.864899	0.262508	0.128591	0.880689	0.575340	0.155309	0.152237	0.725746	0.645364	0.163832	0.175406	0.460570	0.267202	0.200416	0.166847	0.356409	0.285446	0.308180	0.274000	0.338214	0.326711	0.165304	0.167479	0.513464	0.483002	0.194938	0.170902	0.280225	0.275866	0.206933	0.239994	0.432812	0.304814	0.287420	0.177831	0.321150	0.247291
100	0.413192	0.280088	0.910285	0.859054	0.246246	0.124237	0.934132	0.607590	0.133665	0.113394	0.727510	0.669279	0.157329	0.189106	0.459315	0.275055	0.196744	0.162886	0.356278	0.286876	0.296001	0.276571	0.336544	0.319338	0.182090	0.176357	0.475420	0.486548	0.156366	0.173062	0.337705	0.314109	0.210372	0.216183	0.439608	0.317760	0.280102	0.204662	0.282370	0.215613
101	0.442931	0.280802	0.926559	0.862778	0.240406	0.122918	0.940300	0.595807	0.118406	0.087165	0.733211	0.573172	0.162375	0.187576	0.435947	0.254394	0.190503	0.153427	0.355694	0.291197	0.292948	0.275004	0.294151	0.305249	0.188870	0.190220	0.462162	0.512887	0.125923	0.171567	0.380680	0.321462	0.210169	0.217838	0.509313	0.361565	0.235313	0.248466	0.295265	0.206795
