	219_C_T1_sh_ND_01.c3d	219_C_T1_sh_ND_01.c3d	219_C_T1_sh_ND_01.c3d	219_C_T1_sh_ND_01.c3d	219_C_T1_sh_ND_01.c3d	219_C_T1_sh_ND_01.c3d	219_C_T1_sh_ND_01.c3d	219_C_T1_sh_ND_01.c3d	219_C_T1_sh_ND_02.c3d	219_C_T1_sh_ND_02.c3d	219_C_T1_sh_ND_02.c3d	219_C_T1_sh_ND_02.c3d	219_C_T1_sh_ND_02.c3d	219_C_T1_sh_ND_02.c3d	219_C_T1_sh_ND_02.c3d	219_C_T1_sh_ND_02.c3d	219_C_T1_sh_ND_04.c3d	219_C_T1_sh_ND_04.c3d	219_C_T1_sh_ND_04.c3d	219_C_T1_sh_ND_04.c3d	219_C_T1_sh_ND_04.c3d	219_C_T1_sh_ND_04.c3d	219_C_T1_sh_ND_04.c3d	219_C_T1_sh_ND_04.c3d	219_C_T1_sh_ND_05.c3d	219_C_T1_sh_ND_05.c3d	219_C_T1_sh_ND_05.c3d	219_C_T1_sh_ND_05.c3d	219_C_T1_sh_ND_05.c3d	219_C_T1_sh_ND_05.c3d	219_C_T1_sh_ND_05.c3d	219_C_T1_sh_ND_05.c3d	219_C_T1_sh_ND_06.c3d	219_C_T1_sh_ND_06.c3d	219_C_T1_sh_ND_06.c3d	219_C_T1_sh_ND_06.c3d	219_C_T1_sh_ND_06.c3d	219_C_T1_sh_ND_06.c3d	219_C_T1_sh_ND_06.c3d	219_C_T1_sh_ND_06.c3d	219_C_T1_sh_ND_07.c3d	219_C_T1_sh_ND_07.c3d	219_C_T1_sh_ND_07.c3d	219_C_T1_sh_ND_07.c3d	219_C_T1_sh_ND_07.c3d	219_C_T1_sh_ND_07.c3d	219_C_T1_sh_ND_07.c3d	219_C_T1_sh_ND_07.c3d	219_C_T1_sh_ND_08.c3d	219_C_T1_sh_ND_08.c3d	219_C_T1_sh_ND_08.c3d	219_C_T1_sh_ND_08.c3d	219_C_T1_sh_ND_08.c3d	219_C_T1_sh_ND_08.c3d	219_C_T1_sh_ND_08.c3d	219_C_T1_sh_ND_08.c3d	219_C_T1_sh_ND_09.c3d	219_C_T1_sh_ND_09.c3d	219_C_T1_sh_ND_09.c3d	219_C_T1_sh_ND_09.c3d	219_C_T1_sh_ND_09.c3d	219_C_T1_sh_ND_09.c3d	219_C_T1_sh_ND_09.c3d	219_C_T1_sh_ND_09.c3d	219_C_T1_sh_ND_10.c3d	219_C_T1_sh_ND_10.c3d	219_C_T1_sh_ND_10.c3d	219_C_T1_sh_ND_10.c3d	219_C_T1_sh_ND_10.c3d	219_C_T1_sh_ND_10.c3d	219_C_T1_sh_ND_10.c3d	219_C_T1_sh_ND_10.c3d
7	0.531317	1.007956	0.256104	0.080912	0.219604	0.348590	0.494305	0.210149	0.801874	0.597732	0.328330	0.228206	0.302766	0.662908	0.567783	0.357704	0.482519	0.417327	0.574534	0.161677	0.172672	0.264842	0.418019	0.204122	0.578235	0.875355	0.310187	0.133774	0.559474	0.433522	0.178517	0.101275	0.503720	0.295844	0.307931	0.139550	0.189091	0.342841	0.522410	0.247402	0.667269	0.182351	0.243021	0.205598	0.172937	0.198198	0.207307	0.203222	0.587405	0.751997	0.366286	0.186132	0.339544	0.103442	0.284630	0.183958	0.342343	0.658535	0.328429	0.149623	0.176793	0.179185	0.479317	0.232367	0.295222	0.400907	0.288463	0.124700	0.209896	0.175134	0.419506	0.196338
8	0.580762	1.120105	0.252620	0.161569	0.204648	0.335450	0.488779	0.212950	0.719615	0.571153	0.345719	0.242803	0.304325	0.657614	0.563661	0.338329	0.437150	0.329576	0.578135	0.160429	0.177004	0.291334	0.293054	0.226529	0.477449	0.598052	0.311238	0.133230	0.577943	0.248593	0.186135	0.132521	0.444850	0.316301	0.225492	0.141594	0.183243	0.286598	0.531464	0.232476	0.677626	0.180693	0.242929	0.206571	0.175506	0.192628	0.230100	0.195793	0.566766	0.709372	0.364310	0.186609	0.342050	0.103656	0.273086	0.190425	0.347325	0.701667	0.333937	0.168373	0.180825	0.176404	0.473406	0.186218	0.328803	0.400439	0.267020	0.126671	0.209435	0.164227	0.423238	0.196556
9	0.582733	1.115635	0.279293	0.234280	0.203414	0.333189	0.500257	0.214753	0.678255	0.501825	0.345478	0.250361	0.287755	0.579452	0.543326	0.296250	0.442082	0.320769	0.549373	0.190273	0.173305	0.277864	0.277893	0.193749	0.304929	0.305505	0.315859	0.140938	0.593499	0.130152	0.191285	0.153687	0.405666	0.299735	0.194439	0.156414	0.179682	0.268199	0.461885	0.231704	0.697008	0.192571	0.252844	0.205054	0.182054	0.199752	0.215396	0.195117	0.560038	0.693842	0.357781	0.186324	0.343422	0.103723	0.250558	0.194610	0.350943	0.740882	0.341857	0.187812	0.181596	0.174011	0.474911	0.207523	0.353988	0.394927	0.283607	0.129464	0.211394	0.144181	0.433287	0.193071
10	0.576791	1.060377	0.319030	0.245530	0.200179	0.302930	0.512734	0.214975	0.623388	0.440610	0.346253	0.248981	0.264605	0.460268	0.475817	0.278856	0.448447	0.317898	0.431556	0.205106	0.173576	0.256280	0.229743	0.192645	0.301928	0.300144	0.318349	0.152741	0.594175	0.128337	0.198851	0.156514	0.376969	0.281708	0.189763	0.154833	0.174373	0.261228	0.359279	0.230703	0.702923	0.206284	0.236095	0.207158	0.179176	0.195524	0.221418	0.195875	0.536383	0.677337	0.295218	0.184986	0.343085	0.102865	0.241298	0.191787	0.347572	0.749116	0.292078	0.194506	0.182066	0.174428	0.535372	0.199882	0.354202	0.402962	0.288211	0.130026	0.222397	0.136992	0.429325	0.178754
11	0.578285	1.012178	0.333085	0.255005	0.202542	0.286777	0.516558	0.221859	0.410969	0.462573	0.330852	0.249455	0.268613	0.458072	0.396629	0.304331	0.428838	0.278290	0.415338	0.199360	0.150439	0.241293	0.158023	0.179083	0.305108	0.299820	0.318913	0.151266	0.572086	0.117102	0.192413	0.157810	0.303901	0.262809	0.179239	0.154519	0.186448	0.261149	0.333528	0.220999	0.710284	0.223103	0.220781	0.201639	0.180470	0.196262	0.216296	0.192312	0.336261	0.485088	0.266955	0.185426	0.343005	0.101969	0.224929	0.186861	0.337721	0.754083	0.283884	0.187267	0.182234	0.171143	0.519132	0.182011	0.353127	0.395194	0.284343	0.141724	0.193485	0.130752	0.430211	0.170090
12	0.573490	1.037281	0.325877	0.254980	0.211643	0.295415	0.571613	0.221935	0.302582	0.498460	0.306839	0.252711	0.264321	0.456275	0.363023	0.309527	0.396625	0.251825	0.358893	0.195514	0.201018	0.226710	0.151774	0.170538	0.336585	0.318060	0.323316	0.152699	0.497863	0.103047	0.193917	0.184061	0.272001	0.258524	0.175969	0.156779	0.201121	0.262596	0.326477	0.206402	0.713519	0.215210	0.212004	0.205252	0.138350	0.154349	0.211403	0.129974	0.180357	0.318476	0.262632	0.186547	0.333077	0.089357	0.223293	0.187041	0.335795	0.758134	0.291559	0.193765	0.172256	0.157590	0.524254	0.198756	0.346462	0.372565	0.286935	0.151815	0.162962	0.106321	0.424868	0.172218
13	0.608042	1.096220	0.327048	0.261225	0.234855	0.311330	0.619462	0.225820	0.263846	0.502520	0.307881	0.231726	0.246049	0.437101	0.364569	0.298205	0.418532	0.252686	0.293166	0.198584	0.201051	0.194512	0.136902	0.181110	0.379096	0.334887	0.298343	0.147351	0.426212	0.104003	0.201573	0.219701	0.259772	0.254598	0.196108	0.157276	0.194343	0.240825	0.258945	0.201587	0.722656	0.193427	0.212811	0.210417	0.101039	0.121438	0.205801	0.128381	0.192867	0.317094	0.244909	0.171439	0.279107	0.077565	0.216129	0.187031	0.332621	0.765035	0.268792	0.199592	0.177994	0.140608	0.512642	0.208185	0.342919	0.363756	0.287127	0.134599	0.163327	0.116909	0.377277	0.155168
14	0.619123	1.109898	0.320019	0.268386	0.233008	0.286949	0.631579	0.232962	0.258123	0.501969	0.326363	0.214117	0.243147	0.432128	0.319785	0.290978	0.415262	0.215681	0.274399	0.205510	0.258103	0.199762	0.135652	0.189706	0.367757	0.348330	0.202038	0.148698	0.443606	0.119870	0.205192	0.227565	0.247725	0.215562	0.229691	0.156571	0.194738	0.215054	0.244027	0.188769	0.700968	0.180741	0.207247	0.204022	0.111114	0.106084	0.193140	0.165192	0.188801	0.330467	0.217924	0.153784	0.227753	0.081402	0.207710	0.183039	0.332019	0.758961	0.256883	0.202467	0.180161	0.130966	0.494896	0.212643	0.317550	0.331026	0.287163	0.131440	0.160219	0.140173	0.364889	0.148043
15	0.626556	1.125654	0.296120	0.271173	0.223480	0.254322	0.646680	0.236985	0.259247	0.458918	0.323344	0.213748	0.230704	0.381260	0.300663	0.301587	0.444161	0.151920	0.274933	0.197846	0.358671	0.191884	0.179025	0.170332	0.354912	0.351891	0.186098	0.149063	0.445809	0.143775	0.228444	0.227021	0.217473	0.185730	0.221863	0.140766	0.183320	0.205760	0.228426	0.179685	0.596129	0.165226	0.194984	0.176832	0.120751	0.106547	0.194779	0.159934	0.215092	0.334157	0.215740	0.146614	0.215810	0.074456	0.242782	0.156115	0.330035	0.751100	0.256272	0.211449	0.179985	0.130752	0.500339	0.209250	0.261039	0.242309	0.293277	0.156588	0.157515	0.170609	0.321319	0.148266
16	0.615221	1.114680	0.293268	0.282785	0.221611	0.247476	0.624257	0.239657	0.262210	0.369860	0.313664	0.231284	0.221098	0.352546	0.288539	0.309279	0.488552	0.142826	0.263218	0.229280	0.372710	0.140382	0.199193	0.140005	0.350194	0.354342	0.168798	0.144809	0.448970	0.162971	0.270841	0.226385	0.218121	0.187893	0.230450	0.136674	0.141551	0.149894	0.193789	0.178157	0.556969	0.180155	0.223895	0.177714	0.132904	0.157296	0.278937	0.149835	0.254397	0.352379	0.196609	0.143918	0.150856	0.055966	0.266759	0.134127	0.283732	0.689303	0.258317	0.217221	0.149869	0.108902	0.466316	0.214341	0.251028	0.193190	0.281172	0.164073	0.156632	0.179688	0.217189	0.148054
17	0.567111	1.038600	0.305381	0.289358	0.227200	0.252412	0.575563	0.245179	0.298833	0.423025	0.314327	0.233093	0.181236	0.278345	0.221999	0.295235	0.484791	0.140667	0.268742	0.323347	0.369211	0.139615	0.186450	0.143409	0.349705	0.357211	0.152195	0.147202	0.450339	0.178471	0.277515	0.231033	0.218908	0.188542	0.272240	0.133042	0.131015	0.120903	0.197236	0.144453	0.539005	0.225818	0.230406	0.177507	0.155983	0.262755	0.321265	0.166926	0.287627	0.363825	0.197695	0.141121	0.096579	0.050739	0.263829	0.132490	0.240528	0.582627	0.259294	0.216186	0.129537	0.073591	0.474105	0.210909	0.250957	0.160740	0.227601	0.161524	0.153815	0.181683	0.168356	0.140971
18	0.491393	0.936108	0.327187	0.292643	0.225971	0.252790	0.609808	0.250306	0.290158	0.497349	0.300456	0.223683	0.168112	0.220410	0.230375	0.283953	0.456988	0.141656	0.269499	0.360196	0.402045	0.185454	0.186510	0.172378	0.348629	0.357377	0.174639	0.150243	0.399685	0.189375	0.278994	0.232860	0.208793	0.188708	0.278815	0.136124	0.131391	0.118042	0.144633	0.125499	0.443243	0.266253	0.233668	0.173753	0.152880	0.284740	0.358593	0.186217	0.293006	0.363301	0.194308	0.126430	0.090061	0.045423	0.257044	0.126893	0.232867	0.545987	0.259556	0.215863	0.129367	0.073994	0.476407	0.213843	0.249957	0.152606	0.230955	0.167176	0.145847	0.187625	0.169799	0.136830
19	0.419043	0.795702	0.328781	0.252673	0.194983	0.225311	0.592603	0.226337	0.292457	0.503887	0.259995	0.203007	0.167551	0.198764	0.234024	0.283227	0.456618	0.144641	0.289883	0.361243	0.445551	0.216875	0.189147	0.182118	0.351011	0.357525	0.169411	0.139500	0.322792	0.190785	0.267486	0.216869	0.203474	0.160262	0.278553	0.140805	0.128673	0.118289	0.138833	0.120810	0.425877	0.269388	0.244590	0.161812	0.149655	0.289575	0.430040	0.190628	0.275669	0.345504	0.181623	0.152402	0.077563	0.048226	0.229548	0.110023	0.137304	0.470915	0.257208	0.189151	0.125000	0.072843	0.489138	0.214127	0.256837	0.169168	0.251183	0.171027	0.144292	0.208147	0.169217	0.122476
20	0.386432	0.759131	0.281004	0.194781	0.193300	0.189389	0.585699	0.231973	0.298660	0.508520	0.241461	0.176816	0.161361	0.199824	0.251079	0.272190	0.437594	0.139415	0.291343	0.367659	0.454152	0.226677	0.215855	0.183050	0.353299	0.355980	0.170464	0.140586	0.276914	0.183913	0.271266	0.207292	0.230248	0.186480	0.289046	0.134712	0.124541	0.109553	0.149230	0.113700	0.425092	0.268485	0.246687	0.146202	0.143102	0.293208	0.462396	0.190458	0.260719	0.305753	0.180350	0.193472	0.066910	0.054742	0.219113	0.089169	0.115339	0.437303	0.249126	0.171333	0.123231	0.073440	0.491405	0.192574	0.262827	0.197753	0.242371	0.172437	0.145801	0.217265	0.150367	0.134107
21	0.390418	0.755497	0.243385	0.185537	0.204936	0.188206	0.586239	0.234203	0.307127	0.518659	0.239691	0.166365	0.164467	0.249257	0.259801	0.263670	0.437799	0.137674	0.292702	0.396664	0.466188	0.227205	0.265351	0.175677	0.316060	0.320116	0.168101	0.140715	0.258239	0.178263	0.267884	0.209739	0.267018	0.232897	0.293847	0.136179	0.138708	0.096856	0.160138	0.111549	0.390860	0.257295	0.220136	0.145525	0.150038	0.335883	0.468187	0.191948	0.289638	0.278321	0.179926	0.206199	0.062848	0.057231	0.217328	0.085036	0.109511	0.361340	0.192936	0.163139	0.122358	0.070493	0.416445	0.179770	0.211940	0.225085	0.233156	0.172457	0.139151	0.230207	0.118375	0.150155
22	0.387141	0.749796	0.255139	0.177972	0.204627	0.190857	0.570047	0.233746	0.311383	0.534283	0.249295	0.165754	0.170630	0.341871	0.260473	0.241135	0.414104	0.166041	0.288181	0.443628	0.455099	0.233425	0.282355	0.157878	0.277090	0.261526	0.162637	0.124529	0.257594	0.178222	0.278517	0.211065	0.257749	0.239072	0.292927	0.160373	0.132642	0.085724	0.156428	0.085532	0.370454	0.271286	0.215350	0.169865	0.150775	0.341222	0.468094	0.198395	0.317723	0.297454	0.183037	0.225312	0.066014	0.057197	0.218866	0.066114	0.127717	0.335595	0.159088	0.197992	0.122154	0.068882	0.396440	0.177979	0.177468	0.250647	0.255147	0.172548	0.137676	0.256096	0.114496	0.157535
23	0.356907	0.664153	0.339282	0.216443	0.199474	0.196866	0.559911	0.225341	0.286793	0.502215	0.262121	0.163223	0.160808	0.416737	0.259848	0.216294	0.470596	0.234031	0.297121	0.461940	0.381419	0.337729	0.264559	0.149325	0.273345	0.232113	0.157123	0.125646	0.257660	0.177833	0.278517	0.187289	0.249575	0.238153	0.296832	0.191483	0.151264	0.077560	0.161153	0.076421	0.367894	0.375544	0.217712	0.189044	0.155379	0.362509	0.468459	0.176837	0.323664	0.299502	0.190557	0.236798	0.068127	0.057089	0.254722	0.069172	0.192178	0.344456	0.163991	0.234334	0.121405	0.067924	0.360740	0.158172	0.166877	0.268990	0.281664	0.172719	0.147557	0.271532	0.090215	0.154004
24	0.255203	0.541585	0.379944	0.218588	0.198324	0.244193	0.531496	0.220239	0.280296	0.471479	0.264531	0.130246	0.158074	0.439085	0.267341	0.211578	0.489668	0.295874	0.319080	0.471135	0.380066	0.486112	0.231704	0.148060	0.294201	0.247382	0.157785	0.138784	0.246048	0.176730	0.270864	0.145194	0.259374	0.237354	0.277195	0.211536	0.153062	0.072115	0.157030	0.078724	0.385368	0.490084	0.245547	0.204307	0.158099	0.394797	0.469183	0.157903	0.323216	0.296279	0.190723	0.270131	0.068269	0.060078	0.260410	0.072418	0.239793	0.362349	0.209884	0.284883	0.083418	0.055234	0.301500	0.129973	0.189749	0.326220	0.276339	0.161187	0.172965	0.366733	0.089760	0.165471
25	0.256726	0.534900	0.388392	0.213223	0.170107	0.284251	0.462538	0.240169	0.282095	0.471253	0.261093	0.119012	0.167845	0.436445	0.295163	0.196293	0.492196	0.315419	0.335891	0.475155	0.435000	0.485493	0.231334	0.145458	0.249501	0.237677	0.151902	0.140119	0.199443	0.165045	0.271032	0.129850	0.270018	0.242842	0.244953	0.217514	0.193620	0.086132	0.165864	0.082430	0.357430	0.537333	0.263334	0.210070	0.160529	0.400149	0.449900	0.165625	0.320312	0.279047	0.185472	0.325048	0.060088	0.094722	0.247404	0.073862	0.244097	0.348369	0.217694	0.299492	0.080649	0.047272	0.254230	0.106006	0.207339	0.419424	0.294613	0.158587	0.213586	0.406221	0.085115	0.169884
26	0.241881	0.501170	0.396158	0.210080	0.150339	0.293648	0.484680	0.301491	0.292637	0.493513	0.255019	0.170699	0.174213	0.440014	0.314116	0.185716	0.484040	0.340803	0.339033	0.476583	0.421844	0.468843	0.245673	0.114414	0.230806	0.228323	0.141894	0.143009	0.118775	0.145129	0.248187	0.130043	0.278587	0.261306	0.238644	0.213508	0.204646	0.082619	0.165576	0.080670	0.328198	0.538272	0.281452	0.220819	0.152609	0.420781	0.368402	0.162472	0.309380	0.221667	0.216143	0.334704	0.056710	0.135565	0.216709	0.072279	0.243919	0.345633	0.301595	0.312427	0.088758	0.050651	0.229292	0.099682	0.209235	0.450422	0.319030	0.164572	0.241875	0.508425	0.083627	0.163134
