	205_C_T1_sh_ND_01.c3d	205_C_T1_sh_ND_01.c3d	205_C_T1_sh_ND_01.c3d	205_C_T1_sh_ND_01.c3d	205_C_T1_sh_ND_01.c3d	205_C_T1_sh_ND_01.c3d	205_C_T1_sh_ND_01.c3d	205_C_T1_sh_ND_01.c3d	205_C_T1_sh_ND_02.c3d	205_C_T1_sh_ND_02.c3d	205_C_T1_sh_ND_02.c3d	205_C_T1_sh_ND_02.c3d	205_C_T1_sh_ND_02.c3d	205_C_T1_sh_ND_02.c3d	205_C_T1_sh_ND_02.c3d	205_C_T1_sh_ND_02.c3d	205_C_T1_sh_ND_04.c3d	205_C_T1_sh_ND_04.c3d	205_C_T1_sh_ND_04.c3d	205_C_T1_sh_ND_04.c3d	205_C_T1_sh_ND_04.c3d	205_C_T1_sh_ND_04.c3d	205_C_T1_sh_ND_04.c3d	205_C_T1_sh_ND_04.c3d	205_C_T1_sh_ND_05.c3d	205_C_T1_sh_ND_05.c3d	205_C_T1_sh_ND_05.c3d	205_C_T1_sh_ND_05.c3d	205_C_T1_sh_ND_05.c3d	205_C_T1_sh_ND_05.c3d	205_C_T1_sh_ND_05.c3d	205_C_T1_sh_ND_05.c3d	205_C_T1_sh_ND_06.c3d	205_C_T1_sh_ND_06.c3d	205_C_T1_sh_ND_06.c3d	205_C_T1_sh_ND_06.c3d	205_C_T1_sh_ND_06.c3d	205_C_T1_sh_ND_06.c3d	205_C_T1_sh_ND_06.c3d	205_C_T1_sh_ND_06.c3d	205_C_T1_sh_ND_07.c3d	205_C_T1_sh_ND_07.c3d	205_C_T1_sh_ND_07.c3d	205_C_T1_sh_ND_07.c3d	205_C_T1_sh_ND_07.c3d	205_C_T1_sh_ND_07.c3d	205_C_T1_sh_ND_07.c3d	205_C_T1_sh_ND_07.c3d	205_C_T1_sh_ND_08.c3d	205_C_T1_sh_ND_08.c3d	205_C_T1_sh_ND_08.c3d	205_C_T1_sh_ND_08.c3d	205_C_T1_sh_ND_08.c3d	205_C_T1_sh_ND_08.c3d	205_C_T1_sh_ND_08.c3d	205_C_T1_sh_ND_08.c3d	205_C_T1_sh_ND_09.c3d	205_C_T1_sh_ND_09.c3d	205_C_T1_sh_ND_09.c3d	205_C_T1_sh_ND_09.c3d	205_C_T1_sh_ND_09.c3d	205_C_T1_sh_ND_09.c3d	205_C_T1_sh_ND_09.c3d	205_C_T1_sh_ND_09.c3d	205_C_T1_sh_ND_10.c3d	205_C_T1_sh_ND_10.c3d	205_C_T1_sh_ND_10.c3d	205_C_T1_sh_ND_10.c3d	205_C_T1_sh_ND_10.c3d	205_C_T1_sh_ND_10.c3d	205_C_T1_sh_ND_10.c3d	205_C_T1_sh_ND_10.c3d
7	0.359512	0.318556	0.180590	0.174568	0.108144	0.210040	0.194391	0.088454	0.274154	0.194589	0.120334	0.092556	0.221790	0.101579	0.177158	0.094547	0.436924	0.380424	0.389287	0.235171	0.185605	0.124462	0.276329	0.107087	0.344503	0.270902	0.325981	0.173467	0.255477	0.156689	0.227132	0.134010	0.232264	0.368427	0.218627	0.293203	0.129232	0.164980	0.252561	0.272919	0.207634	0.099053	0.513592	0.277706	0.302281	0.182675	0.537166	0.243701	0.118826	0.069452	0.305178	0.197713	0.228047	0.249068	0.346000	0.141825	0.193621	0.086691	0.349014	0.111555	0.237421	0.148363	0.281002	0.135063	0.295384	0.217694	0.192939	0.187877	0.317295	0.215316	0.366090	0.320294
8	0.365580	0.315596	0.210024	0.178041	0.106810	0.205315	0.194950	0.088019	0.241330	0.179691	0.125312	0.120731	0.180395	0.092744	0.191034	0.122285	0.455440	0.393668	0.403089	0.235359	0.181869	0.122462	0.291534	0.143971	0.326036	0.271808	0.367847	0.172561	0.266678	0.156373	0.298993	0.142099	0.228076	0.505512	0.225649	0.299537	0.162939	0.196784	0.273445	0.273852	0.259954	0.125283	0.651577	0.309429	0.302974	0.183199	0.538619	0.247685	0.114677	0.065254	0.299829	0.240977	0.262923	0.248381	0.353424	0.173345	0.234340	0.119687	0.364089	0.112598	0.221389	0.140435	0.307102	0.136620	0.301231	0.219448	0.233422	0.207592	0.289214	0.195822	0.369136	0.369384
9	0.385380	0.303737	0.238249	0.173251	0.100422	0.194171	0.194732	0.091433	0.191729	0.186748	0.126938	0.122235	0.155354	0.085389	0.255647	0.162195	0.434559	0.397510	0.417738	0.236606	0.173391	0.120528	0.300485	0.148454	0.362913	0.286023	0.391643	0.200613	0.262498	0.152656	0.348608	0.161819	0.220280	0.563430	0.273747	0.365036	0.182599	0.217306	0.275607	0.280591	0.292898	0.153326	0.708384	0.338784	0.290392	0.169791	0.555329	0.247174	0.198143	0.125577	0.338036	0.243021	0.269892	0.249300	0.474606	0.193863	0.235931	0.125094	0.338991	0.119605	0.220592	0.136087	0.321786	0.140354	0.317722	0.223403	0.247739	0.221610	0.280440	0.193568	0.387981	0.412349
10	0.363339	0.270876	0.240636	0.183651	0.087699	0.202865	0.194668	0.113186	0.172274	0.214725	0.138282	0.142945	0.151146	0.090059	0.264934	0.182199	0.412115	0.393177	0.419399	0.237875	0.166956	0.119121	0.283230	0.148643	0.379782	0.290556	0.415093	0.267492	0.262971	0.154014	0.346455	0.183163	0.199532	0.568744	0.320775	0.451443	0.178129	0.218033	0.228728	0.279037	0.304949	0.162264	0.761678	0.360081	0.290883	0.168225	0.572022	0.276027	0.264204	0.169111	0.327883	0.245537	0.266894	0.236874	0.553004	0.194869	0.233948	0.125696	0.362459	0.131217	0.205013	0.123546	0.336001	0.147991	0.337994	0.226495	0.250575	0.223029	0.288212	0.194386	0.419536	0.442086
11	0.268728	0.199309	0.255430	0.245082	0.083207	0.221441	0.190017	0.148521	0.150238	0.236697	0.161727	0.164167	0.178075	0.106493	0.293558	0.213214	0.379624	0.338294	0.413618	0.227664	0.165952	0.116200	0.267571	0.163942	0.432243	0.299603	0.460560	0.280531	0.263662	0.154111	0.376919	0.193258	0.291785	0.611420	0.382068	0.480037	0.175405	0.220365	0.296949	0.285316	0.306097	0.167396	0.804144	0.364205	0.265105	0.151151	0.543301	0.311376	0.272739	0.175445	0.312777	0.247799	0.260495	0.215640	0.553597	0.203986	0.233459	0.126126	0.415381	0.134124	0.155549	0.087070	0.345400	0.154834	0.339469	0.226189	0.253816	0.224102	0.333692	0.218798	0.481929	0.447202
12	0.243690	0.146893	0.274983	0.261372	0.080440	0.246319	0.209605	0.157087	0.139309	0.240454	0.198246	0.169030	0.228419	0.122889	0.345550	0.279356	0.314050	0.225104	0.378466	0.186600	0.157611	0.107804	0.304084	0.201668	0.454624	0.288153	0.480381	0.281622	0.261893	0.159036	0.467385	0.203075	0.355914	0.660826	0.397508	0.480993	0.184826	0.217886	0.328672	0.302645	0.304726	0.167524	0.795468	0.364569	0.234962	0.118960	0.530507	0.314724	0.273602	0.176085	0.318960	0.252445	0.261190	0.208626	0.538308	0.200424	0.237439	0.128942	0.467910	0.155963	0.127218	0.087290	0.360234	0.157266	0.339701	0.224258	0.253580	0.223410	0.371110	0.238628	0.536665	0.447692
13	0.281302	0.146704	0.374390	0.290240	0.095235	0.275554	0.197516	0.158345	0.172145	0.244298	0.220627	0.174967	0.224590	0.118521	0.347642	0.301830	0.316048	0.207419	0.356070	0.147853	0.137821	0.091276	0.325016	0.208938	0.496586	0.312416	0.472128	0.279387	0.252877	0.158775	0.492236	0.240083	0.357417	0.676116	0.384069	0.483703	0.221317	0.213870	0.338596	0.309523	0.305668	0.167727	0.756313	0.344897	0.253125	0.126794	0.535889	0.315815	0.293227	0.187720	0.321666	0.252877	0.261940	0.203484	0.518711	0.205827	0.239882	0.131328	0.465229	0.164373	0.119061	0.088245	0.360748	0.192324	0.331095	0.220498	0.256079	0.212985	0.391266	0.253729	0.549585	0.442728
14	0.305756	0.158488	0.406676	0.365969	0.100990	0.291087	0.200202	0.174460	0.186225	0.237520	0.222260	0.175528	0.233257	0.121847	0.394702	0.316462	0.351362	0.217722	0.336543	0.163650	0.144685	0.084350	0.341776	0.212133	0.509968	0.324144	0.456277	0.281349	0.246788	0.155541	0.498608	0.285926	0.355608	0.678703	0.369860	0.489606	0.229304	0.192391	0.340101	0.309687	0.319055	0.169420	0.731597	0.310790	0.255831	0.126937	0.536244	0.318115	0.301592	0.192767	0.321490	0.244137	0.262014	0.203057	0.509149	0.235086	0.232046	0.131433	0.454197	0.165266	0.133969	0.092024	0.372514	0.207307	0.316449	0.210464	0.255705	0.209378	0.395951	0.262945	0.548995	0.418986
15	0.370465	0.191222	0.469071	0.418796	0.104300	0.273172	0.204218	0.176776	0.179467	0.222667	0.212478	0.168924	0.245609	0.130924	0.438828	0.326502	0.354713	0.213292	0.332644	0.191337	0.145954	0.085821	0.417416	0.218910	0.514147	0.324172	0.440956	0.299129	0.224850	0.141263	0.501172	0.331459	0.349011	0.679684	0.369076	0.487984	0.232825	0.175353	0.354558	0.281767	0.320018	0.168941	0.732264	0.308063	0.259585	0.127675	0.531966	0.292155	0.298586	0.192091	0.301707	0.217952	0.258708	0.188608	0.504436	0.261627	0.234393	0.133377	0.469617	0.181746	0.162765	0.099243	0.378215	0.210206	0.253781	0.144556	0.243103	0.211461	0.404637	0.268470	0.541316	0.386873
16	0.439784	0.233081	0.581526	0.435290	0.106969	0.245418	0.201600	0.173197	0.171745	0.211271	0.213145	0.167773	0.248049	0.132175	0.449684	0.360920	0.349971	0.213166	0.329245	0.192753	0.141702	0.089394	0.425127	0.224256	0.505378	0.323557	0.401250	0.303727	0.243063	0.136530	0.533906	0.354156	0.351039	0.675735	0.369179	0.487665	0.232710	0.173850	0.383680	0.220823	0.293393	0.149157	0.712617	0.299796	0.261699	0.123533	0.459294	0.278257	0.294099	0.191190	0.267036	0.210024	0.258373	0.166521	0.510748	0.257753	0.235368	0.133560	0.470242	0.189880	0.166145	0.094582	0.380879	0.198571	0.211190	0.096060	0.259943	0.211154	0.405590	0.268338	0.518251	0.364650
17	0.478273	0.257997	0.635036	0.432044	0.103395	0.241580	0.197531	0.172255	0.179380	0.208656	0.234398	0.169762	0.251277	0.134814	0.451187	0.385201	0.318453	0.202809	0.301347	0.203237	0.148434	0.095274	0.432806	0.225699	0.511377	0.326784	0.411390	0.292011	0.290894	0.154802	0.611508	0.366725	0.386272	0.666057	0.372178	0.463911	0.234389	0.184512	0.392734	0.197708	0.287372	0.142353	0.678370	0.243000	0.234913	0.115171	0.328749	0.283928	0.316085	0.200715	0.319669	0.261382	0.269576	0.183798	0.506951	0.251202	0.221961	0.125550	0.472844	0.186455	0.165881	0.094222	0.376116	0.185425	0.208908	0.091088	0.253037	0.187954	0.378226	0.255878	0.492483	0.380130
18	0.492205	0.267360	0.643531	0.425752	0.097891	0.241800	0.199513	0.182478	0.216434	0.213240	0.246504	0.180309	0.268636	0.145605	0.445401	0.382066	0.289944	0.182419	0.307298	0.207551	0.132556	0.088206	0.435837	0.214635	0.516918	0.288335	0.418758	0.290735	0.318622	0.173784	0.672443	0.373886	0.387832	0.625641	0.383231	0.417757	0.232102	0.177309	0.458119	0.206533	0.225406	0.108486	0.557910	0.215479	0.235564	0.121059	0.313524	0.278062	0.314284	0.198614	0.446616	0.281256	0.264809	0.189642	0.502508	0.258578	0.184436	0.102334	0.447623	0.198323	0.165197	0.092933	0.365422	0.182781	0.201100	0.086524	0.211448	0.173454	0.373400	0.257796	0.515915	0.394179
19	0.490454	0.268645	0.635687	0.425397	0.097662	0.242352	0.191557	0.192722	0.227560	0.203751	0.251717	0.200796	0.299806	0.158272	0.425738	0.364635	0.255924	0.156038	0.280785	0.248733	0.131274	0.087724	0.427926	0.197333	0.489355	0.261584	0.370985	0.289259	0.304408	0.176562	0.689944	0.375292	0.390958	0.526349	0.383245	0.429043	0.202343	0.152943	0.518099	0.201834	0.182813	0.077473	0.512060	0.179417	0.242439	0.124304	0.336783	0.270606	0.323960	0.200960	0.496952	0.275692	0.251096	0.173025	0.492414	0.278306	0.137268	0.069396	0.419712	0.198980	0.161969	0.089967	0.355758	0.181324	0.173838	0.073575	0.193762	0.176511	0.377947	0.256629	0.587137	0.370662
20	0.479846	0.266303	0.637657	0.427883	0.100979	0.240823	0.219980	0.195849	0.234048	0.182601	0.287798	0.212156	0.311843	0.159614	0.420718	0.365241	0.246119	0.149788	0.288408	0.277334	0.128597	0.088316	0.434506	0.203793	0.479271	0.256931	0.389006	0.242232	0.316841	0.198603	0.668024	0.368214	0.378545	0.438857	0.352466	0.396035	0.208143	0.204505	0.545900	0.199630	0.164017	0.075374	0.396756	0.143033	0.235819	0.116942	0.323988	0.273919	0.325630	0.248241	0.476351	0.276784	0.208646	0.148244	0.488907	0.269702	0.129714	0.066231	0.392589	0.222622	0.161103	0.096417	0.378928	0.175285	0.116477	0.045663	0.272459	0.203779	0.390972	0.260317	0.572391	0.324853
21	0.470318	0.263772	0.655909	0.426402	0.117497	0.236812	0.234240	0.201582	0.240989	0.148365	0.338234	0.202716	0.287244	0.145227	0.386164	0.349266	0.251692	0.150138	0.336880	0.290756	0.134082	0.092473	0.435139	0.208770	0.446180	0.241964	0.385704	0.216312	0.329671	0.220796	0.654602	0.362059	0.365076	0.425100	0.331637	0.319052	0.216113	0.208508	0.528292	0.194741	0.156911	0.072008	0.270626	0.134023	0.235896	0.113741	0.288333	0.262483	0.386236	0.357403	0.471396	0.273364	0.193480	0.144462	0.361776	0.263386	0.124455	0.070370	0.377497	0.263895	0.166876	0.113712	0.421447	0.179285	0.095065	0.046632	0.296487	0.230562	0.407638	0.265285	0.561768	0.269219
22	0.469323	0.262504	0.660559	0.401448	0.122787	0.224944	0.238637	0.227402	0.283520	0.169736	0.369039	0.188098	0.257608	0.132420	0.347569	0.310265	0.254208	0.138038	0.408899	0.299149	0.135596	0.098012	0.434016	0.187213	0.389121	0.219671	0.388018	0.263429	0.329154	0.221340	0.654540	0.373987	0.313884	0.369103	0.231002	0.283913	0.224470	0.211057	0.505813	0.178953	0.165262	0.074542	0.230607	0.145744	0.232987	0.109142	0.269263	0.211819	0.403775	0.375552	0.473144	0.272616	0.165604	0.147798	0.288463	0.265717	0.130680	0.080268	0.295858	0.279009	0.158336	0.110265	0.447219	0.237403	0.091516	0.051982	0.302891	0.268666	0.388531	0.255143	0.523240	0.249940
23	0.467571	0.261647	0.658383	0.375667	0.144887	0.224217	0.302200	0.225946	0.379405	0.236177	0.362676	0.189578	0.264230	0.132410	0.344918	0.313469	0.243585	0.127652	0.419572	0.336459	0.130652	0.098426	0.400310	0.169633	0.336435	0.204418	0.422407	0.294654	0.339962	0.225331	0.625423	0.397040	0.238185	0.236024	0.200038	0.288719	0.198266	0.210520	0.503532	0.163053	0.164773	0.071741	0.234554	0.146088	0.227703	0.108396	0.304005	0.206664	0.415852	0.410069	0.477671	0.268695	0.173013	0.173489	0.399405	0.265932	0.155980	0.095636	0.293730	0.269131	0.154825	0.115971	0.449437	0.270106	0.113712	0.064706	0.316384	0.273043	0.344676	0.226942	0.457611	0.256354
24	0.461915	0.252823	0.638421	0.372841	0.180146	0.224763	0.367017	0.223899	0.409893	0.240395	0.355990	0.195612	0.251186	0.129549	0.280738	0.322275	0.225723	0.121819	0.420410	0.343136	0.124153	0.103584	0.398199	0.161426	0.306986	0.178581	0.449449	0.298305	0.335144	0.225105	0.562120	0.396166	0.279458	0.157472	0.201797	0.295009	0.166755	0.210063	0.505708	0.158214	0.149612	0.070001	0.253106	0.181598	0.188441	0.094296	0.370257	0.302762	0.403621	0.432175	0.487693	0.291614	0.175752	0.178160	0.550390	0.278922	0.175918	0.101899	0.315991	0.279031	0.180200	0.152651	0.437105	0.274015	0.159160	0.117226	0.314088	0.302939	0.307781	0.198772	0.424243	0.261175
25	0.427180	0.229443	0.596706	0.313525	0.198444	0.219510	0.372851	0.225773	0.418571	0.259342	0.356316	0.209215	0.248665	0.153173	0.213976	0.313716	0.168037	0.101120	0.435893	0.380457	0.111605	0.105699	0.373061	0.162786	0.293625	0.170797	0.453973	0.282037	0.346829	0.262359	0.557567	0.373124	0.306073	0.135199	0.200348	0.282790	0.166070	0.230229	0.528921	0.158121	0.156755	0.087502	0.291202	0.285765	0.185757	0.096469	0.403958	0.367015	0.410116	0.458094	0.489842	0.312294	0.180402	0.197555	0.590314	0.270201	0.180809	0.102498	0.307595	0.322177	0.247515	0.203070	0.413096	0.272707	0.180065	0.134430	0.343001	0.350840	0.290267	0.183110	0.420606	0.266059
26	0.408659	0.221876	0.585585	0.215537	0.217709	0.251235	0.372943	0.215004	0.440176	0.267481	0.356936	0.214743	0.251843	0.169461	0.194006	0.274052	0.188024	0.100927	0.434766	0.441652	0.105866	0.103811	0.303834	0.188735	0.304091	0.201745	0.452665	0.257424	0.353894	0.273386	0.565981	0.338603	0.330976	0.123547	0.199828	0.285353	0.173542	0.275985	0.568733	0.162356	0.202255	0.129501	0.316363	0.379606	0.185378	0.110489	0.416359	0.379536	0.420531	0.486737	0.486176	0.322020	0.186559	0.226164	0.591454	0.244825	0.165811	0.104639	0.286173	0.333217	0.263002	0.220288	0.399438	0.271348	0.180938	0.140098	0.394836	0.371148	0.283659	0.177914	0.440122	0.269943
