	205_C_T2_sh_ND_01.c3d	205_C_T2_sh_ND_01.c3d	205_C_T2_sh_ND_01.c3d	205_C_T2_sh_ND_01.c3d	205_C_T2_sh_ND_01.c3d	205_C_T2_sh_ND_01.c3d	205_C_T2_sh_ND_01.c3d	205_C_T2_sh_ND_01.c3d	205_C_T2_sh_ND_04.c3d	205_C_T2_sh_ND_04.c3d	205_C_T2_sh_ND_04.c3d	205_C_T2_sh_ND_04.c3d	205_C_T2_sh_ND_04.c3d	205_C_T2_sh_ND_04.c3d	205_C_T2_sh_ND_04.c3d	205_C_T2_sh_ND_04.c3d	205_C_T2_sh_ND_05.c3d	205_C_T2_sh_ND_05.c3d	205_C_T2_sh_ND_05.c3d	205_C_T2_sh_ND_05.c3d	205_C_T2_sh_ND_05.c3d	205_C_T2_sh_ND_05.c3d	205_C_T2_sh_ND_05.c3d	205_C_T2_sh_ND_05.c3d	205_C_T2_sh_ND_06.c3d	205_C_T2_sh_ND_06.c3d	205_C_T2_sh_ND_06.c3d	205_C_T2_sh_ND_06.c3d	205_C_T2_sh_ND_06.c3d	205_C_T2_sh_ND_06.c3d	205_C_T2_sh_ND_06.c3d	205_C_T2_sh_ND_06.c3d	205_C_T2_sh_ND_07.c3d	205_C_T2_sh_ND_07.c3d	205_C_T2_sh_ND_07.c3d	205_C_T2_sh_ND_07.c3d	205_C_T2_sh_ND_07.c3d	205_C_T2_sh_ND_07.c3d	205_C_T2_sh_ND_07.c3d	205_C_T2_sh_ND_07.c3d	205_C_T2_sh_ND_08.c3d	205_C_T2_sh_ND_08.c3d	205_C_T2_sh_ND_08.c3d	205_C_T2_sh_ND_08.c3d	205_C_T2_sh_ND_08.c3d	205_C_T2_sh_ND_08.c3d	205_C_T2_sh_ND_08.c3d	205_C_T2_sh_ND_08.c3d	205_C_T2_sh_ND_09.c3d	205_C_T2_sh_ND_09.c3d	205_C_T2_sh_ND_09.c3d	205_C_T2_sh_ND_09.c3d	205_C_T2_sh_ND_09.c3d	205_C_T2_sh_ND_09.c3d	205_C_T2_sh_ND_09.c3d	205_C_T2_sh_ND_09.c3d	205_C_T2_sh_ND_10.c3d	205_C_T2_sh_ND_10.c3d	205_C_T2_sh_ND_10.c3d	205_C_T2_sh_ND_10.c3d	205_C_T2_sh_ND_10.c3d	205_C_T2_sh_ND_10.c3d	205_C_T2_sh_ND_10.c3d	205_C_T2_sh_ND_10.c3d
15	0.260412	0.131365	0.228106	0.185031	0.132245	0.163509	0.299557	0.138169	0.202010	0.149516	0.401473	0.165669	0.268694	0.223017	0.484782	0.261876	0.340919	0.306876	0.389325	0.403488	0.164596	0.206808	0.305474	0.125694	0.272065	0.181423	0.380280	0.243127	0.174605	0.169283	0.284937	0.134296	0.176808	0.178167	0.216542	0.205217	0.149177	0.127877	0.202546	0.129265	0.341348	0.184216	0.232190	0.334529	0.275779	0.294086	0.361061	0.158983	0.422636	0.262700	0.343915	0.382348	0.152201	0.096114	0.324490	0.168058	0.201708	0.190065	0.412980	0.315802	0.258970	0.187611	0.436528	0.453194
16	0.268322	0.133728	0.222159	0.169141	0.133560	0.161279	0.306355	0.136966	0.265286	0.180614	0.405673	0.210673	0.265319	0.213576	0.481837	0.257625	0.373665	0.305618	0.393514	0.406787	0.173703	0.198884	0.304835	0.129331	0.291999	0.181769	0.386357	0.229217	0.173877	0.171062	0.252613	0.124043	0.173630	0.156847	0.226078	0.216076	0.167523	0.139954	0.196486	0.125483	0.341492	0.184187	0.234446	0.352783	0.287948	0.299965	0.362256	0.157767	0.384402	0.236338	0.330244	0.332034	0.143946	0.098827	0.304131	0.160320	0.198380	0.189778	0.351791	0.310225	0.324290	0.208654	0.435118	0.454437
17	0.271328	0.130441	0.227030	0.137979	0.135665	0.149572	0.308874	0.130283	0.306831	0.200060	0.399325	0.350504	0.261007	0.209810	0.467680	0.266492	0.376122	0.302779	0.393898	0.404385	0.178943	0.194196	0.304951	0.130698	0.282451	0.170802	0.384831	0.217286	0.159681	0.169340	0.211125	0.124539	0.169310	0.139372	0.248231	0.218048	0.166230	0.140660	0.207315	0.121488	0.372674	0.198042	0.254581	0.356331	0.291477	0.299493	0.363368	0.157028	0.308276	0.189645	0.326633	0.324768	0.151416	0.102442	0.272982	0.148039	0.190576	0.174947	0.296983	0.336212	0.348946	0.209673	0.414601	0.417101
18	0.300567	0.135509	0.222915	0.130299	0.157543	0.142372	0.303524	0.127409	0.320162	0.205530	0.339952	0.448242	0.285356	0.214024	0.454322	0.271929	0.362928	0.293563	0.383769	0.383372	0.178675	0.186014	0.310320	0.139992	0.272620	0.164900	0.386074	0.240233	0.136402	0.162619	0.206422	0.124465	0.170297	0.137893	0.260451	0.193638	0.162926	0.136888	0.206308	0.130118	0.412065	0.220917	0.319225	0.338444	0.299142	0.292778	0.358804	0.163683	0.301792	0.186367	0.371336	0.349343	0.137087	0.079545	0.264536	0.147844	0.179146	0.166890	0.293661	0.363236	0.348162	0.211112	0.402363	0.402851
19	0.308236	0.135698	0.227100	0.196474	0.167503	0.142095	0.281804	0.122196	0.345751	0.222767	0.392973	0.475907	0.291560	0.211684	0.425399	0.244274	0.356111	0.286708	0.395878	0.338985	0.180923	0.185343	0.308699	0.158043	0.285447	0.170087	0.347491	0.271155	0.120210	0.154734	0.217814	0.127815	0.202615	0.142480	0.257664	0.178694	0.155120	0.125616	0.204297	0.147644	0.422639	0.229586	0.330054	0.331339	0.306014	0.290412	0.342843	0.166289	0.236078	0.156634	0.364166	0.320995	0.120034	0.074068	0.218037	0.148044	0.157233	0.159666	0.295899	0.342736	0.328637	0.195536	0.315755	0.416000
20	0.327486	0.140137	0.227306	0.221128	0.165962	0.143958	0.234674	0.117067	0.393985	0.297299	0.495221	0.475663	0.291442	0.208374	0.401020	0.204289	0.356021	0.268620	0.396703	0.342477	0.178530	0.161016	0.311122	0.218625	0.293926	0.171819	0.328599	0.276733	0.101829	0.147636	0.218734	0.128549	0.193207	0.133343	0.251894	0.187331	0.162864	0.123674	0.184387	0.155581	0.406918	0.210734	0.333297	0.335416	0.325530	0.328047	0.323170	0.165664	0.227086	0.156399	0.351591	0.311826	0.123560	0.074531	0.152429	0.145949	0.154655	0.160941	0.294074	0.309079	0.317807	0.191917	0.272093	0.417094
21	0.371559	0.156883	0.203228	0.221635	0.164567	0.143498	0.229872	0.115245	0.402021	0.313861	0.514884	0.480988	0.285500	0.199098	0.393596	0.199885	0.330329	0.229357	0.395799	0.328140	0.180639	0.158236	0.309095	0.274018	0.262113	0.151152	0.316745	0.276532	0.101488	0.155580	0.218752	0.127333	0.194768	0.157247	0.227469	0.200264	0.192059	0.139252	0.180351	0.152437	0.399101	0.193923	0.323987	0.331655	0.340574	0.347289	0.303410	0.193355	0.202321	0.137748	0.327400	0.316953	0.127207	0.078358	0.137838	0.151226	0.141364	0.162748	0.244570	0.338666	0.319978	0.192073	0.258308	0.411698
22	0.376084	0.164114	0.201703	0.302103	0.165785	0.141954	0.222243	0.122641	0.420838	0.321143	0.480299	0.495219	0.241767	0.162421	0.280944	0.175342	0.300528	0.201201	0.352453	0.326951	0.214056	0.181409	0.304398	0.283950	0.247633	0.139143	0.311937	0.284965	0.119716	0.151763	0.217929	0.125009	0.194855	0.185566	0.228057	0.202617	0.208085	0.152626	0.169527	0.158797	0.396763	0.195915	0.306327	0.315459	0.336527	0.344339	0.302237	0.232488	0.185141	0.123061	0.318772	0.317733	0.142831	0.124894	0.154697	0.152347	0.163731	0.174215	0.237861	0.405236	0.324704	0.194351	0.256329	0.403689
23	0.351749	0.157197	0.181700	0.329004	0.181321	0.132486	0.208832	0.148033	0.436816	0.331365	0.460466	0.516091	0.230837	0.162376	0.226204	0.165969	0.291217	0.187768	0.351308	0.365112	0.263435	0.219108	0.295748	0.280269	0.252952	0.137762	0.317119	0.282365	0.137769	0.137091	0.216779	0.120198	0.172286	0.178085	0.215549	0.188000	0.211527	0.157470	0.173130	0.171352	0.396869	0.209677	0.319732	0.323113	0.330382	0.337423	0.305501	0.228844	0.190261	0.120474	0.315162	0.340527	0.149794	0.162997	0.179791	0.155114	0.161572	0.169124	0.249010	0.453170	0.335331	0.195859	0.265576	0.419195
24	0.315263	0.168638	0.178176	0.325719	0.175075	0.107719	0.206441	0.165717	0.464512	0.358044	0.467208	0.564573	0.221465	0.156961	0.218755	0.196347	0.277460	0.165262	0.331504	0.370165	0.301523	0.243438	0.304421	0.279742	0.255339	0.139558	0.318475	0.270309	0.175491	0.191467	0.225126	0.121253	0.164287	0.176571	0.194404	0.160839	0.215690	0.163958	0.177158	0.203896	0.363024	0.205359	0.317142	0.373353	0.314136	0.327717	0.263554	0.216072	0.183893	0.119411	0.298980	0.348909	0.150938	0.175078	0.224941	0.163989	0.166509	0.163116	0.253385	0.463205	0.322325	0.210798	0.217024	0.416729
25	0.312397	0.171247	0.170630	0.336758	0.157699	0.082342	0.199054	0.189331	0.497764	0.396625	0.467556	0.610639	0.203367	0.143114	0.208565	0.217194	0.283089	0.143522	0.281785	0.375164	0.327936	0.254858	0.301944	0.291082	0.282523	0.148658	0.299006	0.260796	0.195883	0.222810	0.242517	0.116446	0.169547	0.172666	0.184188	0.141258	0.215440	0.164692	0.188900	0.204365	0.348706	0.196160	0.291968	0.394647	0.324920	0.340427	0.179300	0.236011	0.175681	0.128888	0.289230	0.359748	0.165439	0.199705	0.218425	0.175732	0.166837	0.164091	0.254373	0.467637	0.350132	0.313301	0.133639	0.378114
26	0.306072	0.170916	0.135842	0.367936	0.155124	0.085686	0.172740	0.192927	0.519620	0.419849	0.463144	0.637862	0.212950	0.149658	0.202897	0.216156	0.246732	0.112863	0.235438	0.370438	0.345310	0.261055	0.263010	0.342130	0.294508	0.151448	0.272773	0.244830	0.194666	0.230786	0.236801	0.128621	0.165241	0.181763	0.156287	0.137769	0.200568	0.152322	0.183107	0.219455	0.340788	0.182548	0.305717	0.396004	0.343272	0.363451	0.199721	0.261059	0.202786	0.158678	0.280145	0.372584	0.182981	0.215033	0.233205	0.177811	0.169869	0.168147	0.263955	0.496955	0.327147	0.312858	0.161422	0.362076
27	0.294433	0.184098	0.131728	0.384156	0.158467	0.110819	0.149639	0.209939	0.497794	0.417617	0.461326	0.636019	0.233687	0.171668	0.198634	0.205976	0.238046	0.149319	0.226717	0.372702	0.355765	0.259947	0.216170	0.428352	0.272364	0.146264	0.288953	0.243632	0.210013	0.301164	0.202470	0.140643	0.182537	0.227822	0.119711	0.130056	0.194221	0.146583	0.173318	0.243211	0.346571	0.177626	0.320047	0.401227	0.335056	0.354951	0.215627	0.260797	0.210804	0.167036	0.330444	0.379881	0.211313	0.240544	0.261228	0.179696	0.173594	0.167054	0.266681	0.517321	0.247535	0.340191	0.160873	0.351931
28	0.282543	0.252827	0.119852	0.378635	0.165182	0.165385	0.135007	0.213594	0.480889	0.413191	0.465227	0.569882	0.201744	0.173328	0.194485	0.188937	0.278389	0.178649	0.200692	0.393857	0.359418	0.256369	0.212442	0.428660	0.265916	0.143981	0.345244	0.268412	0.229170	0.330241	0.185772	0.155904	0.260565	0.284179	0.112079	0.130550	0.207195	0.153101	0.177758	0.275318	0.339296	0.176035	0.317169	0.405625	0.323210	0.344009	0.215312	0.254200	0.244090	0.190050	0.324509	0.355214	0.247523	0.261624	0.298853	0.181847	0.173592	0.165753	0.269869	0.503105	0.218949	0.337557	0.174147	0.362910
29	0.273932	0.272041	0.115743	0.341478	0.163151	0.177415	0.130471	0.212549	0.470052	0.409036	0.468516	0.494326	0.181913	0.175488	0.173131	0.188204	0.283684	0.180743	0.166022	0.419119	0.357097	0.257811	0.225846	0.430213	0.265463	0.145580	0.346407	0.279692	0.234586	0.331920	0.183882	0.159872	0.240624	0.283405	0.121266	0.134801	0.238943	0.178001	0.175349	0.286220	0.271974	0.145022	0.284997	0.399627	0.316985	0.341786	0.213601	0.257856	0.247525	0.192212	0.275240	0.330508	0.247789	0.260794	0.306840	0.181907	0.178682	0.164291	0.280425	0.474655	0.220581	0.336687	0.180666	0.367617
30	0.247033	0.300838	0.127728	0.351559	0.176879	0.233096	0.119827	0.214168	0.448957	0.395216	0.411347	0.477005	0.184408	0.175422	0.173952	0.250694	0.318047	0.217499	0.168365	0.473107	0.367405	0.265710	0.225323	0.444805	0.271469	0.149644	0.347370	0.243154	0.237980	0.331021	0.171920	0.160731	0.238646	0.279375	0.146329	0.165191	0.258426	0.192115	0.186513	0.303612	0.244876	0.121690	0.261976	0.392139	0.315023	0.341775	0.221340	0.263678	0.240410	0.184253	0.294861	0.322397	0.253969	0.263474	0.332798	0.196751	0.184477	0.169126	0.328696	0.462149	0.240530	0.349501	0.211046	0.362667
31	0.198295	0.325022	0.140339	0.368958	0.170816	0.251224	0.135436	0.213658	0.410353	0.341756	0.270563	0.491465	0.186153	0.173231	0.173131	0.256258	0.457300	0.344633	0.187465	0.541767	0.379317	0.270014	0.214593	0.443285	0.227603	0.121579	0.352669	0.235581	0.254419	0.333702	0.152845	0.164598	0.231417	0.263208	0.156807	0.154098	0.249960	0.189035	0.199720	0.326832	0.233595	0.114156	0.268358	0.391598	0.313274	0.346675	0.223991	0.263257	0.233842	0.178049	0.347755	0.321384	0.253799	0.265637	0.363783	0.212822	0.183359	0.188457	0.338146	0.478900	0.283422	0.367985	0.246530	0.362480
