	227_C_T1_sh_ND_02.c3d	227_C_T1_sh_ND_02.c3d	227_C_T1_sh_ND_02.c3d	227_C_T1_sh_ND_02.c3d	227_C_T1_sh_ND_02.c3d	227_C_T1_sh_ND_02.c3d	227_C_T1_sh_ND_02.c3d	227_C_T1_sh_ND_02.c3d	227_C_T1_sh_ND_03.c3d	227_C_T1_sh_ND_03.c3d	227_C_T1_sh_ND_03.c3d	227_C_T1_sh_ND_03.c3d	227_C_T1_sh_ND_03.c3d	227_C_T1_sh_ND_03.c3d	227_C_T1_sh_ND_03.c3d	227_C_T1_sh_ND_03.c3d	227_C_T1_sh_ND_04.c3d	227_C_T1_sh_ND_04.c3d	227_C_T1_sh_ND_04.c3d	227_C_T1_sh_ND_04.c3d	227_C_T1_sh_ND_04.c3d	227_C_T1_sh_ND_04.c3d	227_C_T1_sh_ND_04.c3d	227_C_T1_sh_ND_04.c3d	227_C_T1_sh_ND_06.c3d	227_C_T1_sh_ND_06.c3d	227_C_T1_sh_ND_06.c3d	227_C_T1_sh_ND_06.c3d	227_C_T1_sh_ND_06.c3d	227_C_T1_sh_ND_06.c3d	227_C_T1_sh_ND_06.c3d	227_C_T1_sh_ND_06.c3d	227_C_T1_sh_ND_07.c3d	227_C_T1_sh_ND_07.c3d	227_C_T1_sh_ND_07.c3d	227_C_T1_sh_ND_07.c3d	227_C_T1_sh_ND_07.c3d	227_C_T1_sh_ND_07.c3d	227_C_T1_sh_ND_07.c3d	227_C_T1_sh_ND_07.c3d	227_C_T1_sh_ND_08.c3d	227_C_T1_sh_ND_08.c3d	227_C_T1_sh_ND_08.c3d	227_C_T1_sh_ND_08.c3d	227_C_T1_sh_ND_08.c3d	227_C_T1_sh_ND_08.c3d	227_C_T1_sh_ND_08.c3d	227_C_T1_sh_ND_08.c3d	227_C_T1_sh_ND_10.c3d	227_C_T1_sh_ND_10.c3d	227_C_T1_sh_ND_10.c3d	227_C_T1_sh_ND_10.c3d	227_C_T1_sh_ND_10.c3d	227_C_T1_sh_ND_10.c3d	227_C_T1_sh_ND_10.c3d	227_C_T1_sh_ND_10.c3d
7	0.221323	0.152430	0.503925	0.486464	0.176664	0.182882	0.125898	0.325781	0.094340	0.117941	0.336320	0.136376	0.123765	0.125735	0.307043	0.284194	0.147455	0.134593	0.123437	0.554577	0.168095	0.138241	0.331737	0.277229	0.233698	0.231569	0.310878	0.227775	0.160092	0.147023	0.239301	0.322775	0.162091	0.205049	0.160363	0.209236	0.191864	0.231399	0.267425	0.348120	0.149129	0.135188	0.215556	0.189842	0.072323	0.044954	0.240957	0.184146	0.170112	0.225673	0.402134	0.383031	0.328821	0.151622	0.252794	0.522943
8	0.218293	0.155950	0.453164	0.493119	0.181799	0.187735	0.127895	0.408969	0.102691	0.111911	0.318368	0.116333	0.108742	0.116631	0.258985	0.244099	0.148114	0.135113	0.122993	0.590692	0.170279	0.137377	0.328563	0.240299	0.235431	0.231465	0.362056	0.231972	0.109132	0.145878	0.222851	0.331183	0.154241	0.205313	0.160650	0.207470	0.161167	0.201749	0.207124	0.347201	0.146694	0.131914	0.201932	0.191296	0.088205	0.057113	0.242027	0.203672	0.188758	0.232536	0.404679	0.382754	0.414582	0.174763	0.275088	0.564918
9	0.227487	0.165391	0.388350	0.459488	0.189717	0.190747	0.133491	0.418265	0.115992	0.126434	0.316088	0.085190	0.105554	0.107741	0.243722	0.249078	0.145421	0.134977	0.115847	0.605302	0.175679	0.142368	0.302371	0.233918	0.264914	0.238260	0.354966	0.235228	0.096561	0.146192	0.209089	0.330077	0.155074	0.203967	0.154775	0.188986	0.148294	0.188586	0.133774	0.345250	0.142861	0.123941	0.228841	0.177690	0.094427	0.061253	0.256846	0.255375	0.186933	0.203120	0.398683	0.402630	0.440756	0.175215	0.329273	0.570414
10	0.236850	0.168438	0.355038	0.362846	0.211632	0.197249	0.141535	0.423635	0.123734	0.137731	0.257608	0.073249	0.098472	0.087697	0.252731	0.265940	0.139204	0.136099	0.123236	0.592640	0.176452	0.142754	0.301430	0.231849	0.279899	0.227581	0.346213	0.216927	0.098344	0.138056	0.210092	0.329003	0.157938	0.203618	0.154591	0.200306	0.155084	0.191142	0.100979	0.333725	0.104845	0.088666	0.246136	0.163743	0.091880	0.058163	0.290605	0.250543	0.183510	0.161543	0.398396	0.412154	0.443732	0.176452	0.397945	0.584655
11	0.239038	0.167043	0.375535	0.349516	0.213299	0.198190	0.142771	0.433202	0.128972	0.142654	0.228951	0.074212	0.098428	0.082060	0.241263	0.296115	0.137677	0.141058	0.144733	0.562718	0.178059	0.139506	0.345210	0.264143	0.267720	0.207324	0.339206	0.188992	0.096165	0.111660	0.211368	0.327856	0.189212	0.217869	0.156550	0.183842	0.158923	0.183133	0.119291	0.372121	0.081046	0.062997	0.243915	0.162381	0.093166	0.058737	0.317392	0.271495	0.184131	0.158351	0.392717	0.409536	0.443740	0.181029	0.444975	0.579304
12	0.228769	0.165087	0.358477	0.358659	0.212145	0.196326	0.178611	0.440772	0.125519	0.141358	0.217878	0.077512	0.107991	0.088887	0.226008	0.312094	0.139243	0.141999	0.141676	0.542338	0.184028	0.144609	0.370820	0.320898	0.265581	0.203583	0.337592	0.139553	0.095662	0.106285	0.210039	0.332951	0.205737	0.222020	0.151881	0.169698	0.164428	0.188967	0.120991	0.388815	0.079382	0.088536	0.243688	0.139705	0.113966	0.077983	0.341502	0.309351	0.188224	0.157641	0.367781	0.380814	0.444629	0.188011	0.447668	0.591427
13	0.232375	0.172907	0.333833	0.358497	0.213020	0.188891	0.205365	0.456065	0.126222	0.136871	0.218087	0.088923	0.112193	0.097980	0.249372	0.323596	0.139103	0.129696	0.143557	0.539552	0.185141	0.144014	0.370641	0.298702	0.259449	0.196244	0.331959	0.124080	0.080139	0.088516	0.183359	0.411907	0.216356	0.219216	0.143538	0.164837	0.168684	0.193144	0.133810	0.388444	0.092382	0.160645	0.225957	0.136522	0.137411	0.095313	0.331226	0.331293	0.184864	0.153333	0.319659	0.204508	0.432055	0.187683	0.455252	0.612219
14	0.235592	0.185372	0.300468	0.341440	0.220139	0.189337	0.210037	0.457188	0.127334	0.139710	0.222951	0.083725	0.110700	0.092952	0.269832	0.322901	0.123821	0.100586	0.160424	0.495153	0.184540	0.149021	0.364875	0.285262	0.255823	0.197490	0.291530	0.119859	0.078032	0.079559	0.166060	0.476564	0.187810	0.150752	0.129123	0.179778	0.157845	0.165106	0.135754	0.372816	0.099820	0.167117	0.215555	0.132545	0.149092	0.101798	0.311256	0.350007	0.180406	0.154041	0.313972	0.182805	0.413100	0.183312	0.456840	0.627751
15	0.234428	0.185192	0.266306	0.295715	0.220398	0.187832	0.209414	0.459790	0.127357	0.137321	0.209166	0.081976	0.107176	0.088240	0.283923	0.321877	0.098896	0.086235	0.176479	0.422186	0.190758	0.150831	0.355074	0.289832	0.244708	0.193834	0.256318	0.113452	0.072365	0.079490	0.168975	0.480939	0.168592	0.116041	0.126921	0.181833	0.151651	0.151761	0.127835	0.376002	0.116146	0.175876	0.232379	0.129121	0.156011	0.104437	0.308475	0.356446	0.189019	0.157518	0.213317	0.162547	0.384609	0.174938	0.444806	0.631751
16	0.204949	0.166293	0.314388	0.252952	0.217887	0.179553	0.197706	0.465617	0.127943	0.144622	0.206515	0.079624	0.106696	0.081334	0.297439	0.311559	0.084660	0.084005	0.184158	0.376562	0.200690	0.157500	0.338165	0.297543	0.207975	0.141582	0.241893	0.111558	0.066085	0.081564	0.165404	0.449564	0.179890	0.124842	0.174503	0.170093	0.154786	0.156938	0.130954	0.338112	0.115006	0.176760	0.225134	0.105119	0.158831	0.105419	0.318946	0.352641	0.217830	0.202957	0.080678	0.161664	0.373527	0.174459	0.423996	0.568667
17	0.189605	0.156793	0.321002	0.247671	0.216983	0.173139	0.187535	0.458139	0.173321	0.213092	0.218210	0.080386	0.126761	0.086384	0.295619	0.310572	0.084581	0.085521	0.183543	0.347736	0.197251	0.144133	0.337937	0.300792	0.269646	0.136047	0.158719	0.108294	0.073942	0.084578	0.177069	0.429920	0.181794	0.122484	0.225760	0.174019	0.156220	0.160948	0.131669	0.283438	0.128412	0.177845	0.224739	0.072180	0.156133	0.103553	0.323603	0.351986	0.206708	0.188518	0.069226	0.154311	0.370066	0.166868	0.405805	0.440435
18	0.194114	0.157349	0.310973	0.242479	0.206684	0.157188	0.190000	0.457348	0.255154	0.259882	0.215285	0.070483	0.128544	0.088638	0.304776	0.293392	0.080712	0.084042	0.187987	0.329299	0.176142	0.137248	0.325514	0.305806	0.253643	0.133047	0.098773	0.116530	0.072513	0.077045	0.196415	0.426604	0.197091	0.164955	0.238228	0.209071	0.162219	0.165163	0.131622	0.247775	0.132742	0.185382	0.198599	0.089088	0.151110	0.101058	0.313969	0.343901	0.223284	0.187148	0.084550	0.143209	0.337891	0.147478	0.396816	0.408340
19	0.195365	0.151241	0.324141	0.236705	0.168936	0.116938	0.190230	0.464938	0.372114	0.254576	0.211822	0.093435	0.121335	0.086910	0.328467	0.287689	0.071104	0.103388	0.188165	0.324098	0.160269	0.131216	0.282560	0.306860	0.246984	0.138651	0.156733	0.216227	0.070044	0.071868	0.199449	0.417778	0.207397	0.185325	0.246352	0.203666	0.163137	0.164886	0.131172	0.250741	0.142414	0.200610	0.168313	0.098660	0.149978	0.101404	0.319857	0.339673	0.254547	0.215020	0.154273	0.241029	0.208239	0.104079	0.385863	0.332397
20	0.245918	0.146309	0.373935	0.216197	0.151670	0.096113	0.195458	0.403138	0.416001	0.253522	0.229357	0.199972	0.120849	0.086784	0.338816	0.295706	0.076295	0.150406	0.189949	0.253762	0.159215	0.130995	0.258382	0.305840	0.445021	0.139891	0.164012	0.249181	0.077961	0.089260	0.200281	0.415448	0.188740	0.184288	0.249618	0.204992	0.150935	0.150423	0.125940	0.252092	0.161885	0.231496	0.161132	0.095387	0.144162	0.104254	0.334527	0.332168	0.326098	0.292686	0.187631	0.325403	0.108021	0.103872	0.340870	0.322473
21	0.392872	0.202434	0.398923	0.213207	0.150585	0.095089	0.195331	0.361653	0.498133	0.325962	0.222367	0.294259	0.123540	0.086911	0.319983	0.289720	0.074163	0.179748	0.194498	0.178025	0.155207	0.129545	0.269055	0.297370	0.447933	0.162638	0.198214	0.251756	0.095773	0.113467	0.200154	0.412892	0.177032	0.198457	0.285698	0.228806	0.139594	0.139241	0.111052	0.245946	0.162761	0.235444	0.159591	0.089948	0.135572	0.100998	0.353467	0.294596	0.385055	0.345606	0.207094	0.342639	0.083511	0.115205	0.263944	0.288137
22	0.477633	0.259632	0.394342	0.172155	0.119528	0.082200	0.190822	0.367452	0.603129	0.432354	0.208705	0.333471	0.122999	0.089702	0.311686	0.299487	0.095716	0.214281	0.195991	0.158414	0.149543	0.123570	0.270593	0.296396	0.451671	0.167853	0.240319	0.261584	0.094032	0.132514	0.196586	0.414809	0.172830	0.204312	0.346365	0.346990	0.117854	0.119046	0.096814	0.165336	0.159912	0.201367	0.157712	0.090969	0.143014	0.118690	0.337888	0.270199	0.387782	0.350668	0.315448	0.454400	0.149817	0.112726	0.144142	0.285211
23	0.486203	0.272177	0.371643	0.166312	0.106760	0.084326	0.190449	0.361838	0.671917	0.468678	0.270113	0.343534	0.118262	0.090089	0.326923	0.304521	0.308040	0.294894	0.182912	0.140006	0.149286	0.118794	0.256072	0.295839	0.451668	0.175230	0.250289	0.269822	0.093135	0.135534	0.195191	0.427934	0.182084	0.213279	0.345391	0.448963	0.103153	0.103906	0.087892	0.147485	0.168899	0.193721	0.145987	0.121751	0.160274	0.146642	0.311874	0.252766	0.395134	0.352272	0.377413	0.604860	0.211129	0.131262	0.134342	0.266883
24	0.535800	0.276640	0.370918	0.140738	0.107669	0.119719	0.178306	0.361159	0.674842	0.473144	0.321630	0.494571	0.107013	0.083466	0.328350	0.288433	0.452116	0.320117	0.176906	0.095359	0.143559	0.115679	0.206685	0.232983	0.451581	0.206533	0.257155	0.317909	0.120790	0.182979	0.202782	0.384020	0.198949	0.223199	0.396915	0.454501	0.097617	0.098908	0.067905	0.131134	0.162369	0.197715	0.108453	0.203964	0.161794	0.148026	0.283754	0.213098	0.400413	0.362373	0.382040	0.665747	0.226258	0.143432	0.154765	0.241076
25	0.543400	0.278114	0.374592	0.125594	0.105450	0.120716	0.130554	0.348128	0.693258	0.492610	0.371560	0.581537	0.101388	0.075926	0.313364	0.273296	0.489220	0.340853	0.176791	0.087409	0.137164	0.112444	0.195319	0.188143	0.467253	0.244761	0.277284	0.325514	0.141081	0.214268	0.206617	0.275548	0.191413	0.218298	0.467645	0.555939	0.097692	0.102002	0.053400	0.134672	0.165308	0.206368	0.071740	0.270661	0.138280	0.138225	0.275811	0.170234	0.403325	0.388237	0.383299	0.678037	0.232149	0.145506	0.193858	0.264100
26	0.548431	0.277213	0.395905	0.213630	0.093385	0.133367	0.118703	0.339918	0.695717	0.493416	0.407806	0.592541	0.103210	0.077330	0.293209	0.272630	0.534610	0.435259	0.173678	0.159588	0.140583	0.113281	0.194877	0.195042	0.443104	0.288852	0.322823	0.374120	0.141224	0.217098	0.195428	0.204404	0.203580	0.231192	0.457304	0.667431	0.089839	0.086759	0.087206	0.141590	0.159891	0.207040	0.069827	0.285005	0.120973	0.131212	0.279197	0.152192	0.393392	0.413678	0.385422	0.679133	0.291216	0.182854	0.197836	0.303842
27	0.553497	0.295914	0.401268	0.324149	0.087220	0.130680	0.121207	0.341535	0.686442	0.468479	0.407467	0.595518	0.109810	0.080679	0.278459	0.274423	0.746945	0.545092	0.166602	0.274508	0.140921	0.108970	0.195051	0.195021	0.436243	0.286698	0.333500	0.477466	0.145103	0.216991	0.242405	0.195771	0.204289	0.226829	0.449736	0.704637	0.098972	0.083137	0.112896	0.149406	0.154303	0.221427	0.101338	0.284788	0.114456	0.130596	0.272619	0.165146	0.380441	0.420171	0.381539	0.663463	0.334786	0.193033	0.224172	0.313222
28	0.605403	0.345330	0.364400	0.352677	0.088773	0.135475	0.121796	0.308031	0.659583	0.442717	0.404306	0.599674	0.110328	0.083261	0.262939	0.271865	0.821868	0.571385	0.158032	0.357398	0.129355	0.106464	0.195526	0.183077	0.447129	0.282978	0.310918	0.527881	0.143176	0.214479	0.318798	0.218270	0.189068	0.208222	0.475641	0.706560	0.111583	0.098446	0.155087	0.151090	0.208041	0.276817	0.153664	0.283920	0.112706	0.133329	0.263604	0.171687	0.373950	0.477407	0.358324	0.625648	0.340744	0.193685	0.277114	0.323374
29	0.680360	0.408689	0.357914	0.356869	0.081552	0.134669	0.121322	0.278427	0.599337	0.437948	0.404070	0.599197	0.093690	0.096993	0.259286	0.257379	0.837637	0.579769	0.162887	0.404358	0.114945	0.108470	0.188337	0.171379	0.270217	0.278518	0.332850	0.530011	0.143459	0.213247	0.322165	0.242321	0.193232	0.252466	0.578146	0.729857	0.114452	0.104310	0.159244	0.158015	0.217087	0.286226	0.448641	0.303090	0.112346	0.134929	0.246482	0.186734	0.301159	0.461080	0.407581	0.638240	0.339670	0.190487	0.288897	0.385958
30	0.743667	0.451403	0.369375	0.359564	0.084088	0.146158	0.119915	0.261167	0.564700	0.432067	0.402098	0.575669	0.087164	0.127908	0.247864	0.244466	0.853522	0.589265	0.172375	0.414879	0.111328	0.117315	0.176513	0.164044	0.250340	0.271383	0.556008	0.529751	0.150092	0.215608	0.322513	0.254345	0.187291	0.248577	0.619621	0.839250	0.112625	0.104845	0.194589	0.150574	0.220686	0.290572	0.584692	0.347775	0.122239	0.142239	0.230341	0.192609	0.334452	0.544835	0.518440	0.782599	0.338671	0.185018	0.295403	0.475737
31	0.747799	0.453655	0.361558	0.379337	0.108395	0.185230	0.114101	0.229344	0.493393	0.380979	0.405498	0.547943	0.088270	0.132039	0.214417	0.239631	0.860765	0.591584	0.179203	0.417476	0.120568	0.131368	0.176122	0.154118	0.243366	0.271646	0.652737	0.563834	0.149601	0.212014	0.366766	0.255647	0.246618	0.349022	0.590910	0.910993	0.173031	0.143928	0.235766	0.148955	0.243299	0.317529	0.602320	0.360637	0.146812	0.156232	0.234927	0.195637	0.349930	0.605511	0.480962	0.705413	0.338592	0.184350	0.295245	0.529049
32	0.725651	0.452384	0.341684	0.426144	0.113370	0.192037	0.122494	0.189683	0.363334	0.260097	0.425415	0.537708	0.093764	0.159992	0.182997	0.249673	0.860640	0.581951	0.179185	0.421705	0.122926	0.133891	0.176918	0.146244	0.244718	0.272175	0.657381	0.572173	0.139591	0.202083	0.392463	0.258334	0.302186	0.418890	0.635195	0.865175	0.323194	0.220226	0.253754	0.149800	0.263815	0.328864	0.708862	0.464864	0.176919	0.178114	0.254544	0.196881	0.349499	0.627422	0.546620	0.602593	0.339341	0.176308	0.294138	0.557402
33	0.654365	0.431064	0.366899	0.437262	0.117389	0.192299	0.124681	0.196369	0.222407	0.194736	0.397979	0.537629	0.090739	0.165673	0.180716	0.314913	0.861880	0.575341	0.199447	0.454663	0.122783	0.134296	0.164981	0.130202	0.262865	0.257163	0.704325	0.552053	0.147227	0.217054	0.396758	0.266460	0.296724	0.418038	0.702597	0.895973	0.416833	0.260252	0.256160	0.148977	0.265155	0.323989	0.819687	0.608983	0.182717	0.180291	0.236212	0.199001	0.337598	0.613318	0.723078	0.600460	0.333789	0.177607	0.294017	0.568600
34	0.608597	0.410725	0.380303	0.436928	0.116799	0.191717	0.120295	0.209190	0.231502	0.192941	0.391078	0.409242	0.091893	0.163653	0.208976	0.354386	0.862839	0.567469	0.276741	0.501013	0.123127	0.133804	0.160016	0.145669	0.244165	0.239825	0.779667	0.554189	0.154737	0.236639	0.395811	0.320821	0.310298	0.420414	0.669238	0.887031	0.429990	0.262957	0.256334	0.162688	0.278632	0.321836	0.856238	0.617754	0.200704	0.185057	0.222781	0.229214	0.386738	0.593990	0.732556	0.602850	0.295781	0.160212	0.292310	0.568213
35	0.603101	0.413607	0.437541	0.440161	0.115174	0.191200	0.117493	0.195454	0.170395	0.137408	0.490665	0.266209	0.096163	0.167893	0.204153	0.358189	0.842904	0.542943	0.341125	0.582839	0.121561	0.133698	0.174702	0.148375	0.247751	0.178136	0.800150	0.536136	0.146954	0.228554	0.392649	0.338011	0.315613	0.418959	0.653650	0.807759	0.503344	0.291540	0.260023	0.175052	0.286680	0.323116	0.856978	0.610743	0.211818	0.181667	0.285226	0.266832	0.395621	0.587832	0.731035	0.618677	0.274184	0.141123	0.283510	0.561991
36	0.559714	0.409001	0.496447	0.443670	0.115166	0.174916	0.115378	0.182581	0.192796	0.160253	0.516844	0.254287	0.111496	0.180175	0.193858	0.378111	0.769604	0.515730	0.383047	0.678621	0.115280	0.134470	0.169193	0.147529	0.253437	0.166966	0.796202	0.461231	0.123553	0.200660	0.384043	0.341328	0.319848	0.418008	0.653881	0.777011	0.526832	0.299663	0.278932	0.166540	0.287672	0.317799	0.853298	0.627483	0.214296	0.178912	0.301392	0.272002	0.393030	0.571744	0.729817	0.633730	0.271349	0.141417	0.303507	0.541246
37	0.554777	0.405218	0.536157	0.454094	0.113376	0.165587	0.118256	0.171474	0.264827	0.212614	0.514340	0.270545	0.119512	0.186663	0.211651	0.395089	0.736118	0.520777	0.389373	0.738764	0.111070	0.134306	0.154783	0.137016	0.235076	0.164714	0.796149	0.361647	0.142225	0.212497	0.387937	0.360706	0.318102	0.416291	0.640256	0.776226	0.536557	0.301911	0.292286	0.156961	0.258646	0.272062	0.852052	0.641140	0.216052	0.178703	0.300676	0.283439	0.376005	0.501995	0.731712	0.632722	0.228013	0.105368	0.352350	0.509208
