	228_C_T2_sh_ND_L_01.c3d	228_C_T2_sh_ND_L_01.c3d	228_C_T2_sh_ND_L_01.c3d	228_C_T2_sh_ND_L_01.c3d	228_C_T2_sh_ND_L_01.c3d	228_C_T2_sh_ND_L_01.c3d	228_C_T2_sh_ND_L_01.c3d	228_C_T2_sh_ND_L_01.c3d	228_C_T2_sh_ND_L_02.c3d	228_C_T2_sh_ND_L_02.c3d	228_C_T2_sh_ND_L_02.c3d	228_C_T2_sh_ND_L_02.c3d	228_C_T2_sh_ND_L_02.c3d	228_C_T2_sh_ND_L_02.c3d	228_C_T2_sh_ND_L_02.c3d	228_C_T2_sh_ND_L_02.c3d	228_C_T2_sh_ND_L_03.c3d	228_C_T2_sh_ND_L_03.c3d	228_C_T2_sh_ND_L_03.c3d	228_C_T2_sh_ND_L_03.c3d	228_C_T2_sh_ND_L_03.c3d	228_C_T2_sh_ND_L_03.c3d	228_C_T2_sh_ND_L_03.c3d	228_C_T2_sh_ND_L_03.c3d	228_C_T2_sh_ND_L_04.c3d	228_C_T2_sh_ND_L_04.c3d	228_C_T2_sh_ND_L_04.c3d	228_C_T2_sh_ND_L_04.c3d	228_C_T2_sh_ND_L_04.c3d	228_C_T2_sh_ND_L_04.c3d	228_C_T2_sh_ND_L_04.c3d	228_C_T2_sh_ND_L_04.c3d	228_C_T2_sh_ND_L_05.c3d	228_C_T2_sh_ND_L_05.c3d	228_C_T2_sh_ND_L_05.c3d	228_C_T2_sh_ND_L_05.c3d	228_C_T2_sh_ND_L_05.c3d	228_C_T2_sh_ND_L_05.c3d	228_C_T2_sh_ND_L_05.c3d	228_C_T2_sh_ND_L_05.c3d	228_C_T2_sh_ND_L_06.c3d	228_C_T2_sh_ND_L_06.c3d	228_C_T2_sh_ND_L_06.c3d	228_C_T2_sh_ND_L_06.c3d	228_C_T2_sh_ND_L_06.c3d	228_C_T2_sh_ND_L_06.c3d	228_C_T2_sh_ND_L_06.c3d	228_C_T2_sh_ND_L_06.c3d	228_C_T2_sh_ND_L_07.c3d	228_C_T2_sh_ND_L_07.c3d	228_C_T2_sh_ND_L_07.c3d	228_C_T2_sh_ND_L_07.c3d	228_C_T2_sh_ND_L_07.c3d	228_C_T2_sh_ND_L_07.c3d	228_C_T2_sh_ND_L_07.c3d	228_C_T2_sh_ND_L_07.c3d	228_C_T2_sh_ND_L_08.c3d	228_C_T2_sh_ND_L_08.c3d	228_C_T2_sh_ND_L_08.c3d	228_C_T2_sh_ND_L_08.c3d	228_C_T2_sh_ND_L_08.c3d	228_C_T2_sh_ND_L_08.c3d	228_C_T2_sh_ND_L_08.c3d	228_C_T2_sh_ND_L_08.c3d	228_C_T2_sh_ND_L_09.c3d	228_C_T2_sh_ND_L_09.c3d	228_C_T2_sh_ND_L_09.c3d	228_C_T2_sh_ND_L_09.c3d	228_C_T2_sh_ND_L_09.c3d	228_C_T2_sh_ND_L_09.c3d	228_C_T2_sh_ND_L_09.c3d	228_C_T2_sh_ND_L_09.c3d	228_C_T2_sh_ND_L_10.c3d	228_C_T2_sh_ND_L_10.c3d	228_C_T2_sh_ND_L_10.c3d	228_C_T2_sh_ND_L_10.c3d	228_C_T2_sh_ND_L_10.c3d	228_C_T2_sh_ND_L_10.c3d	228_C_T2_sh_ND_L_10.c3d	228_C_T2_sh_ND_L_10.c3d
22	0.089421	0.207613	0.280655	0.228900	0.095521	0.282017	0.261482	0.256500	0.246265	0.548230	0.208870	0.217370	0.177849	0.340697	0.366739	0.252036	0.052622	0.238616	0.213733	0.267806	0.079448	0.278044	0.263571	0.112768	0.079356	0.261329	0.118137	0.192475	0.154128	0.446791	0.483432	0.272325	0.063339	0.127193	0.178960	0.323381	0.371906	0.326200	0.159978	0.199347	0.103213	0.350621	0.171536	0.107645	0.088301	0.235498	0.155882	0.194206	0.083302	0.316851	0.115636	0.176824	0.224442	0.281724	0.204387	0.269811	0.064791	0.285159	0.151668	0.172659	0.141814	0.172138	0.143978	0.206502	0.058427	0.093254	0.256573	0.198810	0.108739	0.240942	0.274114	0.318550	0.075329	0.206538	0.156530	0.424343	0.060551	0.253147	0.145530	0.115247
23	0.114432	0.229531	0.298545	0.231324	0.094546	0.267614	0.280854	0.274667	0.210216	0.556057	0.199520	0.193640	0.186027	0.361484	0.367385	0.250760	0.067081	0.258943	0.236097	0.269431	0.074902	0.263448	0.265449	0.112355	0.099200	0.258214	0.120092	0.198991	0.153147	0.456479	0.470571	0.269677	0.066124	0.127019	0.180926	0.318858	0.360411	0.316962	0.161723	0.199451	0.103171	0.349632	0.166777	0.115703	0.084289	0.248552	0.154871	0.194424	0.077394	0.316358	0.107015	0.187346	0.210354	0.251773	0.202262	0.301510	0.063013	0.230932	0.156597	0.186791	0.140691	0.159661	0.140759	0.196876	0.065513	0.104547	0.290803	0.230094	0.109596	0.240135	0.241407	0.328183	0.071998	0.200836	0.165245	0.450015	0.059342	0.260924	0.124313	0.118546
24	0.136340	0.255848	0.338780	0.245388	0.082699	0.268398	0.282479	0.275622	0.182614	0.555408	0.152302	0.191334	0.158936	0.347827	0.361507	0.240382	0.065064	0.256377	0.270865	0.309075	0.066682	0.235876	0.258188	0.114335	0.107641	0.229076	0.155027	0.198616	0.153485	0.447021	0.469455	0.269803	0.069012	0.113300	0.167678	0.324016	0.324709	0.278948	0.163038	0.199678	0.103459	0.349472	0.187485	0.149373	0.084870	0.249756	0.156653	0.207033	0.075619	0.318145	0.110665	0.188310	0.215304	0.237827	0.220582	0.337079	0.080221	0.159045	0.183947	0.193715	0.137304	0.158920	0.124608	0.182441	0.064528	0.107434	0.299080	0.251516	0.111913	0.242457	0.222871	0.341107	0.068488	0.193855	0.164391	0.477051	0.057695	0.273924	0.117349	0.122603
25	0.141869	0.259936	0.320805	0.254019	0.065353	0.274846	0.267072	0.276045	0.174396	0.552673	0.091351	0.209121	0.138602	0.346185	0.344985	0.238232	0.066554	0.235478	0.272666	0.389563	0.058459	0.226589	0.256758	0.119951	0.103798	0.203740	0.163055	0.348735	0.149459	0.410968	0.430185	0.267599	0.069420	0.099307	0.172853	0.332975	0.311662	0.263539	0.165098	0.197027	0.102271	0.344047	0.213377	0.163670	0.084014	0.245524	0.154350	0.213247	0.083446	0.328004	0.131812	0.192663	0.224866	0.231333	0.267966	0.357762	0.095434	0.164586	0.260091	0.227187	0.109026	0.147236	0.101167	0.172648	0.071076	0.107364	0.299293	0.246858	0.114279	0.241945	0.208709	0.354123	0.067236	0.183004	0.164808	0.488748	0.055531	0.279312	0.110011	0.126547
26	0.141007	0.272947	0.293665	0.258650	0.064105	0.280824	0.248365	0.309290	0.180630	0.550734	0.143892	0.211034	0.144469	0.353840	0.327551	0.240972	0.087721	0.210426	0.274073	0.414935	0.063199	0.244604	0.263864	0.146518	0.091015	0.130046	0.146908	0.386730	0.148208	0.404781	0.283987	0.271434	0.068360	0.096065	0.171561	0.330473	0.315737	0.267479	0.176388	0.205249	0.085178	0.299022	0.290444	0.166434	0.083960	0.239689	0.144834	0.213780	0.090658	0.337580	0.139531	0.204310	0.228449	0.228684	0.293129	0.357164	0.122888	0.190392	0.308623	0.234932	0.061836	0.132394	0.081989	0.163064	0.078904	0.106349	0.310827	0.244069	0.115149	0.245760	0.188673	0.355153	0.064711	0.147749	0.170753	0.491912	0.055981	0.264119	0.106495	0.127905
27	0.140967	0.312244	0.288133	0.265403	0.064025	0.289088	0.285907	0.369777	0.180494	0.506545	0.166095	0.217753	0.157335	0.355591	0.325734	0.242073	0.097090	0.203527	0.303679	0.432422	0.075614	0.278982	0.265951	0.184776	0.087503	0.124118	0.137497	0.381057	0.134055	0.428467	0.176431	0.307385	0.068949	0.098782	0.161179	0.316512	0.303487	0.261570	0.186108	0.214800	0.069245	0.248160	0.373788	0.166243	0.080179	0.220446	0.142065	0.214530	0.096270	0.340056	0.141955	0.230128	0.214470	0.241065	0.325261	0.356101	0.126569	0.189794	0.469306	0.262585	0.048853	0.130175	0.084706	0.158717	0.080556	0.104116	0.337994	0.291110	0.118100	0.256833	0.165621	0.324767	0.070854	0.124578	0.167242	0.489765	0.054480	0.235574	0.104713	0.121962
28	0.144984	0.343188	0.286856	0.266871	0.073500	0.319951	0.308688	0.394371	0.177358	0.451009	0.168310	0.212592	0.163454	0.352172	0.300071	0.243368	0.096068	0.191374	0.356747	0.521838	0.089447	0.306409	0.250881	0.278378	0.107077	0.155620	0.199300	0.489516	0.115016	0.411474	0.183767	0.339805	0.067863	0.114599	0.213722	0.291515	0.274521	0.240347	0.186052	0.227995	0.068527	0.284239	0.380250	0.171597	0.074962	0.217465	0.135844	0.213982	0.098227	0.325727	0.145531	0.229232	0.251962	0.325670	0.323275	0.356405	0.127402	0.193358	0.690824	0.350958	0.046758	0.104982	0.082072	0.166780	0.080792	0.097350	0.348846	0.329681	0.119825	0.258622	0.157961	0.264590	0.078066	0.112384	0.179329	0.454976	0.052432	0.206237	0.107301	0.121219
29	0.143437	0.335935	0.300210	0.259863	0.087205	0.360864	0.312956	0.398937	0.172134	0.433998	0.169760	0.201804	0.164668	0.352206	0.274863	0.248594	0.098155	0.183849	0.416148	0.598667	0.094264	0.302737	0.238714	0.294072	0.112750	0.153931	0.255306	0.563555	0.113925	0.446849	0.197308	0.371264	0.070707	0.142194	0.291867	0.386551	0.233131	0.172823	0.207009	0.234853	0.050955	0.233163	0.377312	0.168362	0.072510	0.230108	0.135934	0.216153	0.102199	0.278831	0.145624	0.245891	0.325481	0.368278	0.349627	0.334939	0.145757	0.211028	0.695383	0.365931	0.048231	0.094590	0.089386	0.172343	0.088121	0.123982	0.374401	0.359316	0.100142	0.223448	0.155559	0.217752	0.077750	0.122081	0.188310	0.365876	0.052158	0.202453	0.123831	0.123840
30	0.145763	0.337826	0.294370	0.280850	0.092293	0.363452	0.314166	0.396734	0.140512	0.330344	0.198744	0.187278	0.174527	0.375374	0.235791	0.254703	0.126506	0.227539	0.419035	0.610837	0.094647	0.303409	0.243092	0.305314	0.108876	0.147672	0.383147	0.583603	0.122408	0.485240	0.223326	0.360535	0.094625	0.176406	0.307914	0.410534	0.237363	0.165597	0.226504	0.261198	0.044198	0.281863	0.377641	0.177898	0.071337	0.236996	0.131983	0.225705	0.097236	0.212933	0.138007	0.287055	0.387791	0.374343	0.402537	0.329740	0.161531	0.226671	0.700135	0.405943	0.051598	0.089269	0.116231	0.163731	0.104085	0.185981	0.372058	0.363840	0.074754	0.181793	0.151291	0.209890	0.086463	0.152462	0.170545	0.307413	0.050046	0.202377	0.168715	0.128120
31	0.154603	0.359839	0.264233	0.286516	0.092622	0.350105	0.345950	0.378746	0.116485	0.235310	0.232870	0.185908	0.205972	0.415047	0.227030	0.244631	0.177218	0.313552	0.412907	0.606872	0.097673	0.307176	0.229303	0.310906	0.097423	0.136537	0.471452	0.672482	0.127571	0.493158	0.243639	0.339229	0.094809	0.172266	0.301448	0.400074	0.320276	0.246319	0.219825	0.271336	0.050309	0.314256	0.386590	0.197592	0.070726	0.238021	0.116329	0.227018	0.094379	0.177281	0.147488	0.358282	0.424020	0.387395	0.427017	0.347824	0.167382	0.236283	0.849286	0.630178	0.049631	0.090732	0.143660	0.153883	0.100847	0.188912	0.360377	0.355042	0.066656	0.170856	0.148246	0.209667	0.087283	0.158441	0.167166	0.303373	0.048244	0.200834	0.185356	0.129001
32	0.142781	0.389462	0.242032	0.284373	0.091908	0.340180	0.381573	0.355740	0.109507	0.177754	0.232645	0.196690	0.239703	0.423511	0.183890	0.235723	0.185272	0.332155	0.399742	0.637698	0.097033	0.288078	0.211884	0.311349	0.105063	0.136293	0.526625	0.665360	0.135482	0.502816	0.257961	0.338633	0.095789	0.179788	0.306654	0.396883	0.501424	0.412598	0.227787	0.282778	0.054671	0.326169	0.374652	0.188928	0.072353	0.239496	0.126106	0.287214	0.099228	0.183774	0.152327	0.402729	0.418089	0.386524	0.447171	0.362961	0.177379	0.258086	1.000883	0.748436	0.046422	0.095344	0.178799	0.163947	0.104310	0.210771	0.393473	0.350144	0.065852	0.181294	0.145126	0.209623	0.078273	0.149048	0.169873	0.304249	0.048257	0.194298	0.183977	0.132964
33	0.131157	0.385972	0.195426	0.255862	0.097550	0.339946	0.365519	0.328657	0.108788	0.167585	0.231335	0.190993	0.264009	0.452419	0.135129	0.224148	0.186851	0.332101	0.404841	0.618451	0.093884	0.253031	0.198899	0.311323	0.133277	0.143835	0.544955	0.602832	0.157687	0.517931	0.263254	0.357049	0.099638	0.196996	0.312575	0.398786	0.654570	0.543483	0.282629	0.305371	0.055633	0.327214	0.359893	0.219695	0.074040	0.283384	0.097640	0.326841	0.114389	0.226793	0.167953	0.397531	0.416894	0.390710	0.441357	0.358864	0.234445	0.358509	0.999387	0.763937	0.049082	0.106809	0.184324	0.193178	0.106622	0.227588	0.393606	0.354240	0.066182	0.186849	0.140882	0.205095	0.075999	0.150523	0.162725	0.341365	0.048315	0.199856	0.179456	0.140748
34	0.118503	0.376928	0.195707	0.234683	0.097807	0.338592	0.350530	0.312219	0.103671	0.154769	0.247996	0.220156	0.267663	0.466585	0.146633	0.231535	0.200284	0.344762	0.409769	0.579959	0.098539	0.245197	0.220132	0.310797	0.140846	0.150142	0.591355	0.601440	0.169510	0.521790	0.299669	0.392728	0.125249	0.234537	0.318590	0.406638	0.749254	0.615718	0.343335	0.316114	0.056320	0.324330	0.349563	0.296763	0.070712	0.277153	0.112162	0.334315	0.129623	0.263502	0.191969	0.406051	0.415973	0.402809	0.448169	0.328807	0.238934	0.375684	0.972174	0.767777	0.056439	0.116906	0.188231	0.207337	0.102967	0.233712	0.400408	0.452541	0.067359	0.232153	0.133370	0.190167	0.075388	0.149798	0.183101	0.448499	0.047337	0.200039	0.175397	0.148046
35	0.112349	0.341098	0.320356	0.268030	0.099242	0.327867	0.353526	0.309595	0.092185	0.143687	0.272242	0.255407	0.267523	0.476492	0.184163	0.234623	0.207208	0.364333	0.407844	0.572794	0.099961	0.245047	0.224419	0.311590	0.144691	0.144369	0.667443	0.549980	0.170047	0.521945	0.322719	0.416524	0.128997	0.238259	0.329016	0.514326	0.750892	0.617264	0.347116	0.317960	0.076661	0.329820	0.233495	0.346289	0.074336	0.263523	0.144921	0.335018	0.124906	0.256490	0.183561	0.408614	0.413599	0.405905	0.449924	0.292889	0.241697	0.379890	0.876620	0.808117	0.057065	0.099997	0.235239	0.225309	0.098311	0.235203	0.396702	0.503708	0.065063	0.248922	0.133533	0.164475	0.074466	0.150433	0.192451	0.501259	0.047788	0.192337	0.174906	0.147732
36	0.104180	0.291651	0.398507	0.459962	0.099660	0.312416	0.354090	0.312008	0.090600	0.144052	0.291908	0.287525	0.267757	0.481444	0.182319	0.237313	0.205579	0.384523	0.380129	0.551183	0.099633	0.246449	0.228137	0.316407	0.142597	0.129751	0.693804	0.480947	0.181207	0.533836	0.326205	0.422787	0.137449	0.248802	0.365400	0.579652	0.746159	0.632811	0.358090	0.315321	0.093803	0.308715	0.222298	0.350289	0.088709	0.269332	0.142776	0.350505	0.128442	0.250523	0.172381	0.406023	0.425653	0.418434	0.423753	0.256274	0.238960	0.379827	0.770617	0.809471	0.056635	0.096044	0.297907	0.242525	0.097306	0.237732	0.364459	0.489582	0.066414	0.250800	0.135580	0.141645	0.081148	0.161250	0.208286	0.506873	0.048131	0.167765	0.173537	0.149885
37	0.100381	0.267981	0.449500	0.609101	0.103471	0.309346	0.339664	0.285436	0.088409	0.138138	0.295200	0.292954	0.265660	0.477795	0.220664	0.237946	0.205616	0.386343	0.341965	0.490744	0.098443	0.246142	0.231711	0.322544	0.133273	0.124665	0.672972	0.523412	0.186067	0.520623	0.326338	0.418621	0.139366	0.246459	0.400793	0.545327	0.778010	0.682300	0.366390	0.292633	0.098349	0.298831	0.233608	0.349210	0.090205	0.272820	0.145605	0.406501	0.140997	0.260357	0.193642	0.426507	0.432799	0.431242	0.395774	0.253382	0.234412	0.396372	0.770524	0.806948	0.060115	0.109668	0.301544	0.305339	0.097812	0.236744	0.330403	0.463271	0.063135	0.259235	0.140083	0.098601	0.092741	0.174716	0.222936	0.529627	0.048815	0.137964	0.174144	0.158826
38	0.109123	0.269898	0.630413	0.615072	0.106000	0.313022	0.306297	0.226353	0.077256	0.100178	0.339969	0.293806	0.260406	0.484577	0.306441	0.248388	0.202941	0.382702	0.323703	0.425564	0.096039	0.228663	0.286252	0.317159	0.140223	0.153567	0.594548	0.426549	0.186242	0.492768	0.328667	0.399800	0.131060	0.248595	0.405538	0.542990	0.876450	0.771300	0.373710	0.275175	0.097131	0.273659	0.234618	0.347897	0.102952	0.283724	0.145849	0.466148	0.151763	0.278727	0.257931	0.510350	0.433274	0.427707	0.366342	0.253858	0.237534	0.408630	0.736655	0.751765	0.068410	0.132435	0.300851	0.361481	0.090145	0.220015	0.318336	0.441088	0.060684	0.253053	0.141539	0.133836	0.091633	0.175403	0.213837	0.641165	0.047979	0.112246	0.178813	0.181594
39	0.127911	0.279122	0.766471	0.715920	0.149681	0.292037	0.281384	0.198677	0.073526	0.106612	0.355732	0.342548	0.261564	0.504583	0.349800	0.288008	0.178382	0.347059	0.343690	0.422595	0.086056	0.181241	0.344805	0.298337	0.146905	0.170314	0.541562	0.377056	0.190785	0.492540	0.318159	0.360571	0.118195	0.257779	0.420454	0.589590	0.970353	0.830731	0.386739	0.270533	0.091377	0.184227	0.210146	0.338864	0.115603	0.289672	0.154677	0.506902	0.148719	0.279976	0.272791	0.528282	0.418378	0.373642	0.352378	0.239260	0.236912	0.406541	0.461761	0.577001	0.088201	0.172283	0.302942	0.383390	0.065523	0.179194	0.317617	0.437977	0.053389	0.237265	0.172586	0.190020	0.098374	0.185808	0.229714	0.731310	0.050456	0.099608	0.177496	0.183857
40	0.112316	0.227941	0.795967	0.970981	0.258965	0.323884	0.264946	0.191962	0.045719	0.080550	0.407102	0.451576	0.265032	0.518225	0.374244	0.320264	0.129280	0.265423	0.334196	0.411463	0.072771	0.138437	0.347318	0.207528	0.126476	0.170653	0.534557	0.376022	0.227829	0.474644	0.294037	0.314186	0.131277	0.300870	0.431919	0.636498	1.009719	0.839947	0.379425	0.258553	0.090134	0.157267	0.208831	0.337821	0.117987	0.281892	0.166869	0.535038	0.154131	0.283178	0.272928	0.520556	0.368750	0.311916	0.336505	0.237774	0.188925	0.333921	0.265296	0.485458	0.102721	0.193443	0.300313	0.389056	0.060878	0.176320	0.282038	0.436723	0.054657	0.228357	0.204883	0.245231	0.130320	0.227121	0.233717	0.745735	0.051691	0.099068	0.178398	0.187469
41	0.129787	0.197924	0.803345	1.124758	0.333488	0.352972	0.259749	0.266640	0.036112	0.082620	0.451560	0.531939	0.268058	0.516054	0.387820	0.323375	0.123380	0.251726	0.357685	0.361926	0.069031	0.135227	0.385479	0.202318	0.113756	0.176698	0.488763	0.383028	0.317155	0.436799	0.272090	0.284119	0.143352	0.342198	0.463958	0.661687	1.019620	0.839948	0.368579	0.221013	0.089278	0.140309	0.209616	0.334680	0.118955	0.266672	0.166833	0.538193	0.159655	0.282496	0.313346	0.552201	0.302892	0.279657	0.281017	0.254885	0.130845	0.255343	0.262045	0.483696	0.103756	0.198331	0.311304	0.413164	0.051862	0.143319	0.234570	0.445368	0.072179	0.241414	0.208236	0.258945	0.147337	0.251649	0.217444	0.755038	0.051100	0.105464	0.178103	0.202384
42	0.177154	0.262775	0.855378	1.178263	0.357751	0.344579	0.210794	0.336826	0.066788	0.138260	0.448449	0.554524	0.258141	0.486216	0.476663	0.310008	0.120237	0.249766	0.387199	0.374123	0.068045	0.128887	0.401804	0.167520	0.097758	0.226443	0.391464	0.386997	0.458609	0.438835	0.254816	0.281821	0.129310	0.323507	0.478758	0.655401	0.996116	0.817037	0.369532	0.251713	0.088736	0.138715	0.186676	0.287866	0.119654	0.262184	0.173122	0.540700	0.160785	0.275404	0.367741	0.631769	0.251294	0.266842	0.232686	0.255989	0.114424	0.233587	0.233184	0.483953	0.108543	0.210723	0.311284	0.421973	0.046161	0.115726	0.224571	0.435276	0.086022	0.252282	0.208358	0.264413	0.150264	0.254827	0.238381	0.768054	0.060907	0.117450	0.178935	0.222634
43	0.203765	0.287870	0.889399	1.179883	0.359500	0.338132	0.137209	0.362546	0.095380	0.171325	0.438709	0.533308	0.224478	0.446916	0.601409	0.288724	0.081697	0.230320	0.425554	0.393644	0.061246	0.117384	0.400329	0.154566	0.089425	0.234599	0.252217	0.350380	0.559799	0.443194	0.232451	0.281608	0.115355	0.312830	0.485118	0.626882	0.916935	0.742712	0.364663	0.269751	0.080409	0.129066	0.181795	0.195786	0.119137	0.260880	0.177184	0.549498	0.155945	0.249514	0.372682	0.705739	0.245343	0.289474	0.192312	0.259448	0.113299	0.233082	0.222016	0.374992	0.106170	0.212165	0.333913	0.425447	0.045282	0.113151	0.222463	0.324906	0.086467	0.244759	0.220481	0.296422	0.150934	0.253403	0.269046	0.731554	0.064429	0.119224	0.170610	0.241408
44	0.207398	0.289314	0.848435	1.161560	0.388577	0.352392	0.141778	0.375428	0.097938	0.171974	0.434428	0.515148	0.180011	0.377162	0.630164	0.279721	0.050554	0.197064	0.430332	0.395609	0.050995	0.089376	0.403054	0.152027	0.086821	0.248847	0.203087	0.246096	0.581533	0.410929	0.228498	0.266611	0.111628	0.307973	0.480146	0.498171	0.813200	0.650793	0.321090	0.251809	0.055527	0.121699	0.155092	0.151547	0.117424	0.258063	0.194416	0.528458	0.173362	0.249038	0.359573	0.730386	0.238299	0.301505	0.188512	0.250295	0.110301	0.214438	0.218701	0.337658	0.106713	0.226970	0.356377	0.419671	0.059226	0.116433	0.227856	0.244410	0.090025	0.239120	0.241866	0.346273	0.159194	0.265769	0.289980	0.654940	0.070463	0.123732	0.181296	0.258500
45	0.206067	0.300032	0.834919	1.091976	0.440314	0.386018	0.149610	0.377114	0.097876	0.174031	0.434333	0.496793	0.155120	0.321513	0.633250	0.291025	0.049072	0.166540	0.419753	0.376543	0.048175	0.102860	0.401567	0.274972	0.082766	0.262831	0.253567	0.228571	0.601938	0.397585	0.189840	0.210386	0.104309	0.303585	0.382581	0.491223	0.724142	0.586250	0.268128	0.239189	0.037807	0.204734	0.096774	0.149150	0.110547	0.194919	0.202203	0.511647	0.191945	0.261302	0.355431	0.735989	0.247794	0.290032	0.193007	0.270829	0.083814	0.154682	0.225719	0.354573	0.117856	0.250140	0.318162	0.415911	0.067175	0.118061	0.230544	0.211348	0.092250	0.219479	0.251138	0.396527	0.161706	0.271400	0.299251	0.656263	0.083183	0.128319	0.198595	0.273306
46	0.204197	0.319280	0.796487	1.067653	0.478491	0.411086	0.163077	0.395198	0.096830	0.174095	0.423106	0.492691	0.147744	0.300242	0.623409	0.292258	0.051079	0.166183	0.391942	0.326234	0.041588	0.143629	0.387649	0.455999	0.095635	0.300483	0.285098	0.273146	0.686112	0.445030	0.135398	0.144798	0.103634	0.316873	0.345795	0.456700	0.712156	0.582639	0.272634	0.247531	0.034407	0.273272	0.072747	0.148735	0.107161	0.159335	0.194672	0.529014	0.194534	0.260088	0.354142	0.738328	0.272383	0.286432	0.197502	0.312790	0.070787	0.181787	0.215810	0.311956	0.123162	0.251062	0.281916	0.394300	0.067600	0.252168	0.220910	0.194286	0.101403	0.200994	0.251698	0.426293	0.156448	0.264494	0.282716	0.694904	0.087990	0.125262	0.201526	0.271381
47	0.199929	0.331970	0.622386	1.155878	0.496108	0.412449	0.203139	0.428149	0.096973	0.190944	0.377678	0.483518	0.144110	0.283700	0.630559	0.299275	0.057129	0.147916	0.365782	0.265828	0.045536	0.190445	0.392229	0.538009	0.119177	0.346327	0.285468	0.292562	0.755916	0.489354	0.119252	0.093307	0.095996	0.296252	0.340808	0.408575	0.706604	0.560195	0.247368	0.268503	0.050806	0.287956	0.074039	0.145778	0.103458	0.155008	0.219758	0.585307	0.182331	0.241090	0.351162	0.731018	0.268561	0.266984	0.200813	0.354686	0.075654	0.234275	0.120586	0.290576	0.120362	0.243723	0.282529	0.338032	0.068932	0.328728	0.200905	0.191064	0.120718	0.236040	0.248121	0.436321	0.147972	0.256657	0.292964	0.688301	0.088213	0.115877	0.212857	0.266470
48	0.195576	0.329382	0.491926	1.129805	0.504826	0.410869	0.202128	0.493270	0.103137	0.331789	0.330463	0.420509	0.144361	0.282482	0.629789	0.345795	0.055888	0.183595	0.353337	0.213436	0.061568	0.209234	0.404750	0.544822	0.131610	0.355516	0.289696	0.285609	0.802600	0.522215	0.118549	0.082825	0.093635	0.294213	0.330291	0.329106	0.670753	0.497776	0.203082	0.283873	0.058954	0.327132	0.071572	0.142325	0.093130	0.136948	0.311780	0.608048	0.170968	0.215982	0.309818	0.666121	0.248023	0.239419	0.194163	0.375203	0.076258	0.265425	0.241321	0.299509	0.113929	0.234997	0.286733	0.278460	0.073588	0.378271	0.201829	0.190885	0.130739	0.228642	0.244680	0.436089	0.152866	0.259658	0.327055	0.574230	0.089981	0.132827	0.237364	0.265324
49	0.200001	0.327154	0.463114	0.925821	0.504785	0.401929	0.285995	0.526197	0.103729	0.343885	0.242456	0.293466	0.143798	0.277423	0.593490	0.523263	0.055405	0.193441	0.349699	0.201363	0.081566	0.207174	0.388048	0.567206	0.133031	0.331191	0.306881	0.284215	0.832921	0.542266	0.110809	0.099418	0.057357	0.225748	0.280822	0.225024	0.537584	0.347973	0.176782	0.291307	0.062311	0.338807	0.056825	0.117480	0.099800	0.136541	0.365855	0.576245	0.168183	0.210201	0.283626	0.644577	0.249488	0.238638	0.195161	0.385367	0.083891	0.288422	0.517547	0.471711	0.093250	0.213558	0.274243	0.269212	0.074778	0.449737	0.177177	0.179642	0.130651	0.230643	0.246509	0.438750	0.145074	0.236967	0.331242	0.474586	0.091362	0.148161	0.240937	0.267532
50	0.190095	0.296530	0.448580	0.782196	0.490639	0.392103	0.327285	0.525264	0.101305	0.345951	0.217295	0.218190	0.139695	0.271126	0.561452	0.526880	0.046542	0.186279	0.303798	0.199770	0.083131	0.230279	0.328049	0.641418	0.155783	0.357412	0.316121	0.281649	0.846280	0.551947	0.098801	0.115249	0.046946	0.221951	0.225604	0.200152	0.347200	0.174941	0.148034	0.289179	0.063778	0.340040	0.057701	0.070294	0.089915	0.110230	0.417094	0.551078	0.163775	0.213218	0.282760	0.654794	0.250672	0.237386	0.192464	0.389957	0.096024	0.293688	0.528709	0.537542	0.091550	0.234327	0.269948	0.249454	0.104177	0.459429	0.142200	0.122086	0.131104	0.234701	0.221164	0.438944	0.112233	0.178796	0.337826	0.467926	0.090898	0.155247	0.276806	0.265776
51	0.148966	0.238826	0.383194	0.792224	0.440837	0.324452	0.327518	0.544959	0.066215	0.334712	0.223160	0.280647	0.136542	0.269350	0.543918	0.504075	0.049537	0.231857	0.217555	0.142473	0.083963	0.264848	0.275712	0.692977	0.157581	0.356910	0.310043	0.279006	0.838285	0.530017	0.098855	0.127117	0.047362	0.229688	0.216984	0.223293	0.233061	0.143060	0.136409	0.283594	0.063156	0.342092	0.068897	0.053198	0.072728	0.091654	0.421252	0.523432	0.158563	0.210069	0.256227	0.625772	0.235610	0.228850	0.188192	0.389566	0.129216	0.330217	0.536559	0.566351	0.095296	0.294320	0.226599	0.203857	0.110214	0.474208	0.203812	0.082619	0.131757	0.239580	0.198682	0.423984	0.095837	0.139700	0.337787	0.459104	0.091191	0.157672	0.308567	0.257360
