	190_P_T3_sh_R_D_A_03.c3d	190_P_T3_sh_R_D_A_03.c3d	190_P_T3_sh_R_D_A_03.c3d	190_P_T3_sh_R_D_A_03.c3d	190_P_T3_sh_R_D_A_03.c3d	190_P_T3_sh_R_D_A_03.c3d	190_P_T3_sh_R_D_A_03.c3d	190_P_T3_sh_R_D_A_03.c3d	190_P_T3_sh_R_D_A_05.c3d	190_P_T3_sh_R_D_A_05.c3d	190_P_T3_sh_R_D_A_05.c3d	190_P_T3_sh_R_D_A_05.c3d	190_P_T3_sh_R_D_A_05.c3d	190_P_T3_sh_R_D_A_05.c3d	190_P_T3_sh_R_D_A_05.c3d	190_P_T3_sh_R_D_A_05.c3d	190_P_T3_sh_R_D_A_06.c3d	190_P_T3_sh_R_D_A_06.c3d	190_P_T3_sh_R_D_A_06.c3d	190_P_T3_sh_R_D_A_06.c3d	190_P_T3_sh_R_D_A_06.c3d	190_P_T3_sh_R_D_A_06.c3d	190_P_T3_sh_R_D_A_06.c3d	190_P_T3_sh_R_D_A_06.c3d	190_P_T3_sh_R_D_A_10.c3d	190_P_T3_sh_R_D_A_10.c3d	190_P_T3_sh_R_D_A_10.c3d	190_P_T3_sh_R_D_A_10.c3d	190_P_T3_sh_R_D_A_10.c3d	190_P_T3_sh_R_D_A_10.c3d	190_P_T3_sh_R_D_A_10.c3d	190_P_T3_sh_R_D_A_10.c3d	190_P_T3_sh_R_D_A_11.c3d	190_P_T3_sh_R_D_A_11.c3d	190_P_T3_sh_R_D_A_11.c3d	190_P_T3_sh_R_D_A_11.c3d	190_P_T3_sh_R_D_A_11.c3d	190_P_T3_sh_R_D_A_11.c3d	190_P_T3_sh_R_D_A_11.c3d	190_P_T3_sh_R_D_A_11.c3d
8	0.310079	0.316301	0.224664	0.349121	0.346337	0.412286	0.443519	0.429543	0.318273	0.504774	0.333392	0.282217	0.152823	0.169316	0.235017	0.155434	0.176956	0.203842	0.258274	0.224333	0.379087	0.370915	0.255552	0.141447	0.288432	0.231958	0.335524	0.216592	0.367982	0.292822	0.409524	0.351756	0.305961	0.432888	0.265341	0.319429	0.191535	0.353795	0.160814	0.201636
9	0.336894	0.334372	0.234656	0.354099	0.312847	0.423228	0.433314	0.447899	0.391646	0.529390	0.342059	0.284566	0.150439	0.176893	0.245521	0.180156	0.228456	0.186751	0.260440	0.212589	0.391635	0.394714	0.280183	0.144157	0.359604	0.228477	0.398273	0.249322	0.408122	0.382332	0.378203	0.350846	0.303953	0.430156	0.253862	0.293993	0.195239	0.318826	0.183598	0.199525
10	0.393512	0.350665	0.317248	0.386504	0.309417	0.424102	0.438387	0.506594	0.406416	0.537061	0.350559	0.311168	0.147824	0.185440	0.260001	0.195933	0.245263	0.173917	0.255032	0.219959	0.398109	0.432858	0.279737	0.142548	0.379475	0.232326	0.413130	0.257495	0.373136	0.414716	0.325443	0.305979	0.283466	0.440174	0.262265	0.257250	0.193339	0.278429	0.243835	0.203964
11	0.409083	0.353394	0.356046	0.398257	0.281109	0.433144	0.391823	0.509084	0.423726	0.481512	0.473780	0.436662	0.159379	0.186382	0.260314	0.200431	0.254566	0.190142	0.279213	0.260671	0.420197	0.463999	0.283195	0.150430	0.450310	0.228833	0.490860	0.315278	0.366549	0.596851	0.299046	0.275965	0.226483	0.417755	0.266343	0.271702	0.168056	0.265248	0.257334	0.238016
12	0.449916	0.384258	0.391630	0.412068	0.251309	0.438300	0.327074	0.491536	0.466773	0.439729	0.568319	0.488682	0.172302	0.184933	0.244221	0.202647	0.264701	0.208626	0.304880	0.285107	0.420082	0.467843	0.308529	0.185742	0.567063	0.239052	0.605515	0.349297	0.326372	0.686098	0.138316	0.219587	0.239332	0.400593	0.276622	0.303209	0.154167	0.206482	0.267271	0.239548
13	0.491597	0.420103	0.418671	0.398341	0.269417	0.433967	0.311514	0.493528	0.475089	0.443275	0.589833	0.499629	0.166141	0.172128	0.230899	0.201558	0.266367	0.210465	0.313612	0.295709	0.437879	0.459675	0.336267	0.208254	0.626241	0.248992	0.656910	0.359631	0.321907	0.730962	0.111441	0.100810	0.213186	0.397585	0.276477	0.261039	0.157749	0.184757	0.270580	0.248109
14	0.524126	0.453212	0.425339	0.366762	0.271302	0.432924	0.305765	0.491189	0.482056	0.432704	0.590568	0.504812	0.166603	0.171616	0.229361	0.196017	0.255911	0.214112	0.305382	0.287797	0.482592	0.483914	0.346245	0.212968	0.639124	0.239526	0.673233	0.360681	0.347052	0.838092	0.108679	0.091547	0.206297	0.377665	0.272226	0.279190	0.167033	0.191543	0.271075	0.254343
15	0.555897	0.453820	0.441726	0.355360	0.271207	0.439158	0.305391	0.491664	0.485750	0.409419	0.556916	0.479597	0.159052	0.178278	0.213078	0.183426	0.251358	0.193671	0.269365	0.267314	0.506205	0.516278	0.345079	0.212061	0.648855	0.235687	0.677015	0.358299	0.334846	0.841384	0.072687	0.066817	0.228959	0.382369	0.212807	0.315523	0.273444	0.238196	0.328377	0.307545
16	0.553139	0.434506	0.437023	0.348977	0.272923	0.442582	0.302100	0.455934	0.484949	0.408961	0.539618	0.452675	0.139110	0.176585	0.197055	0.173895	0.295980	0.267817	0.235244	0.254750	0.518752	0.515368	0.339826	0.213032	0.660448	0.340208	0.656903	0.346287	0.288716	0.814688	0.063150	0.045281	0.315167	0.478322	0.160448	0.346279	0.401006	0.311140	0.447688	0.383855
17	0.544621	0.426712	0.429512	0.322214	0.293636	0.363294	0.297020	0.401286	0.481788	0.396441	0.541520	0.448831	0.131052	0.172395	0.171271	0.157833	0.304061	0.306522	0.222780	0.241647	0.555609	0.516650	0.337412	0.214117	0.644946	0.377364	0.628110	0.328250	0.282522	0.797806	0.065890	0.052863	0.417479	0.555227	0.166572	0.358905	0.449767	0.356914	0.500879	0.417159
18	0.541895	0.431422	0.397807	0.263236	0.317992	0.365811	0.284254	0.382080	0.453320	0.310095	0.547603	0.448216	0.133274	0.175199	0.155060	0.153776	0.312153	0.314555	0.202109	0.216996	0.549273	0.517034	0.324553	0.218939	0.649111	0.374599	0.611998	0.327612	0.255561	0.675638	0.118095	0.158456	0.453698	0.601741	0.151140	0.356404	0.463103	0.411219	0.504497	0.415201
19	0.541558	0.480241	0.328120	0.212575	0.259189	0.340281	0.230617	0.360891	0.412531	0.234198	0.546322	0.447237	0.145829	0.192703	0.141378	0.135801	0.303891	0.336152	0.194925	0.214489	0.512971	0.470873	0.285488	0.200488	0.667058	0.397868	0.605049	0.327520	0.258547	0.575477	0.141430	0.165513	0.498374	0.689290	0.144101	0.342668	0.460758	0.464385	0.496922	0.415633
20	0.574046	0.509890	0.312727	0.202230	0.243243	0.300437	0.187846	0.354427	0.410521	0.232981	0.519974	0.397518	0.177970	0.310100	0.078248	0.089662	0.308787	0.351462	0.180187	0.183647	0.538288	0.478992	0.274170	0.194139	0.637037	0.412120	0.568685	0.300975	0.269483	0.522439	0.165457	0.166780	0.507356	0.707702	0.126336	0.304072	0.457609	0.505105	0.489542	0.415957
21	0.592485	0.605917	0.239184	0.130888	0.244835	0.358167	0.179769	0.280047	0.338607	0.243433	0.360557	0.270406	0.188490	0.444032	0.063657	0.066335	0.304008	0.347265	0.126500	0.128905	0.551831	0.500149	0.271255	0.189180	0.613976	0.414025	0.544638	0.287019	0.253497	0.299719	0.192478	0.227867	0.501257	0.710785	0.109601	0.323239	0.489754	0.507470	0.467509	0.413920
22	0.548670	0.591904	0.179982	0.100410	0.263815	0.458379	0.166884	0.173330	0.296319	0.248535	0.234527	0.205424	0.219414	0.475848	0.051316	0.060098	0.328811	0.344402	0.081328	0.103247	0.566664	0.529095	0.283848	0.199158	0.583837	0.429191	0.501817	0.227887	0.333343	0.217086	0.270477	0.290445	0.533875	0.724982	0.138522	0.356751	0.522684	0.575929	0.456322	0.388363
23	0.497072	0.566875	0.136128	0.076235	0.275752	0.477536	0.163634	0.146687	0.338069	0.312030	0.188928	0.177402	0.375502	0.657901	0.041677	0.058991	0.351042	0.345680	0.079278	0.101338	0.570984	0.515774	0.308039	0.207429	0.465750	0.427406	0.356283	0.144916	0.335697	0.189090	0.281902	0.293642	0.553119	0.718863	0.166037	0.327830	0.535806	0.648660	0.454630	0.388844
24	0.490038	0.565061	0.114289	0.055525	0.261956	0.476923	0.143653	0.128982	0.328763	0.329949	0.193293	0.168362	0.386842	0.718856	0.045816	0.063036	0.360464	0.379868	0.104476	0.101255	0.566320	0.472035	0.324411	0.215618	0.366353	0.442535	0.217254	0.091307	0.338669	0.188621	0.329221	0.352518	0.549258	0.666700	0.168174	0.285824	0.538976	0.683451	0.452305	0.389603
25	0.476936	0.551527	0.121799	0.053380	0.248215	0.500007	0.122769	0.118708	0.323483	0.333440	0.215306	0.169981	0.388046	0.723611	0.053869	0.063224	0.356486	0.388929	0.172504	0.101764	0.554137	0.460506	0.315708	0.197324	0.330664	0.442205	0.137045	0.089991	0.371034	0.190010	0.347964	0.343953	0.488638	0.558303	0.162244	0.257266	0.539457	0.698361	0.455365	0.385318
26	0.486393	0.549156	0.134370	0.059010	0.261807	0.531429	0.121455	0.110528	0.324489	0.333639	0.214561	0.207980	0.388588	0.723557	0.053922	0.079143	0.350031	0.329566	0.189502	0.105939	0.546453	0.449979	0.283923	0.166007	0.343828	0.439199	0.105930	0.107100	0.403910	0.206588	0.348601	0.346555	0.432269	0.512236	0.166911	0.265797	0.509044	0.691412	0.433731	0.355691
27	0.437280	0.516379	0.144696	0.069952	0.283187	0.547415	0.117822	0.096977	0.329476	0.332769	0.202950	0.213700	0.387230	0.723258	0.057617	0.114858	0.414084	0.364640	0.211513	0.130675	0.505289	0.433653	0.270693	0.150909	0.329602	0.395066	0.104226	0.124553	0.439512	0.223779	0.450743	0.412048	0.429811	0.424728	0.168373	0.266426	0.413214	0.662070	0.318813	0.263672
28	0.441052	0.486925	0.150157	0.172310	0.287680	0.553884	0.114786	0.089984	0.336808	0.349868	0.190687	0.217438	0.384824	0.723142	0.065697	0.135588	0.418356	0.395728	0.220331	0.131495	0.468970	0.370623	0.291314	0.160094	0.305335	0.341520	0.103956	0.129026	0.457373	0.206590	0.504638	0.415814	0.464849	0.353730	0.167633	0.279392	0.343138	0.635782	0.197137	0.194689
29	0.289423	0.338011	0.187134	0.195868	0.244950	0.533441	0.104351	0.078154	0.327727	0.352599	0.213562	0.212915	0.383323	0.720234	0.105634	0.149229	0.423699	0.396920	0.225174	0.131654	0.459037	0.363377	0.325494	0.167228	0.293961	0.337404	0.111805	0.144948	0.393430	0.151910	0.470893	0.377330	0.463487	0.332841	0.181792	0.307486	0.323553	0.606811	0.154004	0.152718
30	0.260423	0.171694	0.213167	0.197314	0.234080	0.516720	0.100984	0.067569	0.326732	0.375636	0.213926	0.210195	0.376445	0.694775	0.127961	0.164320	0.421985	0.376181	0.219833	0.132625	0.426641	0.365448	0.337632	0.172794	0.242298	0.310962	0.121539	0.169597	0.381209	0.135028	0.464494	0.375504	0.442689	0.302940	0.206635	0.373854	0.320833	0.569943	0.148167	0.137447
31	0.304021	0.150278	0.211506	0.196382	0.232555	0.515982	0.084480	0.064010	0.356780	0.356515	0.242942	0.251895	0.364284	0.623541	0.135552	0.176057	0.414279	0.380240	0.219871	0.131610	0.394380	0.358066	0.339368	0.170863	0.225169	0.291434	0.124776	0.168028	0.379252	0.151288	0.431964	0.320645	0.402882	0.271429	0.235969	0.431662	0.318862	0.514189	0.148115	0.135346
32	0.342609	0.158409	0.203624	0.206516	0.229809	0.502088	0.066176	0.063345	0.382183	0.340264	0.264270	0.278593	0.362063	0.566882	0.140403	0.209088	0.400490	0.380824	0.218897	0.118725	0.388774	0.357296	0.339630	0.168457	0.227374	0.289923	0.149343	0.168837	0.353961	0.167256	0.405833	0.293773	0.377850	0.258667	0.253585	0.435385	0.286108	0.510264	0.141936	0.133849
33	0.342876	0.158637	0.213262	0.221427	0.216653	0.427682	0.064837	0.061551	0.361988	0.267249	0.270107	0.280455	0.245266	0.471967	0.149924	0.212559	0.392809	0.363941	0.216312	0.166940	0.346247	0.341600	0.339547	0.169870	0.228009	0.262894	0.168937	0.168557	0.324695	0.225422	0.395940	0.285098	0.372311	0.259640	0.262694	0.475709	0.221243	0.452922	0.126796	0.128258
34	0.364836	0.172938	0.219686	0.220050	0.193953	0.350275	0.062910	0.060034	0.366309	0.251694	0.358677	0.355305	0.152104	0.211876	0.206530	0.234550	0.373867	0.329711	0.207904	0.340577	0.278161	0.296652	0.339264	0.168450	0.228537	0.256048	0.165560	0.170984	0.312135	0.343767	0.270740	0.201781	0.407775	0.262900	0.266939	0.491608	0.171476	0.337413	0.114461	0.116552
35	0.386534	0.184164	0.227879	0.220335	0.184626	0.341358	0.048445	0.049770	0.394185	0.257278	0.464647	0.427758	0.168426	0.146031	0.233695	0.253027	0.367498	0.314492	0.186064	0.388131	0.214052	0.226614	0.312231	0.153321	0.236238	0.208610	0.179486	0.180933	0.395378	0.414184	0.190998	0.123454	0.378923	0.190333	0.322666	0.507127	0.159586	0.247913	0.102682	0.105484
36	0.372706	0.172239	0.287379	0.219383	0.186802	0.332310	0.027509	0.046828	0.418251	0.260656	0.485770	0.460004	0.168710	0.135285	0.256435	0.251975	0.352877	0.339266	0.215077	0.395564	0.157854	0.154696	0.270772	0.137280	0.279277	0.207582	0.240102	0.191200	0.500143	0.502218	0.321336	0.363900	0.363793	0.186056	0.509645	0.537254	0.169936	0.202890	0.100307	0.094539
37	0.363506	0.151484	0.309882	0.202515	0.226464	0.355295	0.030809	0.048252	0.424677	0.252352	0.484736	0.478790	0.200165	0.140639	0.315314	0.246649	0.321166	0.283207	0.293655	0.396400	0.132567	0.117660	0.244606	0.122118	0.273911	0.207687	0.403854	0.201209	0.602142	0.573503	0.433297	0.522507	0.405171	0.201766	0.641220	0.545402	0.188725	0.230233	0.123015	0.089052
38	0.376879	0.149036	0.373077	0.230002	0.227597	0.380128	0.040546	0.048596	0.447102	0.252085	0.482603	0.488560	0.214496	0.148527	0.361591	0.229355	0.306785	0.246756	0.309490	0.438960	0.119312	0.108483	0.231686	0.116817	0.232282	0.203381	0.471867	0.191480	0.619481	0.581038	0.453050	0.537317	0.430573	0.204406	0.673074	0.538741	0.195896	0.294254	0.132738	0.086025
39	0.379998	0.158556	0.467191	0.300749	0.226269	0.370705	0.041203	0.062320	0.450292	0.234469	0.474046	0.503848	0.219526	0.182808	0.386750	0.227456	0.300989	0.244094	0.333551	0.509672	0.104995	0.103319	0.231611	0.122021	0.234713	0.174436	0.492160	0.187924	0.633217	0.579927	0.525915	0.593923	0.433774	0.204391	0.659867	0.434324	0.223699	0.312717	0.129569	0.077244
40	0.352590	0.151288	0.514519	0.347260	0.229303	0.403507	0.077177	0.091160	0.489184	0.223757	0.539193	0.567943	0.269922	0.187548	0.408375	0.224565	0.306225	0.241323	0.399020	0.538509	0.095567	0.102672	0.225891	0.133448	0.241511	0.169736	0.520679	0.211141	0.686893	0.580449	0.569569	0.646161	0.434491	0.203622	0.655781	0.426623	0.265585	0.353404	0.128962	0.071254
41	0.346495	0.150813	0.524717	0.357201	0.229166	0.411241	0.147423	0.096466	0.508068	0.233788	0.579106	0.593122	0.282139	0.191298	0.448866	0.218153	0.337048	0.237123	0.457657	0.565968	0.093347	0.103100	0.204599	0.140579	0.265702	0.167380	0.528444	0.240065	0.687689	0.522282	0.570664	0.642469	0.440205	0.208304	0.668586	0.416911	0.266120	0.353907	0.161900	0.071798
42	0.319612	0.147786	0.515561	0.363723	0.233167	0.415602	0.186640	0.109877	0.511018	0.239054	0.604280	0.609207	0.354851	0.177790	0.590932	0.215597	0.401301	0.251081	0.532775	0.617325	0.081884	0.092349	0.154110	0.155294	0.287223	0.166534	0.558716	0.244364	0.630132	0.510552	0.554663	0.641082	0.459235	0.218239	0.683071	0.464131	0.270201	0.355257	0.227096	0.151350
43	0.266467	0.144682	0.516247	0.365428	0.247133	0.421204	0.205588	0.120001	0.517019	0.240098	0.607455	0.617837	0.394003	0.176891	0.655353	0.214491	0.439062	0.244494	0.578661	0.670323	0.066347	0.071900	0.110930	0.164287	0.373805	0.184540	0.718975	0.303607	0.569138	0.665107	0.497529	0.545930	0.504006	0.234250	0.703460	0.521374	0.269385	0.365488	0.248372	0.170223
44	0.257134	0.159476	0.501699	0.364556	0.274017	0.423737	0.227856	0.142103	0.504710	0.232910	0.520261	0.565125	0.395074	0.167554	0.655402	0.219572	0.441630	0.243558	0.576563	0.654197	0.079523	0.084490	0.098797	0.160446	0.437354	0.209198	0.855287	0.352155	0.541163	0.714491	0.416848	0.434378	0.496531	0.232374	0.640951	0.508828	0.260951	0.358119	0.249092	0.168737
45	0.285230	0.187897	0.466829	0.331995	0.293825	0.420686	0.238046	0.147144	0.486572	0.228129	0.456267	0.520032	0.388748	0.162654	0.638414	0.194799	0.430141	0.211024	0.623251	0.858923	0.103232	0.111105	0.099188	0.160012	0.484496	0.228726	0.915810	0.356322	0.528565	0.734807	0.460780	0.462437	0.440879	0.190609	0.482892	0.482214	0.264363	0.354664	0.254277	0.169295
46	0.313559	0.253204	0.444476	0.329422	0.296779	0.420280	0.290712	0.176597	0.478532	0.230569	0.456489	0.492973	0.385392	0.157135	0.636168	0.201777	0.406058	0.166766	0.635087	0.975378	0.129458	0.133242	0.100017	0.160795	0.499050	0.233107	0.936480	0.351574	0.515214	0.741927	0.426870	0.403008	0.411196	0.208935	0.367766	0.473601	0.277218	0.355863	0.267123	0.178521
47	0.298203	0.266222	0.332165	0.276578	0.313546	0.421522	0.359115	0.207013	0.465741	0.251653	0.466002	0.484394	0.375446	0.154565	0.617152	0.204106	0.388346	0.159609	0.612361	1.027424	0.132782	0.134642	0.106647	0.159720	0.480835	0.230357	0.939739	0.344184	0.426346	0.728101	0.369297	0.312735	0.482575	0.322965	0.341504	0.458161	0.273541	0.350768	0.273840	0.212983
48	0.272086	0.264765	0.217237	0.250513	0.304446	0.398263	0.366918	0.206461	0.445034	0.257391	0.461329	0.490853	0.363925	0.156772	0.586816	0.201981	0.411713	0.178004	0.608981	1.014714	0.135539	0.145027	0.108114	0.160071	0.465069	0.229278	0.885868	0.336520	0.387026	0.720866	0.372456	0.429766	0.522565	0.387225	0.341752	0.477370	0.289124	0.332295	0.272300	0.214316
49	0.255978	0.264007	0.169518	0.274995	0.260226	0.307963	0.366706	0.207992	0.408663	0.243002	0.437562	0.451890	0.363253	0.132512	0.564999	0.212973	0.423526	0.201789	0.590218	1.006196	0.143912	0.176004	0.106529	0.160580	0.465635	0.210734	0.844831	0.334432	0.396848	0.696876	0.366387	0.552362	0.530420	0.397980	0.323508	0.507084	0.342467	0.286742	0.299135	0.231195
50	0.254429	0.265764	0.230096	0.309133	0.259345	0.274280	0.368354	0.207701	0.332966	0.207625	0.338178	0.345932	0.346350	0.099210	0.541226	0.215483	0.421670	0.200920	0.575183	1.061552	0.146254	0.190963	0.107372	0.163295	0.459239	0.187221	0.831406	0.337922	0.457943	0.477742	0.382853	0.601376	0.522158	0.409262	0.297950	0.484040	0.353041	0.264320	0.312960	0.243306
51	0.320723	0.274312	0.321328	0.313271	0.246351	0.201478	0.380216	0.199239	0.246943	0.195515	0.265081	0.267701	0.319341	0.084949	0.530352	0.213927	0.381254	0.184509	0.545159	1.083936	0.204298	0.214754	0.120556	0.164578	0.458352	0.183146	0.815459	0.336435	0.408106	0.296199	0.423546	0.586072	0.501544	0.412118	0.305019	0.356543	0.304609	0.188421	0.314912	0.248910
52	0.344573	0.273831	0.323801	0.329738	0.246400	0.154710	0.365308	0.194777	0.185199	0.183219	0.194393	0.232092	0.275476	0.086239	0.411915	0.204939	0.321620	0.166373	0.459542	1.061281	0.238110	0.241813	0.120106	0.163846	0.442417	0.183823	0.805120	0.316740	0.447581	0.221384	0.354825	0.609489	0.523298	0.432567	0.313162	0.298085	0.302053	0.182297	0.317771	0.253212
53	0.323236	0.268553	0.326519	0.369613	0.245417	0.138699	0.345171	0.188779	0.179980	0.181383	0.187667	0.201924	0.185408	0.083149	0.202954	0.184441	0.308526	0.167317	0.461591	1.041100	0.238636	0.253164	0.134399	0.167282	0.441834	0.190890	0.807304	0.321885	0.510039	0.219686	0.294574	0.663134	0.520834	0.435075	0.318556	0.301307	0.298077	0.177469	0.310839	0.242327
54	0.279780	0.210945	0.339054	0.422784	0.239886	0.124521	0.330592	0.183404	0.189880	0.244083	0.197844	0.192894	0.127446	0.083811	0.102118	0.170945	0.319398	0.172184	0.458656	0.939303	0.239027	0.275830	0.147330	0.165174	0.390948	0.197677	0.718991	0.292954	0.538918	0.213215	0.297224	0.674431	0.523107	0.455552	0.326378	0.281327	0.301828	0.163698	0.295860	0.227609
55	0.258108	0.166723	0.342449	0.422945	0.237124	0.124654	0.327554	0.174646	0.209658	0.385007	0.219193	0.196177	0.126139	0.086223	0.105836	0.158282	0.297362	0.170071	0.394512	0.767319	0.239143	0.293014	0.149451	0.147240	0.318770	0.180521	0.548344	0.215047	0.567015	0.224585	0.305173	0.609347	0.488721	0.440597	0.320113	0.261412	0.301612	0.167453	0.299437	0.230027
