	108_P_T3_sh_L_ND_A_02.c3d	108_P_T3_sh_L_ND_A_02.c3d	108_P_T3_sh_L_ND_A_02.c3d	108_P_T3_sh_L_ND_A_02.c3d	108_P_T3_sh_L_ND_A_02.c3d	108_P_T3_sh_L_ND_A_02.c3d	108_P_T3_sh_L_ND_A_02.c3d	108_P_T3_sh_L_ND_A_02.c3d	108_P_T3_sh_L_ND_A_05.c3d	108_P_T3_sh_L_ND_A_05.c3d	108_P_T3_sh_L_ND_A_05.c3d	108_P_T3_sh_L_ND_A_05.c3d	108_P_T3_sh_L_ND_A_05.c3d	108_P_T3_sh_L_ND_A_05.c3d	108_P_T3_sh_L_ND_A_05.c3d	108_P_T3_sh_L_ND_A_05.c3d	108_P_T3_sh_L_ND_A_06.c3d	108_P_T3_sh_L_ND_A_06.c3d	108_P_T3_sh_L_ND_A_06.c3d	108_P_T3_sh_L_ND_A_06.c3d	108_P_T3_sh_L_ND_A_06.c3d	108_P_T3_sh_L_ND_A_06.c3d	108_P_T3_sh_L_ND_A_06.c3d	108_P_T3_sh_L_ND_A_06.c3d	108_P_T3_sh_L_ND_A_07.c3d	108_P_T3_sh_L_ND_A_07.c3d	108_P_T3_sh_L_ND_A_07.c3d	108_P_T3_sh_L_ND_A_07.c3d	108_P_T3_sh_L_ND_A_07.c3d	108_P_T3_sh_L_ND_A_07.c3d	108_P_T3_sh_L_ND_A_07.c3d	108_P_T3_sh_L_ND_A_07.c3d	108_P_T3_sh_L_ND_A_08.c3d	108_P_T3_sh_L_ND_A_08.c3d	108_P_T3_sh_L_ND_A_08.c3d	108_P_T3_sh_L_ND_A_08.c3d	108_P_T3_sh_L_ND_A_08.c3d	108_P_T3_sh_L_ND_A_08.c3d	108_P_T3_sh_L_ND_A_08.c3d	108_P_T3_sh_L_ND_A_08.c3d	108_P_T3_sh_L_ND_A_10.c3d	108_P_T3_sh_L_ND_A_10.c3d	108_P_T3_sh_L_ND_A_10.c3d	108_P_T3_sh_L_ND_A_10.c3d	108_P_T3_sh_L_ND_A_10.c3d	108_P_T3_sh_L_ND_A_10.c3d	108_P_T3_sh_L_ND_A_10.c3d	108_P_T3_sh_L_ND_A_10.c3d
44	0.612896	0.540064	0.211305	0.245003	0.211614	0.110030	0.442075	0.468776	0.446114	0.290889	0.726371	0.362573	0.256322	0.100858	0.415882	0.837284	0.208773	0.265768	0.371888	0.431438	0.380446	0.291062	0.585340	0.404448	0.399707	0.276767	0.177526	0.404137	0.400977	0.525619	0.498189	0.183278	0.288911	0.105410	0.731747	0.661162	0.406086	0.543842	0.446210	0.286047	0.268885	0.184191	0.402985	0.399783	0.247219	0.220377	0.191169	0.167729
45	0.562747	0.521268	0.416789	0.247161	0.219719	0.130142	0.496643	0.474475	0.446185	0.271414	0.733325	0.399486	0.259902	0.124495	0.412347	0.750344	0.207487	0.262945	0.462840	0.431397	0.381757	0.277233	0.652215	0.420173	0.427206	0.297106	0.171742	0.384198	0.546626	0.607682	0.509342	0.190435	0.293803	0.100389	0.646748	0.660020	0.378144	0.490263	0.481487	0.297130	0.275423	0.179903	0.429722	0.398809	0.242279	0.205257	0.186006	0.151824
46	0.571223	0.520774	0.451938	0.249031	0.217017	0.135963	0.514157	0.508444	0.399912	0.268906	0.738335	0.420910	0.264214	0.135498	0.406774	0.741677	0.271246	0.258155	0.623043	0.433094	0.384063	0.235967	0.689797	0.429069	0.621339	0.471923	0.160680	0.380333	0.559859	0.647225	0.486679	0.162348	0.282125	0.072281	0.554814	0.643616	0.401858	0.416529	0.514603	0.304796	0.295525	0.142497	0.439404	0.405442	0.199609	0.208550	0.179570	0.146713
47	0.596842	0.494844	0.453393	0.249348	0.215978	0.145473	0.529577	0.529425	0.383374	0.265369	0.734641	0.396799	0.252214	0.149944	0.364868	0.675013	0.363010	0.233199	0.690385	0.466061	0.396912	0.187930	0.725964	0.433948	0.660043	0.579423	0.160772	0.344053	0.639063	0.712962	0.484801	0.160658	0.284755	0.093427	0.532455	0.632519	0.417099	0.409759	0.476074	0.282531	0.302675	0.119809	0.449195	0.408840	0.168161	0.210209	0.187802	0.145113
48	0.598913	0.452644	0.458929	0.249264	0.216098	0.151289	0.544759	0.518611	0.396967	0.197642	0.713593	0.345840	0.247691	0.164427	0.350612	0.481404	0.364053	0.200283	0.690468	0.511739	0.376060	0.185041	0.729227	0.434397	0.656074	0.587418	0.149144	0.283702	0.715205	0.856331	0.420757	0.158266	0.297520	0.228779	0.531990	0.616058	0.399089	0.422289	0.417102	0.207145	0.333466	0.108222	0.451533	0.404637	0.198855	0.220338	0.211455	0.148811
49	0.619430	0.451521	0.471006	0.263269	0.216768	0.155647	0.492319	0.491987	0.406082	0.153746	0.692116	0.331928	0.217746	0.168609	0.255977	0.233809	0.370969	0.193752	0.685742	0.569584	0.313346	0.169558	0.724258	0.430117	0.637211	0.597500	0.131772	0.224302	0.747526	0.894369	0.333715	0.154633	0.367133	0.382263	0.514040	0.613945	0.360173	0.395196	0.372950	0.177940	0.313141	0.095077	0.468038	0.411837	0.194906	0.222747	0.219575	0.179264
50	0.477283	0.396381	0.484933	0.200808	0.191904	0.153671	0.412471	0.489633	0.475610	0.137462	0.584152	0.379941	0.173940	0.171232	0.197756	0.130161	0.432322	0.205937	0.693494	0.574245	0.267976	0.166078	0.726991	0.392898	0.609658	0.600371	0.086725	0.195787	0.785085	0.940943	0.331589	0.144611	0.431819	0.457315	0.424222	0.625577	0.343457	0.363968	0.352940	0.175180	0.357324	0.099974	0.425805	0.417151	0.212057	0.206720	0.220160	0.206603
51	0.368887	0.178731	0.499581	0.146379	0.160520	0.150779	0.409844	0.508195	0.499789	0.127951	0.491279	0.426195	0.149306	0.217059	0.196986	0.142506	0.501231	0.249670	0.692379	0.537945	0.315908	0.212770	0.731606	0.345622	0.677858	0.625822	0.082694	0.182635	0.780257	0.932766	0.307786	0.151168	0.485283	0.471049	0.387232	0.564353	0.319743	0.329849	0.350578	0.158936	0.401774	0.100923	0.417884	0.401327	0.209059	0.187391	0.242104	0.216452
52	0.369322	0.179603	0.345680	0.152594	0.152425	0.150581	0.393976	0.513879	0.498985	0.124178	0.484003	0.429482	0.160059	0.226026	0.218462	0.160636	0.632644	0.392288	0.696359	0.514013	0.364717	0.281645	0.640371	0.328246	0.760703	0.730380	0.076052	0.128399	0.784409	0.905771	0.238281	0.201429	0.651665	0.500950	0.393952	0.453545	0.321126	0.331232	0.334221	0.156365	0.413461	0.099647	0.389619	0.381675	0.210108	0.181434	0.324957	0.218782
53	0.377878	0.169605	0.312249	0.221972	0.147414	0.140722	0.394894	0.460286	0.495877	0.124085	0.521842	0.424075	0.219768	0.266317	0.237424	0.226963	0.766042	0.588983	0.690358	0.509531	0.368671	0.326075	0.585458	0.329371	0.758386	0.823724	0.055809	0.073594	0.726840	0.849737	0.258939	0.229476	0.759532	0.578004	0.335393	0.391370	0.348925	0.360036	0.330420	0.135672	0.407864	0.094283	0.355227	0.382544	0.210916	0.180730	0.364899	0.209794
54	0.369043	0.182019	0.324630	0.255010	0.136333	0.124913	0.395551	0.409945	0.478093	0.119445	0.472718	0.420131	0.268139	0.277879	0.281567	0.361891	0.788911	0.700050	0.686026	0.512978	0.384451	0.339712	0.588790	0.295755	0.654124	0.830065	0.042620	0.057943	0.646409	0.794846	0.236099	0.216878	0.820820	0.659516	0.425237	0.396451	0.359861	0.398250	0.319785	0.129311	0.413140	0.090110	0.361763	0.363987	0.232227	0.180695	0.361454	0.188961
55	0.406636	0.239754	0.324571	0.258464	0.152120	0.151124	0.366682	0.395356	0.452700	0.107873	0.406564	0.415766	0.334927	0.318268	0.500229	0.385566	0.810647	0.715913	0.657419	0.534929	0.433775	0.382155	0.530199	0.241662	0.564193	0.767020	0.041212	0.050882	0.648413	0.769641	0.242452	0.224911	0.828763	0.697520	0.414756	0.397764	0.358749	0.409887	0.297831	0.135608	0.448395	0.087300	0.337992	0.356290	0.274074	0.180589	0.367386	0.194402
56	0.365354	0.275767	0.310824	0.245160	0.233623	0.226808	0.296203	0.372140	0.426902	0.090152	0.402455	0.415939	0.357018	0.340341	0.673930	0.419956	0.930552	0.749239	0.652289	0.569522	0.436835	0.403615	0.446206	0.215388	0.550589	0.764575	0.173720	0.043493	0.574070	0.711701	0.249127	0.226622	0.825246	0.702045	0.444531	0.408208	0.330902	0.407055	0.212933	0.124778	0.444385	0.083982	0.324596	0.344126	0.304312	0.181491	0.385776	0.211426
57	0.364081	0.271296	0.253039	0.242705	0.235980	0.270565	0.287039	0.324243	0.412068	0.080019	0.394564	0.398454	0.363937	0.344997	0.676979	0.442953	1.005185	0.835519	0.573682	0.585244	0.424430	0.403860	0.387755	0.198028	0.555474	0.757192	0.203724	0.061231	0.469938	0.510134	0.278649	0.233058	0.826861	0.701570	0.480858	0.416485	0.281055	0.389101	0.112784	0.105759	0.446568	0.084576	0.291331	0.341450	0.306221	0.175095	0.401741	0.219737
58	0.631491	0.455030	0.158565	0.246878	0.254466	0.281750	0.241648	0.301068	0.415438	0.076010	0.351265	0.360736	0.376744	0.339690	0.680139	0.528807	1.004065	0.886398	0.449171	0.598595	0.412362	0.403964	0.315415	0.186780	0.544771	0.740368	0.394584	0.105691	0.414681	0.420186	0.330277	0.237484	0.825646	0.687830	0.497985	0.421678	0.263026	0.361628	0.105538	0.098193	0.434820	0.084366	0.265228	0.316779	0.318826	0.161950	0.412791	0.239032
59	0.742031	0.507659	0.249451	0.267313	0.313275	0.338125	0.229275	0.297311	0.393984	0.071487	0.347317	0.354242	0.402211	0.346107	0.693960	0.642083	0.980017	0.894124	0.378861	0.657627	0.408636	0.407063	0.308209	0.184199	0.509691	0.727445	0.443308	0.127562	0.324757	0.299174	0.332853	0.241379	0.809452	0.630508	0.504015	0.410057	0.268756	0.346819	0.171009	0.099801	0.440066	0.084932	0.267592	0.261909	0.352046	0.140642	0.454383	0.250196
60	1.192110	0.653517	0.414743	0.263728	0.314768	0.366718	0.162973	0.282470	0.340902	0.072288	0.347665	0.353777	0.427807	0.353500	0.810065	0.695482	0.982966	0.897845	0.380054	0.648677	0.412240	0.413551	0.313483	0.184515	0.309820	0.621007	0.450962	0.128841	0.289646	0.265508	0.367011	0.247825	0.773731	0.561909	0.514886	0.368644	0.262722	0.339418	0.184844	0.099511	0.420978	0.085436	0.270944	0.307835	0.397025	0.131701	0.524494	0.252577
61	1.244887	0.811676	0.450730	0.240869	0.328572	0.370343	0.101936	0.218708	0.326807	0.074714	0.345382	0.347414	0.454001	0.351358	0.904800	0.709357	0.986951	0.908192	0.374513	0.604850	0.418460	0.417579	0.304372	0.166202	0.289074	0.500454	0.467191	0.131361	0.280879	0.248366	0.385305	0.220886	0.758435	0.526203	0.511517	0.345611	0.232849	0.297883	0.234663	0.097012	0.433007	0.083355	0.238765	0.439515	0.408760	0.129303	0.549360	0.256712
62	1.238454	0.790483	0.478748	0.241360	0.326062	0.374151	0.097372	0.145974	0.309413	0.076026	0.322878	0.376707	0.442504	0.344876	0.914483	0.707418	0.977332	0.921449	0.356599	0.584458	0.378743	0.403697	0.262490	0.163481	0.361223	0.347753	0.584706	0.143728	0.328891	0.236193	0.367217	0.183762	0.668954	0.516487	0.497362	0.346520	0.234978	0.287658	0.299736	0.103879	0.406376	0.067648	0.205923	0.547598	0.426674	0.110869	0.542327	0.257930
63	1.242437	0.778113	0.510441	0.250970	0.340152	0.391847	0.095405	0.113105	0.320875	0.086224	0.349391	0.558678	0.418396	0.334945	0.910148	0.664979	0.946333	0.908931	0.351551	0.578799	0.345532	0.366257	0.257766	0.188898	0.455552	0.279939	0.680554	0.169771	0.431425	0.307108	0.365477	0.190133	0.566854	0.464804	0.478606	0.344045	0.206048	0.273777	0.315872	0.148629	0.370069	0.069818	0.277178	0.592176	0.453230	0.111046	0.544902	0.237868
64	1.253827	0.827035	0.642449	0.247804	0.392020	0.411439	0.105047	0.125195	0.419985	0.100858	0.382001	0.668337	0.368687	0.304183	0.885084	0.619449	0.848849	0.838142	0.333015	0.627393	0.339494	0.325617	0.264526	0.214774	0.462492	0.313400	0.667591	0.171163	0.439994	0.357713	0.360728	0.181313	0.557105	0.395128	0.427436	0.313763	0.174805	0.228712	0.315619	0.164774	0.356956	0.079589	0.442504	0.622089	0.465591	0.110039	0.547333	0.225358
65	1.205915	0.737608	0.740915	0.278408	0.412075	0.413707	0.152268	0.138687	0.440908	0.106327	0.561942	0.686419	0.328665	0.260678	0.731539	0.615478	0.744541	0.704478	0.318002	0.698380	0.318536	0.311479	0.246975	0.211960	0.494388	0.325868	0.684545	0.170363	0.452984	0.366890	0.349925	0.178594	0.593638	0.339105	0.334818	0.303117	0.203803	0.188079	0.315811	0.166218	0.355279	0.086377	0.588845	0.625274	0.465474	0.105758	0.523055	0.225059
66	1.140892	0.721328	0.735900	0.267162	0.377912	0.378058	0.185925	0.159185	0.449514	0.109777	0.732241	0.691037	0.309239	0.225750	0.666714	0.580201	0.738035	0.617977	0.318467	0.747700	0.254734	0.256995	0.240399	0.206152	0.568020	0.318905	0.633373	0.196370	0.485783	0.386108	0.329364	0.171836	0.595138	0.331012	0.309809	0.374007	0.228073	0.210235	0.318439	0.163052	0.338881	0.085065	0.639768	0.666232	0.468704	0.115886	0.482759	0.251424
67	0.670740	0.583596	0.679424	0.233202	0.361726	0.342976	0.199000	0.163652	0.457581	0.111533	0.770272	0.702652	0.306031	0.222206	0.670124	0.568438	0.702749	0.610923	0.318075	0.774866	0.250726	0.227076	0.240998	0.220823	0.579124	0.311862	0.573375	0.224639	0.487350	0.395690	0.287295	0.168317	0.609438	0.335131	0.243565	0.442943	0.233739	0.235677	0.323928	0.174457	0.262732	0.076783	0.650103	0.717930	0.465896	0.164250	0.472840	0.272918
68	0.584161	0.444008	0.656000	0.228701	0.384209	0.336029	0.200426	0.165168	0.462007	0.111126	0.782534	0.716941	0.274048	0.214426	0.669371	0.442345	0.541939	0.552579	0.325978	0.775820	0.271351	0.236620	0.256306	0.255540	0.581145	0.316369	0.571379	0.231369	0.489509	0.431952	0.285122	0.168813	0.684918	0.383591	0.265622	0.446827	0.247919	0.239550	0.327705	0.197846	0.246154	0.079060	0.676251	0.761537	0.447318	0.221682	0.472460	0.288260
69	0.579803	0.460019	0.629311	0.224278	0.394679	0.325745	0.200391	0.167462	0.507595	0.127172	0.808064	0.736361	0.241793	0.201388	0.618366	0.288303	0.443517	0.411098	0.324963	0.771746	0.346715	0.271614	0.271167	0.278729	0.580353	0.323763	0.578184	0.232610	0.493014	0.434267	0.246641	0.152390	0.744286	0.410144	0.299259	0.470437	0.251201	0.239586	0.336456	0.212354	0.255752	0.090302	0.683931	0.802306	0.430621	0.256863	0.463724	0.284061
70	0.629967	0.486443	0.607479	0.219909	0.438537	0.312057	0.209445	0.169955	0.523907	0.138778	0.824584	0.755937	0.185753	0.167257	0.399538	0.180206	0.418930	0.324037	0.275150	0.734752	0.383558	0.300289	0.281314	0.285845	0.731361	0.472387	0.512818	0.225218	0.489765	0.434002	0.189843	0.130229	0.765670	0.418947	0.286424	0.472435	0.253094	0.249349	0.312968	0.215924	0.337110	0.102811	0.683795	0.837227	0.455609	0.265252	0.447188	0.272479
71	0.603499	0.410962	0.448007	0.248971	0.480039	0.398620	0.233273	0.176894	0.522088	0.142412	0.850524	0.771050	0.143859	0.163950	0.239012	0.126075	0.419119	0.308729	0.273090	0.639884	0.385257	0.305951	0.280578	0.281412	0.792973	0.744073	0.314444	0.212343	0.474531	0.429151	0.187098	0.105703	0.769770	0.420852	0.295265	0.481160	0.255231	0.255273	0.306586	0.215500	0.356587	0.104965	0.678977	0.852104	0.502098	0.270820	0.438062	0.261003
72	0.465419	0.393824	0.286377	0.312187	0.481788	0.427475	0.234697	0.180818	0.525262	0.143424	0.900530	0.774960	0.143484	0.163296	0.260257	0.137842	0.414266	0.298064	0.271514	0.621206	0.376612	0.302691	0.272626	0.272124	0.814118	0.793559	0.295000	0.208558	0.366199	0.374992	0.175963	0.086433	0.766812	0.422222	0.309885	0.475762	0.275068	0.256466	0.266439	0.214980	0.361921	0.104923	0.674149	0.840284	0.538204	0.307371	0.413894	0.252653
73	0.439875	0.380815	0.410262	0.302183	0.482696	0.444718	0.272016	0.177633	0.555152	0.151438	0.924850	0.773833	0.192653	0.174338	0.272595	0.152704	0.393425	0.251664	0.267605	0.628543	0.352799	0.302969	0.261778	0.271683	0.893205	1.005248	0.239449	0.208565	0.303231	0.300476	0.162483	0.079004	0.745275	0.417550	0.349567	0.465821	0.312034	0.265218	0.190691	0.211924	0.345141	0.105074	0.680162	0.782503	0.519287	0.344809	0.341394	0.256897
74	0.428286	0.375416	0.438810	0.312473	0.560909	0.434759	0.292948	0.174834	0.566736	0.156490	0.920449	0.760087	0.229308	0.188311	0.346088	0.158402	0.346454	0.185437	0.266703	0.639916	0.336179	0.295468	0.216811	0.282364	0.850159	1.068471	0.216675	0.185897	0.287285	0.279844	0.161595	0.078589	0.683125	0.393371	0.391552	0.473300	0.361247	0.280756	0.165208	0.184041	0.343739	0.105251	0.682364	0.705324	0.486589	0.353266	0.230806	0.255407
75	0.511553	0.267175	0.491709	0.318015	0.793849	0.547373	0.276042	0.170383	0.523293	0.154694	0.909211	0.657119	0.229193	0.199813	0.372765	0.174768	0.338929	0.152964	0.248849	0.661499	0.338297	0.290751	0.200411	0.269239	0.835655	1.086001	0.238368	0.108514	0.226575	0.268298	0.161468	0.076262	0.565016	0.332731	0.396949	0.469598	0.355314	0.279444	0.165604	0.171014	0.329803	0.100465	0.661977	0.665729	0.467978	0.352745	0.213955	0.252198
76	0.543313	0.309210	0.655347	0.393439	0.935034	0.678994	0.253135	0.151574	0.443320	0.145760	0.904521	0.481557	0.229392	0.215351	0.373429	0.175324	0.347697	0.146536	0.263292	0.647601	0.340974	0.292092	0.220017	0.263043	0.835103	1.087322	0.257291	0.091716	0.220942	0.274271	0.144340	0.065057	0.541942	0.294159	0.411632	0.456137	0.326880	0.274017	0.165340	0.169933	0.329757	0.092766	0.569958	0.649956	0.441897	0.353722	0.211415	0.254528
77	0.483247	0.258138	0.683960	0.492913	0.944476	0.704970	0.231429	0.136903	0.399478	0.144365	0.832942	0.415365	0.232956	0.241974	0.370042	0.173072	0.347742	0.145772	0.295146	0.633316	0.338625	0.332873	0.248116	0.263394	0.834221	1.086459	0.241597	0.092545	0.219276	0.269182	0.156893	0.043566	0.576455	0.287885	0.413692	0.366105	0.317153	0.242406	0.160353	0.165407	0.342120	0.084913	0.423493	0.695066	0.421324	0.358677	0.202426	0.255600
78	0.599440	0.245331	0.801977	0.527841	0.965987	0.702187	0.232412	0.140837	0.413372	0.143245	0.658570	0.416078	0.233441	0.244709	0.364765	0.172074	0.336571	0.140405	0.362352	0.578785	0.342904	0.365264	0.244385	0.255240	0.746712	1.059570	0.245545	0.092315	0.211110	0.271834	0.130858	0.030168	0.571806	0.255365	0.402202	0.372706	0.318938	0.221574	0.142218	0.140298	0.342500	0.079466	0.426671	0.823116	0.417951	0.375093	0.189299	0.254761
79	0.720902	0.258548	0.834990	0.479682	0.958293	0.692360	0.241202	0.145581	0.468400	0.149795	0.543221	0.395677	0.225366	0.238988	0.372599	0.202835	0.329910	0.130375	0.367702	0.522526	0.327994	0.403211	0.233959	0.225523	0.516965	0.898445	0.242801	0.089406	0.200563	0.267219	0.166097	0.048266	0.506789	0.187180	0.340212	0.360765	0.370618	0.216685	0.124859	0.102874	0.342083	0.079441	0.570792	1.002971	0.418894	0.384336	0.161692	0.236644
80	0.738350	0.249269	0.769484	0.494939	0.943052	0.690973	0.272663	0.163001	0.500250	0.152318	0.539774	0.380839	0.218800	0.227938	0.404839	0.222109	0.321559	0.111879	0.371356	0.494558	0.244996	0.407389	0.226868	0.197323	0.486566	0.781816	0.248336	0.085586	0.182814	0.277924	0.219010	0.139319	0.483057	0.149895	0.546218	0.344397	0.418132	0.207111	0.100266	0.090973	0.346836	0.083553	0.573298	1.033143	0.420242	0.378761	0.126427	0.211757
81	0.760354	0.225582	0.740427	0.485278	0.911036	0.644729	0.289793	0.163727	0.506933	0.145295	0.632963	0.386093	0.222541	0.219538	0.420235	0.229868	0.308066	0.092040	0.356445	0.506894	0.232974	0.383880	0.221291	0.187304	0.245448	0.534175	0.253471	0.079657	0.154746	0.331058	0.230873	0.186180	0.557248	0.141571	0.574701	0.329616	0.424135	0.211232	0.100141	0.091069	0.354427	0.088711	0.775450	1.004118	0.424513	0.353186	0.115188	0.193672
82	0.734028	0.226524	0.702435	0.498081	0.906061	0.607588	0.287410	0.151262	0.528598	0.129821	0.664516	0.450666	0.215089	0.191186	0.409327	0.226433	0.305822	0.081021	0.389929	0.514128	0.260305	0.377282	0.220708	0.186547	0.163009	0.292319	0.251237	0.073201	0.157852	0.385225	0.232186	0.189263	0.559296	0.133843	0.596745	0.346193	0.428133	0.232276	0.141796	0.091565	0.306202	0.093991	0.812019	0.985398	0.428040	0.321458	0.111575	0.180048
83	0.720203	0.130104	0.562953	0.473319	0.905466	0.589723	0.275735	0.145846	0.535121	0.142200	0.659339	0.575118	0.185498	0.200581	0.373976	0.220124	0.299066	0.084294	0.399686	0.513666	0.251531	0.444699	0.220078	0.186039	0.110270	0.203407	0.208165	0.069905	0.200423	0.419249	0.244227	0.215949	0.552493	0.130173	0.619414	0.407832	0.423490	0.245035	0.172838	0.093122	0.277042	0.095011	0.811833	1.003795	0.404182	0.308036	0.117547	0.176959
84	0.714787	0.123341	0.591797	0.417021	0.890712	0.585190	0.236688	0.144089	0.631701	0.183315	0.627753	0.689560	0.214937	0.217531	0.302130	0.210358	0.290553	0.083114	0.408645	0.504673	0.251725	0.494408	0.212911	0.168741	0.100513	0.155655	0.175314	0.065369	0.208299	0.422216	0.254977	0.238319	0.550766	0.129130	0.614533	0.434152	0.413110	0.247688	0.197852	0.091781	0.308094	0.107868	0.809292	1.057150	0.360620	0.306113	0.120378	0.175801
85	0.613355	0.111281	0.722010	0.394909	0.737990	0.539488	0.241490	0.135829	0.799088	0.210926	0.654055	0.735731	0.235429	0.235503	0.285682	0.195011	0.273740	0.076827	0.410138	0.491109	0.259844	0.504200	0.213817	0.115632	0.107504	0.154435	0.189622	0.069457	0.261123	0.427268	0.253010	0.252639	0.535344	0.117213	0.655800	0.445198	0.377176	0.234430	0.231572	0.096401	0.344155	0.117592	0.805740	1.076035	0.260805	0.284101	0.113252	0.166730
86	0.458351	0.072078	0.774534	0.400799	0.443409	0.342967	0.240804	0.131387	0.852991	0.219786	0.832921	0.738466	0.235999	0.214378	0.274652	0.194704	0.272695	0.073669	0.415325	0.504082	0.409410	0.520617	0.214934	0.096057	0.138543	0.143009	0.233714	0.093703	0.314765	0.509531	0.269065	0.253532	0.555020	0.121997	0.678103	0.447655	0.372982	0.231145	0.232340	0.103333	0.342404	0.117074	0.813695	1.075015	0.221830	0.241210	0.119150	0.151878
87	0.431746	0.075240	0.891372	0.383651	0.306247	0.143178	0.244357	0.141156	0.886141	0.224545	0.921176	0.770854	0.235700	0.203679	0.272718	0.193404	0.292391	0.073632	0.411604	0.520989	0.641959	0.533715	0.196593	0.100339	0.149591	0.137987	0.378651	0.109298	0.316010	0.524641	0.282477	0.253875	0.548485	0.116576	0.679604	0.478403	0.371805	0.210555	0.233715	0.103866	0.340507	0.118355	0.825586	1.074450	0.223046	0.218256	0.120839	0.143191
88	0.367394	0.083233	0.965657	0.381717	0.265135	0.129588	0.261060	0.145316	0.929084	0.227243	0.922631	0.845348	0.235828	0.214098	0.258848	0.184206	0.302321	0.074899	0.417069	0.508386	0.663819	0.508421	0.161465	0.097488	0.149018	0.117075	0.385931	0.123306	0.314809	0.527489	0.269263	0.254035	0.498995	0.105924	0.691420	0.559462	0.379970	0.215460	0.238119	0.105404	0.345327	0.123363	0.828824	1.070144	0.210366	0.243884	0.120442	0.140927
89	0.256870	0.077042	0.992447	0.427296	0.193636	0.130474	0.267377	0.145325	0.937325	0.227950	0.950801	0.898643	0.242758	0.214628	0.245230	0.189495	0.354483	0.088372	0.395853	0.472844	0.659414	0.487325	0.159577	0.080759	0.164171	0.123055	0.393246	0.151036	0.309230	0.516878	0.255021	0.227979	0.447518	0.107670	0.724801	0.595205	0.400197	0.227649	0.238362	0.106778	0.338467	0.124992	0.829255	1.046060	0.205257	0.259249	0.126701	0.123316
90	0.184291	0.071306	1.015741	0.515981	0.245648	0.155651	0.242855	0.128879	0.937599	0.235016	1.007195	0.937344	0.261954	0.236486	0.201850	0.202463	0.401373	0.104833	0.351414	0.471931	0.658050	0.454217	0.136077	0.064162	0.194716	0.166712	0.473375	0.170843	0.292874	0.485631	0.277963	0.192265	0.454834	0.117750	0.699216	0.610840	0.362660	0.243091	0.237031	0.104125	0.335711	0.124964	0.789033	0.941604	0.191842	0.260711	0.126756	0.100916
91	0.183844	0.073464	0.985719	0.511927	0.300537	0.237174	0.196542	0.111662	0.915398	0.238934	1.022297	0.957413	0.296925	0.280789	0.225808	0.187711	0.384586	0.104372	0.350098	0.505257	0.659266	0.438536	0.114738	0.079362	0.210411	0.225472	0.579624	0.196441	0.295473	0.438901	0.280726	0.201994	0.392572	0.129624	0.694354	0.627635	0.304203	0.241698	0.237046	0.085649	0.343515	0.126146	0.680524	0.700216	0.174221	0.239181	0.123700	0.101982
92	0.196403	0.075166	0.793505	0.530147	0.299582	0.295717	0.172537	0.109410	0.894603	0.239957	1.022582	0.962952	0.317903	0.300068	0.303552	0.186533	0.363167	0.105058	0.335160	0.659715	0.663754	0.452068	0.103331	0.093175	0.216753	0.242428	0.591911	0.198012	0.280856	0.405700	0.316889	0.182728	0.444540	0.151123	0.709092	0.639999	0.290078	0.227353	0.236156	0.075006	0.370229	0.123700	0.749181	0.585925	0.172844	0.217868	0.123375	0.105595
93	0.184508	0.076779	0.830971	0.576276	0.293552	0.327164	0.171118	0.117400	0.879197	0.243800	0.989720	0.954072	0.296035	0.286315	0.334899	0.205298	0.354611	0.112213	0.400849	0.775847	0.686051	0.460343	0.091019	0.100609	0.231496	0.283102	0.592516	0.194880	0.277584	0.393677	0.348503	0.155297	0.465716	0.154139	0.693353	0.616500	0.282307	0.207777	0.218138	0.073403	0.367198	0.112847	0.577545	0.594114	0.166159	0.203944	0.120155	0.111576
94	0.162759	0.062866	0.746166	0.580976	0.301353	0.331906	0.165716	0.120212	0.856137	0.247260	0.908005	0.923899	0.259264	0.252804	0.335035	0.240145	0.386247	0.133651	0.615231	0.798919	0.691165	0.396995	0.091573	0.101576	0.257793	0.287980	0.592035	0.186935	0.254132	0.381323	0.353500	0.128039	0.466433	0.152537	0.738526	0.612040	0.287389	0.191377	0.216959	0.071787	0.349179	0.095829	0.510440	0.603678	0.152294	0.201451	0.117502	0.120301
95	0.141701	0.051065	0.760204	0.598824	0.305059	0.331602	0.151098	0.128721	0.837827	0.245763	0.904423	0.852819	0.256942	0.247201	0.333876	0.252793	0.465381	0.161379	0.674003	0.802893	0.692204	0.315741	0.088775	0.103047	0.261036	0.291598	0.503905	0.174643	0.192988	0.210850	0.335128	0.127766	0.475546	0.155690	0.700356	0.636505	0.310664	0.175117	0.220497	0.070932	0.338445	0.089914	0.530422	0.555213	0.148158	0.213432	0.128021	0.113687
96	0.151560	0.060883	0.759765	0.547684	0.312041	0.349492	0.150525	0.143878	0.816256	0.222955	0.878585	0.759743	0.257726	0.243068	0.336658	0.257789	0.545158	0.181390	0.710995	0.839201	0.689293	0.317699	0.109441	0.107963	0.353501	0.305899	0.488812	0.175019	0.187239	0.132703	0.321646	0.129898	0.507097	0.156844	0.663139	0.650103	0.315660	0.169659	0.198697	0.060468	0.319596	0.079580	0.545963	0.421260	0.235779	0.214891	0.175627	0.110234
