	198_P_T3_sh_R_D_A_01.c3d	198_P_T3_sh_R_D_A_01.c3d	198_P_T3_sh_R_D_A_01.c3d	198_P_T3_sh_R_D_A_01.c3d	198_P_T3_sh_R_D_A_01.c3d	198_P_T3_sh_R_D_A_01.c3d	198_P_T3_sh_R_D_A_01.c3d	198_P_T3_sh_R_D_A_01.c3d	198_P_T3_sh_R_D_A_02.c3d	198_P_T3_sh_R_D_A_02.c3d	198_P_T3_sh_R_D_A_02.c3d	198_P_T3_sh_R_D_A_02.c3d	198_P_T3_sh_R_D_A_02.c3d	198_P_T3_sh_R_D_A_02.c3d	198_P_T3_sh_R_D_A_02.c3d	198_P_T3_sh_R_D_A_02.c3d	198_P_T3_sh_R_D_A_03.c3d	198_P_T3_sh_R_D_A_03.c3d	198_P_T3_sh_R_D_A_03.c3d	198_P_T3_sh_R_D_A_03.c3d	198_P_T3_sh_R_D_A_03.c3d	198_P_T3_sh_R_D_A_03.c3d	198_P_T3_sh_R_D_A_03.c3d	198_P_T3_sh_R_D_A_03.c3d	198_P_T3_sh_R_D_A_04.c3d	198_P_T3_sh_R_D_A_04.c3d	198_P_T3_sh_R_D_A_04.c3d	198_P_T3_sh_R_D_A_04.c3d	198_P_T3_sh_R_D_A_04.c3d	198_P_T3_sh_R_D_A_04.c3d	198_P_T3_sh_R_D_A_04.c3d	198_P_T3_sh_R_D_A_04.c3d	198_P_T3_sh_R_D_A_05.c3d	198_P_T3_sh_R_D_A_05.c3d	198_P_T3_sh_R_D_A_05.c3d	198_P_T3_sh_R_D_A_05.c3d	198_P_T3_sh_R_D_A_05.c3d	198_P_T3_sh_R_D_A_05.c3d	198_P_T3_sh_R_D_A_05.c3d	198_P_T3_sh_R_D_A_05.c3d	198_P_T3_sh_R_D_A_07.c3d	198_P_T3_sh_R_D_A_07.c3d	198_P_T3_sh_R_D_A_07.c3d	198_P_T3_sh_R_D_A_07.c3d	198_P_T3_sh_R_D_A_07.c3d	198_P_T3_sh_R_D_A_07.c3d	198_P_T3_sh_R_D_A_07.c3d	198_P_T3_sh_R_D_A_07.c3d	198_P_T3_sh_R_D_A_08.c3d	198_P_T3_sh_R_D_A_08.c3d	198_P_T3_sh_R_D_A_08.c3d	198_P_T3_sh_R_D_A_08.c3d	198_P_T3_sh_R_D_A_08.c3d	198_P_T3_sh_R_D_A_08.c3d	198_P_T3_sh_R_D_A_08.c3d	198_P_T3_sh_R_D_A_08.c3d	198_P_T3_sh_R_D_A_09.c3d	198_P_T3_sh_R_D_A_09.c3d	198_P_T3_sh_R_D_A_09.c3d	198_P_T3_sh_R_D_A_09.c3d	198_P_T3_sh_R_D_A_09.c3d	198_P_T3_sh_R_D_A_09.c3d	198_P_T3_sh_R_D_A_09.c3d	198_P_T3_sh_R_D_A_09.c3d	198_P_T3_sh_R_D_A_10.c3d	198_P_T3_sh_R_D_A_10.c3d	198_P_T3_sh_R_D_A_10.c3d	198_P_T3_sh_R_D_A_10.c3d	198_P_T3_sh_R_D_A_10.c3d	198_P_T3_sh_R_D_A_10.c3d	198_P_T3_sh_R_D_A_10.c3d	198_P_T3_sh_R_D_A_10.c3d
7	0.228303	0.157561	0.166416	0.343658	0.168420	0.386342	0.440659	0.280994	0.274712	0.217486	0.253155	0.188842	0.244046	0.086020	0.494562	0.359811	0.925250	0.311765	0.227075	0.212541	0.461779	0.274437	0.288729	0.179551	0.136150	0.340893	0.182630	0.322131	0.277142	0.422442	0.251900	0.369410	0.127703	0.185951	0.359209	0.279644	0.190449	1.023417	0.311887	0.097511	0.093488	0.456162	0.411482	0.262435	0.232818	0.432003	0.314869	0.146010	0.377257	0.127266	0.058589	0.153593	0.181019	0.078707	0.155361	0.169364	0.115362	0.139065	0.336080	0.300435	0.274383	0.139552	0.215808	0.309083	0.257399	0.144935	0.142946	0.138465	0.459301	0.112061	0.219454	0.096978
8	0.201917	0.125594	0.171580	0.376734	0.160883	0.306410	0.437494	0.302070	0.277491	0.201892	0.257817	0.196303	0.232080	0.093285	0.525570	0.369135	0.909937	0.310413	0.258599	0.238479	0.434090	0.232886	0.289554	0.216434	0.145371	0.314617	0.184406	0.324820	0.288886	0.429809	0.235238	0.369597	0.132653	0.163877	0.407970	0.301210	0.190159	0.939567	0.318192	0.133365	0.097861	0.473255	0.330094	0.230309	0.179689	0.468342	0.325615	0.192717	0.355763	0.114384	0.054095	0.155593	0.161783	0.108064	0.150476	0.164241	0.116686	0.141393	0.339237	0.303239	0.230893	0.167788	0.215978	0.318935	0.214402	0.132685	0.093269	0.092303	0.412066	0.109852	0.205197	0.095699
9	0.170156	0.102468	0.199516	0.362243	0.173964	0.258837	0.472811	0.279080	0.272644	0.185162	0.228345	0.213527	0.197760	0.122874	0.510676	0.357755	0.906564	0.310560	0.320011	0.254997	0.418752	0.219830	0.286952	0.288353	0.126820	0.314463	0.168726	0.325867	0.299881	0.485515	0.264199	0.357278	0.127961	0.159746	0.386996	0.272747	0.176578	0.764053	0.283172	0.151069	0.104092	0.458192	0.315065	0.213502	0.196578	0.473911	0.382842	0.218520	0.368444	0.132153	0.046565	0.133109	0.154342	0.131576	0.140361	0.172431	0.118890	0.130456	0.339606	0.302002	0.200113	0.192502	0.257882	0.360273	0.203465	0.101718	0.115178	0.088354	0.280943	0.107657	0.179519	0.099767
10	0.173992	0.115134	0.219164	0.359211	0.196528	0.275483	0.475042	0.287361	0.284145	0.152630	0.215689	0.218983	0.248335	0.309957	0.470270	0.352877	0.898779	0.302711	0.351768	0.257227	0.430519	0.238032	0.305226	0.301004	0.131721	0.301281	0.166958	0.315859	0.333443	0.519740	0.276888	0.356376	0.093697	0.162990	0.375444	0.260838	0.142268	0.750818	0.197387	0.161283	0.097906	0.432082	0.364513	0.230381	0.220858	0.487729	0.390313	0.216808	0.357455	0.150646	0.140666	0.149023	0.101100	0.267118	0.191411	0.254247	0.115657	0.119071	0.337478	0.281930	0.202124	0.193400	0.293684	0.375272	0.134483	0.094618	0.147951	0.116475	0.182662	0.098124	0.164605	0.113002
11	0.222525	0.120247	0.247284	0.360637	0.197587	0.353493	0.440396	0.313764	0.303209	0.124296	0.361988	0.270491	0.298792	0.383814	0.477678	0.392348	0.813438	0.293638	0.355573	0.307199	0.416986	0.236913	0.313967	0.300768	0.133806	0.243985	0.163718	0.324716	0.328692	0.537219	0.287417	0.357359	0.091444	0.156359	0.415064	0.268901	0.134092	0.566832	0.187628	0.162448	0.081390	0.366001	0.381976	0.242229	0.219826	0.514625	0.391368	0.218033	0.356019	0.154189	0.291239	0.205962	0.092813	0.316901	0.198211	0.274650	0.103969	0.119074	0.318303	0.304789	0.192960	0.201231	0.303562	0.377572	0.166878	0.068001	0.160099	0.202164	0.168749	0.125160	0.176662	0.220340
12	0.207931	0.122009	0.299248	0.319647	0.208206	0.354193	0.447742	0.343471	0.197693	0.143373	0.385304	0.279598	0.310265	0.402268	0.501060	0.398438	0.706716	0.283935	0.408879	0.365060	0.403129	0.279962	0.328139	0.313745	0.135726	0.189377	0.155926	0.314236	0.331330	0.515511	0.306359	0.352590	0.099063	0.106332	0.421560	0.282765	0.144688	0.368437	0.176497	0.161799	0.084502	0.369798	0.380952	0.244288	0.238468	0.526288	0.445911	0.217766	0.270258	0.165236	0.326689	0.206096	0.092313	0.324214	0.200732	0.261253	0.121688	0.125238	0.298545	0.340462	0.183765	0.211317	0.318159	0.387891	0.197750	0.069443	0.177983	0.270308	0.161465	0.128844	0.175772	0.290703
13	0.202683	0.122885	0.296011	0.298768	0.263265	0.354667	0.518251	0.352274	0.220977	0.138901	0.404399	0.342823	0.308724	0.448784	0.446121	0.390443	0.625322	0.224439	0.494167	0.387288	0.401790	0.258612	0.348149	0.330786	0.137846	0.174749	0.150939	0.303574	0.331284	0.511923	0.332151	0.306836	0.105848	0.098366	0.434946	0.291365	0.150762	0.315816	0.177964	0.163308	0.090423	0.369778	0.377871	0.245939	0.236477	0.530876	0.435147	0.214598	0.235378	0.163069	0.469867	0.230172	0.128309	0.390411	0.249212	0.304333	0.128480	0.155931	0.274909	0.330217	0.181780	0.211025	0.360806	0.365613	0.198490	0.064202	0.183465	0.276185	0.149982	0.149809	0.215515	0.293974
14	0.197119	0.121891	0.298255	0.302039	0.291190	0.370578	0.534712	0.341075	0.235898	0.125280	0.441904	0.358277	0.307365	0.500712	0.388889	0.388214	0.256497	0.195265	0.510568	0.392333	0.380300	0.242768	0.348397	0.330859	0.145746	0.173988	0.188482	0.393895	0.326940	0.458437	0.344003	0.252468	0.142617	0.105986	0.440045	0.286121	0.160457	0.253332	0.195874	0.174638	0.085697	0.276471	0.355434	0.210917	0.223555	0.528418	0.427037	0.212216	0.232166	0.191525	0.497411	0.241687	0.147852	0.446786	0.340842	0.358919	0.203426	0.146581	0.261656	0.341192	0.182608	0.212533	0.358632	0.331653	0.187756	0.046653	0.185793	0.299888	0.166699	0.153674	0.221250	0.324943
15	0.187020	0.113921	0.310891	0.255295	0.288749	0.382677	0.510415	0.340554	0.232276	0.113665	0.492347	0.363868	0.311620	0.526476	0.384235	0.387908	0.248384	0.147474	0.509103	0.392912	0.360199	0.252946	0.350495	0.344146	0.168434	0.171644	0.274734	0.398289	0.279087	0.368060	0.349235	0.255488	0.169913	0.126962	0.408290	0.222433	0.159832	0.250002	0.216350	0.193250	0.086342	0.235372	0.305708	0.168521	0.221883	0.502878	0.431427	0.213528	0.203189	0.183900	0.502725	0.249121	0.147449	0.463316	0.375018	0.372825	0.245227	0.134736	0.280202	0.351270	0.160290	0.198245	0.337200	0.307872	0.221958	0.069574	0.211719	0.344854	0.177602	0.174383	0.310011	0.378224
16	0.186892	0.104070	0.301153	0.218389	0.288793	0.384713	0.505497	0.331746	0.194771	0.087527	0.442698	0.362721	0.312178	0.544929	0.380055	0.373882	0.247632	0.103322	0.509524	0.395729	0.365037	0.252241	0.357470	0.367687	0.157331	0.105048	0.275030	0.369766	0.240754	0.351996	0.354422	0.214693	0.169202	0.144732	0.350105	0.191949	0.160519	0.229198	0.214697	0.192595	0.080371	0.196313	0.268908	0.161800	0.220983	0.348847	0.431235	0.218371	0.160738	0.174131	0.507206	0.292916	0.144446	0.461788	0.377354	0.371975	0.248079	0.146290	0.288150	0.354752	0.134082	0.192155	0.327197	0.294691	0.287916	0.074443	0.261944	0.380089	0.171183	0.220516	0.373160	0.425285
17	0.208293	0.089255	0.313904	0.310830	0.284061	0.382886	0.514268	0.408626	0.197689	0.082025	0.500199	0.362086	0.304448	0.548670	0.346067	0.320339	0.287488	0.095369	0.508418	0.387555	0.434255	0.250605	0.365497	0.435123	0.204483	0.100176	0.311758	0.392503	0.219795	0.341170	0.355774	0.187083	0.167881	0.142050	0.342056	0.187119	0.179697	0.234600	0.208084	0.194570	0.112692	0.159668	0.261705	0.159451	0.218343	0.284552	0.417377	0.181216	0.164854	0.159429	0.498380	0.315044	0.143072	0.461660	0.373325	0.374577	0.259271	0.175013	0.312133	0.383567	0.130479	0.179477	0.330433	0.291435	0.302249	0.095356	0.287714	0.405485	0.171538	0.249766	0.378978	0.445636
18	0.190335	0.078097	0.316655	0.295240	0.281652	0.372464	0.505516	0.557563	0.150426	0.096316	0.537210	0.349426	0.290353	0.546483	0.295736	0.313923	0.287203	0.101579	0.488463	0.356978	0.450978	0.261129	0.372423	0.475432	0.232785	0.096929	0.437766	0.430720	0.212891	0.299042	0.332440	0.188116	0.165331	0.142098	0.284212	0.175332	0.229644	0.266255	0.223112	0.240291	0.118978	0.234088	0.187624	0.132860	0.196707	0.273179	0.369176	0.145154	0.124698	0.156240	0.434048	0.283429	0.142364	0.455143	0.348191	0.347027	0.266408	0.186668	0.300815	0.415524	0.132638	0.136122	0.304494	0.253058	0.303001	0.104644	0.307344	0.413269	0.172878	0.354174	0.377648	0.446909
19	0.157403	0.103463	0.253080	0.278918	0.289320	0.360971	0.489070	0.591525	0.130014	0.117057	0.515034	0.322973	0.288545	0.541738	0.312779	0.363561	0.286344	0.098774	0.446788	0.336340	0.416470	0.263406	0.343141	0.454519	0.236465	0.128451	0.465972	0.443489	0.154287	0.244457	0.319801	0.186257	0.168098	0.145008	0.240865	0.164771	0.250072	0.239612	0.307666	0.269249	0.121598	0.321557	0.137819	0.115717	0.161650	0.251862	0.362209	0.177893	0.125212	0.136737	0.405257	0.285196	0.132206	0.451884	0.342464	0.299340	0.260315	0.187387	0.283211	0.371475	0.111627	0.135377	0.261662	0.217572	0.301649	0.110269	0.309113	0.413358	0.173697	0.354825	0.384825	0.449748
20	0.191125	0.108148	0.265136	0.279204	0.299019	0.336815	0.492150	0.591110	0.138194	0.134961	0.473382	0.376653	0.254136	0.464257	0.372454	0.364018	0.285137	0.087629	0.408805	0.386187	0.383300	0.244033	0.289627	0.440024	0.236150	0.142416	0.466993	0.438315	0.116069	0.187171	0.308988	0.196848	0.166211	0.153158	0.196360	0.193094	0.242491	0.288813	0.314602	0.278375	0.148445	0.330765	0.132824	0.145704	0.163052	0.205339	0.359662	0.230191	0.194785	0.131709	0.329169	0.376094	0.129895	0.458083	0.344287	0.295790	0.247915	0.184252	0.291873	0.423556	0.097164	0.159787	0.248205	0.212265	0.297412	0.114957	0.292236	0.410481	0.175119	0.357778	0.390360	0.430094
21	0.194947	0.180909	0.275014	0.342966	0.294554	0.360120	0.489948	0.641078	0.289260	0.149600	0.621120	0.716136	0.188142	0.403618	0.399301	0.323912	0.309172	0.083276	0.411616	0.424671	0.373397	0.239341	0.267093	0.443230	0.235130	0.146784	0.479413	0.435717	0.112612	0.217960	0.290448	0.224479	0.152093	0.177872	0.172735	0.183319	0.255184	0.434996	0.340173	0.346967	0.145054	0.376106	0.184853	0.162339	0.139044	0.199262	0.315025	0.234788	0.261565	0.095922	0.400206	0.414665	0.107265	0.429289	0.331128	0.262209	0.242525	0.161752	0.284448	0.445018	0.105383	0.157342	0.257636	0.195795	0.286957	0.117894	0.294757	0.400638	0.160297	0.363099	0.391719	0.364725
22	0.220641	0.202645	0.315689	0.403900	0.277476	0.368345	0.443811	0.693132	0.296364	0.158005	0.614769	0.783726	0.154957	0.399640	0.377928	0.311245	0.307705	0.089948	0.396361	0.391237	0.371309	0.193923	0.260410	0.439986	0.231773	0.158302	0.482086	0.386368	0.079647	0.239928	0.292256	0.223955	0.103920	0.176245	0.168441	0.173077	0.276955	0.528686	0.467974	0.434536	0.153601	0.388573	0.252946	0.262158	0.081595	0.204037	0.297339	0.235306	0.278145	0.136722	0.404084	0.409488	0.060811	0.374579	0.242235	0.185552	0.169227	0.182798	0.243137	0.412600	0.110987	0.156483	0.208952	0.201002	0.265829	0.121520	0.299498	0.349356	0.145254	0.388435	0.365832	0.353706
23	0.265404	0.208881	0.345010	0.430829	0.252656	0.398852	0.358060	0.697759	0.313719	0.197293	0.697335	0.931356	0.157930	0.422718	0.456858	0.345840	0.351518	0.094905	0.302912	0.356402	0.369871	0.269219	0.223566	0.406925	0.215249	0.178526	0.437017	0.318518	0.077379	0.248959	0.283369	0.216245	0.091999	0.158698	0.167716	0.174089	0.324610	0.535300	0.562209	0.475976	0.175304	0.386415	0.255377	0.274269	0.077704	0.178309	0.281877	0.250213	0.326306	0.159661	0.455634	0.430764	0.077396	0.349321	0.165978	0.153689	0.133583	0.183991	0.216974	0.403384	0.108300	0.166879	0.200470	0.241166	0.263041	0.122952	0.305729	0.327950	0.138674	0.437528	0.355749	0.352485
24	0.256998	0.207561	0.327222	0.442469	0.254358	0.400938	0.354320	0.704943	0.317204	0.270910	0.702424	0.943586	0.157662	0.386732	0.521173	0.382661	0.342923	0.096201	0.231508	0.366415	0.357371	0.305433	0.218768	0.406970	0.203070	0.185447	0.420659	0.365082	0.078030	0.254453	0.286731	0.205392	0.101805	0.151931	0.157770	0.179794	0.347390	0.547833	0.568123	0.476320	0.179462	0.385908	0.260565	0.304032	0.077591	0.174365	0.271890	0.248865	0.348486	0.158849	0.448225	0.446308	0.087710	0.343006	0.150626	0.159086	0.127522	0.169581	0.205772	0.402166	0.104207	0.175639	0.201388	0.239219	0.264196	0.124527	0.306786	0.322529	0.120778	0.462015	0.355370	0.343989
25	0.302722	0.207694	0.319900	0.468378	0.255012	0.401826	0.392550	0.721515	0.289973	0.310627	0.686319	0.877805	0.146173	0.389341	0.525240	0.397113	0.339676	0.111153	0.226566	0.411786	0.343483	0.292139	0.216873	0.404762	0.194164	0.178141	0.419106	0.386378	0.077710	0.254100	0.282835	0.199853	0.111959	0.206296	0.140425	0.205645	0.354839	0.571083	0.569981	0.480174	0.170559	0.385217	0.279613	0.319884	0.080234	0.172872	0.278854	0.249058	0.353319	0.160655	0.452699	0.447459	0.089237	0.345735	0.159000	0.161913	0.101191	0.156565	0.168925	0.357364	0.104617	0.164727	0.205310	0.231641	0.256129	0.118972	0.300079	0.279413	0.158563	0.491438	0.322335	0.300402
