	129_P_T1_sh_R_D_A_01.c3d	129_P_T1_sh_R_D_A_01.c3d	129_P_T1_sh_R_D_A_01.c3d	129_P_T1_sh_R_D_A_01.c3d	129_P_T1_sh_R_D_A_01.c3d	129_P_T1_sh_R_D_A_01.c3d	129_P_T1_sh_R_D_A_01.c3d	129_P_T1_sh_R_D_A_01.c3d	129_P_T1_sh_R_D_A_03.c3d	129_P_T1_sh_R_D_A_03.c3d	129_P_T1_sh_R_D_A_03.c3d	129_P_T1_sh_R_D_A_03.c3d	129_P_T1_sh_R_D_A_03.c3d	129_P_T1_sh_R_D_A_03.c3d	129_P_T1_sh_R_D_A_03.c3d	129_P_T1_sh_R_D_A_03.c3d	129_P_T1_sh_R_D_A_06.c3d	129_P_T1_sh_R_D_A_06.c3d	129_P_T1_sh_R_D_A_06.c3d	129_P_T1_sh_R_D_A_06.c3d	129_P_T1_sh_R_D_A_06.c3d	129_P_T1_sh_R_D_A_06.c3d	129_P_T1_sh_R_D_A_06.c3d	129_P_T1_sh_R_D_A_06.c3d	129_P_T1_sh_R_D_A_07.c3d	129_P_T1_sh_R_D_A_07.c3d	129_P_T1_sh_R_D_A_07.c3d	129_P_T1_sh_R_D_A_07.c3d	129_P_T1_sh_R_D_A_07.c3d	129_P_T1_sh_R_D_A_07.c3d	129_P_T1_sh_R_D_A_07.c3d	129_P_T1_sh_R_D_A_07.c3d	129_P_T1_sh_R_D_A_08.c3d	129_P_T1_sh_R_D_A_08.c3d	129_P_T1_sh_R_D_A_08.c3d	129_P_T1_sh_R_D_A_08.c3d	129_P_T1_sh_R_D_A_08.c3d	129_P_T1_sh_R_D_A_08.c3d	129_P_T1_sh_R_D_A_08.c3d	129_P_T1_sh_R_D_A_08.c3d	129_P_T1_sh_R_D_A_09.c3d	129_P_T1_sh_R_D_A_09.c3d	129_P_T1_sh_R_D_A_09.c3d	129_P_T1_sh_R_D_A_09.c3d	129_P_T1_sh_R_D_A_09.c3d	129_P_T1_sh_R_D_A_09.c3d	129_P_T1_sh_R_D_A_09.c3d	129_P_T1_sh_R_D_A_09.c3d	129_P_T1_sh_R_D_A_10.c3d	129_P_T1_sh_R_D_A_10.c3d	129_P_T1_sh_R_D_A_10.c3d	129_P_T1_sh_R_D_A_10.c3d	129_P_T1_sh_R_D_A_10.c3d	129_P_T1_sh_R_D_A_10.c3d	129_P_T1_sh_R_D_A_10.c3d	129_P_T1_sh_R_D_A_10.c3d
7	0.423369	0.315815	0.406438	0.353520	0.212143	0.127101	0.239670	0.140862	0.395772	0.424850	0.404985	0.107831	0.189427	0.360241	0.377820	0.192222	0.396895	0.191936	0.372403	0.240459	0.364133	0.594402	0.314019	0.199177	0.735523	0.196572	0.198969	0.153537	0.214222	0.195237	0.292033	0.218906	0.445914	0.078415	0.276742	0.097654	0.178952	0.217657	0.555623	0.244018	0.161886	0.049804	0.297955	0.062260	0.348750	0.290107	0.709301	0.147703	0.414849	0.112559	0.143377	0.227962	0.281241	0.317163	0.385401	0.285242
8	0.516207	0.376710	0.424909	0.369736	0.211135	0.126746	0.233010	0.172241	0.390050	0.425128	0.433195	0.105963	0.373750	0.480524	0.383876	0.173534	0.422551	0.201682	0.389531	0.247529	0.350848	0.541856	0.323242	0.199590	0.833491	0.219790	0.167386	0.191982	0.195441	0.210479	0.205008	0.219534	0.528093	0.081826	0.233061	0.104194	0.185065	0.198213	0.683497	0.275978	0.149720	0.044792	0.292328	0.068508	0.353379	0.260035	0.721723	0.140320	0.480360	0.131747	0.126541	0.276351	0.375252	0.356443	0.408641	0.495703
9	0.687964	0.533742	0.418004	0.381428	0.182904	0.115979	0.242570	0.181720	0.347318	0.402719	0.435135	0.075046	0.434324	0.547226	0.408905	0.182479	0.423546	0.204137	0.389513	0.259235	0.218891	0.304819	0.353904	0.205982	0.852795	0.232564	0.181939	0.213128	0.218812	0.205636	0.156588	0.241875	0.677312	0.091479	0.180989	0.104779	0.193249	0.180224	0.692657	0.277074	0.131570	0.029743	0.268545	0.062200	0.349526	0.256512	0.713149	0.110072	0.482826	0.133350	0.151947	0.289950	0.379550	0.334154	0.407564	0.520454
10	0.694792	0.541240	0.441272	0.421013	0.135679	0.100436	0.223755	0.185557	0.263800	0.324092	0.396870	0.061238	0.437692	0.554174	0.452727	0.232317	0.438909	0.204645	0.432950	0.253815	0.175528	0.184271	0.383068	0.180633	0.837650	0.236290	0.238731	0.216128	0.277449	0.244922	0.298239	0.238239	0.694364	0.088476	0.177175	0.108552	0.188298	0.151836	0.687113	0.276390	0.130262	0.031085	0.252763	0.092374	0.332474	0.209050	0.589340	0.101170	0.468437	0.135180	0.164656	0.282396	0.380673	0.327899	0.416385	0.609344
11	0.692829	0.541821	0.440319	0.402071	0.151614	0.089817	0.235532	0.294134	0.106813	0.115589	0.266770	0.039753	0.441026	0.554052	0.414871	0.230809	0.405076	0.198018	0.488446	0.251495	0.171082	0.163228	0.391709	0.176540	0.729268	0.234405	0.260328	0.216832	0.259362	0.233942	0.321662	0.220074	0.696752	0.086543	0.194235	0.137517	0.176361	0.124854	0.505463	0.156939	0.093056	0.034666	0.246572	0.174252	0.225387	0.131157	0.527415	0.100475	0.460059	0.135244	0.159263	0.289902	0.394064	0.330640	0.398421	0.648821
12	0.688134	0.539203	0.393336	0.404654	0.168194	0.091260	0.242116	0.309361	0.174559	0.243989	0.192196	0.023513	0.446241	0.552537	0.410562	0.262279	0.394367	0.183451	0.451194	0.250427	0.177936	0.171336	0.399124	0.182043	0.636452	0.222961	0.364370	0.214101	0.262704	0.233652	0.405620	0.200703	0.695103	0.086698	0.186669	0.139427	0.160538	0.122004	0.476516	0.149642	0.086687	0.040739	0.241046	0.180375	0.261940	0.344365	0.454543	0.082147	0.452007	0.138745	0.168877	0.287684	0.412000	0.346819	0.399409	0.639503
13	0.639787	0.520080	0.357105	0.404353	0.180988	0.094150	0.221545	0.353365	0.210533	0.303108	0.077239	0.029554	0.442062	0.539415	0.423180	0.329225	0.351450	0.163447	0.401198	0.241574	0.176497	0.165893	0.389818	0.152919	0.620273	0.198140	0.384641	0.186482	0.259869	0.231823	0.435714	0.199887	0.666097	0.093385	0.178365	0.128247	0.113011	0.054468	0.342144	0.130241	0.121673	0.042201	0.204117	0.186020	0.279369	0.441881	0.161648	0.076563	0.452814	0.153017	0.169664	0.280374	0.414480	0.355259	0.399764	0.632799
14	0.562297	0.476338	0.354685	0.297595	0.206158	0.146698	0.224521	0.353891	0.236874	0.321010	0.133833	0.179055	0.422588	0.484390	0.411747	0.340040	0.227939	0.071928	0.386411	0.150822	0.170751	0.160422	0.348012	0.135406	0.466779	0.185867	0.386015	0.205728	0.238320	0.232593	0.428937	0.169654	0.605505	0.165707	0.206637	0.122934	0.117638	0.083658	0.117132	0.086704	0.413027	0.066952	0.228222	0.194580	0.299956	0.467029	0.105479	0.080813	0.449720	0.172195	0.166810	0.278713	0.424392	0.357154	0.390326	0.629588
15	0.547294	0.432794	0.337644	0.271363	0.211238	0.169276	0.232326	0.352639	0.257329	0.336386	0.131758	0.195599	0.411657	0.422079	0.411739	0.331647	0.199070	0.067347	0.365727	0.126947	0.138758	0.126810	0.317523	0.103021	0.246051	0.124704	0.402355	0.174887	0.229461	0.228237	0.427561	0.135797	0.608393	0.252112	0.228891	0.125774	0.196897	0.267319	0.085031	0.095586	0.535683	0.070865	0.278074	0.205749	0.378205	0.627927	0.103934	0.102943	0.395098	0.218266	0.147369	0.279155	0.389326	0.296933	0.381005	0.625442
16	0.253273	0.181079	0.308109	0.254351	0.209231	0.189761	0.230202	0.334188	0.258885	0.323526	0.142291	0.223477	0.208075	0.213283	0.403951	0.328408	0.199984	0.139981	0.357795	0.097016	0.127097	0.103520	0.314606	0.129166	0.257327	0.183566	0.399572	0.158898	0.232187	0.214067	0.426250	0.107713	0.572549	0.265951	0.225546	0.118575	0.214124	0.338871	0.133391	0.092502	0.653945	0.108578	0.310823	0.331877	0.380094	0.629693	0.088385	0.115447	0.324577	0.278750	0.219592	0.214795	0.288082	0.213778	0.367347	0.516035
17	0.134316	0.073495	0.149192	0.158675	0.204902	0.193261	0.209892	0.331489	0.218076	0.239628	0.154087	0.227848	0.180066	0.149391	0.350664	0.298508	0.210358	0.284430	0.255793	0.084950	0.127966	0.137530	0.305052	0.254632	0.282169	0.208535	0.389740	0.162550	0.204524	0.242040	0.404185	0.063107	0.394220	0.316476	0.222333	0.118028	0.339978	0.439954	0.158151	0.096570	0.835906	0.132461	0.365914	0.330923	0.386506	0.646956	0.116473	0.112519	0.329105	0.290979	0.233948	0.201081	0.259688	0.203434	0.308925	0.438571
18	0.136297	0.056155	0.076283	0.146808	0.222860	0.238743	0.192885	0.328325	0.188288	0.195136	0.157441	0.227298	0.205603	0.308805	0.284857	0.276476	0.210389	0.337883	0.100702	0.054706	0.149298	0.197920	0.238607	0.262529	0.275079	0.216288	0.377009	0.167378	0.241216	0.389824	0.314300	0.061585	0.352806	0.402613	0.220789	0.118603	0.347116	0.458912	0.202977	0.094640	0.843530	0.133617	0.365016	0.360899	0.313970	0.536479	0.113180	0.156338	0.381245	0.343705	0.227660	0.223268	0.258551	0.205809	0.246674	0.312371
19	0.144214	0.061081	0.072533	0.109416	0.260442	0.354007	0.150022	0.233472	0.168150	0.200890	0.113333	0.139198	0.209536	0.352666	0.282130	0.299524	0.298735	0.484936	0.093994	0.056449	0.162020	0.256622	0.182580	0.279638	0.273820	0.235282	0.279156	0.178901	0.261824	0.446293	0.287305	0.059561	0.344210	0.407138	0.204472	0.233443	0.344338	0.464145	0.200877	0.089308	0.841497	0.139449	0.400689	0.359385	0.295832	0.483663	0.170635	0.173894	0.401044	0.367957	0.228212	0.212666	0.253277	0.211928	0.224184	0.151553
20	0.142072	0.070913	0.073265	0.071741	0.302728	0.410623	0.134899	0.191147	0.207151	0.260635	0.132145	0.123057	0.212033	0.361743	0.259563	0.259078	0.359798	0.584898	0.098391	0.056386	0.168279	0.329369	0.159210	0.299643	0.296025	0.317921	0.229136	0.171108	0.312422	0.535213	0.131700	0.040916	0.343075	0.408374	0.244732	0.308705	0.331479	0.453943	0.200416	0.056561	0.810292	0.139487	0.406013	0.359855	0.243083	0.428626	0.194868	0.174755	0.346910	0.372700	0.221110	0.199652	0.222889	0.196999	0.183201	0.098104
21	0.171386	0.081119	0.093263	0.178301	0.466277	0.592737	0.129561	0.103602	0.236207	0.327877	0.181520	0.067936	0.259786	0.475703	0.140113	0.192564	0.362022	0.591885	0.095410	0.063786	0.287886	0.477258	0.164762	0.319115	0.298556	0.328603	0.217563	0.139905	0.341098	0.598254	0.046828	0.022028	0.340334	0.408876	0.295679	0.337398	0.284847	0.352152	0.197579	0.043719	0.694922	0.133561	0.374490	0.356782	0.135519	0.186419	0.213906	0.171833	0.307640	0.372825	0.243753	0.229553	0.187316	0.173472	0.126909	0.093737
22	0.196053	0.086046	0.158425	0.201868	0.458211	0.598611	0.104463	0.068779	0.281918	0.361205	0.250647	0.153440	0.259593	0.486476	0.130222	0.187103	0.362105	0.592855	0.089381	0.067316	0.366385	0.615298	0.167293	0.320229	0.297371	0.348116	0.186865	0.146023	0.347865	0.612539	0.053242	0.030291	0.309295	0.397068	0.294796	0.381353	0.259171	0.323042	0.161871	0.049160	0.669462	0.124992	0.354282	0.282606	0.146169	0.179791	0.287979	0.371446	0.303735	0.392572	0.262454	0.258131	0.172879	0.204270	0.143826	0.092442
23	0.202187	0.180063	0.162504	0.240316	0.457462	0.602645	0.078659	0.056579	0.294127	0.361782	0.303311	0.192220	0.275405	0.495672	0.145068	0.191251	0.361691	0.572804	0.085919	0.066657	0.366989	0.631347	0.164312	0.320147	0.232583	0.353862	0.174235	0.191523	0.354479	0.618861	0.089933	0.061133	0.228856	0.347407	0.278002	0.398359	0.090935	0.150846	0.196773	0.161061	0.353076	0.083005	0.293281	0.235661	0.115142	0.073621	0.465534	0.382636	0.297244	0.362456	0.274630	0.285763	0.155554	0.204294	0.196880	0.154391
24	0.204831	0.199798	0.192781	0.248160	0.456737	0.599070	0.050912	0.057152	0.295931	0.355659	0.429781	0.217346	0.271532	0.493532	0.148263	0.190089	0.339585	0.521053	0.088091	0.070814	0.363900	0.634743	0.148067	0.309777	0.203136	0.350900	0.099359	0.189978	0.348056	0.611645	0.092350	0.063950	0.220954	0.328694	0.321593	0.406081	0.067538	0.136260	0.269091	0.163554	0.172449	0.066242	0.289964	0.153308	0.135877	0.083974	0.494072	0.423466	0.292697	0.323147	0.213609	0.290446	0.155638	0.201623	0.210607	0.181017
25	0.205116	0.199269	0.240498	0.254294	0.458155	0.599177	0.068428	0.046640	0.238518	0.282451	0.455428	0.238032	0.246485	0.463821	0.171351	0.189332	0.323353	0.486305	0.112436	0.089680	0.358292	0.629556	0.079930	0.211962	0.206725	0.348335	0.120868	0.232333	0.328955	0.592163	0.108246	0.064605	0.206978	0.318567	0.328152	0.406957	0.082899	0.142621	0.300317	0.184372	0.167055	0.060358	0.272772	0.117212	0.206568	0.104553	0.566043	0.453148	0.263132	0.311404	0.187370	0.255970	0.153651	0.203798	0.208416	0.184986
26	0.204925	0.197929	0.247123	0.254642	0.441744	0.576211	0.104457	0.034652	0.206491	0.256792	0.470697	0.252545	0.224703	0.365129	0.238693	0.162473	0.201195	0.275283	0.140491	0.091523	0.348938	0.613271	0.081799	0.198896	0.207782	0.348146	0.134032	0.268383	0.268623	0.457621	0.120185	0.065073	0.112505	0.161816	0.328529	0.406349	0.099624	0.143620	0.364818	0.299971	0.156474	0.043099	0.228956	0.148092	0.224422	0.107251	0.566746	0.460078	0.162972	0.239228	0.186671	0.253927	0.150372	0.199606	0.213287	0.183939
27	0.201083	0.202121	0.271648	0.267273	0.416276	0.518985	0.108012	0.056409	0.229792	0.316777	0.438524	0.229567	0.212783	0.351501	0.286516	0.132251	0.148407	0.104522	0.145073	0.099408	0.339468	0.596155	0.088819	0.173245	0.171348	0.305909	0.223405	0.305410	0.247184	0.422102	0.119018	0.066429	0.109674	0.134479	0.328650	0.375136	0.094265	0.124353	0.371097	0.367121	0.140695	0.045794	0.230595	0.191555	0.225656	0.109629	0.566758	0.468669	0.120777	0.218886	0.183487	0.255361	0.156663	0.198333	0.287164	0.177581
28	0.213023	0.257163	0.286742	0.257489	0.360310	0.479474	0.126919	0.066627	0.211487	0.293381	0.415913	0.195138	0.180778	0.289340	0.298935	0.129399	0.151692	0.063425	0.142270	0.111425	0.335319	0.571158	0.088643	0.126635	0.164110	0.310569	0.507999	0.331174	0.161379	0.290466	0.135981	0.068080	0.109682	0.131663	0.305243	0.274733	0.133889	0.145116	0.372271	0.394875	0.100145	0.048475	0.245703	0.201378	0.215876	0.115551	0.521673	0.324522	0.081229	0.205068	0.180866	0.270474	0.161935	0.194484	0.327803	0.182710
29	0.184326	0.304016	0.276877	0.225795	0.124635	0.245299	0.196482	0.081897	0.213693	0.294356	0.317604	0.175009	0.117326	0.135946	0.308079	0.124451	0.153698	0.043104	0.238407	0.142275	0.237487	0.451750	0.086700	0.067692	0.206651	0.314541	0.560705	0.334850	0.131493	0.192391	0.142021	0.076873	0.109938	0.124850	0.255051	0.260335	0.213003	0.221503	0.350908	0.366790	0.074832	0.057888	0.254830	0.212070	0.220321	0.131691	0.414773	0.310321	0.073729	0.186325	0.147630	0.261058	0.153343	0.187094	0.337365	0.187662
30	0.197396	0.295124	0.421620	0.276703	0.137312	0.216453	0.211820	0.092684	0.241415	0.333309	0.261476	0.169128	0.118323	0.084745	0.412616	0.297811	0.146495	0.068746	0.293929	0.188411	0.086323	0.240508	0.122723	0.093200	0.257125	0.332736	0.564413	0.404464	0.099722	0.142309	0.151855	0.091898	0.105602	0.123795	0.264910	0.218894	0.224430	0.235802	0.280198	0.366383	0.077030	0.063142	0.260767	0.213920	0.210637	0.139996	0.383529	0.224654	0.075643	0.102358	0.136719	0.239583	0.144538	0.177705	0.331667	0.191223
31	0.256625	0.326154	0.482050	0.275957	0.162783	0.242218	0.226418	0.119479	0.242686	0.381333	0.223850	0.176085	0.091167	0.031131	0.542095	0.317979	0.133935	0.096543	0.305241	0.213197	0.082958	0.199679	0.195148	0.146812	0.256317	0.313524	0.600995	0.425688	0.080795	0.118808	0.188482	0.324208	0.069753	0.122332	0.253637	0.180564	0.231207	0.251770	0.227826	0.352070	0.077795	0.072903	0.224827	0.270413	0.157614	0.139671	0.256681	0.142856	0.088522	0.071195	0.137431	0.215152	0.161919	0.253856	0.318030	0.208522
32	0.273386	0.332295	0.478042	0.276452	0.160663	0.237333	0.238293	0.129238	0.167626	0.344291	0.224658	0.162220	0.103107	0.020874	0.609406	0.326220	0.144529	0.134114	0.363769	0.217650	0.084053	0.192141	0.271229	0.161801	0.266979	0.311723	0.628277	0.460791	0.081523	0.116859	0.193417	0.361065	0.055008	0.133507	0.179774	0.160070	0.231517	0.254675	0.176840	0.270707	0.099289	0.091906	0.244126	0.286586	0.144249	0.138803	0.247076	0.101509	0.086466	0.058427	0.171158	0.211849	0.199317	0.410277	0.299451	0.180094
33	0.288525	0.336582	0.589529	0.281958	0.157375	0.236539	0.233463	0.134927	0.164794	0.363953	0.166224	0.183480	0.107104	0.031923	0.613979	0.331714	0.148725	0.165189	0.390657	0.217658	0.083663	0.198654	0.281081	0.200488	0.291523	0.321430	0.672640	0.456938	0.078642	0.116267	0.197170	0.439935	0.059062	0.155821	0.182097	0.154422	0.231439	0.264017	0.173834	0.127260	0.161166	0.091014	0.242471	0.240580	0.204626	0.161345	0.234216	0.039711	0.091063	0.057101	0.171800	0.206926	0.216076	0.471871	0.299933	0.215187
34	0.288447	0.338808	0.625814	0.287535	0.163434	0.235011	0.248620	0.161151	0.226359	0.402903	0.360204	0.250196	0.144062	0.052712	0.649681	0.385495	0.126599	0.177953	0.398183	0.213579	0.084491	0.200046	0.282271	0.214471	0.291262	0.301982	0.669051	0.446906	0.094666	0.108593	0.213465	0.454520	0.123592	0.195753	0.184867	0.158203	0.203661	0.228113	0.174179	0.091835	0.162364	0.092085	0.245210	0.237362	0.201085	0.153060	0.229924	0.023302	0.091892	0.056922	0.173621	0.232394	0.305810	0.500554	0.304344	0.233688
35	0.276965	0.315497	0.623818	0.262220	0.193397	0.223372	0.308732	0.179924	0.357953	0.508083	0.552129	0.277575	0.166809	0.056683	0.681961	0.422723	0.126337	0.227203	0.397286	0.200902	0.093795	0.177345	0.302688	0.316766	0.312163	0.334623	0.491106	0.425898	0.089510	0.087213	0.237020	0.461134	0.137303	0.254004	0.229872	0.161893	0.187831	0.201626	0.139733	0.086324	0.168978	0.090530	0.228438	0.221681	0.190323	0.154292	0.144332	0.030410	0.092073	0.052431	0.174794	0.254233	0.335229	0.550323	0.308440	0.290551
36	0.266463	0.243333	0.614245	0.276241	0.210153	0.246846	0.302730	0.180760	0.384291	0.463522	0.719475	0.274587	0.181590	0.058522	0.718540	0.418641	0.136478	0.239345	0.333098	0.175584	0.087925	0.122874	0.375851	0.615970	0.294255	0.357041	0.423257	0.430609	0.106161	0.137406	0.268817	0.461935	0.200464	0.286732	0.495344	0.189747	0.261574	0.309585	0.139974	0.088043	0.179037	0.099406	0.206131	0.233392	0.185113	0.149285	0.137951	0.063493	0.115449	0.154579	0.215077	0.244404	0.333710	0.592758	0.368483	0.307950
