	137_P_T1_sh_R_D_A_01.c3d	137_P_T1_sh_R_D_A_01.c3d	137_P_T1_sh_R_D_A_01.c3d	137_P_T1_sh_R_D_A_01.c3d	137_P_T1_sh_R_D_A_01.c3d	137_P_T1_sh_R_D_A_01.c3d	137_P_T1_sh_R_D_A_01.c3d	137_P_T1_sh_R_D_A_01.c3d	137_P_T1_sh_R_D_A_02.c3d	137_P_T1_sh_R_D_A_02.c3d	137_P_T1_sh_R_D_A_02.c3d	137_P_T1_sh_R_D_A_02.c3d	137_P_T1_sh_R_D_A_02.c3d	137_P_T1_sh_R_D_A_02.c3d	137_P_T1_sh_R_D_A_02.c3d	137_P_T1_sh_R_D_A_02.c3d	137_P_T1_sh_R_D_A_03.c3d	137_P_T1_sh_R_D_A_03.c3d	137_P_T1_sh_R_D_A_03.c3d	137_P_T1_sh_R_D_A_03.c3d	137_P_T1_sh_R_D_A_03.c3d	137_P_T1_sh_R_D_A_03.c3d	137_P_T1_sh_R_D_A_03.c3d	137_P_T1_sh_R_D_A_03.c3d	137_P_T1_sh_R_D_A_06.c3d	137_P_T1_sh_R_D_A_06.c3d	137_P_T1_sh_R_D_A_06.c3d	137_P_T1_sh_R_D_A_06.c3d	137_P_T1_sh_R_D_A_06.c3d	137_P_T1_sh_R_D_A_06.c3d	137_P_T1_sh_R_D_A_06.c3d	137_P_T1_sh_R_D_A_06.c3d	137_P_T1_sh_R_D_A_07.c3d	137_P_T1_sh_R_D_A_07.c3d	137_P_T1_sh_R_D_A_07.c3d	137_P_T1_sh_R_D_A_07.c3d	137_P_T1_sh_R_D_A_07.c3d	137_P_T1_sh_R_D_A_07.c3d	137_P_T1_sh_R_D_A_07.c3d	137_P_T1_sh_R_D_A_07.c3d
	Biceps femoris_lat	Semitendinosus_lat	Vastus lateralis_lat	Vastus medialis_lat	Biceps femoris_med	Semitendinosus_med	Vastus lateralis_med	Vastus medialis_med	Biceps femoris_lat	Semitendinosus_lat	Vastus lateralis_lat	Vastus medialis_lat	Biceps femoris_med	Semitendinosus_med	Vastus lateralis_med	Vastus medialis_med	Biceps femoris_lat	Semitendinosus_lat	Vastus lateralis_lat	Vastus medialis_lat	Biceps femoris_med	Semitendinosus_med	Vastus lateralis_med	Vastus medialis_med	Biceps femoris_lat	Semitendinosus_lat	Vastus lateralis_lat	Vastus medialis_lat	Biceps femoris_med	Semitendinosus_med	Vastus lateralis_med	Vastus medialis_med	Biceps femoris_lat	Semitendinosus_lat	Vastus lateralis_lat	Vastus medialis_lat	Biceps femoris_med	Semitendinosus_med	Vastus lateralis_med	Vastus medialis_med
	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D
	EMG_lat	EMG_lat	EMG_lat	EMG_lat	EMG_med	EMG_med	EMG_med	EMG_med	EMG_lat	EMG_lat	EMG_lat	EMG_lat	EMG_med	EMG_med	EMG_med	EMG_med	EMG_lat	EMG_lat	EMG_lat	EMG_lat	EMG_med	EMG_med	EMG_med	EMG_med	EMG_lat	EMG_lat	EMG_lat	EMG_lat	EMG_med	EMG_med	EMG_med	EMG_med	EMG_lat	EMG_lat	EMG_lat	EMG_lat	EMG_med	EMG_med	EMG_med	EMG_med
ITEM	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y
27	0.143100	0.039665	0.470959	0.434208	0.153306	0.211267	0.195895	0.202165	0.262892	0.289427	0.267165	0.487791	0.387685	0.498455	0.223709	0.332917	0.162930	0.041634	0.377475	0.347927	0.260060	0.396163	0.274204	0.209650	0.165042	0.041674	0.287338	0.280622	0.100946	0.021489	0.455917	0.222517	0.066597	0.015190	0.453694	0.349059	0.246654	0.316566	0.506455	0.589571
28	0.093196	0.034571	0.469956	0.413384	0.172307	0.205992	0.195429	0.245002	0.271976	0.294398	0.301911	0.544147	0.390935	0.506499	0.245001	0.327667	0.164387	0.044114	0.386108	0.344710	0.251040	0.399309	0.253011	0.208899	0.173191	0.044280	0.313436	0.285538	0.075325	0.074660	0.305115	0.209864	0.063321	0.011080	0.289892	0.403438	0.262255	0.316681	0.541837	0.561260
29	0.077285	0.032835	0.476190	0.380244	0.186486	0.209554	0.209514	0.337574	0.284942	0.290118	0.305890	0.499238	0.397042	0.512893	0.276089	0.326501	0.164627	0.044040	0.398194	0.334507	0.255442	0.399076	0.251116	0.199971	0.183144	0.045101	0.332070	0.310220	0.083183	0.097393	0.222430	0.211803	0.066974	0.012262	0.251623	0.593043	0.276769	0.317958	0.551070	0.514525
30	0.084625	0.034428	0.468237	0.346477	0.221700	0.210077	0.233190	0.348503	0.340102	0.294250	0.281559	0.483098	0.418501	0.522446	0.282637	0.347846	0.164194	0.045078	0.397606	0.322757	0.258503	0.405104	0.248155	0.187961	0.188097	0.042790	0.334110	0.312223	0.112184	0.127752	0.229810	0.207538	0.084004	0.015020	0.305138	0.646884	0.289411	0.324674	0.545529	0.463613
31	0.085341	0.035108	0.448344	0.354327	0.214550	0.216624	0.235517	0.352396	0.496800	0.295550	0.255834	0.502684	0.416806	0.512908	0.312567	0.353257	0.159858	0.044934	0.377972	0.341266	0.253406	0.410310	0.248082	0.159637	0.188205	0.042911	0.366165	0.325078	0.122737	0.139893	0.239848	0.212250	0.087583	0.014874	0.340318	0.660730	0.283272	0.318681	0.495739	0.440137
32	0.082212	0.035169	0.403707	0.334409	0.241459	0.221239	0.213782	0.389672	0.514158	0.295136	0.249927	0.556472	0.376042	0.414363	0.364772	0.347956	0.141037	0.043359	0.357727	0.374747	0.266835	0.415454	0.227318	0.131137	0.184837	0.042455	0.396795	0.334993	0.124296	0.145080	0.234902	0.272656	0.087949	0.015655	0.362785	0.708494	0.243159	0.262577	0.425039	0.432786
33	0.087107	0.035136	0.414732	0.330526	0.239371	0.210018	0.211627	0.412790	0.485190	0.267377	0.266443	0.572634	0.344779	0.367197	0.367436	0.347447	0.122578	0.043579	0.315068	0.370613	0.267861	0.427512	0.167436	0.129291	0.196707	0.042162	0.411746	0.389466	0.127642	0.147515	0.221516	0.320000	0.083291	0.015113	0.365975	0.746635	0.220140	0.240352	0.401656	0.435359
34	0.111742	0.034659	0.445440	0.340408	0.233674	0.148556	0.247464	0.422359	0.467110	0.220150	0.262263	0.574245	0.240054	0.246710	0.374914	0.349164	0.112443	0.045733	0.322037	0.412865	0.299352	0.439838	0.162344	0.130033	0.208580	0.042500	0.432414	0.440535	0.135022	0.150793	0.201501	0.332179	0.087926	0.015558	0.421662	0.804713	0.193846	0.175410	0.395504	0.439601
35	0.128217	0.033190	0.446828	0.340810	0.235642	0.144847	0.272719	0.415035	0.458496	0.202988	0.265483	0.574927	0.228736	0.209053	0.381538	0.330728	0.141818	0.049947	0.395014	0.492285	0.291694	0.378215	0.168681	0.119305	0.198722	0.039428	0.422761	0.409077	0.139486	0.204945	0.191261	0.332553	0.101844	0.016212	0.553862	0.874409	0.176027	0.145404	0.393897	0.455471
36	0.130729	0.031756	0.433799	0.343106	0.237754	0.142223	0.272563	0.424424	0.457492	0.108149	0.270090	0.508686	0.227264	0.205113	0.368954	0.296735	0.183283	0.055758	0.467562	0.501860	0.297542	0.333578	0.171059	0.108239	0.162151	0.031511	0.396506	0.391930	0.158793	0.250532	0.188686	0.342098	0.107852	0.017183	0.610914	0.880432	0.180712	0.129002	0.394367	0.461505
37	0.131083	0.030702	0.427659	0.343625	0.229853	0.134915	0.282170	0.518360	0.449173	0.084008	0.221994	0.420044	0.215901	0.166068	0.343459	0.228632	0.211959	0.059578	0.488168	0.510680	0.318363	0.329318	0.173898	0.133226	0.150853	0.025077	0.368483	0.499229	0.174753	0.280655	0.188093	0.345211	0.106378	0.016994	0.618036	0.859906	0.175967	0.118054	0.387387	0.436104
38	0.130740	0.028427	0.422071	0.341547	0.222551	0.128456	0.321077	0.553952	0.439395	0.080813	0.197807	0.415773	0.198821	0.143305	0.316503	0.222820	0.223120	0.060308	0.486451	0.544686	0.331902	0.313260	0.178647	0.145169	0.133471	0.019393	0.382449	0.600064	0.235351	0.313196	0.188677	0.337996	0.103338	0.017675	0.598777	0.769264	0.173756	0.102846	0.388167	0.376181
39	0.129446	0.024422	0.422228	0.350571	0.188898	0.122061	0.369247	0.534256	0.405488	0.064411	0.200311	0.417401	0.160160	0.096244	0.318185	0.240441	0.227084	0.060102	0.488576	0.611622	0.340251	0.309254	0.179457	0.158060	0.121819	0.018037	0.480353	0.612617	0.246449	0.306569	0.189183	0.335978	0.094649	0.018252	0.573622	0.668472	0.171146	0.097206	0.375288	0.367033
40	0.134860	0.020213	0.427167	0.347529	0.172135	0.121101	0.376933	0.532617	0.172961	0.049721	0.203739	0.451034	0.071945	0.046094	0.386747	0.250974	0.243095	0.059815	0.559432	0.698452	0.333082	0.309532	0.179392	0.204480	0.124901	0.023347	0.570764	0.613114	0.244356	0.302781	0.168890	0.345804	0.088548	0.019484	0.557922	0.678889	0.144566	0.094390	0.329301	0.365299
41	0.145675	0.016643	0.433919	0.338074	0.143931	0.083349	0.372739	0.521935	0.093347	0.052248	0.218161	0.406046	0.054664	0.044566	0.422948	0.256301	0.263975	0.060190	0.680517	0.740493	0.332769	0.300319	0.179761	0.218025	0.131467	0.027041	0.591718	0.615081	0.228644	0.294048	0.168233	0.344763	0.086606	0.019105	0.547340	0.661502	0.115617	0.081244	0.288898	0.383709
42	0.141055	0.012332	0.424591	0.327115	0.127416	0.060827	0.397216	0.522708	0.120077	0.053044	0.198323	0.354591	0.065068	0.048568	0.428969	0.256629	0.279402	0.061108	0.731582	0.723549	0.331494	0.290983	0.189714	0.232485	0.122993	0.028151	0.585648	0.593057	0.225406	0.290480	0.228717	0.333198	0.087259	0.021727	0.540117	0.685909	0.098903	0.071414	0.278517	0.444162
43	0.139592	0.010886	0.409301	0.317573	0.161207	0.066450	0.433183	0.507409	0.128076	0.052055	0.195170	0.339502	0.065800	0.049284	0.434436	0.258466	0.283914	0.061026	0.737049	0.708494	0.328405	0.278864	0.209988	0.246405	0.090609	0.028142	0.595547	0.573013	0.232574	0.296620	0.280009	0.283968	0.087699	0.022941	0.531749	0.862568	0.103024	0.073039	0.279142	0.483839
44	0.136925	0.010564	0.396748	0.330060	0.165833	0.068703	0.447525	0.508771	0.126477	0.048106	0.193415	0.370221	0.072806	0.049519	0.478171	0.315912	0.283336	0.058946	0.726671	0.732844	0.320566	0.275606	0.224408	0.245765	0.087485	0.029216	0.639211	0.578509	0.254054	0.323700	0.283105	0.311322	0.078283	0.022363	0.436983	0.900054	0.103355	0.075007	0.267286	0.516972
45	0.130052	0.010897	0.351238	0.319790	0.169838	0.069279	0.465304	0.527801	0.122639	0.043054	0.188059	0.451020	0.099765	0.049721	0.627632	0.379493	0.278014	0.055949	0.695403	0.825940	0.301535	0.226904	0.211987	0.251828	0.087949	0.029686	0.703453	0.604178	0.275821	0.335719	0.286466	0.322741	0.085795	0.025489	0.320263	0.913986	0.104502	0.069484	0.258390	0.552175
46	0.114411	0.011941	0.284869	0.301939	0.173394	0.068013	0.465408	0.489513	0.118475	0.041173	0.195444	0.468482	0.136349	0.054007	0.685252	0.380198	0.257715	0.050458	0.663598	0.968076	0.275723	0.208745	0.206366	0.319772	0.085111	0.029595	0.749166	0.579916	0.271108	0.309815	0.282595	0.323342	0.116082	0.034288	0.276230	0.907557	0.105150	0.067627	0.278611	0.543842
47	0.099691	0.014373	0.253894	0.316844	0.173515	0.065981	0.449383	0.333732	0.118859	0.040282	0.275505	0.473964	0.148831	0.070566	0.699558	0.374915	0.232865	0.044591	0.702310	1.057210	0.274470	0.210700	0.208618	0.358437	0.080200	0.029841	0.763720	0.447682	0.263566	0.295664	0.283749	0.324564	0.140881	0.040172	0.276250	0.998114	0.113407	0.068562	0.305815	0.535638
48	0.101158	0.019844	0.246641	0.375970	0.173772	0.063395	0.402301	0.285963	0.121065	0.039789	0.407073	0.478025	0.161684	0.071704	0.699995	0.383741	0.217610	0.040332	0.828637	1.111400	0.243573	0.187417	0.207729	0.372597	0.080312	0.030513	0.730790	0.443251	0.242725	0.255791	0.298197	0.328225	0.142778	0.040239	0.270764	1.155409	0.109481	0.069024	0.337536	0.553102
49	0.105080	0.022530	0.271370	0.421288	0.177129	0.059973	0.356716	0.286329	0.119597	0.092128	0.435128	0.427472	0.170523	0.074893	0.685447	0.372539	0.226693	0.035482	0.937687	1.100677	0.165722	0.151499	0.211258	0.464951	0.073551	0.028192	0.661640	0.449884	0.184650	0.227968	0.312254	0.384257	0.142762	0.039838	0.272031	1.265631	0.108130	0.069899	0.339817	0.576055
50	0.105152	0.022920	0.370653	0.491106	0.185923	0.056796	0.350104	0.274637	0.115466	0.105261	0.430654	0.399040	0.171093	0.087418	0.650085	0.345790	0.254428	0.034540	0.949209	1.082488	0.111765	0.109846	0.213892	0.591551	0.054521	0.025043	0.609882	0.439984	0.187838	0.226986	0.369365	0.425815	0.163120	0.039793	0.323108	1.331894	0.106489	0.076402	0.297132	0.577023
51	0.106294	0.023801	0.527006	0.563186	0.181900	0.051378	0.332034	0.235186	0.083734	0.147038	0.431001	0.413014	0.192224	0.125543	0.612400	0.337394	0.237002	0.032923	0.888243	1.176724	0.114157	0.102861	0.254401	0.700192	0.056691	0.026737	0.599932	0.455167	0.208678	0.238443	0.443019	0.419492	0.174462	0.039361	0.431321	1.345440	0.101985	0.078980	0.318452	0.579860
52	0.100954	0.024915	0.604051	0.593286	0.134625	0.039549	0.284194	0.198878	0.099813	0.189185	0.445427	0.533046	0.202986	0.154556	0.583022	0.336329	0.228185	0.032577	0.860946	1.318840	0.130531	0.103672	0.409494	0.755946	0.073730	0.028600	0.583431	0.563783	0.212143	0.241665	0.456374	0.421719	0.184802	0.037996	0.534833	1.255312	0.103025	0.086924	0.388414	0.582189
53	0.087259	0.025176	0.619128	0.603046	0.121069	0.034716	0.199757	0.194286	0.156352	0.200581	0.478277	0.650784	0.328313	0.249482	0.578665	0.328041	0.216060	0.036891	0.899124	1.415844	0.139477	0.101600	0.560145	0.760314	0.088260	0.029280	0.580303	0.620009	0.218801	0.246711	0.424767	0.422201	0.219270	0.104436	0.590169	1.134316	0.103775	0.078100	0.402471	0.551194
54	0.086610	0.026154	0.614347	0.599705	0.111714	0.031312	0.118112	0.155717	0.165180	0.202547	0.519963	0.617048	0.332207	0.263429	0.512069	0.264386	0.221925	0.041576	1.021904	1.447724	0.145755	0.097364	0.601441	0.761525	0.092113	0.029393	0.591876	0.612333	0.216233	0.243430	0.399047	0.418683	0.288318	0.307851	0.585980	1.092680	0.117470	0.079131	0.403443	0.499593
55	0.087645	0.027708	0.624792	0.611083	0.097789	0.028575	0.090445	0.114020	0.174562	0.244686	0.580071	0.588542	0.328482	0.265722	0.308949	0.186354	0.244601	0.045629	1.141260	1.420135	0.144961	0.093479	0.598639	0.773702	0.090375	0.030016	0.625209	0.589344	0.241871	0.252915	0.403999	0.384413	0.311506	0.365465	0.620076	1.186043	0.118822	0.095891	0.406175	0.458221
56	0.098830	0.028395	0.656835	0.637571	0.099457	0.028389	0.082256	0.117992	0.179045	0.289295	0.579503	0.584778	0.315549	0.265081	0.194308	0.164895	0.254956	0.052882	1.196438	1.303253	0.146096	0.090927	0.591810	0.777858	0.089948	0.030211	0.667548	0.573631	0.240938	0.244985	0.409804	0.389129	0.438036	0.441806	0.720441	1.247184	0.136643	0.100256	0.416651	0.414914
57	0.156959	0.031429	0.679857	0.672385	0.123217	0.027987	0.077112	0.121770	0.180293	0.289448	0.493293	0.619066	0.319856	0.261682	0.158372	0.162824	0.260987	0.062265	1.191920	1.218155	0.147020	0.087483	0.595546	0.763723	0.090247	0.028819	0.688668	0.564789	0.302935	0.238923	0.424363	0.388772	0.536257	0.489882	0.840690	1.216251	0.141108	0.103564	0.443775	0.395107
58	0.172357	0.032245	0.707081	0.703524	0.130675	0.026674	0.075827	0.143398	0.221499	0.324428	0.494398	0.649470	0.319842	0.261664	0.168499	0.135769	0.266488	0.071710	1.126255	1.146159	0.146261	0.101478	0.601117	0.734806	0.090445	0.026812	0.699954	0.555990	0.318533	0.248976	0.438828	0.375987	0.567865	0.505651	0.926804	1.095626	0.148536	0.139052	0.445803	0.387884
59	0.169117	0.031281	0.743548	0.721095	0.185943	0.027116	0.076923	0.183529	0.246341	0.342872	0.528082	0.677912	0.318010	0.259620	0.163124	0.114674	0.281269	0.085286	1.024169	1.109938	0.147356	0.132275	0.611348	0.729820	0.094786	0.025811	0.714712	0.563839	0.319827	0.249225	0.439830	0.335177	0.571649	0.511102	0.940702	0.991563	0.157238	0.167154	0.423119	0.340561
60	0.166438	0.029265	0.793656	0.697320	0.233255	0.025313	0.096322	0.253424	0.298724	0.329847	0.592191	0.704183	0.316311	0.252680	0.137653	0.113651	0.315132	0.343797	0.963952	1.109867	0.144781	0.135421	0.614889	0.698839	0.091929	0.022681	0.727668	0.562712	0.330001	0.248426	0.426150	0.257453	0.567451	0.512838	0.914564	0.973406	0.162897	0.176932	0.406755	0.258687
61	0.172451	0.031031	0.810236	0.670662	0.239515	0.025167	0.174967	0.315757	0.437349	0.328670	0.618050	0.645142	0.303477	0.237059	0.118446	0.114772	0.520256	0.646124	0.967697	1.036502	0.151236	0.158056	0.613733	0.613646	0.079884	0.020931	0.832751	0.516919	0.327975	0.248636	0.355869	0.205489	0.645150	0.573066	0.886126	1.003456	0.162994	0.201837	0.404323	0.215365
62	0.194947	0.036460	0.781907	0.624987	0.241399	0.024260	0.265236	0.370692	0.462877	0.375966	0.605905	0.496794	0.281484	0.202884	0.116557	0.115461	0.569690	0.688712	0.982834	0.891625	0.191255	0.169860	0.610224	0.476649	0.058355	0.023410	0.924735	0.522998	0.326311	0.237527	0.269810	0.201619	0.883777	0.712866	0.882391	1.047086	0.163283	0.219702	0.400388	0.210792
63	0.207485	0.039081	0.688540	0.555273	0.393504	0.038625	0.319278	0.374223	0.470534	0.379743	0.568702	0.473107	0.130585	0.086597	0.133586	0.117296	0.591480	0.784061	1.021852	0.742321	0.189618	0.170461	0.568880	0.308926	0.048809	0.027878	0.897645	0.524231	0.330674	0.235895	0.243899	0.216309	0.908015	0.707099	0.923480	1.050721	0.166605	0.222939	0.344560	0.207979
64	0.209346	0.039948	0.615493	0.539612	0.523929	0.042667	0.352924	0.380243	0.469828	0.365629	0.507765	0.503769	0.131080	0.090479	0.142659	0.097131	0.613307	0.829764	1.007699	0.634923	0.180199	0.170593	0.420293	0.228804	0.082805	0.033797	0.862951	0.563734	0.328308	0.233087	0.242300	0.253603	0.908200	0.651765	0.955477	0.970897	0.170508	0.222646	0.316802	0.204352
65	0.209903	0.041219	0.589772	0.541184	0.532914	0.042015	0.354985	0.424130	0.471097	0.347753	0.489895	0.601039	0.129490	0.099150	0.173731	0.075770	0.731308	0.865249	0.917994	0.596818	0.172942	0.171342	0.291668	0.250051	0.203513	0.135438	0.869929	0.584497	0.309492	0.199745	0.259453	0.260073	0.927344	0.649541	0.912451	0.833446	0.163431	0.230082	0.333036	0.207384
66	0.213002	0.042309	0.588738	0.545526	0.530203	0.042437	0.395570	0.454789	0.557446	0.384538	0.574983	0.600578	0.128443	0.107924	0.255015	0.074592	0.771851	0.876076	0.846903	0.586192	0.169258	0.171743	0.277765	0.253997	0.326454	0.296212	0.844110	0.577150	0.277356	0.148103	0.318454	0.250491	0.849832	0.630930	0.811904	0.672845	0.157030	0.242204	0.354881	0.216282
67	0.214412	0.042683	0.583876	0.511747	0.527844	0.045440	0.472905	0.457287	0.595244	0.386648	0.687360	0.574625	0.113147	0.160825	0.296491	0.070641	0.773870	0.878400	0.795535	0.593215	0.169056	0.172845	0.298230	0.280442	0.349338	0.317189	0.821929	0.572504	0.248755	0.136104	0.375174	0.238503	0.926812	0.629252	0.694127	0.596099	0.148369	0.245961	0.357499	0.217089
68	0.210992	0.043032	0.558867	0.472022	0.530120	0.050242	0.533778	0.445812	0.587254	0.365933	0.720693	0.556087	0.111444	0.211358	0.297486	0.080430	0.773958	0.878446	0.828417	0.607808	0.169462	0.182254	0.312529	0.293411	0.525489	0.413554	0.806438	0.577045	0.186055	0.107050	0.382663	0.231996	1.049724	0.640103	0.660158	0.626401	0.154235	0.261471	0.327810	0.205331
69	0.173523	0.041299	0.529048	0.450023	0.507709	0.052683	0.541376	0.419089	0.566845	0.366704	0.679498	0.536914	0.148574	0.258763	0.356570	0.104922	0.778055	0.889501	0.891407	0.611733	0.173170	0.180250	0.327535	0.299606	0.555591	0.431414	0.848241	0.625515	0.166630	0.077661	0.363693	0.235831	1.073691	0.640936	0.723697	0.580709	0.177628	0.270207	0.288096	0.200247
70	0.153416	0.040350	0.497424	0.418999	0.506203	0.053846	0.534327	0.376013	0.467532	0.352369	0.687436	0.523259	0.295948	0.296693	0.455499	0.141897	0.791183	0.882431	0.948951	0.606507	0.188688	0.156684	0.341112	0.300448	0.564900	0.432945	0.901318	0.698274	0.164592	0.077054	0.373221	0.261903	1.070364	0.631135	0.747046	0.490567	0.166672	0.254191	0.276573	0.200890
71	0.157737	0.040683	0.465260	0.397251	0.507859	0.052883	0.503917	0.322851	0.416431	0.292502	0.702737	0.553530	0.320688	0.307066	0.514063	0.173501	0.713734	0.726095	0.972825	0.593139	0.190985	0.142056	0.332090	0.302638	0.581097	0.433791	0.852718	0.663250	0.149574	0.078522	0.394261	0.275844	0.929957	0.482393	0.726098	0.403742	0.155720	0.246747	0.280823	0.192944
72	0.159348	0.041270	0.400383	0.394180	0.474273	0.046281	0.466356	0.287021	0.410601	0.308195	0.708488	0.573621	0.387906	0.349492	0.531375	0.192093	0.623786	0.623086	0.951390	0.534052	0.198601	0.119864	0.348383	0.309795	0.587740	0.463973	0.825566	0.621114	0.144294	0.066437	0.430736	0.279667	0.794441	0.393842	0.650079	0.377043	0.153596	0.231817	0.287254	0.170528
73	0.156678	0.039474	0.379309	0.395530	0.256079	0.036708	0.434399	0.283138	0.407482	0.308544	0.722247	0.574434	0.395956	0.365151	0.527268	0.195176	0.652901	0.579602	0.879591	0.386548	0.177088	0.082408	0.432312	0.311963	0.596182	0.504682	0.819600	0.630464	0.119046	0.048278	0.456585	0.290294	0.782815	0.346279	0.593603	0.394319	0.152705	0.205280	0.287661	0.157093
74	0.134827	0.035317	0.389081	0.396422	0.181865	0.036535	0.440445	0.234568	0.406406	0.288020	0.715984	0.494946	0.393307	0.369433	0.527603	0.196327	0.653519	0.497610	0.785447	0.286058	0.169975	0.074970	0.485899	0.310810	0.574766	0.507138	0.746626	0.653430	0.113445	0.036813	0.474410	0.289623	0.767151	0.325284	0.575399	0.402036	0.149710	0.194712	0.276174	0.147556
75	0.111505	0.032250	0.404776	0.393645	0.176590	0.037334	0.469629	0.150861	0.298918	0.250395	0.652358	0.447623	0.392677	0.374404	0.519363	0.226242	0.583829	0.443661	0.718960	0.241300	0.180109	0.072069	0.496408	0.310757	0.539742	0.509233	0.721864	0.663774	0.123768	0.035192	0.479138	0.265084	0.751235	0.274014	0.574635	0.405113	0.141492	0.192230	0.256542	0.137439
76	0.106531	0.030405	0.401081	0.365582	0.175271	0.036530	0.441867	0.113893	0.148674	0.182299	0.509122	0.449563	0.393493	0.373757	0.487939	0.243467	0.555259	0.428213	0.683651	0.234257	0.178018	0.071715	0.493181	0.311857	0.518128	0.505846	0.750902	0.665408	0.125010	0.035635	0.462175	0.243031	0.714774	0.205535	0.580499	0.386021	0.139779	0.185895	0.226244	0.130265
77	0.109530	0.028600	0.389583	0.341024	0.156931	0.030920	0.350362	0.114790	0.128290	0.174321	0.417160	0.456634	0.420089	0.377215	0.471075	0.253058	0.589330	0.422332	0.706038	0.247334	0.176263	0.071173	0.491691	0.355646	0.395023	0.435676	0.757481	0.662739	0.128432	0.035629	0.409667	0.238978	0.468633	0.147633	0.561526	0.327642	0.139587	0.171798	0.179900	0.126360
78	0.107741	0.026801	0.389576	0.329973	0.124236	0.022705	0.323519	0.124482	0.135540	0.173031	0.435926	0.435678	0.472876	0.415798	0.469269	0.251208	0.617671	0.424383	0.718666	0.236402	0.176497	0.068089	0.501517	0.336065	0.294513	0.405844	0.727030	0.628867	0.125466	0.035417	0.354348	0.240438	0.280573	0.101250	0.506936	0.295331	0.137741	0.141459	0.141381	0.121620
79	0.100851	0.027713	0.383732	0.328599	0.086563	0.016721	0.343474	0.128335	0.132852	0.168475	0.374885	0.429719	0.501817	0.424880	0.417508	0.239932	0.612536	0.413299	0.641710	0.216633	0.180007	0.049367	0.515720	0.312416	0.270769	0.403582	0.583847	0.551749	0.121775	0.035392	0.339133	0.241032	0.259078	0.101805	0.407589	0.291031	0.129715	0.133571	0.168461	0.132124
80	0.104582	0.028502	0.368423	0.293300	0.061676	0.014985	0.340854	0.127109	0.133365	0.168569	0.312812	0.421117	0.536445	0.468075	0.312100	0.221694	0.598269	0.382934	0.554327	0.231626	0.180195	0.025062	0.504615	0.330547	0.243359	0.402550	0.405200	0.449603	0.122732	0.034388	0.334594	0.230212	0.241458	0.105605	0.332445	0.284542	0.082828	0.077248	0.188961	0.151710
81	0.114261	0.027873	0.367054	0.220520	0.052834	0.014889	0.350440	0.123099	0.119631	0.126921	0.320421	0.507657	0.521200	0.466654	0.228479	0.225041	0.592655	0.378061	0.474225	0.229919	0.167821	0.023814	0.483346	0.352938	0.222803	0.382257	0.354367	0.433822	0.119850	0.030671	0.314211	0.206025	0.237818	0.108571	0.315720	0.235907	0.053442	0.039481	0.198044	0.167009
82	0.144440	0.027962	0.363315	0.175906	0.039651	0.015296	0.354247	0.127929	0.140948	0.114414	0.374209	0.568635	0.482119	0.434565	0.207183	0.229936	0.587677	0.367403	0.449536	0.238076	0.158797	0.024006	0.468224	0.371469	0.198407	0.317149	0.337907	0.401479	0.111891	0.024034	0.297783	0.206228	0.237592	0.108349	0.302929	0.181167	0.081889	0.035399	0.242021	0.180094
83	0.195604	0.066737	0.340521	0.116512	0.041721	0.015539	0.345380	0.132867	0.166007	0.118363	0.547711	0.627320	0.479573	0.426976	0.205798	0.228229	0.544211	0.284665	0.466946	0.292464	0.146546	0.024689	0.479031	0.380118	0.196849	0.293038	0.332383	0.314553	0.108896	0.020493	0.264252	0.213068	0.201702	0.099797	0.285548	0.206861	0.109366	0.035716	0.285141	0.187067
84	0.284602	0.156378	0.315866	0.076924	0.046349	0.014426	0.302815	0.124192	0.168838	0.114362	0.710276	0.658654	0.479124	0.415631	0.200156	0.227360	0.508792	0.250038	0.491944	0.365915	0.144236	0.026103	0.468312	0.382119	0.155665	0.174721	0.338582	0.291063	0.109185	0.020143	0.228712	0.200193	0.170871	0.088333	0.342892	0.194956	0.123261	0.036753	0.284097	0.182799
85	0.286545	0.184292	0.293535	0.051506	0.044542	0.011507	0.234135	0.110052	0.193555	0.122053	0.755607	0.653593	0.484236	0.414543	0.188847	0.209335	0.510638	0.212983	0.531935	0.392176	0.136973	0.025735	0.420618	0.391584	0.143102	0.082017	0.285945	0.311917	0.103234	0.029886	0.210103	0.169394	0.126449	0.076568	0.393689	0.201530	0.123898	0.036778	0.282176	0.176515
86	0.288807	0.196517	0.262790	0.044002	0.038379	0.016685	0.200979	0.174493	0.224300	0.123730	0.752466	0.677902	0.485772	0.411787	0.187476	0.204090	0.408818	0.132067	0.533526	0.388864	0.113709	0.025176	0.398760	0.398263	0.131583	0.074089	0.264963	0.323219	0.165268	0.164438	0.209578	0.157234	0.116068	0.071174	0.395672	0.229538	0.122128	0.035799	0.282285	0.175236
