	192_P_T3_sh_R_D_A_03.c3d	192_P_T3_sh_R_D_A_03.c3d	192_P_T3_sh_R_D_A_03.c3d	192_P_T3_sh_R_D_A_03.c3d	192_P_T3_sh_R_D_A_03.c3d	192_P_T3_sh_R_D_A_03.c3d	192_P_T3_sh_R_D_A_03.c3d	192_P_T3_sh_R_D_A_03.c3d	192_P_T3_sh_R_D_A_04.c3d	192_P_T3_sh_R_D_A_04.c3d	192_P_T3_sh_R_D_A_04.c3d	192_P_T3_sh_R_D_A_04.c3d	192_P_T3_sh_R_D_A_04.c3d	192_P_T3_sh_R_D_A_04.c3d	192_P_T3_sh_R_D_A_04.c3d	192_P_T3_sh_R_D_A_04.c3d	192_P_T3_sh_R_D_A_05.c3d	192_P_T3_sh_R_D_A_05.c3d	192_P_T3_sh_R_D_A_05.c3d	192_P_T3_sh_R_D_A_05.c3d	192_P_T3_sh_R_D_A_05.c3d	192_P_T3_sh_R_D_A_05.c3d	192_P_T3_sh_R_D_A_05.c3d	192_P_T3_sh_R_D_A_05.c3d	192_P_T3_sh_R_D_A_06.c3d	192_P_T3_sh_R_D_A_06.c3d	192_P_T3_sh_R_D_A_06.c3d	192_P_T3_sh_R_D_A_06.c3d	192_P_T3_sh_R_D_A_06.c3d	192_P_T3_sh_R_D_A_06.c3d	192_P_T3_sh_R_D_A_06.c3d	192_P_T3_sh_R_D_A_06.c3d	192_P_T3_sh_R_D_A_07.c3d	192_P_T3_sh_R_D_A_07.c3d	192_P_T3_sh_R_D_A_07.c3d	192_P_T3_sh_R_D_A_07.c3d	192_P_T3_sh_R_D_A_07.c3d	192_P_T3_sh_R_D_A_07.c3d	192_P_T3_sh_R_D_A_07.c3d	192_P_T3_sh_R_D_A_07.c3d	192_P_T3_sh_R_D_A_08.c3d	192_P_T3_sh_R_D_A_08.c3d	192_P_T3_sh_R_D_A_08.c3d	192_P_T3_sh_R_D_A_08.c3d	192_P_T3_sh_R_D_A_08.c3d	192_P_T3_sh_R_D_A_08.c3d	192_P_T3_sh_R_D_A_08.c3d	192_P_T3_sh_R_D_A_08.c3d	192_P_T3_sh_R_D_A_09.c3d	192_P_T3_sh_R_D_A_09.c3d	192_P_T3_sh_R_D_A_09.c3d	192_P_T3_sh_R_D_A_09.c3d	192_P_T3_sh_R_D_A_09.c3d	192_P_T3_sh_R_D_A_09.c3d	192_P_T3_sh_R_D_A_09.c3d	192_P_T3_sh_R_D_A_09.c3d
7	0.130268	0.078377	0.096269	0.109008	0.351095	0.631870	0.183482	0.138167	0.246898	0.086594	0.214203	0.168857	0.242503	0.915352	0.203394	0.149746	0.740640	0.118946	0.067902	0.064425	0.209547	0.318005	0.207876	0.097397	0.450799	0.134455	0.116628	0.136841	0.106230	0.161639	0.257670	0.062959	0.532650	0.121168	0.180037	0.085413	0.221052	0.100807	0.192459	0.112849	0.408081	0.076397	0.181889	0.110611	0.205301	0.408437	0.136226	0.083657	0.391412	0.153090	0.085488	0.163585	0.156427	0.148854	0.162997	0.240396
8	0.099970	0.077970	0.084795	0.115384	0.350374	0.638723	0.207893	0.106143	0.194834	0.103807	0.241526	0.156973	0.236479	0.909236	0.185869	0.150065	0.743629	0.114574	0.074399	0.086290	0.185947	0.275189	0.184718	0.089323	0.459894	0.136270	0.115181	0.138092	0.104615	0.162944	0.257616	0.063817	0.513514	0.100074	0.176428	0.085567	0.230746	0.101594	0.198521	0.109458	0.403467	0.063334	0.174961	0.066257	0.209946	0.426897	0.138141	0.082330	0.415566	0.166634	0.085026	0.171950	0.159008	0.165968	0.163465	0.235464
9	0.090203	0.077099	0.081290	0.116770	0.339168	0.639110	0.212376	0.103806	0.186822	0.122716	0.243886	0.153603	0.236120	0.898979	0.164703	0.152854	0.703770	0.109729	0.077330	0.087597	0.186087	0.275510	0.150099	0.095554	0.643833	0.156563	0.115316	0.139793	0.107854	0.170649	0.233526	0.064588	0.480580	0.094881	0.175724	0.095200	0.240662	0.102666	0.198655	0.120241	0.383533	0.054746	0.157909	0.042440	0.212710	0.453211	0.134757	0.082157	0.485512	0.179777	0.085528	0.186479	0.158931	0.224617	0.163763	0.221586
10	0.118365	0.075584	0.075187	0.120017	0.278133	0.642682	0.202207	0.087089	0.184637	0.122845	0.212111	0.138486	0.237241	0.877071	0.153500	0.159517	0.635083	0.105839	0.076844	0.087721	0.190045	0.273855	0.129239	0.123722	0.868729	0.158088	0.120303	0.146050	0.114171	0.173493	0.199529	0.095899	0.465499	0.092340	0.187774	0.102955	0.244213	0.107458	0.190731	0.162345	0.382858	0.070322	0.124645	0.042003	0.214524	0.460588	0.138392	0.085985	0.511743	0.179645	0.085282	0.192158	0.160626	0.246657	0.165638	0.200997
11	0.103665	0.077906	0.077485	0.119994	0.177063	0.642694	0.197329	0.100793	0.184628	0.144505	0.178785	0.146116	0.237627	0.821305	0.152338	0.174772	0.550235	0.100221	0.090364	0.092662	0.193284	0.274239	0.155317	0.159754	0.960153	0.155586	0.127265	0.150399	0.112316	0.183882	0.184969	0.116708	0.307508	0.092279	0.196345	0.104680	0.236695	0.115931	0.179095	0.210818	0.364828	0.071522	0.115721	0.046634	0.214830	0.462539	0.145764	0.087923	0.502408	0.176669	0.074888	0.193587	0.163149	0.265225	0.166561	0.197431
12	0.106953	0.066627	0.085357	0.119452	0.167388	0.644941	0.207824	0.128453	0.194715	0.150005	0.187723	0.159631	0.248492	0.740561	0.156158	0.176770	0.547759	0.096668	0.090801	0.094833	0.224202	0.265003	0.232434	0.167560	0.976515	0.142420	0.113703	0.145379	0.106741	0.186815	0.195695	0.114398	0.312511	0.082616	0.187713	0.119618	0.251948	0.126864	0.178641	0.229129	0.364544	0.081586	0.113319	0.053289	0.214832	0.457768	0.144251	0.090523	0.490351	0.165907	0.056010	0.195440	0.166226	0.287632	0.166322	0.201101
13	0.113496	0.068386	0.093747	0.124664	0.125090	0.640192	0.235244	0.186134	0.218874	0.163500	0.211851	0.167113	0.261287	0.717553	0.183652	0.164466	0.335444	0.061206	0.090278	0.145894	0.215857	0.240483	0.296190	0.167723	1.011647	0.143896	0.089414	0.126118	0.104284	0.187818	0.217024	0.118828	0.293099	0.078394	0.173039	0.177433	0.264771	0.136854	0.186858	0.239084	0.367267	0.088152	0.113916	0.081480	0.213670	0.418013	0.133111	0.092498	0.480599	0.137256	0.047074	0.194277	0.169489	0.301262	0.162279	0.192601
14	0.129912	0.065269	0.105793	0.137338	0.114332	0.604035	0.308789	0.346153	0.238057	0.165111	0.217106	0.168433	0.260211	0.531334	0.228185	0.164645	0.311823	0.057114	0.096059	0.244118	0.208376	0.229927	0.314259	0.170871	1.015380	0.143466	0.087162	0.172160	0.103404	0.195451	0.225715	0.120424	0.285937	0.059825	0.183970	0.301271	0.246728	0.142999	0.192585	0.241816	0.358231	0.088875	0.147180	0.144932	0.205980	0.357197	0.133648	0.087554	0.479615	0.137528	0.057493	0.191980	0.170273	0.297780	0.158979	0.172616
15	0.130043	0.065762	0.125071	0.146145	0.116337	0.615917	0.377638	0.373621	0.300512	0.167227	0.216912	0.170162	0.265479	0.442113	0.243695	0.164395	0.300837	0.056509	0.103032	0.255315	0.172766	0.228728	0.315135	0.174562	1.021248	0.142695	0.123863	0.205891	0.106500	0.229869	0.217299	0.141074	0.286069	0.054760	0.238043	0.382473	0.252233	0.144519	0.197984	0.277471	0.331345	0.083593	0.203428	0.159274	0.204883	0.351966	0.141045	0.106291	0.472209	0.134619	0.101418	0.192816	0.153866	0.310924	0.156569	0.147106
16	0.128326	0.062686	0.151969	0.161717	0.115709	0.566280	0.402230	0.397055	0.378473	0.161010	0.221280	0.212078	0.235206	0.427492	0.239817	0.152719	0.296323	0.056284	0.104241	0.303174	0.158898	0.231570	0.335962	0.176918	1.025181	0.142827	0.177540	0.198348	0.135696	0.286275	0.221516	0.164742	0.286035	0.056180	0.287207	0.398422	0.250099	0.143803	0.202492	0.311916	0.255990	0.081351	0.226458	0.165354	0.197964	0.336556	0.150972	0.243179	0.439554	0.134587	0.160046	0.191658	0.138955	0.320600	0.141052	0.130760
17	0.125977	0.057456	0.193872	0.178132	0.120608	0.529401	0.396532	0.430109	0.405295	0.153682	0.258364	0.345393	0.212643	0.427182	0.239102	0.157836	0.299470	0.052309	0.105945	0.324337	0.156663	0.215108	0.341678	0.191774	1.011210	0.141171	0.199070	0.204780	0.138542	0.305163	0.234898	0.165074	0.284551	0.056109	0.286570	0.464754	0.236125	0.130197	0.203156	0.322414	0.243037	0.078376	0.220369	0.188669	0.193121	0.310663	0.221837	0.291637	0.391265	0.134292	0.190067	0.198679	0.140200	0.321053	0.136352	0.128707
18	0.108973	0.056648	0.211880	0.256829	0.122577	0.566458	0.407389	0.446889	0.461173	0.157038	0.315640	0.361295	0.212409	0.427375	0.250791	0.162698	0.271151	0.051211	0.143449	0.326284	0.157513	0.188701	0.344227	0.192664	0.988635	0.139122	0.199905	0.335967	0.127851	0.305088	0.236698	0.189891	0.284520	0.056745	0.318801	0.502460	0.238124	0.129904	0.202282	0.321839	0.242996	0.078444	0.243818	0.213883	0.192174	0.273410	0.252934	0.299742	0.338337	0.130962	0.192498	0.213258	0.143259	0.319156	0.165779	0.133177
19	0.087048	0.054086	0.270992	0.306561	0.136265	0.553429	0.452556	0.471288	0.530882	0.150943	0.340441	0.378607	0.198351	0.425386	0.306269	0.168848	0.225331	0.046271	0.166969	0.332432	0.155178	0.184467	0.353773	0.208201	0.969822	0.136845	0.200999	0.381819	0.124175	0.304154	0.241731	0.241878	0.284699	0.058328	0.357079	0.515747	0.237855	0.142704	0.205006	0.322281	0.198213	0.079068	0.285903	0.226581	0.125347	0.275225	0.252826	0.314803	0.270376	0.074436	0.209221	0.219901	0.144867	0.309932	0.184186	0.129903
20	0.081197	0.059646	0.292690	0.319179	0.140188	0.505630	0.515690	0.494082	0.569102	0.141090	0.335353	0.395695	0.195155	0.421736	0.371170	0.177482	0.170218	0.048693	0.167234	0.337644	0.150067	0.139453	0.355569	0.235405	0.963042	0.113013	0.208729	0.382838	0.127644	0.294458	0.288924	0.247031	0.277474	0.058855	0.371304	0.520215	0.213179	0.144166	0.196134	0.325792	0.184313	0.078770	0.308792	0.234141	0.092475	0.264009	0.256189	0.343844	0.204386	0.049371	0.222101	0.218204	0.140884	0.309143	0.182217	0.135997
21	0.078438	0.095073	0.292540	0.320528	0.141930	0.535872	0.558772	0.505964	0.576747	0.142172	0.390668	0.412623	0.201499	0.422637	0.397336	0.184331	0.162427	0.045998	0.162256	0.337385	0.148517	0.108273	0.353769	0.251593	0.667059	0.088984	0.228025	0.396167	0.136431	0.285809	0.332071	0.295809	0.269124	0.061239	0.364251	0.522169	0.200304	0.145370	0.188882	0.328618	0.187805	0.068055	0.313079	0.237089	0.083740	0.239613	0.273479	0.385312	0.118877	0.035215	0.235454	0.218212	0.122305	0.408028	0.176128	0.136823
22	0.060732	0.255688	0.290758	0.317994	0.139546	0.724232	0.568733	0.509675	0.580639	0.119368	0.472099	0.416246	0.204957	0.430640	0.400280	0.184878	0.130143	0.040711	0.164206	0.347364	0.148742	0.111325	0.372320	0.255129	0.495209	0.090464	0.233621	0.411283	0.138059	0.301070	0.343250	0.361390	0.283944	0.069554	0.357882	0.522321	0.185237	0.150373	0.194873	0.324925	0.187487	0.070766	0.312463	0.236939	0.081882	0.165263	0.309607	0.407514	0.117889	0.036281	0.236655	0.214317	0.127744	0.536474	0.174804	0.140687
23	0.075846	0.294486	0.281164	0.304104	0.140648	0.853682	0.570856	0.509564	0.579977	0.112284	0.489735	0.414252	0.207218	0.454225	0.400981	0.180230	0.124424	0.033345	0.199207	0.373282	0.148598	0.119660	0.413509	0.250882	0.375471	0.086898	0.232665	0.430355	0.140526	0.323190	0.343852	0.389118	0.248411	0.071510	0.357556	0.518775	0.178901	0.158595	0.217209	0.305828	0.177760	0.069894	0.311245	0.236793	0.087314	0.211079	0.330149	0.415955	0.166034	0.033887	0.245724	0.214336	0.149372	0.530759	0.182272	0.128169
24	0.085779	0.306357	0.278796	0.289654	0.161019	0.859683	0.571051	0.508043	0.573733	0.092506	0.481591	0.411616	0.211285	0.453893	0.401172	0.166397	0.127357	0.033720	0.253849	0.331467	0.136641	0.142769	0.451127	0.232371	0.299396	0.048576	0.254703	0.459162	0.138515	0.326566	0.348986	0.394154	0.278027	0.073997	0.354195	0.500149	0.178130	0.271958	0.231880	0.274273	0.170450	0.058955	0.311163	0.231810	0.090892	0.423325	0.332437	0.416238	0.196826	0.031997	0.263518	0.215192	0.204045	0.512473	0.188959	0.119511
25	0.093620	0.400616	0.244281	0.274524	0.172628	0.887955	0.569145	0.504806	0.577471	0.092043	0.480432	0.414102	0.199056	0.417495	0.396385	0.159916	0.128347	0.043338	0.273793	0.319996	0.076910	0.159460	0.449752	0.218542	0.248190	0.042306	0.301395	0.472953	0.138765	0.339733	0.362900	0.389749	0.315508	0.069207	0.344305	0.433709	0.162280	0.408782	0.229372	0.251482	0.181842	0.061718	0.302603	0.203351	0.092165	0.525544	0.331579	0.413826	0.221137	0.034602	0.260599	0.194187	0.239781	0.518730	0.191061	0.116988
26	0.126652	0.442510	0.236650	0.233650	0.178122	0.959508	0.563253	0.500006	0.549749	0.086513	0.483629	0.413697	0.184296	0.404803	0.379362	0.159295	0.128339	0.048647	0.277058	0.289613	0.073340	0.156068	0.410791	0.217445	0.243657	0.042923	0.353136	0.459724	0.139275	0.389642	0.367993	0.389093	0.349968	0.065574	0.308169	0.367488	0.132544	0.431728	0.222362	0.239378	0.215724	0.061901	0.269230	0.186222	0.093507	0.539586	0.331598	0.412909	0.244917	0.038167	0.236177	0.158336	0.240433	0.563104	0.197026	0.107601
27	0.170110	0.443034	0.175621	0.158664	0.190473	0.961768	0.541823	0.437841	0.496456	0.081637	0.483536	0.391664	0.192612	0.399035	0.353491	0.153484	0.122837	0.083295	0.327353	0.267871	0.077182	0.175131	0.377253	0.215293	0.175135	0.047240	0.370075	0.458845	0.139269	0.394524	0.369688	0.388399	0.402076	0.073883	0.261162	0.346405	0.132035	0.431512	0.211711	0.238176	0.290649	0.063734	0.241111	0.214594	0.093571	0.551605	0.329564	0.413397	0.422994	0.087416	0.202052	0.154604	0.239079	0.581506	0.208685	0.104263
28	0.193688	0.442609	0.121113	0.169280	0.178158	0.956654	0.497079	0.363280	0.464729	0.087790	0.463798	0.278791	0.202208	0.373614	0.342430	0.148706	0.112569	0.091828	0.384327	0.270674	0.077537	0.283028	0.372554	0.210960	0.137697	0.052986	0.371747	0.458443	0.140908	0.411551	0.377414	0.388187	0.434696	0.087093	0.256364	0.246461	0.105851	0.450992	0.191110	0.205502	0.331160	0.080548	0.250023	0.290812	0.103083	0.559595	0.325557	0.410421	0.433446	0.212192	0.194182	0.130050	0.240450	0.595170	0.231210	0.103134
29	0.226473	0.437048	0.095715	0.160757	0.177286	0.954002	0.461279	0.355658	0.392430	0.086480	0.421890	0.255487	0.245365	0.387476	0.344033	0.146566	0.106007	0.108148	0.389985	0.273413	0.083544	0.335360	0.362068	0.211725	0.221207	0.061918	0.375467	0.420360	0.143854	0.439891	0.383606	0.385565	0.432915	0.094140	0.209659	0.159453	0.103043	0.559465	0.177930	0.149132	0.346227	0.081798	0.264196	0.281062	0.161011	0.563829	0.323022	0.353803	0.435874	0.226066	0.186917	0.095775	0.238985	0.592137	0.247377	0.099700
30	0.234862	0.387179	0.098498	0.164850	0.177234	0.956205	0.454142	0.308885	0.294234	0.074798	0.387262	0.219107	0.246726	0.439741	0.345684	0.127864	0.088455	0.116054	0.390225	0.268409	0.151719	0.438829	0.348977	0.203934	0.227689	0.062513	0.376608	0.327707	0.121658	0.478733	0.380693	0.373745	0.425685	0.125503	0.135021	0.108833	0.097470	0.604851	0.182805	0.116698	0.404736	0.090450	0.239075	0.299219	0.199693	0.574856	0.280541	0.308224	0.435471	0.278800	0.170292	0.071276	0.238542	0.584868	0.248075	0.096125
31	0.231055	0.335714	0.101595	0.172836	0.178328	0.930129	0.451166	0.280315	0.237304	0.079960	0.383681	0.173773	0.247987	0.531603	0.342003	0.114830	0.084732	0.129382	0.389590	0.268123	0.154432	0.459610	0.351801	0.195918	0.237955	0.062941	0.375203	0.317951	0.116988	0.557747	0.372193	0.374953	0.424819	0.151016	0.077487	0.088401	0.088567	0.615535	0.192223	0.117718	0.403833	0.097131	0.202883	0.322192	0.249482	0.596831	0.239519	0.302998	0.437125	0.315923	0.149081	0.072531	0.238546	0.589518	0.241364	0.095095
32	0.225041	0.331871	0.096634	0.190467	0.188375	0.910200	0.420842	0.247714	0.251698	0.080534	0.322231	0.126356	0.246941	0.551909	0.299815	0.123463	0.088710	0.140479	0.388379	0.260621	0.156079	0.514840	0.349611	0.191004	0.239727	0.064744	0.368877	0.309959	0.124037	0.568194	0.371498	0.372669	0.430019	0.153784	0.054610	0.068718	0.082975	0.616383	0.193045	0.123998	0.410098	0.097184	0.215902	0.337498	0.271764	0.592840	0.236676	0.288680	0.442582	0.318241	0.139854	0.077373	0.240405	0.637413	0.222112	0.087319
33	0.225182	0.246190	0.128382	0.201129	0.178684	0.907740	0.355771	0.200650	0.271853	0.121647	0.181712	0.092662	0.239482	0.562520	0.216482	0.119339	0.083676	0.146006	0.375750	0.215732	0.168747	0.664126	0.346505	0.161506	0.255196	0.067269	0.358951	0.284436	0.137532	0.680136	0.371649	0.340267	0.415174	0.149698	0.053776	0.068475	0.082845	0.632068	0.189757	0.117936	0.411279	0.102683	0.252219	0.343690	0.274943	0.606809	0.236788	0.257137	0.431619	0.320124	0.136702	0.076309	0.241459	0.675260	0.203918	0.084570
34	0.215056	0.058259	0.159586	0.208324	0.179337	0.887853	0.241563	0.154425	0.308510	0.150832	0.101107	0.074505	0.239435	0.664343	0.157376	0.110716	0.084719	0.153754	0.341189	0.174433	0.173946	0.664131	0.349362	0.126692	0.293936	0.065074	0.359204	0.263174	0.153308	0.788868	0.342986	0.333165	0.409190	0.150125	0.054966	0.078415	0.084800	0.641144	0.189211	0.109373	0.412799	0.099381	0.276493	0.346243	0.359671	0.614087	0.218909	0.190474	0.420488	0.337390	0.103620	0.074202	0.247496	0.680452	0.201449	0.076644
35	0.187091	0.058036	0.149422	0.203447	0.192969	0.824749	0.155517	0.122815	0.310355	0.158645	0.093146	0.089331	0.236534	0.743344	0.153652	0.112655	0.143703	0.193354	0.316227	0.170629	0.174606	0.668135	0.341105	0.104866	0.304633	0.063284	0.354358	0.218945	0.146828	0.807873	0.290909	0.307453	0.375414	0.147531	0.054033	0.088676	0.079777	0.639647	0.183508	0.103501	0.414069	0.110163	0.285722	0.348479	0.386511	0.617825	0.165149	0.131520	0.404965	0.341402	0.074982	0.073187	0.245993	0.652879	0.200066	0.068965
36	0.150613	0.066673	0.149253	0.167111	0.195598	0.673259	0.124439	0.114700	0.290065	0.185266	0.096796	0.128952	0.249974	0.733613	0.161882	0.111399	0.161631	0.217160	0.315174	0.163555	0.176126	0.673921	0.303399	0.088107	0.305560	0.064845	0.328934	0.158127	0.181427	0.806256	0.265721	0.225152	0.345414	0.151029	0.059473	0.096144	0.116555	0.640242	0.157894	0.102852	0.410322	0.120970	0.286857	0.354960	0.410429	0.601549	0.109956	0.095847	0.395838	0.341355	0.072821	0.084517	0.241704	0.542284	0.194548	0.058445
