	106_P_T3_sh_R_D_A_01.c3d	106_P_T3_sh_R_D_A_01.c3d	106_P_T3_sh_R_D_A_01.c3d	106_P_T3_sh_R_D_A_01.c3d	106_P_T3_sh_R_D_A_01.c3d	106_P_T3_sh_R_D_A_01.c3d	106_P_T3_sh_R_D_A_01.c3d	106_P_T3_sh_R_D_A_01.c3d	106_P_T3_sh_R_D_A_02.c3d	106_P_T3_sh_R_D_A_02.c3d	106_P_T3_sh_R_D_A_02.c3d	106_P_T3_sh_R_D_A_02.c3d	106_P_T3_sh_R_D_A_02.c3d	106_P_T3_sh_R_D_A_02.c3d	106_P_T3_sh_R_D_A_02.c3d	106_P_T3_sh_R_D_A_02.c3d	106_P_T3_sh_R_D_A_03.c3d	106_P_T3_sh_R_D_A_03.c3d	106_P_T3_sh_R_D_A_03.c3d	106_P_T3_sh_R_D_A_03.c3d	106_P_T3_sh_R_D_A_03.c3d	106_P_T3_sh_R_D_A_03.c3d	106_P_T3_sh_R_D_A_03.c3d	106_P_T3_sh_R_D_A_03.c3d	106_P_T3_sh_R_D_A_04.c3d	106_P_T3_sh_R_D_A_04.c3d	106_P_T3_sh_R_D_A_04.c3d	106_P_T3_sh_R_D_A_04.c3d	106_P_T3_sh_R_D_A_04.c3d	106_P_T3_sh_R_D_A_04.c3d	106_P_T3_sh_R_D_A_04.c3d	106_P_T3_sh_R_D_A_04.c3d	106_P_T3_sh_R_D_A_05.c3d	106_P_T3_sh_R_D_A_05.c3d	106_P_T3_sh_R_D_A_05.c3d	106_P_T3_sh_R_D_A_05.c3d	106_P_T3_sh_R_D_A_05.c3d	106_P_T3_sh_R_D_A_05.c3d	106_P_T3_sh_R_D_A_05.c3d	106_P_T3_sh_R_D_A_05.c3d	106_P_T3_sh_R_D_A_09.c3d	106_P_T3_sh_R_D_A_09.c3d	106_P_T3_sh_R_D_A_09.c3d	106_P_T3_sh_R_D_A_09.c3d	106_P_T3_sh_R_D_A_09.c3d	106_P_T3_sh_R_D_A_09.c3d	106_P_T3_sh_R_D_A_09.c3d	106_P_T3_sh_R_D_A_09.c3d	106_P_T3_sh_R_D_A_10.c3d	106_P_T3_sh_R_D_A_10.c3d	106_P_T3_sh_R_D_A_10.c3d	106_P_T3_sh_R_D_A_10.c3d	106_P_T3_sh_R_D_A_10.c3d	106_P_T3_sh_R_D_A_10.c3d	106_P_T3_sh_R_D_A_10.c3d	106_P_T3_sh_R_D_A_10.c3d
37	0.529179	0.329026	0.293521	0.391037	0.230799	0.342863	0.350222	0.510024	0.252114	0.235944	0.339622	0.692411	0.094975	0.079040	0.168825	0.516768	0.364782	0.320484	0.176592	0.383855	0.235220	0.215578	0.264317	0.432034	0.238226	0.223286	0.371165	0.296201	0.211406	0.194857	0.360972	0.686195	0.428376	0.271058	0.588296	0.315511	0.152036	0.143339	0.184135	0.488109	0.232873	0.254731	0.226445	0.705262	0.146499	0.114100	0.375760	0.342192	0.777796	0.623865	0.181485	0.426056	0.124006	0.098285	0.190989	0.260016
38	0.545992	0.341792	0.291420	0.407099	0.224141	0.335917	0.206673	0.297140	0.239475	0.234443	0.333969	0.616296	0.108983	0.076507	0.169586	0.538888	0.377713	0.333831	0.208534	0.410166	0.245212	0.214024	0.246347	0.438191	0.246514	0.200117	0.361475	0.286905	0.203067	0.182109	0.382955	0.614424	0.387215	0.273149	0.647819	0.345410	0.149559	0.120870	0.183767	0.395614	0.234607	0.248239	0.231589	0.707822	0.174406	0.144835	0.369733	0.339338	0.724525	0.587111	0.194295	0.431453	0.123374	0.097263	0.193616	0.267451
39	0.545885	0.329535	0.285941	0.421127	0.209761	0.385761	0.086339	0.165006	0.233469	0.218370	0.341139	0.610989	0.110122	0.080248	0.163125	0.582959	0.383354	0.327293	0.283555	0.417422	0.244806	0.206767	0.247395	0.427654	0.247705	0.159326	0.351614	0.229194	0.171693	0.151883	0.386871	0.364079	0.440092	0.304233	0.664203	0.463151	0.149066	0.105354	0.178351	0.374703	0.233374	0.238115	0.233363	0.707852	0.214634	0.206640	0.370122	0.364916	0.683992	0.573792	0.204035	0.444782	0.121242	0.096119	0.186922	0.282935
40	0.546555	0.328918	0.288376	0.417871	0.196234	0.436464	0.075699	0.088514	0.229547	0.197740	0.317693	0.619307	0.123540	0.092505	0.177732	0.632960	0.384458	0.323844	0.488354	0.478937	0.240637	0.207535	0.233162	0.398167	0.270056	0.150558	0.339552	0.187983	0.123895	0.102709	0.427937	0.229722	0.425797	0.308457	0.663380	0.475146	0.145149	0.101123	0.116930	0.378935	0.232230	0.235242	0.236752	0.702793	0.220475	0.210379	0.366584	0.366522	0.670654	0.571313	0.209082	0.447297	0.081870	0.073610	0.167865	0.307497
41	0.547891	0.327064	0.310032	0.424918	0.181926	0.464366	0.054588	0.101377	0.216333	0.204144	0.322582	0.574023	0.121997	0.102868	0.185855	0.657187	0.405297	0.318117	0.502531	0.593235	0.238140	0.211550	0.211596	0.397175	0.271153	0.143011	0.331419	0.183975	0.125519	0.097775	0.422736	0.205024	0.402884	0.307864	0.649836	0.444182	0.150154	0.093324	0.124450	0.352596	0.240861	0.235326	0.218048	0.625963	0.228408	0.213124	0.366003	0.365797	0.665917	0.573385	0.293952	0.428454	0.076294	0.037325	0.242796	0.303744
42	0.563872	0.333576	0.328895	0.490161	0.180147	0.490979	0.042014	0.095020	0.197356	0.194195	0.308762	0.605437	0.124295	0.104109	0.188749	0.673311	0.346845	0.299134	0.555277	0.595205	0.252966	0.211235	0.179409	0.380608	0.237137	0.108141	0.305646	0.171580	0.122427	0.102643	0.418456	0.204126	0.372719	0.297501	0.574492	0.428782	0.150371	0.090772	0.129619	0.341119	0.232308	0.231090	0.216769	0.529608	0.240699	0.242955	0.355293	0.386926	0.574346	0.543830	0.391049	0.396850	0.087660	0.042157	0.253786	0.305198
43	0.552908	0.312947	0.330750	0.542851	0.193167	0.503477	0.035295	0.082544	0.194054	0.200641	0.317320	0.638365	0.134026	0.106451	0.188099	0.708791	0.333314	0.310929	0.600617	0.564091	0.239285	0.193354	0.174854	0.263239	0.234012	0.097919	0.304038	0.150608	0.117684	0.099806	0.403310	0.200138	0.359409	0.254393	0.551225	0.440805	0.147900	0.090694	0.111465	0.283310	0.219771	0.229699	0.205502	0.515793	0.243811	0.254218	0.292083	0.364111	0.374125	0.421452	0.402735	0.366521	0.080159	0.069734	0.268402	0.262791
44	0.496138	0.289782	0.340291	0.542229	0.180973	0.464583	0.056587	0.081781	0.202641	0.212163	0.315685	0.584316	0.183167	0.119525	0.182678	0.714811	0.364519	0.319092	0.661567	0.553100	0.212310	0.194031	0.160655	0.177855	0.233453	0.081486	0.302474	0.167999	0.097788	0.092036	0.387832	0.133690	0.354861	0.237098	0.534173	0.465498	0.110955	0.069503	0.099150	0.258141	0.204496	0.217966	0.192922	0.519867	0.227159	0.244166	0.267727	0.309740	0.222338	0.217908	0.403540	0.332990	0.081972	0.079020	0.264503	0.199679
45	0.488375	0.291889	0.342205	0.525961	0.137093	0.433541	0.059373	0.084404	0.211803	0.209013	0.304955	0.554180	0.183029	0.117589	0.160871	0.697945	0.405469	0.318051	0.704053	0.572640	0.210291	0.211320	0.126832	0.133584	0.230579	0.078394	0.268470	0.179090	0.100834	0.120642	0.292182	0.113365	0.333082	0.233910	0.539217	0.454144	0.075308	0.056777	0.110038	0.261136	0.196095	0.210504	0.199357	0.484464	0.214411	0.241125	0.185482	0.295129	0.179474	0.137899	0.431242	0.326636	0.088714	0.084139	0.287713	0.199667
46	0.482959	0.285491	0.346220	0.592252	0.132383	0.389579	0.335543	0.255577	0.182648	0.187757	0.314501	0.586448	0.175382	0.107993	0.220388	0.622601	0.405766	0.315758	0.705235	0.588418	0.343431	0.306417	0.063014	0.116520	0.199447	0.067318	0.185051	0.172928	0.095533	0.124936	0.251181	0.105580	0.335318	0.226632	0.494814	0.472220	0.062903	0.050936	0.109527	0.230533	0.154349	0.160161	0.215585	0.395278	0.211675	0.243561	0.142116	0.295654	0.188482	0.134284	0.469560	0.291935	0.113917	0.101450	0.276605	0.200313
47	0.474648	0.286709	0.355904	0.677618	0.210365	0.366027	0.443007	0.307653	0.177462	0.211768	0.312240	0.611018	0.164502	0.109211	0.228034	0.611099	0.397916	0.289913	0.700432	0.597804	0.400577	0.380528	0.043440	0.119862	0.167323	0.039662	0.184810	0.206337	0.122911	0.129911	0.228581	0.100927	0.338261	0.222936	0.414951	0.477145	0.071927	0.054824	0.111774	0.195355	0.133648	0.121013	0.218404	0.352772	0.196880	0.231539	0.131625	0.292722	0.257926	0.145534	0.486232	0.282602	0.171035	0.137185	0.276208	0.181082
48	0.350948	0.274871	0.296217	0.685230	0.264622	0.368820	0.464406	0.316508	0.163395	0.213694	0.270933	0.592301	0.163329	0.106008	0.226654	0.570551	0.382437	0.220618	0.688953	0.635190	0.462853	0.435319	0.087678	0.124265	0.164804	0.040133	0.137721	0.257503	0.137361	0.131565	0.163623	0.095051	0.302033	0.209396	0.313407	0.460308	0.092313	0.059140	0.123487	0.188284	0.118607	0.104249	0.215856	0.347596	0.143316	0.184499	0.107611	0.262920	0.285073	0.151772	0.503757	0.276091	0.173626	0.158967	0.277309	0.141725
49	0.280148	0.239087	0.265045	0.674679	0.265651	0.313436	0.477537	0.338776	0.170201	0.229814	0.255498	0.554381	0.156309	0.109680	0.222296	0.517849	0.370582	0.224733	0.687641	0.656682	0.584887	0.603225	0.312432	0.118503	0.144199	0.087250	0.117985	0.278583	0.151762	0.124416	0.097744	0.108458	0.184193	0.159211	0.278389	0.342174	0.116809	0.107926	0.140237	0.156484	0.113266	0.104372	0.214728	0.371296	0.162375	0.176607	0.105723	0.249865	0.291646	0.153147	0.501536	0.293519	0.186922	0.218177	0.250715	0.122364
50	0.275611	0.225711	0.259371	0.771497	0.274079	0.310330	0.577767	0.364839	0.193586	0.246378	0.253950	0.544148	0.152992	0.094991	0.212964	0.461869	0.367631	0.221097	0.620147	0.650599	0.633605	0.695722	0.439315	0.117315	0.113522	0.104865	0.115858	0.282808	0.299101	0.167061	0.102157	0.109909	0.119791	0.149379	0.279389	0.310705	0.131341	0.111900	0.137272	0.154610	0.112053	0.103530	0.232991	0.389633	0.161133	0.176904	0.089352	0.234195	0.289636	0.144356	0.502999	0.321392	0.206000	0.296112	0.182138	0.132082
51	0.275779	0.221805	0.258683	0.865309	0.268429	0.247361	0.792190	0.384528	0.193992	0.239724	0.242423	0.542156	0.158242	0.102475	0.215579	0.448139	0.362567	0.223585	0.520091	0.587559	0.636677	0.696571	0.452254	0.166261	0.119592	0.141480	0.117639	0.284326	0.318920	0.183131	0.106848	0.111707	0.107227	0.153494	0.281783	0.313625	0.135724	0.120968	0.130125	0.172637	0.109483	0.103822	0.233191	0.404981	0.170125	0.193248	0.065920	0.193558	0.287788	0.149635	0.501164	0.369495	0.235310	0.301210	0.238835	0.130251
52	0.277191	0.233433	0.243621	0.895404	0.328941	0.269896	0.837566	0.463329	0.189426	0.364990	0.241616	0.454837	0.159772	0.118440	0.214055	0.340982	0.327524	0.220382	0.505721	0.489135	0.636642	0.687002	0.468258	0.181876	0.113088	0.172395	0.116997	0.297963	0.318821	0.194172	0.157683	0.112855	0.119099	0.174981	0.286462	0.295435	0.194302	0.143152	0.141757	0.198291	0.089272	0.100195	0.245981	0.397345	0.168770	0.178788	0.239070	0.156864	0.279292	0.146092	0.449497	0.391713	0.261215	0.305379	0.386497	0.133677
53	0.259813	0.245487	0.209651	0.880133	0.366191	0.272698	0.801410	0.524841	0.225341	0.385354	0.223617	0.399189	0.106109	0.123852	0.213260	0.327607	0.283105	0.206130	0.460865	0.477285	0.631119	0.679010	0.483438	0.212716	0.192128	0.200683	0.153502	0.314709	0.435338	0.210852	0.399267	0.156559	0.142956	0.261180	0.287408	0.251421	0.229540	0.167573	0.424140	0.244617	0.064292	0.097173	0.278627	0.414993	0.172140	0.178849	0.478822	0.208503	0.282913	0.142790	0.370826	0.393652	0.327307	0.321175	0.382727	0.137029
54	0.224653	0.253405	0.197831	0.847092	0.370815	0.242031	0.736837	0.491937	0.489274	0.417658	0.219208	0.398940	0.096755	0.147636	0.243784	0.252154	0.264727	0.170256	0.407460	0.474744	0.566282	0.638338	0.484423	0.241773	0.336210	0.234485	0.166908	0.345370	0.608806	0.248409	0.549942	0.415942	0.163118	0.276171	0.286319	0.195182	0.286672	0.173491	0.452011	0.243396	0.075849	0.097250	0.280096	0.405322	0.175811	0.209671	0.521074	0.278666	0.279736	0.154493	0.356213	0.370818	0.341055	0.327348	0.370824	0.159701
55	0.212331	0.257384	0.197380	0.845813	0.338908	0.211357	0.718104	0.486882	0.640568	0.440394	0.158457	0.345598	0.100731	0.157675	0.348637	0.226905	0.168124	0.164314	0.286016	0.470320	0.538232	0.598102	0.484791	0.245015	0.405128	0.258108	0.169520	0.361651	0.753439	0.306856	0.562650	0.484274	0.162991	0.271419	0.247439	0.255975	0.358303	0.176740	0.499037	0.243568	0.088230	0.089937	0.289051	0.391571	0.224474	0.241795	0.522374	0.453641	0.278099	0.175402	0.354589	0.357597	0.329514	0.325394	0.372571	0.188013
56	0.160867	0.250638	0.184312	0.856159	0.330962	0.183732	0.723739	0.478477	0.647741	0.446287	0.104739	0.219194	0.113439	0.173423	0.520890	0.230799	0.118409	0.164214	0.221726	0.473491	0.486744	0.566358	0.495156	0.264360	0.416462	0.268045	0.175145	0.357446	0.789991	0.327531	0.639312	0.582702	0.170463	0.276993	0.216096	0.371077	0.375317	0.184232	0.633757	0.256235	0.094731	0.094083	0.285472	0.374553	0.271480	0.266886	0.526028	0.525360	0.276240	0.177674	0.310171	0.350142	0.318786	0.308890	0.408053	0.185884
57	0.138106	0.250901	0.161606	0.826584	0.326382	0.179884	0.693659	0.457847	0.664046	0.463105	0.101782	0.136773	0.175114	0.205518	0.591440	0.248552	0.156587	0.164649	0.238886	0.801472	0.358637	0.397904	0.508839	0.273198	0.443503	0.292823	0.180788	0.334867	0.836368	0.346464	0.895709	0.586649	0.176484	0.275941	0.238727	0.417074	0.440871	0.228460	0.728633	0.337222	0.111590	0.148567	0.259117	0.330149	0.286342	0.265965	0.528739	0.526907	0.262477	0.175920	0.260541	0.341792	0.322126	0.302591	0.444636	0.220819
58	0.133176	0.243044	0.188647	0.758974	0.312267	0.183699	0.435859	0.437204	0.699183	0.488140	0.093008	0.136659	0.271236	0.228083	0.598153	0.260540	0.181688	0.181098	0.317542	0.912597	0.389181	0.230038	0.501092	0.312137	0.467998	0.321305	0.183501	0.343667	0.826746	0.348673	1.012826	0.600958	0.173972	0.273725	0.234729	0.432324	0.442094	0.217380	0.727785	0.407266	0.137993	0.176073	0.248595	0.325611	0.270968	0.267628	0.548074	0.528302	0.198836	0.171735	0.231519	0.425839	0.349795	0.263851	0.455150	0.218114
59	0.122207	0.228022	0.178719	0.713945	0.280236	0.166325	0.236526	0.397016	0.745932	0.509266	0.337698	0.171603	0.321476	0.249882	0.614964	0.290826	0.193156	0.175925	0.349977	0.887498	0.410634	0.222032	0.502646	0.309581	0.487346	0.323061	0.181937	0.390087	0.814469	0.348232	1.066942	0.613034	0.182483	0.268828	0.273245	0.435701	0.439111	0.215667	0.732702	0.403196	0.163481	0.188381	0.247030	0.327744	0.268990	0.272466	0.576926	0.548065	0.157006	0.213663	0.187721	0.511603	0.339464	0.236265	0.467512	0.228634
60	0.117782	0.221267	0.178163	0.720409	0.214718	0.158223	0.217880	0.177076	0.754707	0.512536	0.634535	0.180096	0.346137	0.251088	0.845521	0.297067	0.250606	0.153785	0.356693	0.934240	0.411093	0.216600	0.489045	0.301064	0.488503	0.313070	0.193032	0.407958	0.838358	0.354841	1.079008	0.632936	0.266060	0.266187	0.392284	0.468112	0.440340	0.215684	0.735302	0.416916	0.191390	0.229459	0.244890	0.300884	0.318205	0.279209	0.679015	0.553614	0.165029	0.227931	0.210277	0.516084	0.357161	0.245544	0.370693	0.232494
61	0.124616	0.224395	0.178327	0.697020	0.167851	0.173016	0.181378	0.119797	0.769620	0.509449	0.658055	0.188792	0.353369	0.266815	1.027134	0.385201	0.285045	0.152279	0.404220	0.995283	0.404434	0.206601	0.482055	0.277820	0.488958	0.310717	0.205031	0.403511	0.830603	0.348745	1.068698	0.649709	0.362844	0.273527	0.473091	0.483596	0.415223	0.204116	0.728099	0.406000	0.278013	0.238220	0.248956	0.330594	0.342273	0.304666	0.747590	0.555014	0.207452	0.229719	0.264447	0.490640	0.315711	0.229896	0.297799	0.237282
62	0.119967	0.214603	0.184424	0.563057	0.109701	0.176887	0.168346	0.092307	0.786863	0.436424	0.702794	0.220229	0.379956	0.284342	1.055510	0.431199	0.288768	0.165189	0.426934	1.074894	0.399767	0.204002	0.492372	0.250734	0.484726	0.299478	0.296791	0.464932	0.716152	0.323665	0.979615	0.559006	0.377179	0.260821	0.475383	0.484356	0.400604	0.187250	0.604823	0.379560	0.317891	0.252142	0.259775	0.337881	0.376786	0.325498	0.677073	0.536968	0.248502	0.225637	0.274264	0.452675	0.262983	0.212849	0.307700	0.233343
63	0.117430	0.194368	0.177270	0.466442	0.110857	0.186635	0.151178	0.086779	0.777973	0.427223	0.821488	0.234572	0.417463	0.304994	1.061898	0.453995	0.290473	0.185292	0.419757	1.135316	0.387826	0.202267	0.502653	0.245816	0.417814	0.266503	0.327578	0.521870	0.568579	0.278059	0.955649	0.506207	0.386564	0.178320	0.479294	0.484068	0.355024	0.181472	0.591572	0.381771	0.321211	0.268929	0.253720	0.353727	0.396515	0.316415	0.645829	0.524018	0.260018	0.312536	0.291343	0.434951	0.250608	0.197877	0.308506	0.228372
64	0.135358	0.179947	0.199292	0.433517	0.124376	0.228104	0.203674	0.126772	0.630707	0.394531	0.856259	0.236538	0.454765	0.331038	1.045353	0.488875	0.309831	0.207844	0.399623	1.152516	0.385575	0.177326	0.493386	0.221029	0.352871	0.255917	0.326749	0.533982	0.433214	0.220387	0.942306	0.345609	0.427099	0.157609	0.480781	0.483320	0.287928	0.178526	0.547601	0.381303	0.334020	0.271216	0.214593	0.344516	0.378941	0.294538	0.645410	0.396725	0.259046	0.358910	0.300335	0.452602	0.241728	0.192261	0.330516	0.236808
65	0.151001	0.152774	0.213418	0.418417	0.128996	0.257956	0.197902	0.232869	0.517303	0.364599	0.855349	0.240237	0.459721	0.331329	1.005525	0.480379	0.423665	0.228158	0.410615	1.153206	0.361190	0.134996	0.376408	0.207992	0.349513	0.264256	0.332090	0.533764	0.340394	0.206702	0.778465	0.330549	0.477780	0.167050	0.538087	0.458231	0.254756	0.166399	0.368449	0.370260	0.335662	0.270434	0.234736	0.337627	0.341275	0.266499	0.642827	0.281731	0.299899	0.355720	0.300028	0.472418	0.241286	0.190431	0.275701	0.222948
66	0.158674	0.132534	0.213786	0.399622	0.141591	0.269215	0.234430	0.265960	0.504799	0.349704	0.861398	0.255072	0.453557	0.311657	0.959401	0.494251	0.461787	0.242184	0.433372	1.154842	0.208665	0.073911	0.239497	0.133062	0.325860	0.253733	0.402125	0.536854	0.296645	0.172410	0.540819	0.329932	0.478958	0.163520	0.542341	0.352794	0.105393	0.101550	0.158306	0.292293	0.333034	0.281048	0.279486	0.340324	0.328280	0.260294	0.643297	0.270408	0.295931	0.356023	0.286955	0.474297	0.211638	0.166929	0.245250	0.199976
67	0.208849	0.144357	0.225689	0.380806	0.126384	0.248552	0.245295	0.270416	0.487208	0.317582	0.877455	0.251018	0.413328	0.304878	0.944764	0.494076	0.501178	0.243066	0.427776	1.117987	0.119275	0.048851	0.212883	0.052589	0.312657	0.231009	0.444587	0.543369	0.264026	0.151075	0.358933	0.281688	0.477569	0.167291	0.521070	0.290101	0.079276	0.093327	0.160988	0.181217	0.392243	0.299179	0.308232	0.359475	0.329283	0.260950	0.638804	0.262874	0.299092	0.358919	0.275975	0.481466	0.167454	0.122583	0.218088	0.190206
68	0.295124	0.202956	0.249248	0.383862	0.137636	0.241566	0.295065	0.270329	0.410150	0.268490	0.885533	0.241213	0.371819	0.281443	0.944141	0.483729	0.505183	0.244291	0.424053	0.902071	0.118729	0.048007	0.209575	0.032639	0.336829	0.250325	0.478534	0.525706	0.172733	0.100596	0.325737	0.259851	0.478409	0.168250	0.521167	0.269528	0.063791	0.092316	0.144123	0.171840	0.431411	0.290560	0.316194	0.363880	0.331969	0.258060	0.633148	0.219263	0.328095	0.361790	0.275728	0.474419	0.092433	0.071054	0.202083	0.181351
69	0.346982	0.240191	0.248579	0.395777	0.152344	0.225068	0.314506	0.271349	0.354004	0.224467	0.787894	0.252376	0.337182	0.272067	0.855496	0.508019	0.515774	0.251485	0.373114	0.839283	0.209900	0.078729	0.190344	0.041569	0.351264	0.260761	0.485527	0.503590	0.099232	0.100675	0.225288	0.189074	0.476462	0.170440	0.522131	0.264871	0.040879	0.079197	0.132507	0.110637	0.432583	0.270241	0.320076	0.347328	0.273763	0.213960	0.535968	0.194637	0.350290	0.357731	0.275766	0.409620	0.055898	0.048714	0.201856	0.173337
70	0.434494	0.242855	0.228166	0.391937	0.178529	0.223844	0.362016	0.307893	0.355627	0.251465	0.610367	0.284583	0.330021	0.259887	0.553786	0.517785	0.514862	0.268289	0.358878	0.819157	0.256677	0.088429	0.159003	0.048333	0.352202	0.255310	0.495924	0.502089	0.121887	0.098533	0.193764	0.169446	0.438215	0.167012	0.445179	0.210606	0.046508	0.065191	0.142149	0.100297	0.426706	0.267816	0.320762	0.338849	0.239437	0.168945	0.383296	0.187314	0.370029	0.338922	0.277093	0.316801	0.057777	0.048706	0.197968	0.173986
71	0.544946	0.237990	0.261507	0.362803	0.236928	0.254075	0.324019	0.315826	0.338836	0.285748	0.597944	0.313591	0.304815	0.234224	0.389415	0.459607	0.491110	0.285649	0.348410	0.745246	0.255794	0.089671	0.122895	0.116770	0.352842	0.255168	0.481495	0.501470	0.129959	0.100908	0.181577	0.170270	0.361252	0.159580	0.405979	0.180222	0.045141	0.061537	0.150172	0.097360	0.420794	0.236763	0.327931	0.338769	0.175846	0.121385	0.262627	0.180481	0.366306	0.328441	0.252857	0.311010	0.066042	0.051822	0.202134	0.157297
72	0.613268	0.234623	0.295758	0.335192	0.260822	0.238188	0.369997	0.337952	0.292117	0.270663	0.524984	0.377926	0.264705	0.212184	0.362835	0.449384	0.502548	0.314228	0.321397	0.659407	0.259748	0.095818	0.095041	0.179163	0.351338	0.255506	0.416569	0.411872	0.130256	0.103880	0.183756	0.166271	0.342199	0.160246	0.494375	0.210468	0.044890	0.061468	0.147973	0.076120	0.380272	0.230424	0.449045	0.300122	0.120458	0.092852	0.247278	0.133425	0.342666	0.325468	0.215785	0.305012	0.069401	0.058325	0.201670	0.165644
73	0.675789	0.271273	0.305209	0.300110	0.333700	0.282740	0.406285	0.434714	0.275502	0.274735	0.310091	0.393640	0.171089	0.125281	0.360371	0.375527	0.516324	0.318735	0.320775	0.552156	0.260873	0.095878	0.071112	0.203032	0.342192	0.248994	0.419248	0.333836	0.126990	0.132573	0.204876	0.316652	0.345450	0.176618	0.507692	0.220083	0.101757	0.067300	0.207718	0.073702	0.334198	0.212127	0.505139	0.258224	0.102621	0.089473	0.245946	0.079631	0.317949	0.326843	0.232725	0.328258	0.069183	0.059827	0.157853	0.170835
74	0.718066	0.295998	0.303482	0.288307	0.350843	0.292491	0.403898	0.443516	0.251035	0.285329	0.287235	0.409316	0.117417	0.093059	0.344252	0.392910	0.521417	0.311577	0.358282	0.473757	0.268423	0.143271	0.057804	0.221725	0.311321	0.247403	0.429649	0.332550	0.135226	0.143629	0.220389	0.541372	0.338884	0.198442	0.520981	0.358221	0.166368	0.064435	0.297156	0.095886	0.334641	0.191342	0.507141	0.262899	0.103944	0.100474	0.245061	0.080087	0.310744	0.241685	0.245491	0.382406	0.069186	0.059661	0.143651	0.172632
75	0.730067	0.292323	0.295605	0.298216	0.347071	0.297840	0.379314	0.443447	0.242292	0.289259	0.345305	0.408908	0.119402	0.105500	0.273882	0.376597	0.498764	0.295873	0.481319	0.461219	0.269557	0.160057	0.132730	0.224357	0.308425	0.263098	0.391003	0.328088	0.173493	0.150102	0.211019	0.639428	0.277922	0.197803	0.545398	0.462906	0.190482	0.053353	0.304390	0.167635	0.326748	0.192074	0.512837	0.306257	0.100488	0.106720	0.239786	0.083956	0.311067	0.173262	0.465572	0.386150	0.134432	0.061058	0.148274	0.175778
76	0.731289	0.291059	0.275889	0.312508	0.337359	0.294893	0.356943	0.445305	0.244974	0.288851	0.379967	0.406952	0.103424	0.091020	0.258964	0.352085	0.401353	0.286277	0.562456	0.473711	0.266797	0.161826	0.150182	0.244950	0.307742	0.273805	0.319553	0.321414	0.191249	0.152664	0.193874	0.647947	0.266333	0.193457	0.604678	0.478934	0.220205	0.055139	0.298802	0.183790	0.324403	0.198132	0.531703	0.306803	0.087892	0.102587	0.208014	0.084293	0.282142	0.173432	0.551487	0.360256	0.185007	0.063955	0.165400	0.209213
77	0.737481	0.298109	0.274483	0.310566	0.332628	0.291682	0.306283	0.435757	0.257363	0.290305	0.420028	0.418617	0.095289	0.085020	0.280271	0.350866	0.381807	0.279697	0.575642	0.474074	0.202709	0.185685	0.167465	0.273821	0.254138	0.252689	0.267854	0.300796	0.245777	0.202167	0.284971	0.770771	0.261827	0.189126	0.627309	0.517671	0.245737	0.078525	0.335247	0.202111	0.334848	0.191073	0.543548	0.326129	0.070721	0.095094	0.157286	0.127205	0.282729	0.152317	0.553806	0.353203	0.187454	0.073077	0.168533	0.217401
78	0.788967	0.312297	0.264735	0.321021	0.290947	0.240592	0.299401	0.408177	0.268478	0.294529	0.448258	0.417644	0.085560	0.084713	0.300066	0.333517	0.305572	0.279341	0.650380	0.454243	0.154775	0.190666	0.251511	0.299150	0.203613	0.231581	0.401611	0.281428	0.323670	0.340822	0.337203	0.898346	0.262190	0.190691	0.673523	0.543232	0.349832	0.078830	0.376297	0.259805	0.309166	0.186631	0.545856	0.416151	0.057731	0.089093	0.126276	0.346083	0.283633	0.138889	0.557540	0.350102	0.204459	0.087792	0.172319	0.226861
79	0.781454	0.305198	0.245961	0.315948	0.275787	0.235829	0.254483	0.384234	0.248760	0.282500	0.454688	0.406662	0.083375	0.082713	0.301417	0.260178	0.304415	0.276081	0.709314	0.430995	0.158941	0.202826	0.272524	0.312221	0.198420	0.235470	0.488039	0.301167	0.325886	0.359329	0.339781	0.933705	0.270160	0.188721	0.800142	0.579758	0.380741	0.080221	0.381319	0.265534	0.223466	0.167803	0.574288	0.424855	0.066563	0.129844	0.147713	0.471209	0.247404	0.132196	0.567703	0.376292	0.292461	0.097511	0.166660	0.233362
80	0.769600	0.263788	0.222585	0.301562	0.159004	0.174223	0.127989	0.190958	0.228055	0.239939	0.514547	0.381192	0.081941	0.084409	0.298765	0.233105	0.290935	0.273266	0.759323	0.436896	0.147740	0.220435	0.312467	0.302930	0.238423	0.250304	0.489771	0.388357	0.326727	0.364100	0.342206	0.936264	0.269015	0.186641	0.832585	0.583781	0.405477	0.102813	0.398033	0.276223	0.202007	0.165208	0.572362	0.434505	0.086317	0.155612	0.140271	0.477580	0.219130	0.144271	0.628541	0.374712	0.293293	0.127209	0.129343	0.256171
81	0.748293	0.252694	0.233081	0.286191	0.122216	0.179083	0.083783	0.104903	0.221609	0.194900	0.606274	0.376645	0.083269	0.082815	0.297798	0.223711	0.297101	0.277721	0.760280	0.437295	0.138035	0.223856	0.335056	0.294798	0.289112	0.304543	0.493355	0.459977	0.328518	0.361960	0.339857	0.923080	0.268544	0.177622	0.816076	0.580114	0.422493	0.121442	0.415194	0.319469	0.191317	0.164496	0.572334	0.460022	0.097015	0.179250	0.139119	0.477121	0.190469	0.152376	0.670320	0.371845	0.295052	0.125574	0.117826	0.245061
