	134_P_T1_sh_L_ND_A_01.c3d	134_P_T1_sh_L_ND_A_01.c3d	134_P_T1_sh_L_ND_A_01.c3d	134_P_T1_sh_L_ND_A_01.c3d	134_P_T1_sh_L_ND_A_01.c3d	134_P_T1_sh_L_ND_A_01.c3d	134_P_T1_sh_L_ND_A_01.c3d	134_P_T1_sh_L_ND_A_01.c3d	134_P_T1_sh_L_ND_A_02.c3d	134_P_T1_sh_L_ND_A_02.c3d	134_P_T1_sh_L_ND_A_02.c3d	134_P_T1_sh_L_ND_A_02.c3d	134_P_T1_sh_L_ND_A_02.c3d	134_P_T1_sh_L_ND_A_02.c3d	134_P_T1_sh_L_ND_A_02.c3d	134_P_T1_sh_L_ND_A_02.c3d	134_P_T1_sh_L_ND_A_03.c3d	134_P_T1_sh_L_ND_A_03.c3d	134_P_T1_sh_L_ND_A_03.c3d	134_P_T1_sh_L_ND_A_03.c3d	134_P_T1_sh_L_ND_A_03.c3d	134_P_T1_sh_L_ND_A_03.c3d	134_P_T1_sh_L_ND_A_03.c3d	134_P_T1_sh_L_ND_A_03.c3d	134_P_T1_sh_L_ND_A_04.c3d	134_P_T1_sh_L_ND_A_04.c3d	134_P_T1_sh_L_ND_A_04.c3d	134_P_T1_sh_L_ND_A_04.c3d	134_P_T1_sh_L_ND_A_04.c3d	134_P_T1_sh_L_ND_A_04.c3d	134_P_T1_sh_L_ND_A_04.c3d	134_P_T1_sh_L_ND_A_04.c3d	134_P_T1_sh_L_ND_A_05.c3d	134_P_T1_sh_L_ND_A_05.c3d	134_P_T1_sh_L_ND_A_05.c3d	134_P_T1_sh_L_ND_A_05.c3d	134_P_T1_sh_L_ND_A_05.c3d	134_P_T1_sh_L_ND_A_05.c3d	134_P_T1_sh_L_ND_A_05.c3d	134_P_T1_sh_L_ND_A_05.c3d	134_P_T1_sh_L_ND_A_06.c3d	134_P_T1_sh_L_ND_A_06.c3d	134_P_T1_sh_L_ND_A_06.c3d	134_P_T1_sh_L_ND_A_06.c3d	134_P_T1_sh_L_ND_A_06.c3d	134_P_T1_sh_L_ND_A_06.c3d	134_P_T1_sh_L_ND_A_06.c3d	134_P_T1_sh_L_ND_A_06.c3d	134_P_T1_sh_L_ND_A_08.c3d	134_P_T1_sh_L_ND_A_08.c3d	134_P_T1_sh_L_ND_A_08.c3d	134_P_T1_sh_L_ND_A_08.c3d	134_P_T1_sh_L_ND_A_08.c3d	134_P_T1_sh_L_ND_A_08.c3d	134_P_T1_sh_L_ND_A_08.c3d	134_P_T1_sh_L_ND_A_08.c3d	134_P_T1_sh_L_ND_A_09.c3d	134_P_T1_sh_L_ND_A_09.c3d	134_P_T1_sh_L_ND_A_09.c3d	134_P_T1_sh_L_ND_A_09.c3d	134_P_T1_sh_L_ND_A_09.c3d	134_P_T1_sh_L_ND_A_09.c3d	134_P_T1_sh_L_ND_A_09.c3d	134_P_T1_sh_L_ND_A_09.c3d	134_P_T1_sh_L_ND_A_10.c3d	134_P_T1_sh_L_ND_A_10.c3d	134_P_T1_sh_L_ND_A_10.c3d	134_P_T1_sh_L_ND_A_10.c3d	134_P_T1_sh_L_ND_A_10.c3d	134_P_T1_sh_L_ND_A_10.c3d	134_P_T1_sh_L_ND_A_10.c3d	134_P_T1_sh_L_ND_A_10.c3d
7	0.250190	0.032677	0.318354	0.307828	0.049318	0.111430	0.372129	0.538426	0.279708	0.110539	0.139866	0.257434	0.167433	0.123522	0.609707	0.465824	0.197085	0.048338	0.328191	0.179382	0.217267	0.135461	0.228351	0.488203	0.198930	0.048824	0.472804	0.413619	0.089703	0.096549	0.464871	0.507766	0.183694	0.074972	0.491943	0.430688	0.090762	0.256259	0.348733	0.297360	0.106218	0.085759	0.490703	0.415011	0.158143	0.137083	0.256474	0.249655	0.268988	0.053068	0.225824	0.299759	0.070141	0.093729	0.330198	0.425688	0.089893	0.096470	0.340384	0.331001	0.129437	0.207616	0.504314	0.261321	0.121335	0.073817	0.649944	0.304576	0.050738	0.164429	0.388241	0.322541
8	0.207818	0.035551	0.334892	0.308021	0.047975	0.118847	0.377175	0.552706	0.262347	0.133483	0.143476	0.364283	0.117758	0.118822	0.611420	0.481448	0.182659	0.050647	0.328157	0.178481	0.203114	0.136232	0.194936	0.487230	0.194810	0.051437	0.554227	0.487525	0.089829	0.115509	0.472584	0.532435	0.158547	0.088127	0.491701	0.364205	0.088624	0.272993	0.351316	0.327014	0.104068	0.090787	0.486802	0.524676	0.158115	0.153315	0.198050	0.255802	0.143528	0.052439	0.272501	0.322515	0.060350	0.102091	0.324310	0.423594	0.106002	0.107534	0.272091	0.301975	0.128070	0.208168	0.497184	0.274852	0.117141	0.075226	0.688532	0.317455	0.054649	0.168218	0.389409	0.319445
9	0.134369	0.036179	0.339725	0.303552	0.068630	0.126724	0.380686	0.553577	0.264117	0.139581	0.155046	0.414994	0.097546	0.113726	0.565664	0.477037	0.170181	0.062289	0.325179	0.175991	0.199765	0.132932	0.222125	0.500357	0.209113	0.050765	0.561718	0.473708	0.092411	0.136031	0.440165	0.572894	0.135866	0.096018	0.425189	0.368082	0.091201	0.287630	0.349389	0.363701	0.101192	0.091577	0.403267	0.558369	0.143949	0.166203	0.177189	0.302209	0.132441	0.057452	0.281208	0.421054	0.058464	0.120713	0.323436	0.426310	0.111289	0.118914	0.266376	0.326657	0.122549	0.206034	0.494918	0.382316	0.117942	0.075689	0.703435	0.371575	0.061186	0.169831	0.384475	0.319107
10	0.137280	0.034948	0.362667	0.298539	0.072896	0.132764	0.411895	0.553521	0.265495	0.140741	0.171042	0.446917	0.097110	0.106558	0.525073	0.443606	0.194612	0.071873	0.315830	0.216716	0.115812	0.126309	0.427395	0.520600	0.206576	0.049213	0.575862	0.452439	0.107454	0.156550	0.432137	0.630521	0.133737	0.099278	0.367832	0.390421	0.098222	0.302547	0.349088	0.368162	0.097668	0.091875	0.353919	0.536128	0.134878	0.173894	0.190653	0.306836	0.143239	0.085563	0.287915	0.426047	0.059093	0.134971	0.338082	0.431861	0.121752	0.132193	0.255081	0.321535	0.098044	0.200558	0.501876	0.406513	0.115997	0.076900	0.706091	0.386731	0.060970	0.170295	0.337211	0.319832
11	0.127044	0.034378	0.389496	0.283450	0.079127	0.134046	0.487608	0.550758	0.266945	0.138237	0.179797	0.448904	0.098572	0.100260	0.520596	0.406710	0.180442	0.083186	0.325706	0.204466	0.085897	0.117888	0.456067	0.554681	0.206966	0.049725	0.601622	0.478065	0.109243	0.178833	0.425989	0.638328	0.137116	0.101875	0.365346	0.448693	0.106476	0.312254	0.333085	0.412527	0.094902	0.097466	0.410453	0.601843	0.120739	0.178963	0.196561	0.325597	0.124178	0.119569	0.289712	0.446076	0.076917	0.144088	0.331119	0.435671	0.121193	0.140198	0.252515	0.301264	0.071487	0.194609	0.490013	0.410070	0.122965	0.082405	0.708068	0.381099	0.065615	0.170003	0.318980	0.319510
12	0.127392	0.049618	0.374751	0.275886	0.084671	0.131688	0.474686	0.555430	0.185644	0.130633	0.179503	0.438650	0.097812	0.094968	0.427333	0.393762	0.168482	0.095365	0.315097	0.228340	0.071897	0.113246	0.566029	0.624614	0.156052	0.059629	0.634627	0.530603	0.100579	0.205105	0.377255	0.686349	0.156979	0.102728	0.369241	0.455240	0.106259	0.317546	0.312740	0.418246	0.113277	0.123384	0.523683	0.613460	0.101337	0.179151	0.303059	0.322644	0.100036	0.128120	0.271126	0.446599	0.082603	0.151404	0.344117	0.370192	0.119459	0.143628	0.246046	0.279930	0.061176	0.184483	0.491097	0.436559	0.122267	0.092504	0.710568	0.381034	0.078270	0.169356	0.311690	0.313272
13	0.127365	0.076182	0.371113	0.254590	0.087760	0.126584	0.479810	0.523645	0.170162	0.109382	0.204020	0.412477	0.100086	0.090019	0.304170	0.356532	0.163180	0.102449	0.268318	0.238428	0.130424	0.107993	0.787057	0.685810	0.115405	0.083631	0.611077	0.621575	0.097355	0.230529	0.360950	0.716117	0.166460	0.102073	0.370701	0.457716	0.103921	0.318212	0.292306	0.443198	0.114422	0.167246	0.556702	0.615876	0.102087	0.180191	0.360255	0.325172	0.091771	0.125774	0.253559	0.432414	0.080930	0.151972	0.349118	0.310157	0.117372	0.139170	0.247612	0.301534	0.064159	0.170218	0.536126	0.462575	0.120549	0.104874	0.701985	0.356645	0.094323	0.167239	0.322968	0.316383
14	0.126403	0.094738	0.325630	0.242042	0.088792	0.124460	0.492992	0.513297	0.151371	0.079337	0.217950	0.315697	0.100475	0.085614	0.270078	0.279273	0.164315	0.102781	0.220822	0.244392	0.143413	0.102151	0.871246	0.662441	0.116007	0.107457	0.607283	0.654382	0.092145	0.256134	0.350878	0.698582	0.167225	0.099187	0.400449	0.435573	0.093058	0.313522	0.226725	0.519840	0.114531	0.189637	0.553830	0.622917	0.104848	0.180530	0.385456	0.328334	0.079698	0.124707	0.253407	0.404418	0.079322	0.151505	0.347388	0.296215	0.106244	0.131944	0.256067	0.356857	0.067553	0.160009	0.534836	0.475475	0.136424	0.125650	0.670934	0.303607	0.095281	0.164781	0.390657	0.333832
15	0.117794	0.104009	0.299672	0.237853	0.094571	0.125337	0.491644	0.493453	0.141650	0.074499	0.213411	0.260513	0.110450	0.080374	0.279301	0.253218	0.165370	0.103929	0.169429	0.253349	0.145743	0.099814	0.877203	0.623835	0.116532	0.118372	0.582778	0.658882	0.100038	0.277842	0.312076	0.645404	0.164946	0.095739	0.471588	0.436762	0.092015	0.302652	0.225551	0.540419	0.120797	0.199753	0.553338	0.622871	0.109053	0.179607	0.490913	0.354208	0.075935	0.126482	0.239732	0.350729	0.080039	0.150936	0.408093	0.296701	0.083055	0.121484	0.250873	0.352739	0.069496	0.160883	0.496117	0.478198	0.160966	0.150548	0.459416	0.290498	0.100214	0.162031	0.429430	0.386624
16	0.116850	0.107082	0.295339	0.239103	0.096860	0.125973	0.479103	0.401757	0.114459	0.075395	0.192124	0.168330	0.115057	0.076731	0.273763	0.230360	0.133819	0.116439	0.198390	0.279967	0.148811	0.098882	0.876512	0.628212	0.116753	0.120284	0.551267	0.661708	0.103326	0.292711	0.316578	0.601927	0.155926	0.094513	0.520822	0.435095	0.097121	0.286736	0.224006	0.522048	0.151115	0.202186	0.539507	0.622627	0.113695	0.176973	0.567863	0.364746	0.075829	0.127995	0.187042	0.294023	0.087308	0.148738	0.446754	0.339380	0.078129	0.110778	0.235153	0.329617	0.070900	0.186008	0.452330	0.472935	0.192391	0.166168	0.415356	0.273666	0.103200	0.163559	0.443868	0.400863
17	0.119350	0.106931	0.259050	0.226491	0.104463	0.126704	0.460339	0.338073	0.079984	0.075366	0.205667	0.162619	0.114563	0.075150	0.236636	0.231655	0.050666	0.140956	0.197409	0.269112	0.152190	0.097559	0.871754	0.643212	0.115744	0.119719	0.481985	0.629104	0.101941	0.298921	0.320048	0.592515	0.144850	0.109745	0.520578	0.394692	0.105400	0.271000	0.208637	0.520844	0.190226	0.199533	0.494552	0.617662	0.112224	0.172067	0.607769	0.337403	0.068711	0.123978	0.173076	0.186727	0.093024	0.144215	0.449394	0.393485	0.074861	0.108108	0.227586	0.336666	0.082689	0.241281	0.430483	0.465166	0.246142	0.168192	0.305375	0.279448	0.105591	0.163505	0.439307	0.397361
18	0.117330	0.106723	0.219875	0.226517	0.106005	0.124801	0.511068	0.345364	0.070686	0.080503	0.202530	0.165033	0.114371	0.078789	0.231549	0.231073	0.048320	0.167591	0.178653	0.267772	0.155816	0.119266	0.799962	0.640280	0.098262	0.118439	0.448734	0.622989	0.100503	0.294954	0.320562	0.597235	0.130073	0.138603	0.551041	0.365706	0.107780	0.261941	0.189712	0.519194	0.223514	0.196225	0.467052	0.609392	0.111174	0.161464	0.610022	0.319737	0.050195	0.093656	0.102265	0.162418	0.095698	0.140513	0.439832	0.395976	0.060445	0.114257	0.229646	0.334810	0.086042	0.325817	0.429129	0.456404	0.283991	0.167710	0.289974	0.306012	0.107801	0.165166	0.438361	0.387617
19	0.091577	0.109095	0.204422	0.225081	0.106149	0.120217	0.544395	0.318880	0.070362	0.107645	0.218732	0.183577	0.114344	0.091992	0.219547	0.207486	0.047306	0.182423	0.180637	0.243874	0.162617	0.185917	0.825236	0.627096	0.057485	0.118301	0.447571	0.650249	0.101199	0.288503	0.302938	0.574383	0.127246	0.156607	0.590429	0.384903	0.112072	0.269731	0.183714	0.517843	0.265716	0.194880	0.469369	0.492303	0.093721	0.148702	0.610880	0.314272	0.087070	0.059215	0.101126	0.131958	0.099600	0.135250	0.416716	0.358380	0.051317	0.133125	0.231280	0.326816	0.091279	0.449052	0.422599	0.456828	0.362499	0.168719	0.333962	0.302927	0.108732	0.170456	0.425079	0.354949
20	0.085926	0.113802	0.147046	0.215406	0.106674	0.113282	0.548228	0.307081	0.065243	0.154513	0.402833	0.230652	0.108714	0.110913	0.208477	0.176874	0.046491	0.184048	0.174575	0.225970	0.161078	0.262668	0.874142	0.555786	0.064647	0.118562	0.411026	0.646958	0.100211	0.298724	0.302251	0.533915	0.102432	0.161541	0.635431	0.355633	0.116106	0.303200	0.182933	0.511612	0.276640	0.196080	0.468835	0.472352	0.076377	0.133042	0.613251	0.278004	0.093249	0.048413	0.098505	0.146514	0.096207	0.129677	0.410237	0.360796	0.062463	0.146400	0.234531	0.318165	0.087542	0.532008	0.422166	0.456787	0.381699	0.172946	0.365323	0.296335	0.108782	0.182105	0.413858	0.333276
21	0.085780	0.119050	0.159411	0.215182	0.101487	0.105823	0.546697	0.313496	0.060844	0.168259	0.431577	0.285562	0.104092	0.126320	0.198843	0.176694	0.038078	0.186471	0.150057	0.245420	0.124647	0.331170	0.724299	0.345936	0.071419	0.117202	0.349151	0.622019	0.082867	0.346076	0.225364	0.460991	0.078634	0.162939	0.636463	0.363394	0.112246	0.364365	0.196303	0.483002	0.282376	0.198468	0.471600	0.343393	0.072634	0.115195	0.611046	0.270107	0.109349	0.061225	0.086106	0.145964	0.093820	0.128724	0.412679	0.362680	0.072829	0.147701	0.185431	0.307543	0.086264	0.557567	0.414656	0.450272	0.402504	0.178778	0.362223	0.297598	0.106180	0.210352	0.412693	0.331023
22	0.091445	0.118785	0.225866	0.207417	0.095294	0.101058	0.527574	0.316726	0.059767	0.176064	0.534542	0.327957	0.093898	0.129167	0.197189	0.183742	0.042490	0.238441	0.169565	0.251273	0.122178	0.379566	0.572127	0.394517	0.088797	0.112212	0.303444	0.552432	0.078305	0.424017	0.157026	0.451092	0.053568	0.163067	0.636504	0.354274	0.100369	0.436946	0.204366	0.471844	0.275906	0.198209	0.418809	0.244674	0.069087	0.100369	0.618800	0.244862	0.113611	0.076191	0.090662	0.139324	0.093954	0.128040	0.396461	0.357644	0.073732	0.155317	0.128393	0.318503	0.085976	0.570375	0.412662	0.362663	0.405868	0.181042	0.448639	0.299636	0.115791	0.242010	0.390590	0.331140
23	0.092658	0.111169	0.230970	0.140983	0.092022	0.107985	0.449113	0.316438	0.070691	0.218518	0.604369	0.360239	0.092978	0.125350	0.211992	0.210759	0.080743	0.308883	0.144482	0.254247	0.133463	0.398630	0.553219	0.415292	0.088108	0.093701	0.300387	0.461397	0.078036	0.510197	0.157755	0.335269	0.059027	0.162138	0.600259	0.353044	0.089628	0.493333	0.184274	0.450717	0.306927	0.182659	0.296782	0.267543	0.066785	0.097172	0.583364	0.241650	0.203644	0.091776	0.138354	0.155263	0.093378	0.127937	0.358958	0.350369	0.074375	0.167832	0.145709	0.337376	0.086837	0.573456	0.389066	0.319447	0.410546	0.178903	0.563787	0.309575	0.129076	0.254489	0.380267	0.329889
24	0.089681	0.113072	0.230884	0.127011	0.086103	0.128030	0.428160	0.297268	0.067338	0.247913	0.604915	0.363075	0.093920	0.120638	0.233017	0.267830	0.124234	0.329053	0.137874	0.223034	0.195765	0.401008	0.553181	0.413594	0.086811	0.073076	0.335816	0.447256	0.070480	0.592512	0.153369	0.181895	0.061948	0.157285	0.526409	0.350209	0.087097	0.519587	0.167231	0.416131	0.354496	0.151292	0.265497	0.239253	0.063791	0.099292	0.562621	0.259522	0.214276	0.093571	0.165155	0.230436	0.075274	0.121041	0.355570	0.344149	0.081267	0.162842	0.298553	0.573639	0.086933	0.573268	0.371100	0.313782	0.407042	0.164766	0.578973	0.314984	0.133560	0.258343	0.381784	0.329012
