	141_P_T1_sh_R_D_A_01.c3d	141_P_T1_sh_R_D_A_01.c3d	141_P_T1_sh_R_D_A_01.c3d	141_P_T1_sh_R_D_A_01.c3d	141_P_T1_sh_R_D_A_01.c3d	141_P_T1_sh_R_D_A_01.c3d	141_P_T1_sh_R_D_A_01.c3d	141_P_T1_sh_R_D_A_01.c3d	141_P_T1_sh_R_D_A_02.c3d	141_P_T1_sh_R_D_A_02.c3d	141_P_T1_sh_R_D_A_02.c3d	141_P_T1_sh_R_D_A_02.c3d	141_P_T1_sh_R_D_A_02.c3d	141_P_T1_sh_R_D_A_02.c3d	141_P_T1_sh_R_D_A_02.c3d	141_P_T1_sh_R_D_A_02.c3d	141_P_T1_sh_R_D_A_03.c3d	141_P_T1_sh_R_D_A_03.c3d	141_P_T1_sh_R_D_A_03.c3d	141_P_T1_sh_R_D_A_03.c3d	141_P_T1_sh_R_D_A_03.c3d	141_P_T1_sh_R_D_A_03.c3d	141_P_T1_sh_R_D_A_03.c3d	141_P_T1_sh_R_D_A_03.c3d	141_P_T1_sh_R_D_A_04.c3d	141_P_T1_sh_R_D_A_04.c3d	141_P_T1_sh_R_D_A_04.c3d	141_P_T1_sh_R_D_A_04.c3d	141_P_T1_sh_R_D_A_04.c3d	141_P_T1_sh_R_D_A_04.c3d	141_P_T1_sh_R_D_A_04.c3d	141_P_T1_sh_R_D_A_04.c3d	141_P_T1_sh_R_D_A_05.c3d	141_P_T1_sh_R_D_A_05.c3d	141_P_T1_sh_R_D_A_05.c3d	141_P_T1_sh_R_D_A_05.c3d	141_P_T1_sh_R_D_A_05.c3d	141_P_T1_sh_R_D_A_05.c3d	141_P_T1_sh_R_D_A_05.c3d	141_P_T1_sh_R_D_A_05.c3d	141_P_T1_sh_R_D_A_06.c3d	141_P_T1_sh_R_D_A_06.c3d	141_P_T1_sh_R_D_A_06.c3d	141_P_T1_sh_R_D_A_06.c3d	141_P_T1_sh_R_D_A_06.c3d	141_P_T1_sh_R_D_A_06.c3d	141_P_T1_sh_R_D_A_06.c3d	141_P_T1_sh_R_D_A_06.c3d	141_P_T1_sh_R_D_A_07.c3d	141_P_T1_sh_R_D_A_07.c3d	141_P_T1_sh_R_D_A_07.c3d	141_P_T1_sh_R_D_A_07.c3d	141_P_T1_sh_R_D_A_07.c3d	141_P_T1_sh_R_D_A_07.c3d	141_P_T1_sh_R_D_A_07.c3d	141_P_T1_sh_R_D_A_07.c3d	141_P_T1_sh_R_D_A_08.c3d	141_P_T1_sh_R_D_A_08.c3d	141_P_T1_sh_R_D_A_08.c3d	141_P_T1_sh_R_D_A_08.c3d	141_P_T1_sh_R_D_A_08.c3d	141_P_T1_sh_R_D_A_08.c3d	141_P_T1_sh_R_D_A_08.c3d	141_P_T1_sh_R_D_A_08.c3d	141_P_T1_sh_R_D_A_09.c3d	141_P_T1_sh_R_D_A_09.c3d	141_P_T1_sh_R_D_A_09.c3d	141_P_T1_sh_R_D_A_09.c3d	141_P_T1_sh_R_D_A_09.c3d	141_P_T1_sh_R_D_A_09.c3d	141_P_T1_sh_R_D_A_09.c3d	141_P_T1_sh_R_D_A_09.c3d	141_P_T1_sh_R_D_A_10.c3d	141_P_T1_sh_R_D_A_10.c3d	141_P_T1_sh_R_D_A_10.c3d	141_P_T1_sh_R_D_A_10.c3d	141_P_T1_sh_R_D_A_10.c3d	141_P_T1_sh_R_D_A_10.c3d	141_P_T1_sh_R_D_A_10.c3d	141_P_T1_sh_R_D_A_10.c3d
	Biceps femoris_lat	Semitendinosus_lat	Vastus lateralis_lat	Vastus medialis_lat	Biceps femoris_med	Semitendinosus_med	Vastus lateralis_med	Vastus medialis_med	Biceps femoris_lat	Semitendinosus_lat	Vastus lateralis_lat	Vastus medialis_lat	Biceps femoris_med	Semitendinosus_med	Vastus lateralis_med	Vastus medialis_med	Biceps femoris_lat	Semitendinosus_lat	Vastus lateralis_lat	Vastus medialis_lat	Biceps femoris_med	Semitendinosus_med	Vastus lateralis_med	Vastus medialis_med	Biceps femoris_lat	Semitendinosus_lat	Vastus lateralis_lat	Vastus medialis_lat	Biceps femoris_med	Semitendinosus_med	Vastus lateralis_med	Vastus medialis_med	Biceps femoris_lat	Semitendinosus_lat	Vastus lateralis_lat	Vastus medialis_lat	Biceps femoris_med	Semitendinosus_med	Vastus lateralis_med	Vastus medialis_med	Biceps femoris_lat	Semitendinosus_lat	Vastus lateralis_lat	Vastus medialis_lat	Biceps femoris_med	Semitendinosus_med	Vastus lateralis_med	Vastus medialis_med	Biceps femoris_lat	Semitendinosus_lat	Vastus lateralis_lat	Vastus medialis_lat	Biceps femoris_med	Semitendinosus_med	Vastus lateralis_med	Vastus medialis_med	Biceps femoris_lat	Semitendinosus_lat	Vastus lateralis_lat	Vastus medialis_lat	Biceps femoris_med	Semitendinosus_med	Vastus lateralis_med	Vastus medialis_med	Biceps femoris_lat	Semitendinosus_lat	Vastus lateralis_lat	Vastus medialis_lat	Biceps femoris_med	Semitendinosus_med	Vastus lateralis_med	Vastus medialis_med	Biceps femoris_lat	Semitendinosus_lat	Vastus lateralis_lat	Vastus medialis_lat	Biceps femoris_med	Semitendinosus_med	Vastus lateralis_med	Vastus medialis_med
	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D
	EMG_lat	EMG_lat	EMG_lat	EMG_lat	EMG_med	EMG_med	EMG_med	EMG_med	EMG_lat	EMG_lat	EMG_lat	EMG_lat	EMG_med	EMG_med	EMG_med	EMG_med	EMG_lat	EMG_lat	EMG_lat	EMG_lat	EMG_med	EMG_med	EMG_med	EMG_med	EMG_lat	EMG_lat	EMG_lat	EMG_lat	EMG_med	EMG_med	EMG_med	EMG_med	EMG_lat	EMG_lat	EMG_lat	EMG_lat	EMG_med	EMG_med	EMG_med	EMG_med	EMG_lat	EMG_lat	EMG_lat	EMG_lat	EMG_med	EMG_med	EMG_med	EMG_med	EMG_lat	EMG_lat	EMG_lat	EMG_lat	EMG_med	EMG_med	EMG_med	EMG_med	EMG_lat	EMG_lat	EMG_lat	EMG_lat	EMG_med	EMG_med	EMG_med	EMG_med	EMG_lat	EMG_lat	EMG_lat	EMG_lat	EMG_med	EMG_med	EMG_med	EMG_med	EMG_lat	EMG_lat	EMG_lat	EMG_lat	EMG_med	EMG_med	EMG_med	EMG_med
ITEM	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y
1	0.276904	0.399276	0.018759	0.080788	0.683032	0.291624	0.063286	0.193787	0.470810	0.372740	0.028378	0.093060	0.484511	0.402962	0.049396	0.143839	0.243281	0.390099	0.166052	0.184209	0.194635	0.414643	0.189511	0.317011	0.411056	0.278240	0.107130	0.151942	0.263172	0.102238	0.119724	0.250231	0.267521	0.287574	0.131829	0.095742	0.408583	0.485828	0.039770	0.076973	0.397782	0.498927	0.144013	0.147959	0.511130	0.410966	0.088969	0.292651	0.394892	0.348741	0.111683	0.104942	0.242141	0.308003	0.113583	0.217589	0.364200	0.362621	0.046106	0.142693	0.269202	0.247775	0.052716	0.212044	0.175244	0.209015	0.056769	0.121498	0.306917	0.247360	0.217910	0.323627	0.281118	0.069533	0.078658	0.164698	0.154751	0.292209	0.150631	0.294633
2	0.282151	0.417809	0.020668	0.081775	0.664026	0.321059	0.062308	0.198940	0.455982	0.364669	0.031724	0.081134	0.470542	0.423471	0.049669	0.144446	0.214439	0.363699	0.161494	0.155172	0.216850	0.430857	0.188895	0.316416	0.369560	0.268115	0.097183	0.181022	0.250785	0.106003	0.107821	0.247225	0.258186	0.282813	0.129964	0.119264	0.376499	0.445179	0.044887	0.080480	0.399237	0.500567	0.146815	0.151277	0.489307	0.363427	0.088581	0.294315	0.425108	0.376710	0.112856	0.104197	0.313350	0.404696	0.113860	0.219744	0.355978	0.314523	0.046088	0.140029	0.265488	0.244013	0.053236	0.211111	0.175985	0.209394	0.054972	0.118593	0.312558	0.247939	0.217105	0.322659	0.292554	0.067169	0.120450	0.214666	0.178920	0.326494	0.142178	0.296696
3	0.276402	0.429486	0.017609	0.088895	0.621549	0.327233	0.071788	0.191991	0.437239	0.343742	0.039608	0.078386	0.450760	0.407779	0.049585	0.138926	0.163020	0.300242	0.166283	0.151181	0.214493	0.437639	0.182773	0.313821	0.356923	0.279458	0.100208	0.187946	0.221286	0.112712	0.122644	0.249475	0.257348	0.281360	0.130931	0.124945	0.356137	0.457201	0.047507	0.089431	0.382339	0.480811	0.106160	0.149719	0.471252	0.316470	0.083470	0.274549	0.384431	0.381966	0.109715	0.114844	0.327910	0.426283	0.116728	0.194231	0.306069	0.286587	0.076245	0.139947	0.274087	0.245412	0.052641	0.217270	0.192691	0.208617	0.071624	0.116325	0.314105	0.251656	0.202631	0.306744	0.297117	0.068764	0.156740	0.280495	0.230191	0.384378	0.141207	0.297177
4	0.243121	0.397614	0.020384	0.108512	0.621669	0.339964	0.083542	0.185756	0.438272	0.311191	0.043256	0.071751	0.445483	0.399514	0.063145	0.142560	0.216336	0.290409	0.162447	0.152613	0.209888	0.451892	0.153379	0.300441	0.353197	0.277591	0.105881	0.185896	0.207709	0.127197	0.143697	0.255010	0.250772	0.269290	0.131217	0.150403	0.356844	0.512227	0.067572	0.094308	0.354268	0.446251	0.093012	0.148216	0.452383	0.303961	0.079879	0.245421	0.278208	0.383226	0.107784	0.146079	0.370035	0.472950	0.119165	0.149122	0.199083	0.302348	0.081215	0.151415	0.262444	0.237694	0.054407	0.202650	0.203401	0.207906	0.124626	0.136839	0.307537	0.248675	0.190926	0.281790	0.300969	0.069271	0.161536	0.304466	0.250595	0.423697	0.129343	0.289422
5	0.230338	0.380126	0.082304	0.166564	0.618065	0.370740	0.139999	0.200282	0.398929	0.249300	0.045708	0.059265	0.445234	0.401538	0.104050	0.138611	0.223990	0.282674	0.140455	0.105460	0.211082	0.460984	0.149213	0.293589	0.298645	0.243877	0.118840	0.181844	0.213625	0.146592	0.190357	0.258655	0.232986	0.252654	0.111135	0.155737	0.329548	0.504930	0.127359	0.102166	0.371098	0.444584	0.094020	0.144639	0.418292	0.296451	0.078298	0.252805	0.272902	0.382468	0.098402	0.164220	0.465778	0.564003	0.115597	0.139298	0.180493	0.331474	0.085147	0.149943	0.257763	0.249510	0.056174	0.202489	0.247205	0.268125	0.129275	0.145695	0.290696	0.247902	0.191704	0.382652	0.336047	0.084639	0.170877	0.302580	0.250719	0.441066	0.127141	0.291601
6	0.261893	0.406445	0.180467	0.321255	0.591502	0.411351	0.230350	0.228701	0.380097	0.193174	0.055053	0.047731	0.399037	0.382014	0.123947	0.162203	0.238823	0.266456	0.137823	0.096418	0.213303	0.473658	0.179139	0.296224	0.288546	0.211880	0.116120	0.182061	0.302086	0.154867	0.197743	0.324830	0.260436	0.251829	0.084223	0.154954	0.284622	0.469387	0.238168	0.163887	0.379936	0.444102	0.100250	0.136706	0.409747	0.267503	0.068051	0.277916	0.292904	0.378714	0.091122	0.164968	0.508637	0.593242	0.105017	0.138867	0.192756	0.341115	0.094193	0.166105	0.255974	0.258292	0.059739	0.207143	0.255764	0.282735	0.130992	0.148192	0.238538	0.240526	0.214639	0.458938	0.367211	0.087052	0.187025	0.307447	0.252721	0.442205	0.136110	0.319399
