	145_P_T1_sh_L_D_A_01.c3d	145_P_T1_sh_L_D_A_01.c3d	145_P_T1_sh_L_D_A_01.c3d	145_P_T1_sh_L_D_A_01.c3d	145_P_T1_sh_L_D_A_01.c3d	145_P_T1_sh_L_D_A_01.c3d	145_P_T1_sh_L_D_A_01.c3d	145_P_T1_sh_L_D_A_01.c3d	145_P_T1_sh_L_D_A_03.c3d	145_P_T1_sh_L_D_A_03.c3d	145_P_T1_sh_L_D_A_03.c3d	145_P_T1_sh_L_D_A_03.c3d	145_P_T1_sh_L_D_A_03.c3d	145_P_T1_sh_L_D_A_03.c3d	145_P_T1_sh_L_D_A_03.c3d	145_P_T1_sh_L_D_A_03.c3d	145_P_T1_sh_L_D_A_05.c3d	145_P_T1_sh_L_D_A_05.c3d	145_P_T1_sh_L_D_A_05.c3d	145_P_T1_sh_L_D_A_05.c3d	145_P_T1_sh_L_D_A_05.c3d	145_P_T1_sh_L_D_A_05.c3d	145_P_T1_sh_L_D_A_05.c3d	145_P_T1_sh_L_D_A_05.c3d	145_P_T1_sh_L_D_A_06.c3d	145_P_T1_sh_L_D_A_06.c3d	145_P_T1_sh_L_D_A_06.c3d	145_P_T1_sh_L_D_A_06.c3d	145_P_T1_sh_L_D_A_06.c3d	145_P_T1_sh_L_D_A_06.c3d	145_P_T1_sh_L_D_A_06.c3d	145_P_T1_sh_L_D_A_06.c3d	145_P_T1_sh_L_D_A_09.c3d	145_P_T1_sh_L_D_A_09.c3d	145_P_T1_sh_L_D_A_09.c3d	145_P_T1_sh_L_D_A_09.c3d	145_P_T1_sh_L_D_A_09.c3d	145_P_T1_sh_L_D_A_09.c3d	145_P_T1_sh_L_D_A_09.c3d	145_P_T1_sh_L_D_A_09.c3d	145_P_T1_sh_L_D_A_10.c3d	145_P_T1_sh_L_D_A_10.c3d	145_P_T1_sh_L_D_A_10.c3d	145_P_T1_sh_L_D_A_10.c3d	145_P_T1_sh_L_D_A_10.c3d	145_P_T1_sh_L_D_A_10.c3d	145_P_T1_sh_L_D_A_10.c3d	145_P_T1_sh_L_D_A_10.c3d
40	0.170083	0.136746	0.242447	0.529917	0.749533	0.239551	0.106041	0.070886	0.380947	0.167004	0.256604	0.249084	0.129829	0.060946	0.131204	0.097560	0.550469	0.616847	0.171673	0.236019	0.202456	0.394297	0.119396	0.166441	0.096545	0.089942	0.238370	0.247718	0.155588	0.164335	0.142155	0.164946	0.240539	0.100364	0.345815	0.200603	0.085908	0.124352	0.089751	0.200178	0.160505	0.203970	0.219916	0.579527	0.180366	0.110472	0.168681	0.267009
41	0.171844	0.145427	0.244117	0.532744	0.688424	0.223375	0.105793	0.069287	0.256582	0.154957	0.264238	0.234211	0.127205	0.063656	0.126649	0.095808	0.597217	0.705087	0.158491	0.230563	0.145354	0.174731	0.113310	0.152593	0.099920	0.098869	0.282318	0.244761	0.150889	0.146895	0.141243	0.166202	0.211040	0.116469	0.319710	0.209273	0.080408	0.069863	0.090784	0.189204	0.163269	0.207201	0.235128	0.582173	0.182030	0.113002	0.172025	0.271620
42	0.168373	0.123261	0.261277	0.542866	0.624398	0.193602	0.105300	0.069761	0.175901	0.131947	0.247540	0.232279	0.121922	0.054548	0.146590	0.099553	0.597194	0.714281	0.147993	0.231101	0.110186	0.069537	0.114489	0.133917	0.116758	0.101406	0.556049	0.272396	0.117891	0.100434	0.145764	0.172320	0.192288	0.136559	0.310454	0.208130	0.080290	0.062812	0.091748	0.189279	0.164625	0.207338	0.234588	0.601017	0.182105	0.122663	0.173379	0.273413
43	0.163215	0.130783	0.267501	0.545738	0.588602	0.183106	0.104413	0.063959	0.150245	0.119279	0.224193	0.217845	0.121901	0.054329	0.158035	0.103003	0.568602	0.656731	0.116945	0.196037	0.109678	0.068405	0.103574	0.098718	0.125617	0.115975	0.845595	0.329938	0.080866	0.094650	0.153199	0.179752	0.193255	0.134798	0.278819	0.229943	0.070726	0.047430	0.087943	0.190990	0.166866	0.222306	0.234790	0.614819	0.180438	0.130418	0.173422	0.271986
44	0.145836	0.133977	0.256708	0.559676	0.589534	0.200811	0.103850	0.063333	0.145168	0.132482	0.231875	0.187653	0.123269	0.053116	0.144914	0.104308	0.473421	0.571010	0.128932	0.181800	0.104748	0.068384	0.099741	0.080603	0.155691	0.142822	0.871017	0.338246	0.065818	0.080009	0.155433	0.186574	0.179065	0.143080	0.288436	0.277466	0.068842	0.045166	0.085016	0.192931	0.173957	0.254096	0.227123	0.509247	0.175595	0.156144	0.174907	0.274571
45	0.149420	0.124346	0.256834	0.395729	0.539559	0.179680	0.100161	0.069133	0.131408	0.132899	0.265388	0.183518	0.113410	0.052394	0.143688	0.095880	0.403460	0.545686	0.116061	0.169400	0.073443	0.060010	0.101602	0.100277	0.172082	0.190144	0.976815	0.342486	0.064353	0.059554	0.153657	0.180491	0.176455	0.153399	0.315208	0.285026	0.064820	0.041166	0.082610	0.193815	0.166827	0.273061	0.225176	0.495487	0.164790	0.176036	0.175740	0.278634
46	0.153366	0.123957	0.285453	0.358458	0.460340	0.160946	0.116135	0.066035	0.117664	0.149073	0.266360	0.188361	0.132133	0.065176	0.146613	0.093996	0.395617	0.528097	0.192499	0.161135	0.045368	0.050009	0.099838	0.107180	0.220901	0.266251	1.077141	0.339815	0.064368	0.066254	0.161789	0.166981	0.198890	0.157173	0.316187	0.307690	0.065067	0.042345	0.132305	0.194219	0.155696	0.278117	0.240237	0.481020	0.178076	0.186378	0.164113	0.281716
47	0.155275	0.118641	0.291361	0.282376	0.368546	0.143805	0.113908	0.070155	0.086106	0.162349	0.261816	0.197443	0.140564	0.087897	0.148823	0.110267	0.397823	0.519996	0.234787	0.159094	0.047966	0.049416	0.092294	0.105179	0.312071	0.385864	1.141231	0.332039	0.064277	0.068501	0.188821	0.168027	0.236016	0.171530	0.307339	0.309726	0.067455	0.055797	0.161225	0.194410	0.127823	0.275294	0.247565	0.418812	0.208331	0.192986	0.179794	0.282303
48	0.155383	0.117607	0.267364	0.263443	0.283076	0.139542	0.104264	0.070481	0.065662	0.166875	0.257839	0.205163	0.139461	0.095619	0.149081	0.143695	0.328338	0.408573	0.244893	0.270290	0.055908	0.067060	0.081686	0.097772	0.320308	0.430026	1.152704	0.323282	0.066066	0.072162	0.182157	0.172581	0.265114	0.178398	0.268085	0.306334	0.083402	0.139476	0.161675	0.192300	0.241238	0.343280	0.245735	0.353973	0.256778	0.203621	0.171376	0.276433
49	0.152406	0.102968	0.261854	0.256397	0.167151	0.128138	0.114280	0.063947	0.055598	0.169604	0.253945	0.220202	0.146783	0.094091	0.156907	0.158585	0.193201	0.227993	0.259834	0.412580	0.054752	0.068175	0.075208	0.101733	0.338858	0.439990	1.141420	0.327464	0.068895	0.072700	0.165936	0.201771	0.280994	0.185120	0.224136	0.298421	0.117746	0.208193	0.182608	0.202810	0.298592	0.396662	0.208416	0.330324	0.315924	0.210799	0.165815	0.223956
50	0.154283	0.082913	0.284132	0.251665	0.156455	0.127344	0.155574	0.059710	0.051852	0.205736	0.226786	0.206410	0.198082	0.094123	0.157811	0.158311	0.186311	0.193022	0.384272	0.422729	0.056778	0.071963	0.057354	0.125138	0.423789	0.534540	1.131400	0.331035	0.068012	0.072063	0.151738	0.244742	0.286750	0.186953	0.288530	0.287282	0.148245	0.238542	0.190202	0.210259	0.300343	0.405153	0.173005	0.328078	0.364084	0.202964	0.165607	0.177374
51	0.147634	0.085468	0.266513	0.240285	0.152570	0.126963	0.157508	0.059699	0.053919	0.254170	0.195124	0.204372	0.209319	0.095173	0.174855	0.161721	0.186206	0.191473	0.427309	0.460314	0.056174	0.080358	0.080355	0.167985	0.550281	0.622802	1.071028	0.342104	0.082198	0.085718	0.149711	0.264880	0.285662	0.197646	0.310288	0.282832	0.158372	0.243151	0.190128	0.234125	0.327288	0.407362	0.187704	0.330154	0.398644	0.201257	0.171134	0.202518
52	0.172223	0.068079	0.262656	0.238587	0.152991	0.125246	0.158385	0.060157	0.093014	0.289196	0.191616	0.201329	0.209642	0.100185	0.175585	0.161777	0.188581	0.190237	0.434975	0.480204	0.056170	0.082948	0.100391	0.177843	0.587224	0.648329	0.834923	0.285085	0.096353	0.103823	0.178307	0.268667	0.273220	0.217108	0.310898	0.276267	0.156647	0.246828	0.212428	0.286600	0.349322	0.403982	0.263436	0.296662	0.412076	0.205186	0.176867	0.206620
53	0.235279	0.091078	0.334262	0.236329	0.158669	0.109262	0.163952	0.060170	0.243251	0.431449	0.186383	0.212222	0.209873	0.097032	0.171984	0.186503	0.208731	0.178030	0.468184	0.472263	0.056365	0.081881	0.127665	0.178412	0.585134	0.641496	0.789353	0.230873	0.101757	0.114721	0.197015	0.265921	0.269819	0.213087	0.328267	0.260883	0.155373	0.246513	0.220120	0.291866	0.353101	0.403824	0.277032	0.331984	0.413075	0.223459	0.174807	0.228361
54	0.241413	0.120408	0.343113	0.274490	0.156808	0.109380	0.174537	0.062421	0.293035	0.441790	0.184967	0.228419	0.209302	0.131334	0.145323	0.204119	0.226445	0.162758	0.443018	0.470023	0.067396	0.085854	0.164041	0.181410	0.584148	0.636419	0.681956	0.226495	0.103462	0.133102	0.197219	0.262802	0.270882	0.200591	0.350607	0.262564	0.155197	0.246516	0.220950	0.298707	0.372096	0.390062	0.334043	0.334159	0.426046	0.261560	0.167987	0.251854
55	0.250047	0.117754	0.320499	0.275608	0.142716	0.100983	0.177997	0.069752	0.295677	0.460628	0.225878	0.220233	0.207840	0.151379	0.131126	0.205737	0.215888	0.142378	0.422545	0.509488	0.082170	0.091356	0.163982	0.189136	0.601944	0.602800	0.507550	0.230413	0.105665	0.142178	0.191473	0.258983	0.270578	0.204173	0.358779	0.255839	0.156891	0.246803	0.221514	0.307483	0.383525	0.401019	0.322552	0.349502	0.479747	0.349542	0.168375	0.253218
56	0.268263	0.122906	0.314779	0.265935	0.118168	0.049418	0.178276	0.091420	0.297796	0.464853	0.242712	0.208586	0.206583	0.212114	0.131154	0.204522	0.158901	0.097284	0.416886	0.469772	0.086953	0.092196	0.172210	0.202488	0.586637	0.555187	0.341156	0.273256	0.108961	0.143361	0.187355	0.253775	0.280014	0.193785	0.378197	0.228942	0.159913	0.249719	0.230127	0.308933	0.383594	0.373715	0.331936	0.447856	0.565046	0.442837	0.167389	0.247941
57	0.295192	0.154508	0.318042	0.261077	0.098092	0.043698	0.182828	0.085655	0.298419	0.462315	0.247436	0.196144	0.201878	0.219907	0.134446	0.201040	0.148704	0.096534	0.413094	0.378500	0.087283	0.128537	0.184290	0.203598	0.577270	0.498174	0.312854	0.290363	0.116052	0.161688	0.188820	0.249906	0.276337	0.183123	0.365236	0.230983	0.159879	0.258088	0.242177	0.307932	0.354171	0.341464	0.398115	0.490203	0.659935	0.487601	0.190615	0.244757
58	0.306586	0.180208	0.285677	0.256000	0.087136	0.044953	0.167946	0.085318	0.301882	0.461234	0.258166	0.192734	0.182491	0.286827	0.127837	0.200010	0.164047	0.096037	0.306687	0.372835	0.098372	0.278204	0.192136	0.192983	0.579275	0.496511	0.317475	0.289203	0.142397	0.191112	0.202316	0.279253	0.257447	0.199503	0.364716	0.205273	0.161893	0.287328	0.251965	0.307547	0.284400	0.254783	0.451247	0.525006	0.713688	0.492846	0.237227	0.245695
59	0.306359	0.194473	0.272595	0.281858	0.081297	0.045527	0.173613	0.081786	0.305986	0.461827	0.273443	0.169528	0.171258	0.339666	0.128679	0.194145	0.166884	0.096074	0.255288	0.328166	0.135436	0.419038	0.199586	0.185927	0.546173	0.428436	0.323707	0.300493	0.155632	0.212586	0.182755	0.295705	0.222075	0.194322	0.365109	0.220101	0.178297	0.377448	0.221966	0.307591	0.259331	0.196574	0.462792	0.536421	0.738577	0.492087	0.284734	0.323167
60	0.315996	0.233070	0.276884	0.283124	0.082312	0.120553	0.207047	0.083864	0.306687	0.462192	0.281183	0.169882	0.171068	0.350594	0.129618	0.181433	0.162937	0.112316	0.233029	0.302301	0.162171	0.448106	0.206807	0.183606	0.408706	0.264133	0.322944	0.314343	0.155274	0.215367	0.178869	0.293788	0.200254	0.222098	0.368517	0.234318	0.210637	0.446544	0.210671	0.307311	0.247554	0.194371	0.517031	0.658850	0.739967	0.524972	0.326703	0.402419
61	0.279476	0.247317	0.271374	0.301395	0.095179	0.188464	0.221648	0.110994	0.338123	0.434101	0.298459	0.172275	0.158844	0.353820	0.122381	0.174265	0.134991	0.124739	0.144037	0.300600	0.162980	0.461097	0.212658	0.183381	0.317487	0.139905	0.319985	0.282795	0.155486	0.224219	0.190906	0.271197	0.231053	0.292597	0.388960	0.236420	0.224102	0.431116	0.205380	0.304988	0.196355	0.192004	0.492776	0.725042	0.739018	0.564321	0.344726	0.409958
62	0.242091	0.241417	0.204437	0.362764	0.097977	0.190289	0.220083	0.183669	0.461821	0.457665	0.313805	0.176076	0.096038	0.357147	0.121799	0.172306	0.102632	0.129395	0.147074	0.353191	0.178072	0.555957	0.216672	0.183033	0.320701	0.158233	0.342958	0.281554	0.155038	0.225954	0.196285	0.238218	0.241191	0.309111	0.349523	0.238678	0.218382	0.407695	0.202795	0.287731	0.172844	0.179880	0.494336	0.781969	0.735497	0.575101	0.346873	0.408618
63	0.237371	0.230728	0.216355	0.339580	0.097726	0.222708	0.231996	0.252190	0.485677	0.352619	0.393683	0.256953	0.167440	0.390641	0.092637	0.172041	0.095465	0.154616	0.290725	0.355315	0.210745	0.635336	0.222736	0.181583	0.311285	0.164040	0.375922	0.294393	0.150910	0.235338	0.200020	0.226020	0.240611	0.315618	0.323190	0.233560	0.201859	0.395139	0.234746	0.277174	0.154965	0.147511	0.465553	0.821269	0.726881	0.577744	0.339593	0.411929
64	0.231754	0.234895	0.214508	0.376916	0.095849	0.248720	0.235620	0.268952	0.452274	0.308805	0.412741	0.300781	0.207144	0.401726	0.122209	0.183462	0.110839	0.175624	0.351110	0.383899	0.219232	0.658048	0.224258	0.165311	0.255262	0.159483	0.414784	0.318337	0.140479	0.236985	0.183747	0.221837	0.269649	0.399711	0.322695	0.233844	0.196742	0.393690	0.254237	0.317288	0.112814	0.113663	0.479920	0.829635	0.708034	0.577798	0.346024	0.430659
65	0.233676	0.253219	0.212680	0.426675	0.090228	0.252134	0.232165	0.315637	0.452270	0.274636	0.383793	0.295087	0.210125	0.400908	0.124082	0.197504	0.151264	0.198409	0.348462	0.416993	0.220822	0.663597	0.219847	0.165298	0.175687	0.150629	0.413010	0.300866	0.145946	0.232396	0.165114	0.230283	0.318919	0.495261	0.316702	0.242176	0.200573	0.392255	0.259947	0.338277	0.114808	0.097923	0.485489	0.804022	0.679492	0.584987	0.369978	0.456198
66	0.204438	0.246096	0.209079	0.430090	0.092061	0.259319	0.287067	0.337126	0.454888	0.262453	0.352604	0.300362	0.216150	0.419575	0.122135	0.197234	0.156058	0.205654	0.348783	0.702129	0.220847	0.663594	0.223649	0.174937	0.157667	0.149993	0.364727	0.273266	0.148865	0.223437	0.162222	0.230382	0.378890	0.504545	0.286005	0.258195	0.209219	0.395071	0.280837	0.339346	0.185818	0.123668	0.457073	0.800383	0.650579	0.605462	0.404619	0.463058
67	0.196096	0.239049	0.215753	0.422107	0.095608	0.259968	0.363431	0.345747	0.461267	0.255955	0.351530	0.300060	0.258380	0.478368	0.124769	0.217047	0.160001	0.205609	0.390997	0.715371	0.220306	0.663451	0.195773	0.211281	0.117966	0.136368	0.386655	0.276723	0.150018	0.221837	0.164170	0.233571	0.395130	0.512813	0.276268	0.306911	0.228098	0.403513	0.281764	0.343144	0.227988	0.162709	0.377395	0.778267	0.630239	0.606633	0.425133	0.454605
68	0.187535	0.222788	0.225854	0.418767	0.112704	0.268170	0.382424	0.342235	0.474701	0.255907	0.388088	0.390205	0.314113	0.506169	0.130025	0.254673	0.190355	0.208996	0.447247	0.714313	0.215520	0.663802	0.244258	0.239855	0.101106	0.131075	0.381073	0.269176	0.152103	0.221767	0.163847	0.234456	0.396652	0.514888	0.256385	0.293771	0.243635	0.412792	0.297755	0.350640	0.256333	0.186904	0.352763	0.780096	0.625090	0.604274	0.450696	0.452616
69	0.194541	0.184024	0.344872	0.424822	0.128013	0.268238	0.378717	0.342317	0.477693	0.251480	0.444173	0.456615	0.315722	0.506257	0.130290	0.270642	0.246031	0.215999	0.472979	0.729305	0.219495	0.671818	0.253064	0.229001	0.102442	0.123368	0.390736	0.249885	0.148879	0.208760	0.160667	0.227774	0.402166	0.532043	0.247240	0.285808	0.245143	0.413768	0.323944	0.356361	0.268970	0.192701	0.318006	0.715479	0.627178	0.595974	0.490620	0.439676
70	0.263122	0.178341	0.363623	0.379102	0.136175	0.268128	0.378229	0.347167	0.478501	0.239774	0.443754	0.472006	0.328277	0.465990	0.131288	0.276701	0.283767	0.223380	0.484675	0.706956	0.242178	0.689420	0.245438	0.245817	0.131659	0.115155	0.447059	0.215672	0.124700	0.184797	0.144028	0.189120	0.465375	0.547302	0.241169	0.284331	0.246037	0.411146	0.344423	0.362040	0.271276	0.194883	0.282812	0.645385	0.614550	0.573591	0.515231	0.427163
71	0.297253	0.195970	0.378012	0.344364	0.138809	0.268431	0.370677	0.364241	0.471074	0.233694	0.444852	0.485577	0.363266	0.468648	0.143404	0.271599	0.288300	0.207375	0.415921	0.699192	0.264218	0.674020	0.238620	0.278385	0.144187	0.114849	0.455655	0.214108	0.106068	0.165212	0.129644	0.159424	0.552748	0.577300	0.278821	0.271746	0.246780	0.376597	0.383946	0.432050	0.278413	0.204199	0.292919	0.469290	0.567919	0.512534	0.516989	0.426016
72	0.305030	0.209703	0.385334	0.354092	0.143070	0.240774	0.352221	0.368510	0.367131	0.159882	0.439250	0.584027	0.370505	0.475083	0.165073	0.265921	0.300671	0.189143	0.377953	0.688691	0.265920	0.599725	0.234300	0.281812	0.157465	0.153984	0.428373	0.226429	0.105089	0.159496	0.130928	0.150243	0.630246	0.602493	0.319863	0.263035	0.232967	0.270398	0.401563	0.441287	0.277601	0.210782	0.273391	0.452154	0.473201	0.438308	0.515479	0.425764
73	0.294772	0.200289	0.379959	0.334818	0.168880	0.230691	0.337830	0.359752	0.250260	0.133244	0.385035	0.601596	0.373904	0.479550	0.170442	0.265568	0.296001	0.163127	0.382202	0.654537	0.251051	0.549514	0.230260	0.308527	0.157656	0.156160	0.400132	0.207470	0.104489	0.145174	0.115333	0.152579	0.637301	0.580108	0.293516	0.286414	0.203232	0.171250	0.402290	0.461145	0.276424	0.228630	0.254282	0.398152	0.342689	0.403239	0.503035	0.425027
74	0.279806	0.162351	0.399198	0.293601	0.173759	0.236145	0.325353	0.320316	0.214071	0.145546	0.362600	0.560649	0.369059	0.474820	0.173637	0.265137	0.285820	0.154114	0.377118	0.354361	0.284176	0.569898	0.223780	0.343098	0.160637	0.178225	0.375921	0.201059	0.105574	0.147920	0.103919	0.144294	0.641674	0.569966	0.294285	0.330230	0.179655	0.155667	0.406118	0.481213	0.288986	0.243778	0.205960	0.560754	0.240703	0.399544	0.481409	0.417906
75	0.277295	0.147345	0.424210	0.290427	0.175757	0.243091	0.317127	0.285178	0.216426	0.151481	0.390334	0.579298	0.335831	0.446492	0.169250	0.265605	0.281347	0.150269	0.328883	0.344924	0.302209	0.527806	0.219797	0.360899	0.174492	0.180451	0.374698	0.198510	0.105333	0.137223	0.095941	0.122232	0.645600	0.565931	0.297619	0.349265	0.168791	0.153002	0.394907	0.490920	0.307352	0.258452	0.417703	0.682419	0.187431	0.390955	0.453540	0.336949
76	0.276317	0.146416	0.447597	0.298009	0.192722	0.292031	0.316453	0.259552	0.210344	0.151357	0.417292	0.588546	0.319420	0.440273	0.147488	0.251779	0.260866	0.132253	0.247555	0.346408	0.287087	0.402757	0.215690	0.362635	0.210201	0.187590	0.346258	0.186934	0.099086	0.164068	0.075717	0.118724	0.636328	0.511379	0.320933	0.376415	0.167708	0.150745	0.378469	0.473564	0.300355	0.249296	0.709527	0.705695	0.187270	0.322187	0.423731	0.267435
77	0.274696	0.145560	0.468596	0.300407	0.193908	0.292843	0.314793	0.203836	0.199596	0.147630	0.421859	0.593006	0.318360	0.439785	0.147156	0.221699	0.208277	0.095325	0.195843	0.345378	0.275837	0.332179	0.210024	0.359147	0.258735	0.204217	0.343657	0.186756	0.085538	0.165788	0.067627	0.099895	0.615531	0.432061	0.417758	0.374530	0.166236	0.150507	0.361287	0.406550	0.300024	0.229344	0.743089	0.970742	0.184444	0.276062	0.409905	0.263263
78	0.246613	0.157206	0.377042	0.287988	0.190632	0.290350	0.238787	0.173231	0.156923	0.132147	0.403698	0.563993	0.311107	0.403057	0.147239	0.229558	0.153145	0.042192	0.192265	0.337276	0.273651	0.306024	0.209203	0.352947	0.294052	0.208636	0.339166	0.186288	0.098346	0.186613	0.086646	0.096736	0.580851	0.425632	0.445689	0.417351	0.160637	0.150389	0.347086	0.377841	0.290588	0.221762	0.812338	1.077621	0.181603	0.303435	0.411027	0.263999
79	0.184820	0.197558	0.383938	0.286191	0.197261	0.294342	0.119318	0.157166	0.149062	0.137430	0.326309	0.536179	0.265571	0.306598	0.142912	0.215818	0.159720	0.073103	0.205812	0.284272	0.273478	0.303210	0.196917	0.344239	0.290267	0.206720	0.269756	0.244578	0.138958	0.189814	0.147679	0.093780	0.567710	0.414009	0.445839	0.414947	0.145715	0.139044	0.335234	0.375486	0.335008	0.242744	0.931325	1.082382	0.186010	0.337430	0.412012	0.248426
80	0.139875	0.197184	0.380425	0.254686	0.192211	0.290500	0.092980	0.173109	0.173621	0.151923	0.329027	0.533400	0.216476	0.257713	0.147937	0.180012	0.152784	0.106008	0.185955	0.254865	0.275547	0.303413	0.204247	0.342555	0.297306	0.214359	0.221340	0.308264	0.186528	0.191736	0.175416	0.086723	0.564615	0.411286	0.443384	0.428286	0.108026	0.107516	0.335512	0.363319	0.420404	0.279954	1.035715	1.082595	0.195737	0.345077	0.406284	0.195159
81	0.135072	0.194699	0.383114	0.203197	0.190589	0.296626	0.110576	0.175980	0.233120	0.184596	0.324646	0.529499	0.217883	0.253279	0.161712	0.160725	0.137346	0.111277	0.169877	0.254955	0.288539	0.333800	0.181794	0.318529	0.311418	0.217496	0.207538	0.331547	0.193696	0.191454	0.179908	0.080166	0.563445	0.390607	0.466223	0.436058	0.073582	0.068970	0.318581	0.351156	0.453237	0.308802	1.043986	1.073309	0.198411	0.320248	0.382543	0.134703
82	0.131199	0.239552	0.389497	0.191518	0.187101	0.299939	0.130763	0.162757	0.307471	0.216254	0.323282	0.468284	0.181927	0.219461	0.162488	0.157483	0.157273	0.124172	0.170075	0.212558	0.303079	0.360991	0.109724	0.368937	0.318636	0.221312	0.214402	0.325287	0.199352	0.187446	0.212722	0.081786	0.517496	0.360866	0.468791	0.483351	0.076218	0.051784	0.290852	0.346340	0.453796	0.305341	1.044428	1.074779	0.197883	0.304608	0.353145	0.098748
83	0.116417	0.253474	0.387416	0.203936	0.194012	0.298940	0.132770	0.129673	0.385202	0.244729	0.331992	0.458268	0.128427	0.168113	0.146758	0.180285	0.210165	0.163067	0.160773	0.181245	0.298907	0.335389	0.111262	0.378159	0.333822	0.212134	0.211994	0.364808	0.221724	0.177217	0.251454	0.133056	0.428212	0.306540	0.451067	0.490400	0.089207	0.057152	0.251117	0.330365	0.480392	0.290630	1.043074	1.064676	0.198874	0.314817	0.330108	0.098318
84	0.122713	0.260668	0.355786	0.253759	0.190842	0.290715	0.147227	0.123809	0.461289	0.293311	0.327510	0.459286	0.115666	0.125641	0.134046	0.192096	0.214109	0.166656	0.158501	0.174123	0.278139	0.321248	0.116360	0.356373	0.341301	0.216453	0.203417	0.376606	0.262032	0.178113	0.271026	0.151191	0.284903	0.226400	0.444673	0.513709	0.101552	0.088945	0.180934	0.248974	0.482959	0.276442	1.042294	0.939153	0.198302	0.337763	0.293496	0.098103
85	0.153928	0.266158	0.323297	0.299725	0.163514	0.299854	0.163192	0.126164	0.524643	0.303793	0.293272	0.460464	0.109292	0.104419	0.157885	0.192891	0.215941	0.183425	0.169081	0.133048	0.265314	0.343124	0.116957	0.355984	0.369918	0.252678	0.193368	0.381803	0.284917	0.178845	0.272677	0.148253	0.218110	0.203164	0.457409	0.550727	0.109844	0.128472	0.158888	0.245909	0.457991	0.256285	0.900137	0.913641	0.189361	0.344987	0.217595	0.092958
86	0.158404	0.266546	0.288159	0.305403	0.177314	0.351653	0.166339	0.125162	0.539640	0.325810	0.252984	0.465942	0.120305	0.108155	0.171334	0.195190	0.218138	0.206210	0.148122	0.138047	0.264208	0.349600	0.109211	0.351215	0.345337	0.245953	0.254587	0.463264	0.295513	0.177625	0.272616	0.151296	0.208100	0.275724	0.455556	0.546775	0.109899	0.146097	0.158247	0.204691	0.439308	0.254156	0.844269	0.767604	0.175048	0.345579	0.176453	0.087766
87	0.148998	0.266376	0.281866	0.425591	0.181796	0.317071	0.176810	0.122007	0.547764	0.385568	0.233906	0.469466	0.137885	0.130349	0.171770	0.200978	0.205863	0.195863	0.129346	0.135506	0.238371	0.320919	0.111860	0.320319	0.369798	0.236125	0.267847	0.523568	0.300373	0.185265	0.273504	0.153820	0.193439	0.294270	0.454475	0.537511	0.115365	0.147785	0.143114	0.161431	0.451492	0.255167	0.819095	0.399164	0.160884	0.351014	0.174881	0.088898
88	0.134891	0.231521	0.243007	0.435107	0.169767	0.343921	0.173991	0.121931	0.668930	0.475348	0.273499	0.467100	0.159659	0.195370	0.174121	0.202341	0.190859	0.182487	0.144196	0.130570	0.196911	0.287887	0.111885	0.287410	0.510887	0.236839	0.328643	0.527432	0.301097	0.160877	0.275239	0.154640	0.241211	0.309311	0.441876	0.516359	0.114921	0.166053	0.138611	0.136854	0.444131	0.242370	0.758478	0.382237	0.150065	0.351718	0.175477	0.094811
89	0.137106	0.217842	0.220247	0.463502	0.190863	0.380936	0.177746	0.120940	0.877077	0.535368	0.329562	0.446931	0.162761	0.195929	0.174805	0.199415	0.207658	0.195752	0.167795	0.129093	0.188404	0.284914	0.113907	0.279123	0.551869	0.231083	0.406528	0.492549	0.305286	0.212749	0.276129	0.158376	0.307855	0.396493	0.351126	0.513803	0.116946	0.176114	0.138806	0.128361	0.384916	0.210296	0.580881	0.424089	0.140886	0.351718	0.175186	0.095643
90	0.132298	0.216046	0.192308	0.467728	0.191895	0.380891	0.183305	0.116752	0.981658	0.547110	0.330905	0.403335	0.216040	0.209952	0.174658	0.176478	0.198480	0.198472	0.171132	0.128939	0.183501	0.286477	0.120186	0.277420	0.548609	0.188411	0.438285	0.509236	0.302795	0.219937	0.271154	0.162532	0.379053	0.491372	0.303149	0.477666	0.126763	0.181194	0.135869	0.126142	0.349711	0.146013	0.531592	0.424018	0.132463	0.350945	0.173393	0.097187
91	0.132778	0.152287	0.174460	0.470888	0.184439	0.378957	0.185845	0.109663	1.010544	0.541737	0.334545	0.406315	0.306724	0.238250	0.174216	0.159645	0.141499	0.174482	0.175108	0.124714	0.184749	0.293475	0.126187	0.273977	0.546739	0.174499	0.470908	0.524312	0.286215	0.214655	0.244612	0.159592	0.421376	0.510100	0.298443	0.441716	0.154716	0.231309	0.122181	0.126167	0.382981	0.124943	0.559191	0.425770	0.129803	0.348801	0.173912	0.104723
92	0.134356	0.149829	0.133432	0.479093	0.179958	0.381724	0.182869	0.087042	0.995006	0.528522	0.339239	0.409754	0.396114	0.273574	0.161590	0.163223	0.136023	0.184916	0.194073	0.124359	0.200372	0.339001	0.122371	0.269288	0.536849	0.176514	0.480221	0.490249	0.260162	0.228801	0.222428	0.158547	0.421430	0.511288	0.285068	0.428369	0.166158	0.259651	0.119620	0.125627	0.357071	0.120911	0.577190	0.401413	0.129022	0.340977	0.173128	0.113029
