	107_P_T2_sh_L_ND_A_02.c3d	107_P_T2_sh_L_ND_A_02.c3d	107_P_T2_sh_L_ND_A_02.c3d	107_P_T2_sh_L_ND_A_02.c3d	107_P_T2_sh_L_ND_A_02.c3d	107_P_T2_sh_L_ND_A_02.c3d	107_P_T2_sh_L_ND_A_02.c3d	107_P_T2_sh_L_ND_A_02.c3d	107_P_T2_sh_L_ND_A_04.c3d	107_P_T2_sh_L_ND_A_04.c3d	107_P_T2_sh_L_ND_A_04.c3d	107_P_T2_sh_L_ND_A_04.c3d	107_P_T2_sh_L_ND_A_04.c3d	107_P_T2_sh_L_ND_A_04.c3d	107_P_T2_sh_L_ND_A_04.c3d	107_P_T2_sh_L_ND_A_04.c3d	107_P_T2_sh_L_ND_A_05.c3d	107_P_T2_sh_L_ND_A_05.c3d	107_P_T2_sh_L_ND_A_05.c3d	107_P_T2_sh_L_ND_A_05.c3d	107_P_T2_sh_L_ND_A_05.c3d	107_P_T2_sh_L_ND_A_05.c3d	107_P_T2_sh_L_ND_A_05.c3d	107_P_T2_sh_L_ND_A_05.c3d	107_P_T2_sh_L_ND_A_06.c3d	107_P_T2_sh_L_ND_A_06.c3d	107_P_T2_sh_L_ND_A_06.c3d	107_P_T2_sh_L_ND_A_06.c3d	107_P_T2_sh_L_ND_A_06.c3d	107_P_T2_sh_L_ND_A_06.c3d	107_P_T2_sh_L_ND_A_06.c3d	107_P_T2_sh_L_ND_A_06.c3d	107_P_T2_sh_L_ND_A_07.c3d	107_P_T2_sh_L_ND_A_07.c3d	107_P_T2_sh_L_ND_A_07.c3d	107_P_T2_sh_L_ND_A_07.c3d	107_P_T2_sh_L_ND_A_07.c3d	107_P_T2_sh_L_ND_A_07.c3d	107_P_T2_sh_L_ND_A_07.c3d	107_P_T2_sh_L_ND_A_07.c3d	107_P_T2_sh_L_ND_A_08.c3d	107_P_T2_sh_L_ND_A_08.c3d	107_P_T2_sh_L_ND_A_08.c3d	107_P_T2_sh_L_ND_A_08.c3d	107_P_T2_sh_L_ND_A_08.c3d	107_P_T2_sh_L_ND_A_08.c3d	107_P_T2_sh_L_ND_A_08.c3d	107_P_T2_sh_L_ND_A_08.c3d	107_P_T2_sh_L_ND_A_09.c3d	107_P_T2_sh_L_ND_A_09.c3d	107_P_T2_sh_L_ND_A_09.c3d	107_P_T2_sh_L_ND_A_09.c3d	107_P_T2_sh_L_ND_A_09.c3d	107_P_T2_sh_L_ND_A_09.c3d	107_P_T2_sh_L_ND_A_09.c3d	107_P_T2_sh_L_ND_A_09.c3d
7	0.053295	0.123184	0.226561	0.390464	0.100360	0.750514	0.077478	0.061401	0.086709	0.307136	0.214817	0.121177	0.099577	0.552491	0.082078	0.068055	0.086147	0.253002	0.096619	0.219699	0.125892	0.253259	0.059238	0.053502	0.045007	0.267706	0.132664	0.166973	0.056018	0.290105	0.079084	0.162867	0.042800	0.304739	0.133496	0.232834	0.068502	0.560700	0.155581	0.281254	0.041851	0.089912	0.091806	0.112061	0.036284	0.265649	0.106876	0.157654	0.047324	0.122149	0.168658	0.179124	0.056854	0.233525	0.129568	0.119219
8	0.053157	0.122731	0.202579	0.388932	0.099734	0.804947	0.077849	0.062244	0.084735	0.291430	0.209438	0.120866	0.091512	0.549984	0.076697	0.068168	0.079540	0.251637	0.089457	0.215837	0.107992	0.248364	0.062534	0.054025	0.039871	0.275131	0.188899	0.175751	0.057906	0.322065	0.079312	0.124710	0.042813	0.268077	0.133502	0.231130	0.072016	0.563166	0.155779	0.274764	0.035504	0.086062	0.191351	0.108424	0.037476	0.290682	0.107454	0.159769	0.047438	0.111969	0.166894	0.173130	0.047397	0.215604	0.185875	0.118436
9	0.054354	0.127406	0.179595	0.344904	0.104097	0.900697	0.067749	0.057454	0.073433	0.310206	0.237303	0.120753	0.102849	0.556927	0.071883	0.065548	0.063504	0.262785	0.096030	0.212174	0.097591	0.249775	0.063106	0.044689	0.035119	0.274638	0.322480	0.219393	0.058614	0.326661	0.079668	0.107465	0.038679	0.268756	0.154499	0.214454	0.074560	0.567511	0.148052	0.273287	0.029277	0.084347	0.226156	0.109739	0.037640	0.317901	0.116716	0.159484	0.047421	0.099213	0.165812	0.170562	0.049741	0.174602	0.221145	0.119343
10	0.046269	0.120347	0.176178	0.258092	0.109448	0.925403	0.065326	0.059353	0.056191	0.302367	0.316342	0.132033	0.177252	0.537233	0.069039	0.062111	0.053585	0.272536	0.227349	0.210459	0.108671	0.260805	0.066270	0.029870	0.035498	0.277363	0.361838	0.327758	0.053260	0.323592	0.081583	0.108254	0.039197	0.273571	0.182504	0.212388	0.071680	0.533591	0.162477	0.273027	0.033803	0.088358	0.262558	0.126511	0.037761	0.335338	0.126838	0.153920	0.048132	0.097885	0.165980	0.168846	0.045505	0.175112	0.226762	0.120937
11	0.029329	0.107737	0.182785	0.213515	0.111120	0.901997	0.067253	0.061807	0.052329	0.283548	0.408166	0.209613	0.290842	0.473255	0.067050	0.059903	0.065321	0.260871	0.343004	0.238803	0.120019	0.275498	0.102616	0.026597	0.035452	0.271775	0.365675	0.401204	0.046071	0.316402	0.143551	0.111121	0.040015	0.272167	0.178764	0.226844	0.064756	0.496508	0.261297	0.276224	0.036757	0.091469	0.304981	0.179818	0.038859	0.336250	0.127255	0.152166	0.048333	0.093398	0.154902	0.171544	0.047249	0.174516	0.250946	0.120971
12	0.029051	0.117120	0.184907	0.214649	0.110610	0.900388	0.099776	0.057332	0.057805	0.279608	0.428392	0.280237	0.357235	0.464211	0.080641	0.057720	0.067177	0.247694	0.402149	0.315701	0.127337	0.270694	0.187378	0.032773	0.034323	0.287804	0.399330	0.403351	0.046013	0.326676	0.295724	0.137873	0.038307	0.283108	0.182091	0.224137	0.060758	0.490511	0.316550	0.308650	0.044108	0.127389	0.316347	0.199559	0.039463	0.335431	0.129952	0.163712	0.048076	0.081075	0.104529	0.177555	0.057997	0.174649	0.387534	0.145198
13	0.029097	0.128385	0.263836	0.216841	0.110375	0.884015	0.283630	0.058163	0.062625	0.280464	0.427356	0.309848	0.361403	0.440061	0.138228	0.065642	0.062640	0.247833	0.426755	0.411965	0.128079	0.275730	0.230627	0.043455	0.041739	0.287124	0.446832	0.449065	0.047181	0.328194	0.352357	0.192991	0.049635	0.281758	0.189421	0.219848	0.065163	0.479575	0.364867	0.367602	0.048187	0.155233	0.316140	0.199913	0.040099	0.333912	0.182348	0.170788	0.046464	0.067979	0.060099	0.173535	0.063372	0.168828	0.465473	0.274409
14	0.036886	0.139994	0.368847	0.238280	0.100824	0.824549	0.347036	0.067598	0.065359	0.252538	0.448316	0.312236	0.390186	0.408114	0.359758	0.106808	0.065920	0.236860	0.428167	0.471549	0.131125	0.301053	0.234952	0.067003	0.036248	0.272163	0.461882	0.543755	0.049754	0.322735	0.358953	0.246288	0.052144	0.290319	0.185121	0.206493	0.073238	0.459705	0.453391	0.435762	0.049178	0.161322	0.312614	0.250742	0.044807	0.321470	0.212815	0.156066	0.045331	0.062188	0.063549	0.154039	0.064949	0.161271	0.476646	0.444001
15	0.042127	0.142063	0.372589	0.260874	0.083825	0.787784	0.347271	0.099472	0.066285	0.235111	0.483424	0.318073	0.397807	0.368086	0.547780	0.159740	0.072855	0.226562	0.450805	0.477178	0.218111	0.379029	0.288769	0.105973	0.037193	0.242815	0.463216	0.589878	0.053265	0.320423	0.358091	0.290027	0.051885	0.268956	0.172757	0.155354	0.083343	0.390164	0.478183	0.502742	0.047055	0.150157	0.314579	0.263455	0.056257	0.310837	0.232968	0.153028	0.042449	0.057938	0.073653	0.137383	0.064940	0.175170	0.479820	0.591760
16	0.042156	0.154890	0.389927	0.255499	0.085428	0.752305	0.355668	0.144358	0.066959	0.214636	0.507018	0.325114	0.409236	0.325679	0.611012	0.223423	0.078106	0.220689	0.511291	0.509091	0.235624	0.414836	0.343502	0.160744	0.044174	0.239657	0.462901	0.592872	0.066125	0.317885	0.359038	0.314746	0.050982	0.275052	0.180339	0.165812	0.092308	0.307979	0.475784	0.521821	0.051994	0.202557	0.295761	0.269705	0.061120	0.310449	0.276261	0.153383	0.038830	0.058694	0.074840	0.137914	0.063719	0.168994	0.480182	0.656672
17	0.042591	0.182960	0.409203	0.250627	0.093208	0.735810	0.371051	0.173611	0.069858	0.184083	0.525216	0.336898	0.409939	0.327876	0.623455	0.303126	0.082499	0.215139	0.573855	0.609586	0.246018	0.418323	0.344291	0.233146	0.057412	0.232484	0.459391	0.593122	0.083249	0.326820	0.364109	0.315552	0.059234	0.284840	0.213708	0.208472	0.095757	0.247010	0.509296	0.507559	0.054475	0.241030	0.239166	0.285778	0.061151	0.309755	0.291782	0.160142	0.035185	0.058550	0.074638	0.137093	0.062955	0.160899	0.492301	0.661075
18	0.048650	0.179440	0.418833	0.235316	0.102369	0.742260	0.382535	0.183497	0.078670	0.187818	0.534767	0.361438	0.449438	0.301660	0.624122	0.367644	0.096019	0.235498	0.614986	0.707476	0.275979	0.445042	0.347598	0.297130	0.058460	0.226482	0.429290	0.592837	0.085455	0.311125	0.404992	0.321554	0.069550	0.287784	0.201745	0.225451	0.093920	0.247088	0.566960	0.503782	0.051701	0.251174	0.224587	0.290252	0.061744	0.268047	0.290763	0.184181	0.034881	0.057307	0.077842	0.155994	0.064342	0.160379	0.551445	0.720671
19	0.053271	0.182431	0.425972	0.234385	0.105120	0.717574	0.386883	0.184865	0.082129	0.179711	0.538926	0.387622	0.495904	0.236029	0.640812	0.404275	0.104053	0.249698	0.633759	0.751909	0.296484	0.450827	0.352428	0.333115	0.057105	0.226130	0.342862	0.572666	0.089944	0.269688	0.440856	0.348826	0.068864	0.244798	0.184225	0.219352	0.096046	0.248914	0.619587	0.533375	0.058426	0.331336	0.147269	0.272125	0.059289	0.238190	0.300964	0.214736	0.032589	0.053390	0.096788	0.194389	0.064456	0.159876	0.637704	0.844986
20	0.055549	0.180297	0.425904	0.253128	0.102857	0.599019	0.388221	0.197798	0.082140	0.174388	0.538301	0.396552	0.507670	0.205383	0.692344	0.411591	0.111844	0.263293	0.640116	0.759426	0.290190	0.435588	0.385684	0.336103	0.056881	0.213190	0.317613	0.507535	0.103158	0.238836	0.448495	0.389261	0.067205	0.205412	0.183475	0.200912	0.104387	0.252102	0.656923	0.592996	0.067233	0.348394	0.091272	0.246600	0.061782	0.235526	0.326737	0.244943	0.029517	0.049379	0.106092	0.218048	0.065077	0.156841	0.705853	0.953022
21	0.058816	0.179569	0.424472	0.248676	0.111569	0.415440	0.389511	0.232842	0.079084	0.138598	0.522107	0.399365	0.519265	0.287830	0.739533	0.411218	0.115117	0.255421	0.638478	0.759774	0.303590	0.438040	0.405540	0.368790	0.057810	0.182404	0.320851	0.464198	0.103265	0.193769	0.449853	0.433041	0.066355	0.223420	0.193448	0.188985	0.112867	0.216512	0.675696	0.658263	0.076650	0.335614	0.078775	0.256031	0.062153	0.202055	0.364926	0.262903	0.028103	0.044416	0.107129	0.225553	0.069553	0.154614	0.749959	1.011249
22	0.069464	0.200996	0.423777	0.246924	0.107716	0.326183	0.389779	0.253968	0.074099	0.136465	0.468125	0.398211	0.523138	0.324192	0.753728	0.431949	0.114946	0.235054	0.613106	0.762200	0.349587	0.447856	0.416632	0.444927	0.059741	0.136046	0.317800	0.460718	0.113083	0.184987	0.456628	0.461701	0.058066	0.233444	0.185768	0.187453	0.135113	0.146051	0.682702	0.690780	0.098658	0.328980	0.081323	0.218897	0.067438	0.162349	0.393176	0.266019	0.025953	0.039830	0.107860	0.272433	0.075687	0.149408	0.761739	1.033349
23	0.070980	0.215846	0.423132	0.248687	0.108205	0.328193	0.389649	0.258399	0.071049	0.136592	0.396791	0.358046	0.526389	0.327355	0.774572	0.514308	0.108609	0.215925	0.563210	0.765194	0.354073	0.445080	0.437709	0.515102	0.055933	0.143717	0.277030	0.396756	0.119241	0.188434	0.464631	0.471595	0.057235	0.216509	0.181324	0.187774	0.148454	0.143779	0.680707	0.699314	0.098587	0.341348	0.072819	0.193814	0.069691	0.135354	0.402379	0.318267	0.024624	0.041317	0.108460	0.317349	0.075104	0.146834	0.764727	1.038306
24	0.070816	0.213602	0.401413	0.246688	0.117594	0.304686	0.384801	0.259516	0.066205	0.135942	0.376308	0.310669	0.512319	0.313535	0.805155	0.625870	0.102115	0.201564	0.545690	0.758196	0.349873	0.447923	0.459989	0.552726	0.055915	0.145460	0.265588	0.250788	0.124668	0.182802	0.459352	0.471259	0.057245	0.222346	0.176267	0.188913	0.154643	0.147524	0.649704	0.699083	0.099081	0.362599	0.067529	0.195279	0.069236	0.132200	0.408982	0.424391	0.025622	0.040414	0.107780	0.321011	0.076113	0.145053	0.767041	1.038808
25	0.068867	0.204012	0.296924	0.232366	0.128368	0.220879	0.290142	0.259242	0.064920	0.132384	0.378526	0.297703	0.475834	0.342744	0.819408	0.700845	0.102433	0.196437	0.558215	0.732470	0.347474	0.448971	0.450974	0.564166	0.053219	0.120049	0.288302	0.164058	0.128657	0.165586	0.385274	0.463940	0.055492	0.211859	0.158187	0.163060	0.157015	0.148560	0.623830	0.685790	0.105979	0.328094	0.047044	0.170675	0.068060	0.147570	0.413110	0.498914	0.025793	0.036660	0.108506	0.336006	0.076379	0.145103	0.754322	1.038750
26	0.065230	0.194218	0.279438	0.205786	0.131266	0.218553	0.195603	0.258312	0.061387	0.131761	0.362328	0.296296	0.419548	0.372951	0.821171	0.723857	0.104712	0.194457	0.570328	0.712083	0.349020	0.442503	0.435811	0.567983	0.046599	0.187470	0.300980	0.178616	0.129175	0.152273	0.327964	0.443367	0.041044	0.200235	0.106589	0.102715	0.155809	0.148322	0.599891	0.652643	0.112638	0.327457	0.056522	0.148296	0.068440	0.178117	0.395030	0.527793	0.024356	0.032151	0.110073	0.399157	0.072825	0.139255	0.688199	1.033427
27	0.065629	0.191431	0.251823	0.208306	0.131157	0.218509	0.196786	0.252527	0.066885	0.137081	0.313883	0.294262	0.409390	0.379746	0.817045	0.725830	0.104157	0.194537	0.556824	0.732927	0.353250	0.424961	0.433188	0.569016	0.036135	0.185558	0.303902	0.183676	0.128382	0.149293	0.318928	0.414885	0.031582	0.243685	0.103065	0.090381	0.152513	0.148188	0.535223	0.603618	0.115587	0.323969	0.054934	0.146826	0.070386	0.183512	0.377971	0.535331	0.021728	0.030954	0.105245	0.445196	0.078375	0.138770	0.644439	1.001685
28	0.066153	0.158600	0.213969	0.196675	0.145313	0.210190	0.193075	0.233443	0.076291	0.128523	0.264507	0.290552	0.389789	0.381977	0.773601	0.723737	0.107446	0.194440	0.506429	0.735224	0.316199	0.362122	0.407044	0.565533	0.042114	0.187426	0.301446	0.167309	0.126141	0.144696	0.320650	0.385857	0.050482	0.284437	0.149089	0.163485	0.146651	0.150084	0.507815	0.549644	0.118772	0.283959	0.055673	0.146724	0.067684	0.179645	0.366835	0.534240	0.018188	0.026828	0.124167	0.454719	0.085264	0.122449	0.639169	0.933074
29	0.063259	0.160940	0.191234	0.198829	0.169618	0.193834	0.166480	0.211182	0.087590	0.109132	0.226202	0.270090	0.373839	0.381289	0.651043	0.719475	0.112562	0.175148	0.439649	0.664149	0.301952	0.317510	0.358711	0.553640	0.048508	0.325952	0.296955	0.152207	0.119005	0.131949	0.319043	0.368152	0.067436	0.338290	0.178709	0.224623	0.140443	0.154045	0.512843	0.539517	0.120038	0.293903	0.058912	0.120876	0.062129	0.180886	0.336603	0.535607	0.017628	0.028336	0.186890	0.455086	0.091858	0.144298	0.646426	0.851600
30	0.062883	0.186576	0.169682	0.236870	0.232771	0.172426	0.135408	0.202234	0.097164	0.100051	0.219253	0.239133	0.360450	0.373832	0.570927	0.709220	0.102977	0.146153	0.384156	0.548799	0.298404	0.314524	0.361723	0.529073	0.059937	0.351534	0.294738	0.149901	0.106129	0.101561	0.316093	0.376558	0.086970	0.326655	0.177329	0.230230	0.134862	0.161104	0.491978	0.557408	0.095843	0.326045	0.059607	0.111875	0.062520	0.181033	0.322626	0.536545	0.023851	0.039674	0.257145	0.458491	0.093597	0.153868	0.673739	0.821874
31	0.068602	0.214023	0.166966	0.237823	0.266276	0.163210	0.117571	0.205509	0.111534	0.145901	0.241701	0.211230	0.358782	0.362695	0.546472	0.683597	0.099412	0.132036	0.355324	0.502364	0.271520	0.254024	0.360525	0.497835	0.077639	0.354077	0.278376	0.146271	0.102968	0.102725	0.272788	0.383522	0.091212	0.322779	0.231493	0.286090	0.134992	0.163464	0.436291	0.563568	0.101141	0.344164	0.066785	0.104659	0.061963	0.210611	0.323199	0.530930	0.032070	0.050122	0.281130	0.500208	0.093616	0.164495	0.684525	0.840088
32	0.069844	0.215128	0.167613	0.229570	0.268402	0.162516	0.112397	0.200930	0.150823	0.195236	0.260065	0.211938	0.331119	0.362883	0.544746	0.650532	0.091132	0.098752	0.348407	0.553236	0.245983	0.241153	0.356920	0.474233	0.083845	0.371187	0.213861	0.142258	0.100104	0.115705	0.223627	0.366759	0.109520	0.341470	0.258626	0.343540	0.135708	0.160595	0.359633	0.537182	0.111660	0.353233	0.075477	0.092260	0.061835	0.253231	0.310152	0.520272	0.038691	0.064993	0.280211	0.599195	0.093124	0.191475	0.640523	0.814737
33	0.065441	0.215053	0.166683	0.253156	0.263361	0.139227	0.107336	0.163970	0.157752	0.227163	0.267567	0.206303	0.244115	0.378612	0.535237	0.623121	0.095892	0.105223	0.351618	0.620332	0.243698	0.247453	0.323093	0.472863	0.084304	0.387564	0.194215	0.154855	0.085346	0.123575	0.218164	0.327129	0.135401	0.360610	0.263864	0.354155	0.131192	0.159765	0.282964	0.471735	0.149783	0.346515	0.081641	0.091976	0.058434	0.271032	0.278708	0.507086	0.042339	0.068764	0.280671	0.677650	0.094795	0.231169	0.556462	0.721446
34	0.064292	0.211044	0.171193	0.277208	0.262480	0.144644	0.106283	0.123357	0.167410	0.250886	0.269115	0.189020	0.195942	0.388440	0.481549	0.613451	0.097275	0.144182	0.344346	0.658923	0.229464	0.258596	0.294910	0.453580	0.086152	0.401493	0.166715	0.163814	0.085700	0.122209	0.218509	0.266109	0.137151	0.371502	0.264133	0.356900	0.123654	0.147367	0.232599	0.379851	0.155238	0.345158	0.078697	0.092152	0.057205	0.280229	0.227071	0.498422	0.044075	0.068738	0.288001	0.687350	0.099527	0.279838	0.469528	0.600678
35	0.072810	0.209153	0.170417	0.289242	0.264587	0.164548	0.104843	0.112897	0.171467	0.264050	0.265032	0.187197	0.179492	0.350828	0.390266	0.613632	0.099291	0.180930	0.334866	0.663259	0.147396	0.237064	0.278458	0.383012	0.088759	0.403754	0.117851	0.151957	0.072982	0.115639	0.205014	0.211210	0.138330	0.372111	0.264406	0.357812	0.097601	0.134577	0.210065	0.326006	0.157633	0.335489	0.124140	0.109122	0.050957	0.281208	0.167017	0.499614	0.050159	0.067844	0.313972	0.670437	0.097610	0.284520	0.393591	0.510495
