	116_P_T1_sh_L_D_A_01.c3d	116_P_T1_sh_L_D_A_01.c3d	116_P_T1_sh_L_D_A_01.c3d	116_P_T1_sh_L_D_A_01.c3d	116_P_T1_sh_L_D_A_01.c3d	116_P_T1_sh_L_D_A_01.c3d	116_P_T1_sh_L_D_A_01.c3d	116_P_T1_sh_L_D_A_01.c3d	116_P_T1_sh_L_D_A_03.c3d	116_P_T1_sh_L_D_A_03.c3d	116_P_T1_sh_L_D_A_03.c3d	116_P_T1_sh_L_D_A_03.c3d	116_P_T1_sh_L_D_A_03.c3d	116_P_T1_sh_L_D_A_03.c3d	116_P_T1_sh_L_D_A_03.c3d	116_P_T1_sh_L_D_A_03.c3d	116_P_T1_sh_L_D_A_06.c3d	116_P_T1_sh_L_D_A_06.c3d	116_P_T1_sh_L_D_A_06.c3d	116_P_T1_sh_L_D_A_06.c3d	116_P_T1_sh_L_D_A_06.c3d	116_P_T1_sh_L_D_A_06.c3d	116_P_T1_sh_L_D_A_06.c3d	116_P_T1_sh_L_D_A_06.c3d	116_P_T1_sh_L_D_A_07.c3d	116_P_T1_sh_L_D_A_07.c3d	116_P_T1_sh_L_D_A_07.c3d	116_P_T1_sh_L_D_A_07.c3d	116_P_T1_sh_L_D_A_07.c3d	116_P_T1_sh_L_D_A_07.c3d	116_P_T1_sh_L_D_A_07.c3d	116_P_T1_sh_L_D_A_07.c3d	116_P_T1_sh_L_D_A_09.c3d	116_P_T1_sh_L_D_A_09.c3d	116_P_T1_sh_L_D_A_09.c3d	116_P_T1_sh_L_D_A_09.c3d	116_P_T1_sh_L_D_A_09.c3d	116_P_T1_sh_L_D_A_09.c3d	116_P_T1_sh_L_D_A_09.c3d	116_P_T1_sh_L_D_A_09.c3d	116_P_T1_sh_L_D_A_10.c3d	116_P_T1_sh_L_D_A_10.c3d	116_P_T1_sh_L_D_A_10.c3d	116_P_T1_sh_L_D_A_10.c3d	116_P_T1_sh_L_D_A_10.c3d	116_P_T1_sh_L_D_A_10.c3d	116_P_T1_sh_L_D_A_10.c3d	116_P_T1_sh_L_D_A_10.c3d
8	0.268478	0.244309	0.235481	0.256327	0.325421	0.196377	0.213967	0.148184	0.280014	0.119806	0.513780	0.267107	0.188711	0.254308	0.396728	0.181488	0.312903	0.209657	0.334183	0.315653	0.144723	0.105770	0.248480	0.176252	0.136242	0.107662	0.284299	0.290083	0.173117	0.254878	0.211917	0.158543	0.213163	0.096632	0.333692	0.178226	0.347995	0.259691	0.512196	0.270885	0.208463	0.129752	0.495175	0.322187	0.181339	0.163481	0.242715	0.204608
9	0.272660	0.290519	0.236491	0.248986	0.314821	0.202405	0.216085	0.168033	0.267820	0.119004	0.497116	0.295665	0.187860	0.262241	0.418818	0.316317	0.307080	0.208832	0.282060	0.303315	0.146079	0.098411	0.262740	0.229177	0.131415	0.087096	0.281352	0.304062	0.164928	0.198976	0.287359	0.155139	0.181076	0.090119	0.331295	0.181177	0.348089	0.260979	0.550803	0.268725	0.203140	0.129398	0.511037	0.322072	0.238890	0.182451	0.246682	0.200531
10	0.273691	0.321588	0.206278	0.251611	0.239894	0.231226	0.225647	0.170868	0.232891	0.123879	0.494585	0.301714	0.198003	0.242820	0.431605	0.375437	0.298460	0.206783	0.279738	0.285457	0.153322	0.110313	0.284111	0.247895	0.126433	0.083974	0.270665	0.303683	0.161596	0.173496	0.443566	0.156173	0.188170	0.113332	0.327653	0.179078	0.351447	0.281513	0.561499	0.261270	0.176007	0.124964	0.506299	0.273652	0.234167	0.217088	0.288758	0.212255
11	0.256346	0.321430	0.170698	0.252440	0.237878	0.247269	0.238587	0.192013	0.116803	0.139026	0.469182	0.323184	0.215692	0.228315	0.456940	0.377341	0.282848	0.201975	0.276721	0.269523	0.158240	0.122508	0.273545	0.249261	0.124167	0.077511	0.271095	0.303080	0.160667	0.148389	0.551045	0.154774	0.201046	0.183631	0.297126	0.162682	0.349511	0.286006	0.559344	0.258379	0.138356	0.120632	0.484230	0.259107	0.233740	0.230895	0.377434	0.270890
12	0.237745	0.325837	0.195345	0.249565	0.234938	0.246872	0.244395	0.209468	0.124019	0.152292	0.401859	0.346684	0.214362	0.227078	0.540366	0.407281	0.283749	0.212261	0.260594	0.268185	0.164886	0.123753	0.283927	0.278279	0.123892	0.078039	0.271246	0.303334	0.161492	0.130950	0.560808	0.156546	0.211672	0.214696	0.281791	0.117679	0.349037	0.314411	0.564798	0.267494	0.126582	0.137628	0.424197	0.253983	0.232330	0.224090	0.400152	0.287955
13	0.231630	0.326130	0.217876	0.227068	0.237455	0.249475	0.246387	0.210293	0.118997	0.152634	0.247259	0.349122	0.210256	0.213814	0.655311	0.479074	0.294036	0.214211	0.255374	0.267660	0.199176	0.124896	0.305757	0.301912	0.118585	0.072894	0.275647	0.302932	0.178945	0.133618	0.580119	0.159412	0.214416	0.281109	0.279230	0.096267	0.343894	0.309218	0.580184	0.314231	0.140522	0.222808	0.356285	0.232905	0.227675	0.221693	0.397057	0.288710
14	0.225200	0.338747	0.228172	0.209005	0.233269	0.261327	0.268909	0.213619	0.107132	0.154432	0.238973	0.348197	0.212281	0.199271	0.665594	0.525809	0.301497	0.222249	0.255971	0.242863	0.264876	0.126925	0.402328	0.300202	0.116834	0.073173	0.283175	0.302885	0.205583	0.155717	0.583921	0.164002	0.210187	0.282513	0.273899	0.093704	0.343668	0.292211	0.760006	0.411799	0.150602	0.240446	0.291758	0.171592	0.230687	0.215596	0.387920	0.350621
15	0.222892	0.353035	0.241441	0.205361	0.222399	0.295433	0.291652	0.215297	0.120995	0.154267	0.244013	0.351983	0.245447	0.249312	0.712231	0.532205	0.302719	0.235625	0.254524	0.187257	0.276854	0.134492	0.424389	0.293494	0.113619	0.074679	0.276261	0.285583	0.221797	0.221473	0.580895	0.175710	0.233425	0.286628	0.273661	0.089056	0.347401	0.289679	0.813006	0.432457	0.147696	0.239298	0.238071	0.137622	0.229688	0.213895	0.393139	0.402296
16	0.238120	0.387910	0.248889	0.208767	0.216258	0.368897	0.292171	0.226468	0.154386	0.155629	0.244261	0.345322	0.253684	0.258184	0.758658	0.532203	0.288912	0.229835	0.243053	0.171513	0.277550	0.159102	0.431687	0.292453	0.096568	0.104437	0.270935	0.246910	0.228326	0.301089	0.641733	0.175718	0.256933	0.293433	0.248792	0.096672	0.346532	0.287169	0.846764	0.439712	0.139259	0.267079	0.219609	0.114858	0.239909	0.213636	0.404378	0.417442
17	0.238106	0.397439	0.251961	0.202080	0.218020	0.384168	0.294444	0.236184	0.176640	0.156980	0.288855	0.347216	0.242458	0.281654	0.767798	0.531615	0.249072	0.195313	0.238038	0.142883	0.281865	0.161957	0.431351	0.288184	0.109841	0.115181	0.249515	0.240236	0.223696	0.333649	0.721466	0.174004	0.258259	0.300339	0.195330	0.093617	0.343454	0.294958	0.850847	0.458845	0.141385	0.292786	0.224520	0.110246	0.248974	0.215462	0.403798	0.419164
18	0.218684	0.388876	0.243077	0.202573	0.198937	0.425381	0.294829	0.236264	0.193121	0.157635	0.344264	0.362480	0.235104	0.319204	0.758931	0.530147	0.235671	0.160855	0.243617	0.093827	0.280031	0.160348	0.431046	0.280367	0.133736	0.132244	0.206741	0.229462	0.220965	0.344558	0.756716	0.172253	0.257486	0.299263	0.166019	0.094603	0.319448	0.308990	0.885760	0.456986	0.142355	0.300339	0.180258	0.112205	0.254086	0.225081	0.395134	0.414293
19	0.163159	0.333474	0.242285	0.206869	0.190701	0.465735	0.298389	0.233342	0.243331	0.167450	0.347525	0.361757	0.246407	0.316087	0.746618	0.529937	0.239810	0.169081	0.248661	0.079055	0.265932	0.157639	0.418521	0.275613	0.153410	0.177611	0.248344	0.186926	0.218142	0.344892	0.777463	0.176945	0.241815	0.299398	0.197209	0.107031	0.290159	0.313555	0.911218	0.474714	0.145015	0.305791	0.179029	0.109123	0.253825	0.251228	0.382001	0.413709
20	0.182106	0.321004	0.255659	0.217310	0.183973	0.461430	0.302028	0.219567	0.243093	0.173823	0.345445	0.348475	0.255280	0.313369	0.745112	0.535551	0.249508	0.190477	0.237586	0.087102	0.254121	0.199096	0.409175	0.276400	0.159679	0.181796	0.333271	0.150138	0.213177	0.372068	0.786675	0.160633	0.240400	0.309825	0.201818	0.120950	0.258436	0.313921	0.908531	0.500057	0.158433	0.305753	0.167381	0.071928	0.244176	0.259723	0.393353	0.403202
21	0.236348	0.265849	0.248297	0.221553	0.169204	0.465024	0.299622	0.225067	0.244116	0.174465	0.345882	0.303667	0.254519	0.312675	0.709542	0.542063	0.253422	0.222635	0.207131	0.101666	0.254030	0.204490	0.397580	0.245747	0.228269	0.192621	0.334047	0.112774	0.209865	0.389339	0.796221	0.154270	0.240421	0.328030	0.200904	0.120381	0.252913	0.297075	0.905421	0.506505	0.167287	0.294683	0.170283	0.062978	0.197211	0.256664	0.406998	0.394651
22	0.249865	0.264263	0.324573	0.249537	0.130653	0.454474	0.283192	0.226413	0.242256	0.173024	0.347465	0.294682	0.254943	0.299830	0.673926	0.517948	0.276250	0.223131	0.189161	0.121726	0.250461	0.195133	0.394753	0.210053	0.365246	0.196821	0.335899	0.114748	0.203282	0.401969	0.794634	0.150691	0.233388	0.313565	0.205252	0.122932	0.263348	0.311739	0.906401	0.502532	0.154511	0.239617	0.177629	0.058631	0.166398	0.228189	0.399291	0.386305
23	0.249102	0.271549	0.378768	0.276253	0.119089	0.441392	0.244548	0.211797	0.248999	0.153038	0.349411	0.280637	0.259091	0.291411	0.683741	0.446237	0.356022	0.235811	0.184149	0.135855	0.251306	0.194950	0.410508	0.206720	0.468687	0.201392	0.344376	0.117426	0.200783	0.406081	0.771374	0.168462	0.236127	0.298402	0.221366	0.149158	0.272200	0.286936	0.905039	0.497952	0.149733	0.214998	0.171739	0.059789	0.166896	0.214394	0.324290	0.357671
24	0.249851	0.277047	0.369784	0.269122	0.115304	0.436265	0.231815	0.216317	0.242552	0.141407	0.354901	0.244028	0.276574	0.284183	0.703441	0.409435	0.458347	0.251967	0.239851	0.153125	0.256369	0.195281	0.411532	0.181613	0.479975	0.226982	0.357103	0.116864	0.201386	0.412531	0.708300	0.222539	0.235131	0.258602	0.217198	0.173795	0.285431	0.273549	0.900226	0.476159	0.139476	0.213890	0.170530	0.061931	0.172725	0.229782	0.262689	0.332653
25	0.252172	0.279566	0.363393	0.286292	0.113346	0.428038	0.244637	0.232169	0.236130	0.125928	0.381028	0.222427	0.291705	0.282757	0.702552	0.454979	0.457032	0.246309	0.405254	0.170924	0.258311	0.202844	0.425960	0.106813	0.498405	0.229294	0.364358	0.139414	0.200474	0.418160	0.666871	0.263156	0.241988	0.211563	0.217830	0.182143	0.280554	0.266949	0.776531	0.396019	0.121596	0.147779	0.146053	0.069524	0.193599	0.235148	0.270558	0.338376
26	0.253773	0.248328	0.364089	0.304879	0.109387	0.417765	0.288197	0.232396	0.236768	0.122468	0.393003	0.220936	0.301201	0.284150	0.630126	0.487475	0.457517	0.246804	0.501153	0.174387	0.204584	0.201875	0.425381	0.089632	0.508685	0.227899	0.366583	0.175788	0.201155	0.418688	0.678533	0.268516	0.239266	0.208291	0.217315	0.183219	0.265713	0.263741	0.662008	0.345988	0.122546	0.093820	0.126662	0.063343	0.193657	0.239149	0.271559	0.309492
27	0.257991	0.223571	0.351751	0.306075	0.108994	0.411848	0.316312	0.230974	0.238526	0.121406	0.383866	0.222872	0.308753	0.284017	0.537263	0.429414	0.455261	0.237132	0.515775	0.175154	0.163559	0.201300	0.423081	0.097770	0.511255	0.227071	0.405849	0.176553	0.199169	0.419698	0.662402	0.263912	0.196201	0.199257	0.213825	0.193694	0.238363	0.263148	0.597823	0.342798	0.123574	0.073760	0.137464	0.057662	0.194342	0.240936	0.308153	0.236733
28	0.264043	0.176749	0.353603	0.278551	0.144554	0.423032	0.317901	0.220610	0.233653	0.133598	0.377772	0.220786	0.300990	0.280928	0.549088	0.402448	0.454415	0.225061	0.522189	0.185556	0.166421	0.189029	0.413368	0.099854	0.514650	0.213909	0.422101	0.169553	0.174730	0.415293	0.660518	0.264414	0.179397	0.193762	0.218149	0.230234	0.214650	0.255359	0.571841	0.289556	0.124318	0.051020	0.142508	0.062399	0.182342	0.242101	0.362111	0.203426
29	0.272908	0.167750	0.370886	0.273351	0.153197	0.569521	0.322140	0.209071	0.224389	0.161439	0.369602	0.225401	0.275313	0.244939	0.473914	0.478366	0.451018	0.223991	0.541338	0.206039	0.174066	0.235940	0.414188	0.101109	0.519758	0.206921	0.426676	0.166073	0.161920	0.405349	0.655766	0.263041	0.173905	0.181791	0.257471	0.276406	0.212801	0.220321	0.536245	0.244197	0.110046	0.113493	0.220081	0.071669	0.186470	0.250099	0.388209	0.192361
30	0.274742	0.167492	0.387682	0.270930	0.159364	0.599055	0.317215	0.207911	0.205860	0.155303	0.311699	0.215637	0.264154	0.243342	0.413748	0.529603	0.454901	0.228452	0.564156	0.218982	0.176767	0.320451	0.414316	0.104483	0.518351	0.197145	0.444481	0.164972	0.151697	0.353592	0.587825	0.262781	0.172389	0.180830	0.357278	0.296704	0.210492	0.209543	0.331369	0.205361	0.098888	0.248488	0.243756	0.075394	0.182752	0.247420	0.414700	0.196431
31	0.269708	0.167026	0.385402	0.261262	0.165704	0.643187	0.313798	0.200546	0.189019	0.168878	0.268313	0.207956	0.283146	0.270502	0.433545	0.541202	0.450892	0.228878	0.582184	0.223932	0.171046	0.329389	0.412352	0.103280	0.516538	0.163630	0.440645	0.164873	0.152064	0.323910	0.498237	0.262571	0.165786	0.180033	0.370111	0.291407	0.204805	0.208327	0.207332	0.132615	0.096793	0.264738	0.238872	0.107219	0.180618	0.222170	0.411744	0.223575
32	0.243526	0.161175	0.391516	0.259166	0.166154	0.693335	0.309775	0.187419	0.147260	0.154613	0.266496	0.225091	0.302626	0.315862	0.448661	0.542247	0.439576	0.221246	0.584105	0.225004	0.170682	0.329087	0.407071	0.104815	0.519166	0.166937	0.378555	0.179411	0.150118	0.315527	0.450535	0.266801	0.175918	0.150331	0.405595	0.291110	0.176293	0.203780	0.188790	0.078423	0.110193	0.303628	0.293889	0.115691	0.175887	0.182295	0.443740	0.228897
33	0.184304	0.140840	0.383687	0.265701	0.167311	0.701762	0.308426	0.165161	0.188569	0.148895	0.266472	0.207366	0.303272	0.351034	0.451482	0.541504	0.427300	0.180813	0.583711	0.221595	0.184716	0.323352	0.403864	0.112082	0.504623	0.154037	0.357936	0.211119	0.143862	0.317199	0.418463	0.270533	0.188334	0.114623	0.497350	0.307886	0.163180	0.185154	0.170975	0.079950	0.107367	0.341488	0.329780	0.117989	0.168626	0.183733	0.507292	0.231305
34	0.184030	0.137921	0.313615	0.226116	0.171324	0.702133	0.325492	0.164623	0.204692	0.155454	0.265798	0.183922	0.297782	0.354517	0.451794	0.534888	0.428542	0.159785	0.578051	0.215406	0.188776	0.329578	0.398224	0.113507	0.453312	0.150818	0.358729	0.224905	0.144669	0.285657	0.411077	0.274992	0.185287	0.111538	0.525739	0.332493	0.176906	0.145279	0.171621	0.081436	0.121665	0.364072	0.335745	0.116740	0.168511	0.207653	0.533846	0.236368
35	0.174552	0.095834	0.314387	0.229675	0.173990	0.701361	0.357266	0.163122	0.206571	0.157664	0.268395	0.183313	0.301669	0.388429	0.449847	0.529154	0.410165	0.159633	0.571053	0.208753	0.187676	0.334690	0.371712	0.114221	0.349571	0.146189	0.350924	0.225162	0.152214	0.266135	0.397098	0.276024	0.168426	0.076454	0.525649	0.335292	0.172453	0.178002	0.179973	0.085011	0.134789	0.371327	0.339449	0.235698	0.166526	0.212789	0.543766	0.244779
36	0.177826	0.070593	0.349055	0.250928	0.175280	0.701378	0.362134	0.132414	0.198335	0.158639	0.261356	0.184909	0.302493	0.403968	0.436097	0.528632	0.278902	0.122626	0.571123	0.216416	0.177181	0.333819	0.368781	0.107967	0.346963	0.120366	0.336263	0.224960	0.150696	0.245391	0.397580	0.274965	0.153124	0.082272	0.531414	0.341412	0.171725	0.206037	0.178618	0.086106	0.218867	0.408601	0.335297	0.423541	0.164329	0.218698	0.544311	0.242398
37	0.208130	0.079586	0.355671	0.225150	0.173782	0.701458	0.356134	0.094042	0.199601	0.158044	0.255504	0.181658	0.298036	0.404374	0.401589	0.528435	0.195400	0.093475	0.532538	0.248635	0.158318	0.328570	0.353605	0.095766	0.321701	0.229902	0.325003	0.245049	0.148087	0.239152	0.385489	0.259825	0.172561	0.106226	0.531024	0.344107	0.172661	0.228769	0.177378	0.079815	0.270423	0.475500	0.336115	0.437373	0.150548	0.203968	0.541208	0.230376
38	0.245265	0.076847	0.365018	0.268407	0.183022	0.701697	0.309914	0.086428	0.203502	0.158130	0.207692	0.187146	0.269225	0.413071	0.346374	0.524989	0.189081	0.107288	0.413453	0.275057	0.148290	0.328528	0.296719	0.097315	0.330660	0.243798	0.318269	0.264718	0.146135	0.227435	0.349013	0.211167	0.217429	0.124203	0.529992	0.343291	0.164402	0.229671	0.173078	0.078688	0.287064	0.460350	0.311297	0.527066	0.131316	0.196953	0.537496	0.219925
39	0.265641	0.073638	0.455263	0.321343	0.208780	0.692998	0.238447	0.088395	0.208557	0.159087	0.168727	0.201455	0.240493	0.422699	0.317216	0.475753	0.189262	0.129846	0.321908	0.277718	0.137518	0.328318	0.178342	0.094636	0.335487	0.288748	0.270103	0.262620	0.145723	0.223097	0.285474	0.164171	0.232748	0.117642	0.528332	0.335343	0.162622	0.226763	0.171031	0.073594	0.314383	0.436108	0.318369	0.582641	0.115077	0.196640	0.530859	0.208877
40	0.271062	0.097323	0.495444	0.325286	0.216139	0.656377	0.231721	0.091268	0.216488	0.160456	0.167311	0.199564	0.228337	0.421842	0.314467	0.411229	0.204781	0.130322	0.326263	0.287570	0.235475	0.326374	0.142137	0.103844	0.339845	0.301570	0.258938	0.276989	0.138796	0.224344	0.244854	0.156595	0.245736	0.122555	0.520872	0.307919	0.162614	0.227368	0.174360	0.070227	0.401519	0.472649	0.326333	0.581134	0.118155	0.208122	0.486766	0.186695
41	0.272138	0.122592	0.503915	0.405856	0.270923	0.528537	0.234492	0.101695	0.216767	0.150605	0.157686	0.185231	0.218449	0.425538	0.281384	0.400533	0.206936	0.134250	0.321581	0.312721	0.365340	0.309940	0.138508	0.107140	0.326827	0.305366	0.273861	0.295744	0.111678	0.216537	0.242736	0.153593	0.251463	0.127877	0.491688	0.275792	0.165293	0.232320	0.200891	0.070589	0.570128	0.468983	0.274075	0.580316	0.097646	0.203409	0.448960	0.178365
42	0.289380	0.127025	0.517758	0.555730	0.318429	0.450217	0.242579	0.117990	0.226663	0.144471	0.132167	0.176100	0.219752	0.427175	0.241559	0.368790	0.215217	0.134613	0.291748	0.323790	0.424291	0.221865	0.139429	0.102888	0.323624	0.305139	0.240977	0.298806	0.106522	0.191492	0.244165	0.133298	0.264067	0.136848	0.413431	0.260344	0.169061	0.238202	0.209244	0.072863	0.702266	0.532999	0.240360	0.579519	0.079534	0.200305	0.430315	0.177035
43	0.337150	0.237862	0.568392	0.614216	0.317312	0.362216	0.242545	0.122591	0.240959	0.154375	0.132117	0.175306	0.224852	0.424077	0.238681	0.248316	0.203240	0.125072	0.242784	0.328295	0.662497	0.205843	0.142822	0.101006	0.322845	0.302413	0.242995	0.298627	0.086219	0.121125	0.241211	0.121523	0.279258	0.159671	0.400289	0.259280	0.176176	0.232782	0.205503	0.079264	0.729853	0.533425	0.232149	0.578984	0.086114	0.200246	0.417569	0.146538
44	0.382445	0.527897	0.629788	0.618731	0.318518	0.228963	0.243492	0.117133	0.238470	0.237007	0.140394	0.156610	0.214451	0.414929	0.223781	0.131564	0.202697	0.124586	0.203556	0.330211	0.880174	0.214049	0.146903	0.100569	0.333353	0.298923	0.268804	0.295350	0.080436	0.115888	0.227462	0.120856	0.274989	0.220981	0.339884	0.249035	0.174136	0.230038	0.196040	0.112576	0.734360	0.529817	0.225629	0.527481	0.092154	0.200643	0.402591	0.120154
