	108_P_T2_sh_L_ND_A_01.c3d	108_P_T2_sh_L_ND_A_01.c3d	108_P_T2_sh_L_ND_A_01.c3d	108_P_T2_sh_L_ND_A_01.c3d	108_P_T2_sh_L_ND_A_01.c3d	108_P_T2_sh_L_ND_A_01.c3d	108_P_T2_sh_L_ND_A_01.c3d	108_P_T2_sh_L_ND_A_01.c3d	108_P_T2_sh_L_ND_A_02.c3d	108_P_T2_sh_L_ND_A_02.c3d	108_P_T2_sh_L_ND_A_02.c3d	108_P_T2_sh_L_ND_A_02.c3d	108_P_T2_sh_L_ND_A_02.c3d	108_P_T2_sh_L_ND_A_02.c3d	108_P_T2_sh_L_ND_A_02.c3d	108_P_T2_sh_L_ND_A_02.c3d	108_P_T2_sh_L_ND_A_03.c3d	108_P_T2_sh_L_ND_A_03.c3d	108_P_T2_sh_L_ND_A_03.c3d	108_P_T2_sh_L_ND_A_03.c3d	108_P_T2_sh_L_ND_A_03.c3d	108_P_T2_sh_L_ND_A_03.c3d	108_P_T2_sh_L_ND_A_03.c3d	108_P_T2_sh_L_ND_A_03.c3d	108_P_T2_sh_L_ND_A_04.c3d	108_P_T2_sh_L_ND_A_04.c3d	108_P_T2_sh_L_ND_A_04.c3d	108_P_T2_sh_L_ND_A_04.c3d	108_P_T2_sh_L_ND_A_04.c3d	108_P_T2_sh_L_ND_A_04.c3d	108_P_T2_sh_L_ND_A_04.c3d	108_P_T2_sh_L_ND_A_04.c3d	108_P_T2_sh_L_ND_A_05.c3d	108_P_T2_sh_L_ND_A_05.c3d	108_P_T2_sh_L_ND_A_05.c3d	108_P_T2_sh_L_ND_A_05.c3d	108_P_T2_sh_L_ND_A_05.c3d	108_P_T2_sh_L_ND_A_05.c3d	108_P_T2_sh_L_ND_A_05.c3d	108_P_T2_sh_L_ND_A_05.c3d	108_P_T2_sh_L_ND_A_06.c3d	108_P_T2_sh_L_ND_A_06.c3d	108_P_T2_sh_L_ND_A_06.c3d	108_P_T2_sh_L_ND_A_06.c3d	108_P_T2_sh_L_ND_A_06.c3d	108_P_T2_sh_L_ND_A_06.c3d	108_P_T2_sh_L_ND_A_06.c3d	108_P_T2_sh_L_ND_A_06.c3d	108_P_T2_sh_L_ND_A_07.c3d	108_P_T2_sh_L_ND_A_07.c3d	108_P_T2_sh_L_ND_A_07.c3d	108_P_T2_sh_L_ND_A_07.c3d	108_P_T2_sh_L_ND_A_07.c3d	108_P_T2_sh_L_ND_A_07.c3d	108_P_T2_sh_L_ND_A_07.c3d	108_P_T2_sh_L_ND_A_07.c3d
7	0.126115	0.122611	0.627919	0.219264	0.199372	0.361927	0.291857	0.044043	0.116055	0.203093	0.134609	0.247254	0.117063	0.350319	0.192280	0.046660	0.156933	0.402033	0.131511	0.115832	0.198530	0.421655	0.284069	0.079176	0.489880	0.125289	0.798011	0.576153	0.179200	0.262338	0.334496	0.122723	0.555191	0.257082	0.438677	0.324577	0.251940	0.615619	0.591885	0.144559	0.474921	0.178304	0.331240	0.229295	0.236648	0.501229	0.260278	0.282984	0.298814	0.333445	0.214911	0.070407	0.153575	0.235284	0.297390	0.100377
8	0.143893	0.127974	0.632313	0.221090	0.206341	0.372492	0.252390	0.040813	0.116874	0.186935	0.149667	0.257929	0.124253	0.340157	0.168196	0.047702	0.199096	0.399023	0.118370	0.114513	0.218813	0.452425	0.285902	0.073376	0.489599	0.127232	0.843027	0.591613	0.184958	0.289662	0.323782	0.127435	0.575781	0.388684	0.414439	0.309809	0.276641	0.725792	0.590218	0.126022	0.474802	0.169738	0.312256	0.230644	0.239575	0.523459	0.288815	0.282370	0.345619	0.354731	0.220093	0.074819	0.124732	0.257402	0.278360	0.103899
9	0.176807	0.139452	0.631009	0.223591	0.202971	0.374381	0.175235	0.044588	0.108966	0.191400	0.162443	0.274610	0.127719	0.323925	0.163737	0.043074	0.220096	0.401895	0.102552	0.120387	0.242682	0.601962	0.287367	0.076164	0.474035	0.128031	0.858807	0.599020	0.185392	0.341971	0.315475	0.130971	0.578848	0.497559	0.367923	0.307079	0.277125	0.748109	0.611413	0.116964	0.457848	0.160491	0.285201	0.220816	0.283436	0.531062	0.310691	0.282927	0.521263	0.469505	0.231872	0.080130	0.121524	0.278300	0.267823	0.113692
10	0.173962	0.143540	0.629994	0.229384	0.209802	0.404705	0.161313	0.052211	0.085906	0.200268	0.155989	0.284329	0.126338	0.326001	0.163647	0.043902	0.213646	0.403199	0.118424	0.119208	0.242583	0.626307	0.290048	0.084713	0.535081	0.133877	0.868973	0.601785	0.186615	0.344012	0.312251	0.138935	0.581339	0.561674	0.348015	0.302998	0.276794	0.752284	0.622286	0.113756	0.459067	0.161626	0.277065	0.209204	0.323104	0.564037	0.335526	0.282078	0.605439	0.506087	0.234119	0.092837	0.133687	0.291891	0.270752	0.119508
11	0.181993	0.192789	0.636720	0.228190	0.209263	0.428470	0.179401	0.056923	0.087242	0.201094	0.168051	0.286958	0.185267	0.299690	0.164394	0.042209	0.214572	0.402403	0.124212	0.117159	0.252168	0.610837	0.291106	0.094877	0.575366	0.132601	0.873160	0.598398	0.187905	0.344227	0.287195	0.153441	0.631644	0.571626	0.332078	0.273546	0.278467	0.759367	0.622879	0.118309	0.499631	0.163781	0.280795	0.195105	0.334916	0.574599	0.357211	0.269450	0.612661	0.516204	0.250430	0.091591	0.155899	0.293483	0.272129	0.107806
12	0.206408	0.263172	0.617830	0.222939	0.210410	0.433688	0.193931	0.064904	0.097456	0.191816	0.178733	0.287360	0.223713	0.299672	0.147646	0.039012	0.265869	0.405040	0.124096	0.120497	0.253720	0.592138	0.290891	0.104653	0.572273	0.132843	0.874127	0.588513	0.196985	0.352053	0.278399	0.157644	0.669074	0.664409	0.327528	0.205333	0.276706	0.763694	0.620752	0.122344	0.560099	0.155961	0.280535	0.192902	0.336016	0.568524	0.366122	0.243931	0.612628	0.519553	0.256064	0.087257	0.212753	0.302893	0.238633	0.088338
13	0.205545	0.290576	0.567196	0.225740	0.210617	0.419467	0.194868	0.065832	0.120933	0.206065	0.179311	0.287197	0.223407	0.228562	0.126258	0.036797	0.298604	0.393226	0.130575	0.105320	0.251203	0.591478	0.285608	0.105194	0.544655	0.123884	0.873107	0.581320	0.201267	0.353302	0.278800	0.140933	0.658073	0.787805	0.270122	0.135904	0.274193	0.764578	0.594708	0.115276	0.633238	0.138594	0.232739	0.189231	0.334710	0.567653	0.359999	0.231176	0.612744	0.517496	0.245612	0.091234	0.231525	0.306940	0.187424	0.084904
14	0.207139	0.295259	0.558372	0.214204	0.202856	0.388886	0.211672	0.064675	0.133213	0.256350	0.184679	0.286452	0.235226	0.209061	0.123482	0.038423	0.307680	0.392900	0.139184	0.095971	0.238584	0.589523	0.271370	0.106176	0.505530	0.115110	0.868279	0.547222	0.194300	0.342991	0.293532	0.144821	0.668928	0.797009	0.204606	0.120442	0.273003	0.764394	0.528094	0.101289	0.699436	0.128511	0.194866	0.195827	0.322150	0.532653	0.356378	0.242020	0.613863	0.514962	0.208090	0.093480	0.244867	0.311610	0.171272	0.086415
15	0.206839	0.295233	0.538698	0.173000	0.202889	0.366444	0.204692	0.069296	0.136009	0.265417	0.189040	0.269124	0.243250	0.208682	0.142176	0.044974	0.309180	0.393259	0.152390	0.094893	0.224456	0.569884	0.260014	0.110124	0.471137	0.111187	0.839229	0.489249	0.195236	0.333116	0.322049	0.168884	0.680404	0.797287	0.196077	0.121603	0.272969	0.764183	0.442189	0.097012	0.715962	0.122993	0.192197	0.196791	0.316597	0.462237	0.349464	0.272995	0.616019	0.515447	0.193657	0.095340	0.248688	0.319018	0.186541	0.086485
16	0.201811	0.289750	0.380659	0.114122	0.196839	0.350486	0.199807	0.072323	0.138873	0.253741	0.177502	0.221603	0.248454	0.211321	0.153833	0.054881	0.306542	0.381364	0.161588	0.090198	0.224184	0.563738	0.250565	0.110709	0.457484	0.113313	0.762491	0.470213	0.189921	0.327993	0.344169	0.180882	0.682897	0.798027	0.189414	0.120254	0.272654	0.762734	0.403617	0.095855	0.714973	0.111099	0.191466	0.185753	0.316530	0.445228	0.331705	0.315490	0.608583	0.524517	0.190879	0.091176	0.258855	0.327123	0.220556	0.086366
17	0.197385	0.285213	0.264392	0.102817	0.155748	0.315923	0.200574	0.078833	0.139286	0.227344	0.171977	0.198059	0.249641	0.227643	0.152331	0.089482	0.309055	0.268334	0.161136	0.088279	0.210961	0.558548	0.198517	0.107663	0.456574	0.121289	0.677093	0.469910	0.182304	0.324618	0.363863	0.180264	0.654728	0.793243	0.179621	0.118390	0.267259	0.752147	0.400546	0.092024	0.708527	0.093297	0.190482	0.177396	0.317071	0.445338	0.325441	0.349960	0.594450	0.517970	0.182313	0.098569	0.320622	0.330787	0.230425	0.086183
18	0.192233	0.284008	0.252186	0.106693	0.144274	0.261438	0.205628	0.121681	0.143712	0.220945	0.168548	0.193495	0.249405	0.243463	0.145220	0.108203	0.313512	0.250523	0.148701	0.099380	0.203172	0.534818	0.147362	0.102045	0.433532	0.126654	0.636405	0.462587	0.178380	0.306236	0.372502	0.179706	0.563909	0.781544	0.163827	0.115713	0.236549	0.703632	0.370792	0.089630	0.686022	0.082000	0.190444	0.165229	0.329648	0.449596	0.324254	0.368752	0.591808	0.494588	0.209875	0.108736	0.367986	0.338086	0.229085	0.087058
19	0.156589	0.279137	0.246418	0.102952	0.142794	0.249058	0.196721	0.145295	0.156065	0.220690	0.166728	0.189645	0.246478	0.243862	0.141408	0.111175	0.295338	0.258243	0.148614	0.097794	0.203786	0.518909	0.126010	0.098397	0.422486	0.127952	0.633458	0.446486	0.185716	0.308035	0.369501	0.178823	0.570512	0.780649	0.156057	0.103872	0.197515	0.629507	0.334370	0.088209	0.655411	0.076216	0.189002	0.144519	0.333983	0.451227	0.328644	0.366600	0.581971	0.501371	0.225200	0.124253	0.381749	0.352019	0.228848	0.090729
20	0.154436	0.279270	0.246470	0.089542	0.136313	0.241217	0.188809	0.151629	0.160474	0.225806	0.160834	0.176533	0.241471	0.236410	0.154329	0.115868	0.276451	0.260200	0.162519	0.088412	0.210884	0.513926	0.124367	0.103588	0.428251	0.120735	0.608973	0.414670	0.194438	0.303666	0.368280	0.179604	0.570370	0.773193	0.154973	0.100120	0.182418	0.568829	0.310718	0.085606	0.632450	0.075282	0.173042	0.146806	0.324660	0.440180	0.333093	0.365534	0.467308	0.413460	0.214493	0.148853	0.383777	0.401575	0.228428	0.099092
21	0.151926	0.265726	0.244206	0.080846	0.140684	0.250127	0.198464	0.151153	0.168969	0.239259	0.133694	0.149938	0.242604	0.229652	0.199326	0.139894	0.273833	0.279185	0.153982	0.109389	0.221329	0.502461	0.123097	0.107147	0.502807	0.135841	0.543906	0.363768	0.199269	0.312797	0.356349	0.180617	0.561355	0.721376	0.164723	0.130642	0.188089	0.540845	0.293274	0.078013	0.629111	0.075211	0.155113	0.156778	0.309085	0.413866	0.333873	0.362014	0.318441	0.422392	0.212351	0.146513	0.388343	0.405991	0.237434	0.109026
22	0.134758	0.215634	0.212526	0.086005	0.130572	0.226305	0.190267	0.151248	0.185094	0.276027	0.129676	0.123632	0.212253	0.268710	0.255269	0.167281	0.271009	0.276622	0.162216	0.170526	0.220158	0.490555	0.121351	0.107346	0.597805	0.147395	0.435654	0.312751	0.188876	0.327165	0.342697	0.178367	0.571505	0.640546	0.184200	0.176622	0.181975	0.534816	0.286103	0.071432	0.627069	0.078144	0.155518	0.175315	0.303165	0.381011	0.322308	0.362714	0.288845	0.421108	0.197078	0.144531	0.396042	0.405391	0.251755	0.125025
23	0.118122	0.127310	0.170586	0.082491	0.134846	0.227693	0.168890	0.155195	0.188275	0.326138	0.117837	0.110814	0.171751	0.255279	0.278407	0.175637	0.221541	0.233703	0.177038	0.178549	0.188293	0.401501	0.114373	0.108902	0.692405	0.154056	0.359671	0.277950	0.178306	0.285408	0.340952	0.173485	0.561757	0.576427	0.225432	0.260052	0.128900	0.398827	0.291177	0.070810	0.643030	0.082696	0.151870	0.191893	0.302461	0.351021	0.298144	0.368734	0.293598	0.414657	0.192943	0.157165	0.402649	0.402603	0.274763	0.144166
24	0.120934	0.097499	0.163011	0.075010	0.128584	0.219123	0.154978	0.161289	0.207979	0.340443	0.091284	0.111523	0.193271	0.327374	0.283150	0.176890	0.176578	0.221373	0.190386	0.190050	0.175651	0.156890	0.105739	0.114030	0.782686	0.161880	0.342935	0.262277	0.176684	0.280011	0.339005	0.169507	0.487997	0.565602	0.318941	0.398246	0.107044	0.230757	0.259802	0.069161	0.680850	0.117116	0.142400	0.192171	0.272776	0.343722	0.292597	0.379070	0.302863	0.420059	0.185990	0.184844	0.403187	0.373181	0.298345	0.143252
25	0.170172	0.106745	0.179911	0.075496	0.119278	0.230110	0.151862	0.166550	0.251465	0.346384	0.085637	0.122745	0.181547	0.345124	0.300989	0.177457	0.164005	0.221073	0.183206	0.216309	0.159547	0.107427	0.099190	0.115985	0.804679	0.159926	0.317078	0.257881	0.174112	0.279309	0.339392	0.161570	0.443950	0.474964	0.334047	0.464797	0.147325	0.187409	0.202821	0.067889	0.696776	0.130022	0.148790	0.176374	0.213959	0.260281	0.286842	0.388095	0.323438	0.419423	0.171875	0.217121	0.396345	0.346367	0.308541	0.137424
26	0.238217	0.115865	0.206800	0.106587	0.126045	0.271511	0.125161	0.166510	0.255721	0.399104	0.101236	0.155344	0.173202	0.345736	0.325595	0.190457	0.191575	0.222092	0.174084	0.244624	0.140500	0.109400	0.096219	0.108960	0.780437	0.161860	0.296272	0.256859	0.178064	0.281694	0.329992	0.156248	0.573794	0.211362	0.437246	0.467766	0.167176	0.171253	0.174785	0.062680	0.638591	0.129952	0.185005	0.166185	0.190061	0.186619	0.253278	0.412188	0.316705	0.420597	0.170228	0.243902	0.396471	0.336353	0.304302	0.140677
27	0.244065	0.125561	0.200869	0.123986	0.169739	0.320875	0.124296	0.168764	0.265160	0.396898	0.106957	0.194517	0.164033	0.345323	0.323971	0.206625	0.200435	0.245581	0.166286	0.254700	0.141163	0.106384	0.095425	0.105522	1.031950	0.216687	0.302545	0.254658	0.160798	0.276039	0.338826	0.160314	0.584562	0.147556	0.541502	0.494977	0.166452	0.134197	0.168983	0.046381	0.570687	0.135714	0.191151	0.155240	0.193591	0.180493	0.235567	0.444734	0.306760	0.405635	0.169707	0.253583	0.379098	0.334605	0.317982	0.148560
28	0.250221	0.152652	0.188337	0.123321	0.173067	0.333865	0.131501	0.169779	0.275941	0.397022	0.106817	0.194102	0.162657	0.342001	0.323429	0.201826	0.190382	0.270574	0.164957	0.252342	0.145148	0.090720	0.096369	0.105710	1.300051	0.251730	0.313613	0.231502	0.146991	0.277320	0.345220	0.161069	0.566436	0.146689	0.560344	0.572689	0.167598	0.121516	0.168945	0.036587	0.558548	0.146927	0.271996	0.149243	0.199786	0.194710	0.234306	0.465179	0.290005	0.372354	0.169718	0.253938	0.353731	0.326375	0.359380	0.156899
29	0.249561	0.156313	0.194639	0.136830	0.181764	0.341378	0.141931	0.162516	0.274028	0.402050	0.115795	0.185868	0.165695	0.338892	0.324082	0.191658	0.189315	0.272045	0.166001	0.247132	0.143403	0.062260	0.100507	0.105706	1.320267	0.252295	0.311535	0.184779	0.140182	0.269363	0.330237	0.141645	0.553503	0.141133	0.562053	0.669736	0.169694	0.129378	0.167931	0.029495	0.731461	0.214729	0.356285	0.149573	0.200379	0.236450	0.212112	0.463888	0.454213	0.385226	0.147942	0.248160	0.343286	0.326711	0.418168	0.161728
30	0.247117	0.154711	0.228456	0.163639	0.187134	0.360812	0.137865	0.130752	0.277108	0.433264	0.120610	0.195654	0.169123	0.371976	0.323089	0.187407	0.186513	0.296367	0.166152	0.247778	0.146692	0.074066	0.101402	0.103615	1.320361	0.254202	0.310445	0.149597	0.144527	0.267563	0.285808	0.121429	0.552241	0.155773	0.565706	0.733248	0.173517	0.136731	0.168531	0.029422	0.970351	0.247146	0.374063	0.152888	0.200038	0.242274	0.222910	0.445906	0.463966	0.370931	0.095609	0.241644	0.335313	0.327808	0.434639	0.162702
31	0.245111	0.169983	0.232008	0.175562	0.181913	0.360927	0.140565	0.130434	0.278029	0.465655	0.124293	0.213447	0.170565	0.379747	0.318827	0.186227	0.197303	0.292645	0.159149	0.253656	0.172768	0.130669	0.099328	0.113745	1.325005	0.259567	0.306816	0.131833	0.142300	0.271103	0.253725	0.111679	0.570355	0.182824	0.564741	0.754623	0.179118	0.150418	0.172622	0.041153	0.975475	0.247507	0.377240	0.164863	0.196525	0.240498	0.240210	0.423158	0.463782	0.362859	0.096073	0.226675	0.337354	0.322347	0.424450	0.162630
32	0.239881	0.200312	0.235010	0.173773	0.177662	0.358866	0.132193	0.142158	0.319672	0.490943	0.125258	0.221803	0.183986	0.437984	0.302525	0.173163	0.207407	0.270943	0.158434	0.248543	0.221832	0.187707	0.086630	0.124088	1.343748	0.264638	0.306179	0.135068	0.141324	0.276648	0.223361	0.108731	0.563487	0.197172	0.567722	0.757321	0.192265	0.159602	0.182756	0.063332	0.976019	0.247215	0.434199	0.191257	0.188894	0.239830	0.245577	0.409865	0.457709	0.291660	0.128672	0.227996	0.327313	0.316741	0.424304	0.163207
33	0.237393	0.216008	0.234365	0.181678	0.179831	0.346900	0.116213	0.143027	0.341406	0.562570	0.125657	0.221778	0.187055	0.443761	0.255563	0.145081	0.211921	0.273942	0.159735	0.221428	0.258363	0.247601	0.079028	0.125004	1.376728	0.271693	0.303126	0.139287	0.135665	0.277870	0.198149	0.113491	0.599076	0.201225	0.572917	0.756673	0.229387	0.179541	0.193930	0.118432	0.975831	0.247366	0.492294	0.222452	0.163567	0.234418	0.255783	0.407564	0.454715	0.232034	0.127990	0.273144	0.260231	0.305655	0.445602	0.163358
34	0.249445	0.236750	0.230416	0.193493	0.195315	0.328226	0.106968	0.140811	0.332105	0.550663	0.125752	0.224053	0.174540	0.428553	0.215339	0.130669	0.208262	0.273153	0.147526	0.241435	0.270305	0.296609	0.079640	0.122380	1.405051	0.284057	0.301179	0.131572	0.122833	0.316089	0.195273	0.117089	0.594331	0.200155	0.572868	0.752186	0.264450	0.263246	0.202785	0.190917	0.966983	0.247653	0.501524	0.230202	0.146884	0.229903	0.262086	0.406363	0.452133	0.228249	0.118857	0.312202	0.213039	0.299688	0.459643	0.166225
35	0.258398	0.410143	0.239385	0.195887	0.202813	0.323790	0.105264	0.132808	0.336345	0.529409	0.125533	0.227901	0.136112	0.376092	0.203337	0.129970	0.205319	0.270579	0.120951	0.261256	0.260565	0.319726	0.107135	0.120161	1.415617	0.286630	0.299728	0.118990	0.110320	0.319702	0.194856	0.120546	0.578797	0.199631	0.563678	0.743742	0.268858	0.348873	0.199213	0.235182	0.966078	0.248089	0.510489	0.217337	0.160299	0.231613	0.260113	0.406779	0.452880	0.228199	0.164468	0.365327	0.192497	0.257098	0.461717	0.172421
