	110_P_T2_sh_L_ND_A_02.c3d	110_P_T2_sh_L_ND_A_02.c3d	110_P_T2_sh_L_ND_A_02.c3d	110_P_T2_sh_L_ND_A_02.c3d	110_P_T2_sh_L_ND_A_02.c3d	110_P_T2_sh_L_ND_A_02.c3d	110_P_T2_sh_L_ND_A_02.c3d	110_P_T2_sh_L_ND_A_02.c3d	110_P_T2_sh_L_ND_A_03.c3d	110_P_T2_sh_L_ND_A_03.c3d	110_P_T2_sh_L_ND_A_03.c3d	110_P_T2_sh_L_ND_A_03.c3d	110_P_T2_sh_L_ND_A_03.c3d	110_P_T2_sh_L_ND_A_03.c3d	110_P_T2_sh_L_ND_A_03.c3d	110_P_T2_sh_L_ND_A_03.c3d	110_P_T2_sh_L_ND_A_08.c3d	110_P_T2_sh_L_ND_A_08.c3d	110_P_T2_sh_L_ND_A_08.c3d	110_P_T2_sh_L_ND_A_08.c3d	110_P_T2_sh_L_ND_A_08.c3d	110_P_T2_sh_L_ND_A_08.c3d	110_P_T2_sh_L_ND_A_08.c3d	110_P_T2_sh_L_ND_A_08.c3d	110_P_T2_sh_L_ND_A_09.c3d	110_P_T2_sh_L_ND_A_09.c3d	110_P_T2_sh_L_ND_A_09.c3d	110_P_T2_sh_L_ND_A_09.c3d	110_P_T2_sh_L_ND_A_09.c3d	110_P_T2_sh_L_ND_A_09.c3d	110_P_T2_sh_L_ND_A_09.c3d	110_P_T2_sh_L_ND_A_09.c3d	110_P_T2_sh_L_ND_A_10.c3d	110_P_T2_sh_L_ND_A_10.c3d	110_P_T2_sh_L_ND_A_10.c3d	110_P_T2_sh_L_ND_A_10.c3d	110_P_T2_sh_L_ND_A_10.c3d	110_P_T2_sh_L_ND_A_10.c3d	110_P_T2_sh_L_ND_A_10.c3d	110_P_T2_sh_L_ND_A_10.c3d
	Biceps femoris_lat	Semitendinosus_lat	Vastus lateralis_lat	Vastus medialis_lat	Biceps femoris_med	Semitendinosus_med	Vastus lateralis_med	Vastus medialis_med	Biceps femoris_lat	Semitendinosus_lat	Vastus lateralis_lat	Vastus medialis_lat	Biceps femoris_med	Semitendinosus_med	Vastus lateralis_med	Vastus medialis_med	Biceps femoris_lat	Semitendinosus_lat	Vastus lateralis_lat	Vastus medialis_lat	Biceps femoris_med	Semitendinosus_med	Vastus lateralis_med	Vastus medialis_med	Biceps femoris_lat	Semitendinosus_lat	Vastus lateralis_lat	Vastus medialis_lat	Biceps femoris_med	Semitendinosus_med	Vastus lateralis_med	Vastus medialis_med	Biceps femoris_lat	Semitendinosus_lat	Vastus lateralis_lat	Vastus medialis_lat	Biceps femoris_med	Semitendinosus_med	Vastus lateralis_med	Vastus medialis_med
	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D
	EMG_lat	EMG_lat	EMG_lat	EMG_lat	EMG_med	EMG_med	EMG_med	EMG_med	EMG_lat	EMG_lat	EMG_lat	EMG_lat	EMG_med	EMG_med	EMG_med	EMG_med	EMG_lat	EMG_lat	EMG_lat	EMG_lat	EMG_med	EMG_med	EMG_med	EMG_med	EMG_lat	EMG_lat	EMG_lat	EMG_lat	EMG_med	EMG_med	EMG_med	EMG_med	EMG_lat	EMG_lat	EMG_lat	EMG_lat	EMG_med	EMG_med	EMG_med	EMG_med
ITEM	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y
39	0.193290	0.206662	0.234502	0.210625	0.215577	0.315475	0.167072	0.147807	0.275283	0.194530	0.279693	0.521590	0.178525	0.324206	0.229269	0.226325	0.169305	0.198592	0.175043	0.338399	0.246039	0.293209	0.419915	0.280799	0.188252	0.336850	0.271722	0.597877	0.090323	0.237373	0.276648	0.293800	0.217278	0.164898	0.443873	0.447129	0.138987	0.314958	0.134105	0.268705
40	0.195689	0.211064	0.235109	0.211192	0.154418	0.251706	0.219092	0.151569	0.296867	0.196787	0.162065	0.367795	0.177069	0.305795	0.234223	0.227444	0.168035	0.203217	0.240016	0.415251	0.257880	0.305004	0.396839	0.302387	0.191240	0.345302	0.279560	0.638201	0.081612	0.216873	0.215628	0.298073	0.216390	0.164874	0.488260	0.449998	0.132415	0.292852	0.130338	0.270424
41	0.283526	0.276364	0.200324	0.254941	0.140466	0.210512	0.268992	0.151338	0.288649	0.227444	0.156988	0.355737	0.176924	0.258215	0.237313	0.244973	0.166574	0.201634	0.284898	0.444004	0.256851	0.302952	0.393176	0.324050	0.186863	0.354549	0.266498	0.663503	0.096802	0.226545	0.217673	0.262835	0.213434	0.165063	0.547367	0.475466	0.126326	0.282920	0.141976	0.290896
42	0.315508	0.281483	0.183268	0.264171	0.137750	0.194602	0.275994	0.166904	0.384258	0.243032	0.165153	0.373145	0.173760	0.237421	0.230497	0.245121	0.176524	0.199444	0.303090	0.444368	0.250680	0.314031	0.397443	0.316502	0.193776	0.341885	0.259339	0.664191	0.103520	0.231853	0.218231	0.237869	0.214878	0.168968	0.575854	0.531835	0.119673	0.281175	0.144619	0.304246
43	0.411736	0.311795	0.159563	0.284506	0.127249	0.178653	0.277649	0.207030	0.521274	0.259218	0.160243	0.382197	0.173354	0.274294	0.208297	0.243146	0.201558	0.201511	0.305818	0.457848	0.238762	0.290795	0.423077	0.325080	0.206925	0.320738	0.265785	0.669982	0.103036	0.232281	0.188284	0.246901	0.241904	0.200284	0.556865	0.583462	0.119979	0.282635	0.157719	0.304270
44	0.453237	0.341760	0.104467	0.288636	0.130837	0.258861	0.294504	0.244048	0.660092	0.473919	0.159968	0.356498	0.199024	0.299841	0.208330	0.242961	0.223234	0.214068	0.304216	0.477217	0.211611	0.271270	0.450076	0.378570	0.222693	0.322181	0.273852	0.675527	0.096371	0.219689	0.163425	0.230622	0.311853	0.290336	0.547819	0.654239	0.120875	0.279689	0.155696	0.304370
45	0.469924	0.375208	0.100298	0.276046	0.133200	0.332402	0.308157	0.272778	0.711850	0.534255	0.183874	0.323002	0.219565	0.299682	0.186241	0.261358	0.244374	0.225225	0.308548	0.579203	0.192018	0.259571	0.427840	0.370362	0.235004	0.326584	0.264280	0.675835	0.085971	0.196786	0.165656	0.181149	0.342250	0.354957	0.536663	0.697559	0.129882	0.246955	0.149967	0.298828
46	0.501614	0.453625	0.219141	0.330169	0.132517	0.354060	0.309846	0.276084	0.711603	0.533086	0.186885	0.259525	0.229453	0.302967	0.188647	0.280492	0.250899	0.232295	0.343405	0.664679	0.184523	0.263699	0.409237	0.373211	0.247447	0.335504	0.249512	0.678414	0.087100	0.185298	0.168201	0.190389	0.336706	0.362554	0.531706	0.684383	0.135138	0.217534	0.153373	0.259763
47	0.505238	0.460869	0.229129	0.334850	0.129808	0.366775	0.308568	0.275908	0.709276	0.517692	0.202786	0.405650	0.225644	0.299126	0.186079	0.318487	0.249083	0.231705	0.381428	0.716252	0.182805	0.264672	0.390260	0.374289	0.268547	0.355496	0.247559	0.674127	0.085613	0.185829	0.206989	0.231271	0.338024	0.361007	0.532564	0.658181	0.122619	0.177836	0.162153	0.229017
48	0.460944	0.427274	0.243611	0.383430	0.116299	0.373279	0.297423	0.272765	0.702106	0.515696	0.194411	0.473427	0.223755	0.286957	0.171661	0.348130	0.247554	0.240288	0.406774	0.754590	0.163656	0.268698	0.377553	0.376476	0.274365	0.351383	0.257786	0.627707	0.091309	0.191030	0.215256	0.265619	0.335169	0.356098	0.519238	0.612088	0.120161	0.136367	0.157598	0.208986
49	0.437060	0.426259	0.333504	0.421502	0.118476	0.371614	0.300344	0.265491	0.627068	0.612184	0.183334	0.450669	0.225219	0.279610	0.154981	0.359254	0.243780	0.252458	0.428775	0.762945	0.140367	0.255879	0.357060	0.393842	0.254959	0.330251	0.356727	0.502489	0.113923	0.210316	0.210515	0.291689	0.346152	0.356819	0.482509	0.619536	0.118867	0.135610	0.128234	0.171437
50	0.313469	0.361979	0.339789	0.418437	0.104243	0.363317	0.305132	0.279292	0.618334	0.632978	0.218194	0.441336	0.223854	0.277589	0.170725	0.383705	0.235230	0.266141	0.449313	0.761212	0.137964	0.291705	0.356609	0.372406	0.236320	0.301739	0.401924	0.461984	0.137497	0.222162	0.208146	0.345383	0.376119	0.366289	0.434260	0.628765	0.103694	0.122905	0.126526	0.169725
51	0.243521	0.332643	0.339820	0.442350	0.099774	0.361811	0.292167	0.296207	0.417082	0.535921	0.207379	0.438122	0.202696	0.277745	0.175869	0.376334	0.231532	0.284667	0.439316	0.787107	0.144199	0.346380	0.349083	0.360304	0.239731	0.289775	0.386383	0.450007	0.166445	0.231210	0.208176	0.383323	0.403946	0.373909	0.355595	0.610417	0.100075	0.126234	0.117697	0.195384
52	0.225680	0.289029	0.335601	0.470360	0.101592	0.357124	0.255247	0.311128	0.413298	0.576507	0.196751	0.421448	0.180651	0.262591	0.154064	0.365936	0.236513	0.306838	0.411322	0.871256	0.149157	0.342590	0.334554	0.370821	0.255495	0.288728	0.373298	0.447374	0.187191	0.231207	0.272621	0.385274	0.404140	0.371539	0.331094	0.577447	0.093818	0.121284	0.118636	0.184050
53	0.185049	0.182968	0.274038	0.438317	0.109090	0.362074	0.216999	0.312977	0.415048	0.590747	0.193499	0.399248	0.180711	0.188889	0.142371	0.344019	0.243257	0.335982	0.430172	0.961508	0.153192	0.336035	0.269817	0.306281	0.270640	0.282478	0.378997	0.542137	0.192517	0.232216	0.327479	0.393898	0.371215	0.338053	0.332648	0.524315	0.095087	0.117778	0.101833	0.184460
54	0.259560	0.186046	0.266124	0.427245	0.118873	0.379365	0.221839	0.327751	0.413176	0.584281	0.204244	0.156614	0.175705	0.134648	0.148590	0.341101	0.244106	0.354166	0.441598	1.016742	0.149780	0.336998	0.210212	0.270494	0.311487	0.306861	0.395699	0.600111	0.191659	0.232043	0.328467	0.412584	0.314192	0.251519	0.297392	0.418640	0.119286	0.122177	0.099692	0.184181
55	0.283160	0.202380	0.250559	0.345774	0.117871	0.374437	0.255295	0.311671	0.394535	0.569416	0.212573	0.126180	0.131424	0.120783	0.142074	0.328935	0.247287	0.361103	0.459598	1.017047	0.146363	0.326830	0.201566	0.257207	0.343406	0.354711	0.453309	0.612126	0.199133	0.234540	0.327475	0.422198	0.280890	0.171233	0.261012	0.378503	0.114228	0.144084	0.118004	0.181264
56	0.289431	0.398640	0.093221	0.284981	0.111617	0.308286	0.237668	0.277550	0.351742	0.462643	0.214685	0.150360	0.109636	0.125988	0.143255	0.314309	0.229475	0.347058	0.458912	0.986283	0.149352	0.325540	0.198465	0.255004	0.348304	0.362493	0.496897	0.637720	0.216773	0.244747	0.335895	0.430177	0.348396	0.236212	0.239108	0.385894	0.162241	0.183993	0.169219	0.210663
57	0.300214	0.489439	0.075155	0.267039	0.111147	0.247898	0.229178	0.254816	0.256535	0.368385	0.199881	0.151213	0.117581	0.174802	0.146316	0.307335	0.210353	0.326275	0.440721	0.921767	0.173293	0.324215	0.195903	0.263265	0.350247	0.359388	0.504485	0.764621	0.232201	0.260944	0.323470	0.422607	0.534937	0.388454	0.198634	0.390057	0.162458	0.195978	0.176337	0.221492
58	0.429543	0.840779	0.074364	0.220843	0.127571	0.229255	0.231218	0.254256	0.160407	0.236045	0.203416	0.163477	0.114495	0.176983	0.149434	0.294551	0.207793	0.321296	0.413498	0.879820	0.172806	0.328988	0.161600	0.260365	0.343070	0.357276	0.505249	0.887780	0.248899	0.277715	0.304085	0.406462	0.632192	0.437372	0.134373	0.374558	0.168484	0.203483	0.177054	0.220735
59	0.429924	0.846814	0.080876	0.166233	0.132468	0.202061	0.231736	0.251924	0.151532	0.184282	0.217894	0.194367	0.115064	0.188038	0.149730	0.270835	0.205167	0.326602	0.395934	0.845998	0.278959	0.380828	0.160049	0.233160	0.339660	0.367243	0.511977	0.932239	0.243911	0.287107	0.301755	0.390973	0.765385	0.720717	0.116777	0.333859	0.213984	0.230443	0.193531	0.232253
60	0.413418	0.841837	0.079621	0.136414	0.138667	0.203771	0.230895	0.245808	0.204893	0.223427	0.253976	0.322926	0.143888	0.202844	0.140801	0.237207	0.211483	0.338258	0.373182	0.848440	0.413524	0.367758	0.162175	0.238375	0.354020	0.385157	0.518440	0.977756	0.230959	0.291238	0.304260	0.350336	0.809901	0.764284	0.117198	0.287181	0.221695	0.253275	0.200877	0.237831
61	0.371913	0.839897	0.115056	0.132695	0.152501	0.217564	0.227599	0.237314	0.263420	0.290381	0.262497	0.343127	0.185528	0.267536	0.116222	0.216612	0.229940	0.347707	0.350456	0.885796	0.513491	0.463596	0.156485	0.234440	0.421298	0.437001	0.502807	1.026889	0.211721	0.278304	0.302045	0.291269	0.807860	0.766291	0.139608	0.299910	0.222422	0.263358	0.203017	0.200387
62	0.370410	0.834481	0.122417	0.141813	0.165654	0.221864	0.229203	0.221869	0.262589	0.286343	0.303337	0.437359	0.184947	0.274107	0.113050	0.218357	0.244102	0.338140	0.344336	0.901264	0.708081	0.643110	0.143570	0.205612	0.470923	0.484540	0.431821	1.048024	0.185595	0.270412	0.258683	0.268177	0.839153	0.793206	0.155653	0.320106	0.222715	0.263555	0.201540	0.177480
63	0.367369	0.753944	0.185219	0.219969	0.167158	0.218764	0.227797	0.196157	0.268622	0.295646	0.304667	0.484381	0.187766	0.295485	0.106484	0.214710	0.257488	0.322146	0.345827	0.826843	0.706468	0.641426	0.112833	0.184820	0.482431	0.502817	0.401341	1.052000	0.186366	0.269782	0.150279	0.255905	0.838960	0.797900	0.186266	0.349493	0.227292	0.288269	0.202190	0.177533
64	0.354977	0.693208	0.203778	0.258994	0.184589	0.211758	0.224223	0.177004	0.289917	0.320833	0.345679	0.514799	0.190916	0.395713	0.087201	0.209966	0.263836	0.298585	0.307042	0.703393	0.704896	0.631739	0.098532	0.172717	0.478943	0.502460	0.401014	1.050684	0.187061	0.271115	0.129279	0.216965	0.837180	0.798800	0.189364	0.380246	0.218293	0.324562	0.206435	0.205230
65	0.195013	0.182866	0.268582	0.298448	0.180957	0.233665	0.218407	0.166990	0.291026	0.320123	0.352147	0.515294	0.199539	0.398570	0.097187	0.207623	0.251471	0.262889	0.270625	0.585431	0.705383	0.629100	0.102986	0.174495	0.475438	0.498828	0.430610	1.021147	0.184386	0.272477	0.136425	0.202947	0.836027	0.799519	0.183803	0.438986	0.218023	0.328493	0.201656	0.221932
66	0.218389	0.182401	0.402899	0.315412	0.215516	0.252637	0.201112	0.112923	0.258354	0.297237	0.379496	0.525032	0.207915	0.401667	0.115029	0.205577	0.227839	0.231648	0.246887	0.529467	0.703103	0.630659	0.103932	0.162957	0.478742	0.500714	0.462637	0.977328	0.207564	0.310791	0.122703	0.191304	0.779536	0.758525	0.182827	0.451902	0.208198	0.311364	0.169397	0.204943
67	0.252172	0.204621	0.427117	0.328668	0.244287	0.317073	0.149036	0.119927	0.172568	0.194147	0.397046	0.495183	0.203117	0.406842	0.114836	0.191506	0.213443	0.208467	0.319737	0.550050	0.699830	0.629113	0.107362	0.159274	0.455642	0.474909	0.445983	0.941042	0.206722	0.308520	0.108858	0.183881	0.661799	0.714212	0.200490	0.452812	0.244600	0.320967	0.149082	0.182104
68	0.258940	0.215179	0.436866	0.342607	0.256183	0.370322	0.149807	0.125833	0.166095	0.184536	0.362643	0.458488	0.212049	0.428229	0.120168	0.132903	0.227328	0.210096	0.376639	0.598845	0.694962	0.613807	0.118844	0.155652	0.440162	0.462451	0.435694	0.937484	0.201708	0.302394	0.110576	0.166931	0.619448	0.673928	0.227422	0.454381	0.247919	0.315852	0.144942	0.183798
69	0.244014	0.219912	0.462292	0.338495	0.255695	0.387732	0.144494	0.157298	0.168235	0.188212	0.340603	0.374686	0.218460	0.443058	0.130595	0.149394	0.237813	0.241422	0.381544	0.600001	0.628991	0.576124	0.113029	0.146378	0.470165	0.519121	0.441466	0.912898	0.211326	0.316916	0.132909	0.158354	0.344046	0.370714	0.253405	0.488641	0.212903	0.308500	0.121029	0.175455
70	0.237651	0.218478	0.450698	0.294983	0.272797	0.484154	0.141313	0.158539	0.154204	0.188220	0.345517	0.307148	0.212218	0.442993	0.134753	0.261928	0.331147	0.288431	0.371793	0.624847	0.584899	0.563993	0.111791	0.123841	0.480372	0.562032	0.447010	0.889069	0.378809	0.440698	0.136128	0.149084	0.329532	0.396901	0.288301	0.527300	0.199020	0.298849	0.109467	0.166776
71	0.251762	0.205170	0.444317	0.268258	0.278972	0.604102	0.153717	0.158885	0.156656	0.165538	0.333931	0.297827	0.172208	0.413474	0.146152	0.276696	0.420565	0.293801	0.381542	0.623542	0.336472	0.312318	0.115901	0.148553	0.519330	0.630636	0.454453	0.913304	0.404485	0.460265	0.132128	0.147834	0.283260	0.369391	0.302599	0.537562	0.204720	0.296356	0.116084	0.192025
72	0.248567	0.202406	0.402380	0.233696	0.287825	0.660429	0.187892	0.162691	0.201981	0.278170	0.317952	0.292311	0.164803	0.401056	0.146366	0.352862	0.452296	0.274618	0.376713	0.566581	0.079585	0.100697	0.129765	0.158649	0.560982	0.691315	0.463999	0.885930	0.415769	0.461539	0.137861	0.203447	0.219012	0.333598	0.289551	0.525753	0.204437	0.308674	0.120800	0.203237
73	0.211274	0.185294	0.280991	0.223986	0.472194	0.667936	0.193605	0.164649	0.373048	0.439394	0.243031	0.242511	0.189541	0.408591	0.145397	0.394629	0.464056	0.315848	0.374208	0.499113	0.089726	0.125206	0.149071	0.158491	0.563608	0.691894	0.462029	0.830969	0.469477	0.483722	0.138899	0.235289	0.236549	0.359536	0.336153	0.539033	0.204767	0.311500	0.122086	0.202270
74	0.174145	0.164527	0.283868	0.196638	0.497564	0.670409	0.188428	0.178460	0.540427	0.644672	0.227443	0.249418	0.213704	0.370088	0.145497	0.401886	0.467733	0.315393	0.364132	0.457443	0.120264	0.168850	0.141555	0.160052	0.589380	0.681135	0.506062	0.773298	0.486678	0.499628	0.138321	0.236080	0.247625	0.369281	0.426757	0.539447	0.200284	0.267727	0.126428	0.178022
75	0.148169	0.140421	0.257653	0.182970	0.500665	0.671712	0.185059	0.182080	0.660499	0.787341	0.225293	0.326010	0.220807	0.338205	0.153107	0.401961	0.458700	0.315062	0.364382	0.575769	0.149367	0.213630	0.136662	0.155165	0.681876	0.703452	0.575305	0.738973	0.504904	0.518391	0.132493	0.236192	0.240451	0.367752	0.464289	0.627629	0.206989	0.269983	0.174298	0.156548
76	0.137445	0.129788	0.208591	0.200505	0.495544	0.668979	0.183131	0.181868	0.690274	0.784648	0.216148	0.347740	0.236179	0.342563	0.223862	0.403768	0.455516	0.314405	0.364986	0.646798	0.163760	0.222037	0.147774	0.150484	0.789540	0.743907	0.584660	0.733620	0.504837	0.500470	0.134498	0.225402	0.180034	0.354613	0.484712	0.695508	0.194332	0.249008	0.197895	0.175963
77	0.132103	0.145910	0.215679	0.218604	0.494371	0.654752	0.183300	0.188186	0.696637	0.793245	0.209864	0.346586	0.263560	0.357310	0.227497	0.432547	0.454734	0.314789	0.381759	0.650792	0.170653	0.233659	0.161886	0.142238	0.805086	0.767534	0.580429	0.744940	0.541523	0.502626	0.131197	0.215031	0.187280	0.319145	0.493712	0.702739	0.141986	0.246195	0.189254	0.182497
78	0.096751	0.158594	0.359130	0.216246	0.482235	0.644424	0.194027	0.198122	0.712110	0.826592	0.245591	0.318413	0.285693	0.361855	0.227321	0.493244	0.454409	0.315419	0.382798	0.656887	0.187926	0.268281	0.157536	0.147757	0.884229	0.817467	0.542548	0.716868	0.568819	0.507644	0.136958	0.209782	0.192630	0.330643	0.587034	0.743443	0.149438	0.255292	0.189345	0.208419
79	0.088463	0.187859	0.428086	0.219115	0.481262	0.611966	0.199135	0.192736	0.680225	0.819578	0.219010	0.280861	0.290808	0.328293	0.229175	0.502798	0.452053	0.332470	0.335546	0.638498	0.197864	0.270103	0.160528	0.166653	0.904617	0.918254	0.516414	0.734350	0.610652	0.556789	0.120466	0.217861	0.186637	0.289854	0.662679	0.830983	0.176975	0.268846	0.190517	0.206140
80	0.095907	0.238257	0.429786	0.245707	0.483610	0.583898	0.194674	0.187230	0.610597	0.810530	0.222606	0.269788	0.290401	0.322116	0.236686	0.459171	0.446553	0.354854	0.318293	0.632775	0.198425	0.267498	0.175641	0.161406	0.970478	1.057364	0.507751	0.788133	0.610968	0.501532	0.107828	0.221843	0.179283	0.259009	0.680431	0.859175	0.186957	0.266312	0.200481	0.202251
81	0.178477	0.318077	0.473001	0.317604	0.486214	0.569435	0.195063	0.163408	0.355100	0.564813	0.224353	0.247975	0.296555	0.330747	0.233905	0.441899	0.425171	0.335885	0.316840	0.626253	0.198834	0.266742	0.193545	0.173023	0.978753	1.072032	0.457983	0.796537	0.607470	0.504418	0.106456	0.222924	0.179030	0.267488	0.686338	0.858471	0.195592	0.261000	0.197291	0.185630
82	0.185959	0.336827	0.537201	0.320775	0.472357	0.473963	0.203657	0.164515	0.352947	0.611982	0.219592	0.108151	0.318070	0.350521	0.231995	0.405814	0.349675	0.324152	0.302905	0.599802	0.197980	0.262070	0.181290	0.177409	0.963265	1.044475	0.427836	0.778085	0.674514	0.572914	0.094394	0.204234	0.171758	0.249422	0.698997	0.910505	0.215658	0.248521	0.194943	0.169761
83	0.187266	0.349543	0.553295	0.358417	0.470057	0.290851	0.199968	0.176764	0.281352	0.633601	0.209345	0.097819	0.313863	0.348180	0.239178	0.356576	0.246775	0.332667	0.313924	0.652506	0.185798	0.247643	0.174923	0.201718	0.952241	1.018379	0.449425	0.744837	0.685013	0.580038	0.095159	0.152256	0.173855	0.210093	0.667141	0.963425	0.227120	0.243351	0.198998	0.201113
84	0.190669	0.347860	0.544491	0.364207	0.446636	0.182548	0.182733	0.177270	0.259346	0.602803	0.151257	0.106117	0.296021	0.321028	0.240650	0.351239	0.242484	0.302761	0.319520	0.697390	0.167657	0.207338	0.191515	0.232375	0.929061	0.971208	0.455191	0.780686	0.684673	0.575893	0.104961	0.157593	0.166058	0.197954	0.649407	0.981000	0.251633	0.297697	0.199216	0.218889
85	0.191000	0.349530	0.464718	0.373500	0.226018	0.171570	0.179629	0.171375	0.228992	0.570064	0.121012	0.115892	0.282787	0.300823	0.245127	0.350874	0.170603	0.274766	0.318438	0.700624	0.143990	0.171281	0.214517	0.241494	0.898481	0.923269	0.439611	0.830336	0.684134	0.569010	0.105810	0.159458	0.158066	0.201236	0.640784	0.992979	0.300539	0.313174	0.163764	0.223127
86	0.197666	0.397704	0.411504	0.375450	0.207855	0.158784	0.200619	0.148643	0.252178	0.444553	0.120732	0.104134	0.280689	0.312172	0.221899	0.350233	0.172416	0.269318	0.315103	0.773886	0.134563	0.167200	0.210398	0.239409	0.892091	0.914871	0.439716	0.833896	0.690727	0.608404	0.105894	0.176047	0.160512	0.203970	0.638012	0.973282	0.344610	0.399276	0.118061	0.206808
87	0.194802	0.382228	0.422996	0.342193	0.194758	0.158924	0.204526	0.148248	0.243578	0.436306	0.120007	0.203388	0.298766	0.378621	0.188394	0.340052	0.173246	0.269328	0.316976	0.791326	0.115944	0.122689	0.199775	0.236439	0.847724	0.908068	0.362813	0.840929	0.685895	0.617369	0.115925	0.178636	0.134579	0.187438	0.600642	1.011850	0.348095	0.401352	0.124720	0.200672
88	0.118500	0.320157	0.397210	0.284517	0.192969	0.163946	0.208321	0.148036	0.243349	0.356733	0.116613	0.224783	0.317312	0.395726	0.196866	0.250661	0.176140	0.277385	0.303459	0.781268	0.098711	0.086071	0.205893	0.230799	0.849334	0.984366	0.268250	0.847276	0.643477	0.612090	0.127766	0.185019	0.166612	0.200141	0.496166	0.983989	0.340357	0.396491	0.137436	0.183241
89	0.105669	0.301536	0.310094	0.298307	0.192863	0.163449	0.220836	0.145969	0.207277	0.227839	0.121347	0.245783	0.333372	0.382744	0.195827	0.180307	0.188549	0.293684	0.278769	0.815944	0.081181	0.092162	0.211577	0.224246	0.828924	1.075559	0.261794	0.864349	0.617944	0.593505	0.144351	0.180948	0.173539	0.209356	0.418306	0.880744	0.439385	0.500778	0.144938	0.175284
90	0.111896	0.427449	0.282024	0.232314	0.155651	0.142560	0.236502	0.158172	0.205041	0.235534	0.143037	0.291776	0.376876	0.464367	0.254058	0.174381	0.200335	0.303108	0.224874	0.811331	0.086793	0.093242	0.206638	0.211339	0.804452	1.072142	0.277671	0.880684	0.566738	0.560173	0.155121	0.171663	0.182356	0.206787	0.462825	0.862149	0.580504	0.588841	0.133245	0.178907
91	0.103213	0.491477	0.282697	0.210335	0.135279	0.163134	0.246075	0.181289	0.219186	0.234368	0.137040	0.291635	0.439772	0.502285	0.299670	0.201345	0.192910	0.271711	0.199375	0.835167	0.084013	0.090468	0.195020	0.194961	0.744569	1.064837	0.335180	0.880405	0.538789	0.543527	0.153336	0.181172	0.211963	0.221611	0.459991	0.828994	0.617522	0.612218	0.131217	0.189620
92	0.110870	0.485072	0.314625	0.229187	0.116445	0.170129	0.247818	0.196169	0.204359	0.207062	0.204071	0.301868	0.434241	0.493107	0.311177	0.264287	0.189155	0.241026	0.206231	0.833575	0.083693	0.092054	0.205271	0.188909	0.692723	0.939552	0.383624	0.894472	0.500027	0.487937	0.155930	0.178901	0.212168	0.253650	0.447315	0.729475	0.787333	0.777832	0.148093	0.200464
93	0.100651	0.435597	0.324153	0.263777	0.101013	0.171962	0.240336	0.199841	0.182668	0.206886	0.220624	0.299886	0.439939	0.507615	0.310585	0.265848	0.176987	0.210298	0.265325	0.833813	0.082269	0.087034	0.203141	0.176920	0.613716	0.819943	0.404895	0.865447	0.507842	0.497518	0.153614	0.167665	0.198194	0.262657	0.469780	0.713693	0.799646	0.795011	0.147088	0.181044
94	0.115027	0.480462	0.297810	0.291341	0.093839	0.173187	0.230856	0.197904	0.156750	0.202542	0.253236	0.245168	0.447736	0.520006	0.315008	0.280191	0.161946	0.183064	0.298826	0.803653	0.075725	0.084899	0.186367	0.196234	0.612530	0.805387	0.420569	0.887747	0.504971	0.495669	0.145579	0.165318	0.217329	0.264125	0.447555	0.543740	0.800620	0.781445	0.141890	0.149807
95	0.160536	0.535340	0.231841	0.300712	0.096319	0.179807	0.216950	0.184307	0.151053	0.197713	0.258797	0.242721	0.450252	0.527601	0.358016	0.325574	0.137211	0.164802	0.285975	0.748213	0.073874	0.073928	0.161959	0.202227	0.613996	0.811108	0.409943	0.904353	0.489544	0.507788	0.144471	0.166712	0.228939	0.257321	0.438623	0.505568	0.783212	0.774565	0.165401	0.152509
96	0.170654	0.539572	0.362544	0.483817	0.088565	0.174360	0.205277	0.182713	0.152110	0.182437	0.253723	0.247783	0.448201	0.526621	0.406975	0.361737	0.133101	0.172067	0.285394	0.731342	0.075725	0.073083	0.172998	0.208011	0.617211	0.816096	0.370844	0.865301	0.476069	0.464109	0.142218	0.141861	0.233095	0.255940	0.455952	0.484830	0.770936	0.743344	0.187669	0.170616
97	0.187242	0.444644	0.370056	0.562861	0.083096	0.164040	0.192169	0.185366	0.169972	0.180338	0.291134	0.193084	0.434195	0.492222	0.427965	0.372588	0.145919	0.189580	0.286202	0.691465	0.081131	0.073393	0.177509	0.219466	0.618622	0.821677	0.362804	0.814410	0.458439	0.429599	0.135624	0.141181	0.224075	0.234406	0.496780	0.371855	0.770339	0.740237	0.188037	0.168030
