	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_01.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_04.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_05.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_07.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_08.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d	224_C_T1_sh_D_10.c3d
	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z
	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D
	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med
ITEM	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y
1	0.064620	0.025342	-0.010645	-16.800983	-4.657854	10.259122	0.415809	-0.652939	-0.071258	32.703133	-28.984770	-7.077077	-0.101981	-0.221726	0.117010	28.600977	-3.770998	-5.730419	12.977045	-16.932755	-0.635600	7.814890	4.577806	-8.867251	0.095818	0.001558	0.004078	-10.184597	-0.312399	10.825062	0.453981	0.435675	0.182244	28.014366	-3.270829	-2.288674	-0.217222	0.150469	-0.068931	27.271561	0.781623	-9.259883	11.884238	-14.955688	4.688118	6.722548	4.755058	-11.990036	0.044250	-0.008209	-0.024730	-12.789148	-7.572037	4.500988	0.613843	-0.886244	-0.216591	31.296513	-19.977039	-5.501014	-0.235763	-0.322801	0.135442	23.412577	-6.043617	-3.168166	13.789123	-12.450091	-6.421232	6.542002	-0.919562	4.179115	0.107423	0.002011	-0.000555	-13.073777	1.409986	9.602220	0.493285	0.687314	0.134382	19.998123	2.380815	-2.515638	-0.171932	0.164819	-0.073861	27.563820	-2.276631	-6.333920	4.119488	-11.376345	8.998583				0.079453	0.021653	-0.001406	-7.578618	-4.576430	4.157795	0.610017	-0.467096	0.019152	20.189594	-17.096085	-12.815988	-0.116081	-0.151900	0.082998	27.539457	-6.657995	-3.543092	5.099458	-10.749331	-1.715059	4.624134	0.023217	7.297095	0.159068	0.013017	0.018591	-13.975737	-4.037754	8.964316	0.385232	0.625861	0.094388	15.428733	3.752824	0.452611	-0.147339	0.250819	-0.076533	18.261929	3.023916	-18.047247	5.262292	-10.178482	9.706385	2.606668	5.528188	-7.595404	0.062704	0.012317	-0.005941	-7.218616	-3.992147	1.743782	0.368138	-0.416963	-0.046960	25.937622	-15.424386	-8.652427	0.018785	-0.165623	0.087468	32.271858	-8.350112	-6.052737	7.929457	-8.376326	5.299343	10.934111	-4.585903	1.087623	0.219218	0.022983	0.012003	-5.918581	0.859950	18.514372	0.643986	0.519818	0.128423	25.714600	-4.791044	-4.031221	-0.165053	0.244036	-0.161849	29.522060	7.511532	-17.625919	8.993829	-13.870259	10.988913				0.067825	0.024747	-0.008831	-20.322388	-2.474263	6.983180	0.697422	-0.604037	-0.103500	25.481319	-14.852233	-7.270321	-0.251748	-0.210664	0.062800	18.916399	-4.352812	-2.812164	11.322958	-6.557039	-8.793773	4.485417	-5.336255	3.083853	0.129749	0.021031	0.010930	-7.764390	1.471360	14.841094	0.405329	0.601086	0.020024	18.432800	3.601798	-7.497981	-0.055492	0.223183	-0.117814	28.089359	3.091603	-12.957362	5.355734	-7.339236	-1.047642				0.070572	0.033154	0.012160	-12.488823	-8.875795	1.697344	0.715003	-0.378871	-0.028406	32.133587	-16.092548	-7.436477	-0.060421	-0.058768	0.049432	33.607513	-5.253030	-3.855056	11.052963	-7.662165	-5.335897	8.059761	2.609674	-0.479689	0.131740	0.025029	0.011953	-19.888391	-5.472713	12.762659	0.576748	0.398979	0.201360	34.778908	-4.249749	-2.390178	-0.187521	0.164230	-0.092761	29.044445	1.057211	-14.053720	15.587619	-16.868521	5.862983			
2	0.089787	0.040139	-0.009577	-16.645744	-3.924531	10.361635	0.381647	-0.639712	-0.083809	32.767082	-28.877531	-7.132985	-0.067234	-0.225020	0.118778	28.687304	-3.742844	-5.666209	13.099529	-16.805183	-0.633829	7.702152	4.485176	-8.845427	0.133441	-0.000185	0.004857	-9.911058	-0.956449	10.754613	0.435282	0.436994	0.186666	28.018423	-3.432208	-2.168889	-0.198062	0.151122	-0.068678	27.222248	0.825399	-9.365537	11.951078	-15.171381	4.864318	6.581891	4.794980	-12.128897	0.082447	0.013408	-0.022166	-12.729166	-6.835724	5.850596	0.691813	-0.907026	-0.203758	31.584339	-19.920692	-5.841161	-0.252478	-0.323105	0.139146	23.746286	-6.477985	-2.869503	13.850360	-12.328303	-6.416361	6.584032	-1.142254	4.073158	0.172542	-0.002922	-0.000677	-12.326349	0.270444	9.577754	0.488264	0.743115	0.143968	19.623049	2.449165	-2.387694	-0.142883	0.169212	-0.079142	27.326546	-2.101207	-6.782910	4.000079	-11.469115	9.209708				0.128317	0.041153	0.003437	-7.428878	-3.744995	4.127890	0.555999	-0.420971	0.019114	20.138340	-16.980568	-12.822339	-0.077355	-0.136619	0.077254	27.590549	-6.801226	-2.682929	5.153054	-10.665713	-1.616762	4.544931	-0.012971	7.257155	0.211009	0.010166	0.019863	-13.319139	-4.811906	8.984727	0.355712	0.642347	0.103843	15.660867	3.636034	0.685515	-0.125725	0.256005	-0.077907	18.373743	3.234388	-18.383343	5.460254	-10.265910	9.869811	2.370503	5.561703	-7.638482	0.100502	0.026030	-0.002961	-7.124924	-3.486549	1.729998	0.316804	-0.370498	-0.042346	25.832436	-15.293545	-8.617426	0.049233	-0.159611	0.082303	32.083412	-8.491338	-5.466779	8.006771	-8.309826	5.371093	10.856773	-4.626530	1.031781	0.282850	0.021290	0.012075	-5.133199	-0.032110	18.247473	0.632490	0.527065	0.133840	25.770407	-4.694913	-3.764508	-0.139151	0.248906	-0.160164	29.468542	7.580146	-17.801828	9.069897	-13.947152	11.118773				0.096328	0.042193	-0.006385	-20.078035	-2.113752	7.589166	0.695069	-0.593880	-0.104191	25.615751	-14.755242	-7.420557	-0.240734	-0.197059	0.060539	19.168394	-4.391115	-2.796937	11.381770	-6.452635	-8.827918	4.506768	-5.401617	3.126633	0.162102	0.021577	0.010865	-7.428639	0.902775	14.922302	0.407709	0.598993	0.020797	18.399727	3.662765	-7.283176	-0.046498	0.223129	-0.118020	27.969637	3.187222	-13.352045	5.369641	-7.382104	-0.902297				0.103683	0.048518	0.018178	-12.169027	-7.903198	1.638124	0.680726	-0.313024	-0.007436	32.149940	-15.841998	-7.554239	-0.027389	-0.035516	0.041040	33.802193	-5.628040	-2.930535	11.093658	-7.524686	-5.380376	8.036935	2.515834	-0.381112	0.183855	0.026537	0.013389	-19.198494	-5.879162	12.622462	0.558351	0.420977	0.215099	34.528542	-4.462858	-2.429622	-0.162300	0.167191	-0.091164	28.949331	1.070482	-13.747149	15.550897	-17.016745	6.144464			
