	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_01.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_04.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_05.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_07.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d	222_C_T1_sh_D_10.c3d
	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z
	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D
	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med
ITEM	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y
1	0.243523	0.019549	0.001306	1.534557	5.909408	-10.279351	0.317903	-0.732679	-0.261213	18.673502	-7.241922	1.807293	-0.128751	-0.284231	0.186131	33.691406	-3.800318	-14.368422	4.669350	-2.454984	15.061349	-12.895323	-5.988833	2.150850	0.115121	-0.044253	0.008551	3.783657	4.974449	-4.707841	0.602167	0.398704	0.165986	23.376320	-0.248264	5.294020	-0.364939	0.134027	-0.082216	22.104343	4.411421	-16.444546	10.652886	-8.877175	17.343266	-21.490675	-0.962401	-4.878043	0.167436	0.026329	0.012484	-2.884840	-1.423964	-18.977522	0.025429	-0.527005	-0.227603	15.278721	-4.140511	4.610178	0.032792	-0.196511	0.111887	28.480461	-5.464412	-13.622494	6.260278	-4.714788	11.158122	-21.043175	0.821277	-4.335412	0.156841	-0.075115	-0.017264	-7.316268	6.237981	-5.236916	0.606928	0.768486	0.501312	23.938702	2.506544	4.717328	-0.259780	0.136823	-0.043333	21.077250	-5.431468	-6.614594	10.394640	-15.897435	14.561513	-20.002197	2.048394	-14.110137	0.200713	0.014221	0.007377	-0.333746	0.068026	-16.340805	-0.089970	-0.464678	-0.233665	18.281242	-2.992296	6.583397	-0.111763	-0.213904	0.107787	23.646967	-3.498282	-16.597857	11.418303	-1.581392	10.909432	-24.321514	-0.573373	-5.379715	0.081788	-0.065103	-0.016534	-3.805943	4.537508	-16.529945	0.164884	0.677625	0.458517	24.043797	4.915370	15.217705	-0.140715	0.169169	-0.071645	21.978912	0.253249	-10.103040	13.352518	-13.932118	6.805685	-29.631260	3.044389	-8.645136	0.221578	-0.002414	0.011996	2.091507	-0.877735	-16.771002	-0.293590	-0.399633	-0.190466	10.167614	-2.999884	4.700599	0.067511	-0.130721	0.053771	21.249126	-4.005601	-15.884453	4.510286	-2.302904	8.067289	-22.312485	-1.459068	-2.578138	0.164834	-0.088646	-0.035938	-0.285261	2.894157	-13.012568	0.158834	0.550757	0.273833	23.157101	3.038630	7.004042	0.009155	0.123335	-0.098276	28.245489	-1.225579	-2.710554	12.142752	-14.264027	4.003874	-27.799660	2.638434	-6.959111	0.232169	-0.055270	-0.028659	1.700608	-2.755758	-22.288523	-0.035671	-0.622136	-0.331169	19.120552	-5.602814	5.238901	-0.035373	-0.308667	0.134520	28.775595	-6.169102	-14.667524	8.315161	-6.166400	8.762384	-23.525200	3.045943	-1.141737	0.106661	-0.056602	-0.036269	-2.426018	5.584905	-16.239738	0.001746	0.783131	0.409285	22.662933	4.799723	6.663224	0.037789	0.186187	-0.126713	27.621918	-0.001408	-3.898499	12.486697	-13.246977	0.474305	-31.595213	2.724764	-1.115101
2	0.316980	0.025191	0.003332	1.996429	6.179698	-10.340536	0.299193	-0.687117	-0.247291	18.676750	-7.125573	1.890973	-0.082541	-0.269651	0.172001	33.666801	-3.720464	-14.139394	4.768586	-2.328971	15.161086	-12.984245	-6.110944	2.279116	0.140402	-0.058256	0.005352	3.866019	4.346684	-5.174216	0.610713	0.402750	0.172134	23.558344	-0.014839	5.241225	-0.359213	0.124218	-0.080224	21.976793	4.322334	-16.455221	10.873886	-8.883735	17.415316	-21.734650	-0.937755	-4.961666	0.203760	0.031123	0.016416	-2.638643	-1.315703	-18.630058	-0.006170	-0.484494	-0.217260	15.268441	-4.190220	4.413230	0.064615	-0.182186	0.102930	28.214966	-5.477220	-13.573759	6.340379	-4.648737	11.236278	-21.118467	0.742083	-4.339259	0.192008	-0.092866	-0.020981	-7.141870	5.533676	-5.737864	0.583438	0.799036	0.521401	23.843517	2.748232	4.642901	-0.234762	0.131245	-0.046147	21.011967	-5.597709	-6.331628	10.353548	-15.907827	14.664079	-20.053049	2.079404	-14.135360	0.237424	0.017770	0.011574	-0.092621	0.201740	-16.077614	-0.138077	-0.428221	-0.218814	18.266861	-2.992730	6.657342	-0.086227	-0.193664	0.099292	23.429461	-3.398027	-16.736082	11.486905	-1.488468	10.965762	-24.373129	-0.681344	-5.330751	0.109587	-0.083111	-0.020755	-3.864543	3.952986	-16.658911	0.141509	0.689855	0.467106	24.033045	4.991228	15.378439	-0.122447	0.171826	-0.076262	21.797806	0.272922	-10.386070	13.387294	-13.968165	6.882807	-29.691252	3.105921	-8.737323	0.262426	0.000317	0.016109	2.349339	-0.769335	-16.434441	-0.338916	-0.377613	-0.188038	10.161801	-3.079242	4.610318	0.090650	-0.111666	0.047049	21.033939	-3.907331	-15.918169	4.598113	-2.241426	8.103302	-22.407806	-1.507400	-2.574965	0.205045	-0.109312	-0.043669	-0.182477	2.238206	-13.357227	0.101104	0.555931	0.276315	22.917084	3.225266	6.890467	0.042583	0.108346	-0.099160	27.866926	-1.426002	-2.689919	12.103848	-14.290170	4.117348	-27.794987	2.699498	-7.036574	0.267798	-0.058669	-0.028709	1.946771	-2.652766	-22.055470	-0.073877	-0.601825	-0.329241	19.087404	-5.603059	5.176272	-0.012615	-0.305677	0.127283	28.483095	-6.203165	-14.609786	8.383430	-6.090389	8.784457	-23.598877	2.952804	-1.104821	0.149232	-0.077344	-0.044414	-2.330239	4.979273	-16.330313	-0.083397	0.803806	0.425206	22.420271	4.978918	6.701227	0.080503	0.178757	-0.130579	27.215130	-0.214334	-3.930067	12.475267	-13.300216	0.556091	-31.615175	2.812547	-1.207158
3	0.395457	0.030544	0.005176	2.512135	6.434478	-10.430416	0.285620	-0.638748	-0.231189	18.687361	-7.007868	1.983184	-0.038848	-0.254021	0.157247	33.668091	-3.627564	-13.894610	4.871062	-2.201736	15.262281	-13.075930	-6.231608	2.404961	0.166683	-0.072703	0.002208	3.955132	3.709392	-5.652015	0.619521	0.406012	0.178107	23.741282	0.219883	5.193517	-0.353450	0.113840	-0.077941	21.855516	4.231524	-16.467407	11.093176	-8.890743	17.486637	-21.977129	-0.913068	-5.043962	0.241289	0.035907	0.020350	-2.377969	-1.207169	-18.280436	-0.037708	-0.441305	-0.206649	15.262048	-4.237823	4.220213	0.096180	-0.167546	0.093820	27.958429	-5.486683	-13.525884	6.422471	-4.582255	11.314690	-21.195377	0.662997	-4.343562	0.228776	-0.111221	-0.024722	-6.949593	4.822342	-6.241641	0.559917	0.828060	0.540716	23.749138	2.983365	4.577401	-0.209837	0.124862	-0.048752	20.956676	-5.756926	-6.057952	10.311955	-15.919124	14.767529	-20.103781	2.110769	-14.160206	0.275248	0.021364	0.015872	0.159449	0.334303	-15.813730	-0.185230	-0.391231	-0.203645	18.256933	-2.992406	6.733836	-0.060689	-0.173022	0.090701	23.223942	-3.293623	-16.872412	11.556206	-1.395369	11.022253	-24.425123	-0.789084	-5.282303	0.139094	-0.101739	-0.024942	-3.903897	3.359240	-16.788012	0.118628	0.702456	0.476170	24.022846	5.065999	15.540623	-0.104315	0.174140	-0.080751	21.626360	0.295111	-10.674125	13.420352	-14.004236	6.959179	-29.749060	3.166973	-8.828104	0.304344	0.003191	0.020315	2.617107	-0.662628	-16.097528	-0.382938	-0.355330	-0.185382	10.161048	-3.155812	4.522539	0.113431	-0.092390	0.040338	20.828693	-3.807754	-15.949911	4.687609	-2.179566	8.139132	-22.504478	-1.555941	-2.571470	0.247040	-0.130653	-0.051439	-0.054289	1.576354	-13.703832	0.044368	0.558635	0.277997	22.679569	3.412782	6.786368	0.074868	0.091528	-0.099320	27.503559	-1.622405	-2.685078	12.063891	-14.316602	4.230312	-27.788851	2.760375	-7.112744	0.304113	-0.061949	-0.028708	2.201145	-2.550285	-21.820351	-0.112035	-0.580824	-0.326947	19.057362	-5.601643	5.116531	0.010459	-0.302442	0.119926	28.198832	-6.234306	-14.553315	8.452659	-6.013795	8.806765	-23.673401	2.859533	-1.068232	0.195255	-0.099191	-0.052454	-2.203505	4.356232	-16.415499	-0.164957	0.823412	0.440956	22.183327	5.156469	6.754080	0.121497	0.170116	-0.133961	26.830114	-0.417022	-3.988222	12.464085	-13.354283	0.637047	-31.634714	2.899734	-1.296621
4	0.482577	0.035293	0.006686	3.122556	6.660259	-10.571747	0.281509	-0.585428	-0.211146	18.711285	-6.887836	2.090204	0.000069	-0.236545	0.141426	33.714931	-3.511657	-13.621237	4.979499	-2.072332	15.366075	-13.172701	-6.349722	2.526504	0.194966	-0.088039	-0.000824	4.057749	3.053044	-6.152659	0.628856	0.407706	0.183730	23.926050	0.457197	5.155986	-0.347611	0.102322	-0.075078	21.746788	4.137268	-16.482613	11.309045	-8.898651	17.556503	-22.216621	-0.888299	-5.123605	0.281226	0.040669	0.024287	-2.088340	-1.098091	-17.926498	-0.069122	-0.396758	-0.195501	15.263426	-4.281214	4.035055	0.127230	-0.152277	0.084404	27.719809	-5.489456	-13.479729	6.508548	-4.514910	11.393615	-21.275517	0.584125	-4.348775	0.268742	-0.130781	-0.028510	-6.721603	4.096983	-6.751062	0.536338	0.854032	0.558487	23.656361	3.205400	4.529735	-0.185095	0.116868	-0.050941	20.921341	-5.902116	-5.802835	10.269365	-15.932224	14.872741	-20.154274	2.142843	-14.184297	0.315297	0.025048	0.020372	0.433406	0.464566	-15.548463	-0.230475	-0.353175	-0.187841	18.255917	-2.990563	6.815427	-0.035148	-0.151580	0.081917	23.042397	-3.180920	-17.004955	11.626899	-1.301921	11.079067	-24.477877	-0.896361	-5.234885	0.172016	-0.121607	-0.029063	-3.904758	2.747044	-16.917377	0.096734	0.715796	0.486185	24.013752	5.138597	15.705703	-0.086455	0.175767	-0.084987	21.474236	0.322334	-10.972231	13.449976	-14.040356	7.034050	-29.802505	3.227063	-8.916075	0.348402	0.006351	0.024709	2.904749	-0.559306	-15.759916	-0.424354	-0.332523	-0.182267	10.170410	-3.226808	4.439764	0.135493	-0.072673	0.033648	20.643330	-3.705561	-15.977704	4.780445	-2.116943	8.174593	-22.603849	-1.604896	-2.567329	0.292576	-0.153338	-0.059283	0.124408	0.902794	-14.054271	-0.010365	0.556422	0.278083	22.447041	3.602045	6.701130	0.104869	0.071074	-0.098040	27.170425	-1.810812	-2.711658	12.021847	-14.343610	4.342263	-27.779804	2.820877	-7.186337	0.341800	-0.064989	-0.028604	2.471942	-2.448824	-21.581104	-0.150098	-0.558444	-0.323921	19.033527	-5.596904	5.062562	0.034163	-0.298716	0.112330	27.931040	-6.259604	-14.499379	8.523806	-5.936037	8.829543	-23.749617	2.766000	-1.032301	0.248024	-0.123201	-0.060294	-2.016152	3.699290	-16.490110	-0.239353	0.840822	0.456306	21.957647	5.330775	6.836078	0.159063	0.159049	-0.136369	26.487858	-0.599627	-4.098516	12.453398	-13.409976	0.716365	-31.653425	2.985747	-1.380988
