	111_F_P_sh_R_D_A_01.c3d	111_F_P_sh_R_D_A_01.c3d	111_F_P_sh_R_D_A_01.c3d	111_F_P_sh_R_D_A_01.c3d	111_F_P_sh_R_D_A_01.c3d	111_F_P_sh_R_D_A_01.c3d	111_F_P_sh_R_D_A_01.c3d	111_F_P_sh_R_D_A_01.c3d	111_F_P_sh_R_D_A_03.c3d	111_F_P_sh_R_D_A_03.c3d	111_F_P_sh_R_D_A_03.c3d	111_F_P_sh_R_D_A_03.c3d	111_F_P_sh_R_D_A_03.c3d	111_F_P_sh_R_D_A_03.c3d	111_F_P_sh_R_D_A_03.c3d	111_F_P_sh_R_D_A_03.c3d	111_F_P_sh_R_D_A_04.c3d	111_F_P_sh_R_D_A_04.c3d	111_F_P_sh_R_D_A_04.c3d	111_F_P_sh_R_D_A_04.c3d	111_F_P_sh_R_D_A_04.c3d	111_F_P_sh_R_D_A_04.c3d	111_F_P_sh_R_D_A_04.c3d	111_F_P_sh_R_D_A_04.c3d	111_F_P_sh_R_D_A_05.c3d	111_F_P_sh_R_D_A_05.c3d	111_F_P_sh_R_D_A_05.c3d	111_F_P_sh_R_D_A_05.c3d	111_F_P_sh_R_D_A_05.c3d	111_F_P_sh_R_D_A_05.c3d	111_F_P_sh_R_D_A_05.c3d	111_F_P_sh_R_D_A_05.c3d	111_F_P_sh_R_D_A_06.c3d	111_F_P_sh_R_D_A_06.c3d	111_F_P_sh_R_D_A_06.c3d	111_F_P_sh_R_D_A_06.c3d	111_F_P_sh_R_D_A_06.c3d	111_F_P_sh_R_D_A_06.c3d	111_F_P_sh_R_D_A_06.c3d	111_F_P_sh_R_D_A_06.c3d	111_F_P_sh_R_D_A_08.c3d	111_F_P_sh_R_D_A_08.c3d	111_F_P_sh_R_D_A_08.c3d	111_F_P_sh_R_D_A_08.c3d	111_F_P_sh_R_D_A_08.c3d	111_F_P_sh_R_D_A_08.c3d	111_F_P_sh_R_D_A_08.c3d	111_F_P_sh_R_D_A_08.c3d	111_F_P_sh_R_D_A_09.c3d	111_F_P_sh_R_D_A_09.c3d	111_F_P_sh_R_D_A_09.c3d	111_F_P_sh_R_D_A_09.c3d	111_F_P_sh_R_D_A_09.c3d	111_F_P_sh_R_D_A_09.c3d	111_F_P_sh_R_D_A_09.c3d	111_F_P_sh_R_D_A_09.c3d	111_F_P_sh_R_D_A_10.c3d	111_F_P_sh_R_D_A_10.c3d	111_F_P_sh_R_D_A_10.c3d	111_F_P_sh_R_D_A_10.c3d	111_F_P_sh_R_D_A_10.c3d	111_F_P_sh_R_D_A_10.c3d	111_F_P_sh_R_D_A_10.c3d	111_F_P_sh_R_D_A_10.c3d	111_F_P_sh_R_D_A_11.c3d	111_F_P_sh_R_D_A_11.c3d	111_F_P_sh_R_D_A_11.c3d	111_F_P_sh_R_D_A_11.c3d	111_F_P_sh_R_D_A_11.c3d	111_F_P_sh_R_D_A_11.c3d	111_F_P_sh_R_D_A_11.c3d	111_F_P_sh_R_D_A_11.c3d	111_F_P_sh_R_D_A_13.c3d	111_F_P_sh_R_D_A_13.c3d	111_F_P_sh_R_D_A_13.c3d	111_F_P_sh_R_D_A_13.c3d	111_F_P_sh_R_D_A_13.c3d	111_F_P_sh_R_D_A_13.c3d	111_F_P_sh_R_D_A_13.c3d	111_F_P_sh_R_D_A_13.c3d
22	0.108394	0.342412	0.352995	0.430064	0.222208	0.137589	0.439537	0.528238	0.080473	0.128443	0.370466	0.325277	0.085149	0.108319	0.316718	0.303723	0.061479	0.156812	0.200798	0.225097	0.146006	0.228905	0.464936	0.439419	0.137210	0.465259	0.236076	0.542894	0.135735	0.155451	0.408713	0.277197	0.104698	0.143589	0.294977	0.273430	0.066998	0.100588	0.266767	0.175038	0.106794	0.127911	0.456308	0.623176	0.201787	0.233510	0.260942	0.422799	0.066396	0.116281	0.438247	0.426439	0.089002	0.173009	0.276612	0.233816	0.125009	0.146528	0.197886	0.230527	0.265037	0.078716	0.268501	0.148465	0.112741	0.171392	0.251799	0.486819	0.063483	0.136988	0.115585	0.167819	0.084037	0.074199	0.372313	0.337819	0.067377	0.128635	0.188682	0.299198
23	0.106101	0.289767	0.367094	0.433352	0.221283	0.138406	0.431626	0.514246	0.081336	0.126000	0.365478	0.337943	0.085215	0.110206	0.309967	0.301904	0.062205	0.154213	0.194975	0.233128	0.135810	0.199391	0.476142	0.435329	0.135825	0.388580	0.234967	0.543611	0.133964	0.147535	0.403981	0.251958	0.117310	0.151261	0.298448	0.244406	0.065456	0.103002	0.283670	0.177248	0.107676	0.127857	0.455358	0.631892	0.207298	0.235917	0.269041	0.406839	0.070575	0.117674	0.440227	0.488122	0.089323	0.172965	0.275529	0.233490	0.122605	0.139149	0.207138	0.234700	0.265119	0.076308	0.248289	0.144597	0.117579	0.167894	0.249798	0.495848	0.061367	0.136008	0.103458	0.165934	0.085985	0.078690	0.359820	0.337926	0.066266	0.129678	0.185294	0.297182
24	0.104025	0.222101	0.370849	0.460854	0.222849	0.139180	0.403365	0.526999	0.082058	0.118604	0.365862	0.363483	0.084478	0.109632	0.304726	0.307289	0.061657	0.149957	0.199650	0.235145	0.135762	0.191444	0.509767	0.428469	0.137156	0.333442	0.238787	0.539575	0.130191	0.150983	0.404716	0.234260	0.118003	0.153574	0.294568	0.247881	0.064494	0.103606	0.280346	0.172877	0.107696	0.128508	0.454823	0.640851	0.204062	0.237568	0.268626	0.404231	0.075331	0.124231	0.439694	0.521146	0.082232	0.172333	0.263810	0.227519	0.112671	0.136075	0.214466	0.236594	0.263452	0.069413	0.224019	0.149054	0.119985	0.168490	0.243761	0.501080	0.062160	0.129893	0.106898	0.143676	0.086930	0.084684	0.343221	0.338098	0.062713	0.129970	0.173341	0.263953
25	0.099278	0.223462	0.377971	0.397057	0.223948	0.143155	0.368186	0.569301	0.081164	0.124704	0.362980	0.393229	0.082250	0.105932	0.305477	0.292940	0.062720	0.149291	0.198738	0.235048	0.136010	0.190886	0.510771	0.426124	0.143448	0.352129	0.219448	0.521907	0.128734	0.164896	0.409252	0.250670	0.112972	0.152517	0.264749	0.252869	0.064213	0.103685	0.250929	0.166891	0.107646	0.129020	0.454031	0.645540	0.177358	0.232087	0.269888	0.378657	0.080249	0.132747	0.461985	0.541891	0.076015	0.172874	0.257354	0.228052	0.094794	0.149031	0.221360	0.237749	0.263247	0.069239	0.210436	0.145025	0.120243	0.169196	0.249403	0.490718	0.055983	0.126159	0.115448	0.120029	0.087634	0.095895	0.340039	0.345473	0.060004	0.101122	0.167668	0.238973
26	0.111183	0.220340	0.409681	0.365007	0.219571	0.148295	0.352949	0.616126	0.080291	0.138382	0.360841	0.407967	0.075627	0.097112	0.287288	0.268363	0.074305	0.170509	0.211550	0.228701	0.134781	0.187788	0.497235	0.385541	0.150375	0.417555	0.194308	0.481006	0.128276	0.232372	0.409966	0.272387	0.111667	0.165094	0.250328	0.250900	0.064600	0.101686	0.227663	0.141331	0.108241	0.129561	0.431721	0.638411	0.159215	0.224734	0.270101	0.316544	0.088094	0.146364	0.518834	0.555114	0.078889	0.172524	0.254824	0.225167	0.085065	0.184161	0.199220	0.236887	0.258541	0.068268	0.166048	0.151187	0.118997	0.167728	0.259607	0.436747	0.055009	0.125460	0.115259	0.129179	0.091046	0.112239	0.345022	0.328557	0.060722	0.078880	0.174994	0.225454
27	0.102013	0.170332	0.381813	0.377122	0.215424	0.151154	0.353804	0.649393	0.078075	0.155727	0.328599	0.425322	0.068244	0.095640	0.212150	0.266344	0.081997	0.238236	0.205509	0.223504	0.136405	0.201570	0.495343	0.312812	0.156033	0.469960	0.188963	0.450339	0.121437	0.254167	0.401690	0.272415	0.121485	0.174804	0.249611	0.251244	0.062268	0.097940	0.249497	0.139179	0.108176	0.130563	0.415511	0.593319	0.146653	0.219595	0.270173	0.294027	0.102594	0.170607	0.556086	0.556822	0.075836	0.180039	0.255319	0.229179	0.089346	0.218802	0.196480	0.241770	0.255717	0.069016	0.171529	0.184819	0.118772	0.162680	0.255708	0.404501	0.050345	0.127616	0.121940	0.150107	0.095344	0.126827	0.359179	0.325719	0.061373	0.079814	0.176238	0.226786
28	0.082677	0.148849	0.372000	0.299398	0.218193	0.152883	0.375486	0.661095	0.075222	0.172234	0.312874	0.440298	0.067658	0.094390	0.160173	0.238272	0.083460	0.255779	0.199364	0.215694	0.136307	0.210929	0.494921	0.301804	0.165783	0.499005	0.187716	0.435397	0.116620	0.264791	0.357689	0.304560	0.134054	0.192417	0.233228	0.250425	0.062090	0.095873	0.258154	0.141717	0.108584	0.131340	0.416925	0.541089	0.131303	0.177453	0.269631	0.297278	0.110484	0.188982	0.564121	0.554397	0.069166	0.192118	0.243530	0.239324	0.095164	0.224054	0.196751	0.324840	0.244608	0.074120	0.164487	0.205604	0.117424	0.156840	0.228549	0.391267	0.056887	0.133628	0.129353	0.154410	0.101336	0.141616	0.377101	0.337394	0.061908	0.080003	0.196972	0.225700
29	0.078643	0.156099	0.338260	0.298011	0.195158	0.152783	0.381134	0.651313	0.066538	0.170487	0.339559	0.443967	0.052223	0.071245	0.163182	0.212459	0.100982	0.267860	0.207802	0.212752	0.135707	0.226686	0.482260	0.313081	0.171475	0.525812	0.185411	0.446240	0.120041	0.266769	0.351912	0.320260	0.149258	0.209016	0.226776	0.242178	0.057279	0.097338	0.245916	0.144588	0.107155	0.129694	0.418912	0.505697	0.129590	0.151800	0.270014	0.295759	0.113225	0.202687	0.569120	0.552222	0.068184	0.193731	0.202796	0.269754	0.096753	0.232143	0.208643	0.438308	0.236199	0.085027	0.153786	0.209477	0.119199	0.157251	0.206344	0.391636	0.075472	0.168022	0.135085	0.164594	0.113238	0.149833	0.411573	0.336096	0.064472	0.082109	0.244678	0.210401
30	0.089617	0.164937	0.396918	0.301658	0.180653	0.150533	0.347464	0.617190	0.065859	0.171990	0.317059	0.448299	0.044219	0.059578	0.150517	0.192183	0.108507	0.272879	0.201784	0.211238	0.129278	0.224510	0.410046	0.323186	0.157030	0.510684	0.176034	0.473113	0.095421	0.263690	0.278469	0.285775	0.155361	0.308531	0.223939	0.267893	0.057874	0.095090	0.225049	0.145162	0.101912	0.124641	0.401698	0.551165	0.124870	0.151636	0.260637	0.290637	0.113298	0.202348	0.572836	0.559434	0.068359	0.180666	0.200865	0.319984	0.096796	0.257692	0.222840	0.491315	0.232192	0.101726	0.160067	0.209747	0.120944	0.157744	0.203533	0.388534	0.082558	0.204941	0.137610	0.165641	0.117964	0.150462	0.464065	0.342525	0.067602	0.094216	0.248243	0.144012
31	0.088898	0.161097	0.404487	0.266485	0.180481	0.147980	0.314263	0.594894	0.082655	0.201597	0.306025	0.478212	0.030751	0.054384	0.109517	0.171359	0.106701	0.275811	0.204976	0.168751	0.125830	0.237377	0.317988	0.336816	0.174074	0.545645	0.154972	0.483103	0.073833	0.265885	0.155804	0.282641	0.162220	0.310229	0.204297	0.284944	0.057486	0.092004	0.216530	0.144567	0.092110	0.121331	0.365632	0.643930	0.117060	0.155212	0.257203	0.303672	0.111688	0.200687	0.572836	0.574312	0.049686	0.157982	0.204938	0.343416	0.103731	0.288974	0.243553	0.527538	0.230020	0.109272	0.167051	0.209766	0.121835	0.157495	0.199131	0.375732	0.084823	0.232070	0.166134	0.173173	0.119216	0.156991	0.472545	0.346011	0.052999	0.088444	0.261927	0.118915
32	0.086606	0.161669	0.398339	0.226910	0.179882	0.148038	0.296664	0.593662	0.096247	0.252861	0.305789	0.489164	0.049170	0.054280	0.129535	0.156415	0.107655	0.278368	0.211499	0.164840	0.109103	0.236075	0.326214	0.333297	0.182257	0.578568	0.200949	0.439031	0.115811	0.288799	0.155090	0.281495	0.160864	0.306491	0.198365	0.259995	0.057986	0.082476	0.209129	0.164787	0.091413	0.122605	0.334362	0.720802	0.115755	0.165438	0.274361	0.322599	0.114151	0.206802	0.573430	0.602198	0.045770	0.152254	0.210146	0.338785	0.127839	0.350576	0.334702	0.553542	0.215886	0.121560	0.169806	0.213189	0.127419	0.156324	0.200327	0.331398	0.084434	0.291725	0.187635	0.186828	0.124430	0.168281	0.483100	0.317244	0.044880	0.100575	0.255840	0.118033
33	0.086601	0.178534	0.376992	0.258555	0.179936	0.148091	0.283791	0.592830	0.102158	0.266969	0.314706	0.506629	0.068392	0.061095	0.137471	0.149619	0.108782	0.283110	0.206817	0.179313	0.091059	0.230835	0.307716	0.315567	0.193526	0.635972	0.257708	0.404350	0.142551	0.299775	0.212906	0.292288	0.161014	0.316814	0.201893	0.251286	0.055382	0.067120	0.211505	0.209924	0.101307	0.124661	0.334865	0.765655	0.119072	0.184490	0.260017	0.317700	0.115283	0.220469	0.575016	0.614775	0.042573	0.146592	0.217194	0.329063	0.142058	0.408475	0.436323	0.560601	0.096394	0.132244	0.169282	0.207124	0.138584	0.138135	0.199027	0.294842	0.091080	0.290949	0.184931	0.189476	0.125897	0.176208	0.518955	0.295930	0.045544	0.105184	0.255332	0.114558
34	0.063351	0.178159	0.330832	0.289321	0.180867	0.146096	0.281442	0.582555	0.106747	0.279147	0.355960	0.536841	0.105197	0.089273	0.153013	0.160842	0.114538	0.295412	0.205806	0.188945	0.108893	0.277305	0.319834	0.310564	0.205671	0.660226	0.258419	0.394101	0.150463	0.300044	0.233392	0.345247	0.161104	0.324373	0.192744	0.242751	0.067101	0.062580	0.207872	0.281540	0.147160	0.136543	0.349305	0.817056	0.117920	0.183777	0.245056	0.311211	0.110700	0.218191	0.570326	0.632160	0.048909	0.144812	0.211629	0.343079	0.148493	0.426666	0.448825	0.625135	0.065881	0.130907	0.165629	0.191813	0.124877	0.103281	0.167948	0.332406	0.094738	0.288998	0.187054	0.196993	0.124017	0.182381	0.529430	0.295361	0.053017	0.124882	0.265521	0.129868
35	0.070241	0.166875	0.386285	0.288431	0.179664	0.143784	0.276580	0.563874	0.113758	0.290672	0.408195	0.562605	0.176345	0.100005	0.177359	0.169877	0.115322	0.296156	0.244758	0.192399	0.125401	0.289663	0.320122	0.300231	0.207404	0.665793	0.262314	0.385574	0.152106	0.298305	0.241414	0.387188	0.154938	0.322157	0.166055	0.242986	0.082489	0.189857	0.203498	0.329581	0.188699	0.171507	0.371485	0.815485	0.108874	0.172438	0.291476	0.284074	0.114075	0.225800	0.545676	0.650580	0.050679	0.145147	0.189749	0.375529	0.157933	0.435049	0.505273	0.653658	0.065080	0.133255	0.161061	0.180270	0.112957	0.083152	0.167914	0.394722	0.094259	0.289024	0.236383	0.195755	0.117926	0.189928	0.532697	0.295368	0.056268	0.131672	0.279954	0.133206
36	0.071423	0.147726	0.495859	0.304571	0.174743	0.140660	0.274815	0.541687	0.114513	0.290655	0.414739	0.559765	0.197580	0.098974	0.180879	0.169380	0.115119	0.294577	0.280948	0.215629	0.126525	0.289779	0.314493	0.296570	0.209065	0.666258	0.259624	0.382306	0.152819	0.299861	0.240178	0.402777	0.150677	0.320508	0.139626	0.232759	0.082654	0.208029	0.205018	0.333774	0.198697	0.192383	0.411868	0.813389	0.080663	0.146282	0.280195	0.264832	0.121461	0.239391	0.500143	0.639010	0.057825	0.146738	0.216332	0.396524	0.174152	0.446162	0.516339	0.651049	0.069989	0.141884	0.165176	0.176853	0.112656	0.085833	0.169692	0.429754	0.093840	0.290624	0.256021	0.189798	0.118538	0.196308	0.539795	0.303961	0.056314	0.131628	0.279442	0.133465
37	0.053742	0.138415	0.457772	0.318003	0.161509	0.131395	0.272340	0.519836	0.114520	0.292509	0.414962	0.551253	0.263979	0.100407	0.183470	0.144636	0.116690	0.294554	0.308190	0.308761	0.126891	0.289323	0.275761	0.302810	0.212777	0.669733	0.284308	0.385312	0.156049	0.299176	0.242771	0.405825	0.153293	0.325947	0.139133	0.241011	0.082988	0.207106	0.225095	0.333399	0.199159	0.193980	0.413750	0.860721	0.051783	0.131558	0.263227	0.266221	0.122374	0.245170	0.444985	0.587324	0.064455	0.145756	0.216284	0.406705	0.175761	0.446709	0.514856	0.662404	0.073691	0.155829	0.153635	0.177583	0.116739	0.106033	0.183902	0.481246	0.094175	0.291176	0.269292	0.195058	0.119959	0.196960	0.539669	0.314081	0.056206	0.144809	0.279084	0.133349
38	0.051043	0.147250	0.441284	0.339732	0.134705	0.104859	0.267348	0.492154	0.118388	0.298572	0.420310	0.544202	0.277233	0.100920	0.184716	0.121851	0.112869	0.299801	0.307570	0.424836	0.127542	0.288883	0.253576	0.305994	0.214894	0.670104	0.364936	0.405881	0.159337	0.293554	0.266123	0.392951	0.159339	0.328857	0.209773	0.262614	0.081304	0.208347	0.236545	0.358427	0.200444	0.194949	0.461478	0.922659	0.061568	0.129952	0.272970	0.276933	0.120568	0.242348	0.486949	0.536042	0.063925	0.143625	0.217238	0.415367	0.175157	0.439329	0.522610	0.675666	0.071644	0.165563	0.133470	0.174475	0.120152	0.145144	0.198696	0.504530	0.096924	0.291619	0.286547	0.196650	0.118357	0.199925	0.552292	0.325143	0.056532	0.191976	0.279030	0.134279
39	0.051200	0.150774	0.449674	0.340209	0.097583	0.086765	0.219180	0.483472	0.120578	0.302944	0.419548	0.562143	0.279692	0.108692	0.183675	0.121835	0.119861	0.276202	0.411485	0.492954	0.128552	0.291048	0.248164	0.305944	0.212808	0.668651	0.385393	0.439806	0.161666	0.248160	0.288913	0.388214	0.161203	0.339954	0.247639	0.370079	0.082508	0.209004	0.239160	0.392483	0.214168	0.195485	0.476076	0.973203	0.066115	0.147791	0.272129	0.282207	0.119590	0.238910	0.525071	0.499957	0.061570	0.150741	0.221287	0.419315	0.173922	0.423130	0.527295	0.678189	0.071462	0.168523	0.146335	0.174527	0.125900	0.179639	0.208452	0.506068	0.098570	0.292204	0.292806	0.189647	0.124786	0.211553	0.588654	0.327316	0.067338	0.198820	0.278884	0.138786
40	0.056356	0.126607	0.450480	0.329356	0.095147	0.085941	0.189648	0.485555	0.127402	0.314758	0.416199	0.571739	0.291753	0.116496	0.191443	0.130120	0.135536	0.302108	0.514552	0.501492	0.125642	0.292282	0.247225	0.304199	0.208393	0.649862	0.385356	0.450850	0.160436	0.221950	0.291366	0.395229	0.169005	0.382039	0.260204	0.435449	0.087386	0.213201	0.249944	0.414972	0.224477	0.202292	0.474953	1.027098	0.068911	0.151673	0.271443	0.284253	0.120037	0.237293	0.516326	0.497699	0.063300	0.160706	0.225015	0.416492	0.182748	0.404188	0.527222	0.678028	0.070359	0.168941	0.151818	0.175870	0.126485	0.203007	0.244420	0.498153	0.098211	0.295755	0.293074	0.170665	0.135341	0.219120	0.627159	0.338669	0.078181	0.198496	0.272628	0.143094
41	0.066972	0.137476	0.449805	0.307699	0.086116	0.087733	0.188103	0.464142	0.142272	0.335628	0.459138	0.571677	0.294298	0.118237	0.208045	0.141342	0.142448	0.320584	0.551924	0.553680	0.126128	0.272392	0.248013	0.296457	0.206051	0.608931	0.388096	0.518253	0.158338	0.201641	0.294682	0.378350	0.173581	0.400876	0.364770	0.453000	0.094260	0.215650	0.270060	0.427213	0.233543	0.210799	0.476703	1.038632	0.069861	0.167501	0.272085	0.286496	0.117554	0.231543	0.475205	0.486290	0.064077	0.154032	0.231653	0.408437	0.182998	0.397020	0.533304	0.664369	0.069035	0.168608	0.145129	0.148297	0.127143	0.207464	0.274607	0.532626	0.096370	0.294559	0.289354	0.161051	0.136683	0.225711	0.637688	0.389993	0.087776	0.202505	0.269894	0.137113
42	0.065366	0.170416	0.451849	0.261366	0.073727	0.095549	0.188114	0.403107	0.162041	0.337868	0.501752	0.563933	0.294629	0.118080	0.209978	0.144445	0.148694	0.310079	0.562602	0.715150	0.132128	0.268796	0.250853	0.291248	0.200607	0.578824	0.388128	0.562422	0.154227	0.199964	0.292115	0.354229	0.172260	0.331094	0.434062	0.585797	0.096639	0.215619	0.276195	0.430373	0.237774	0.211396	0.481469	1.040977	0.075544	0.186673	0.278118	0.285632	0.109070	0.218010	0.417789	0.536479	0.064634	0.179868	0.234777	0.396824	0.183527	0.398914	0.600799	0.610585	0.068027	0.167269	0.149416	0.118257	0.126927	0.207392	0.322721	0.615611	0.093080	0.282823	0.287633	0.150147	0.140020	0.228515	0.635309	0.419724	0.088698	0.217071	0.243184	0.124828
43	0.060279	0.169640	0.362736	0.252708	0.072456	0.098216	0.190650	0.322514	0.173718	0.338458	0.483398	0.602908	0.294789	0.117575	0.227859	0.145157	0.153323	0.298866	0.562731	0.838960	0.131997	0.243775	0.250516	0.286438	0.189178	0.540755	0.388761	0.640644	0.153582	0.199547	0.289726	0.354458	0.168581	0.322474	0.467786	0.772787	0.096312	0.214739	0.277495	0.431109	0.238613	0.210589	0.480372	1.042867	0.087750	0.211912	0.280375	0.271227	0.102355	0.201986	0.429392	0.567280	0.063773	0.183074	0.232736	0.383255	0.184912	0.378890	0.621911	0.746337	0.064039	0.163329	0.164142	0.115666	0.126003	0.207392	0.359299	0.755349	0.087096	0.266394	0.286217	0.143658	0.138229	0.221662	0.635206	0.420336	0.085282	0.228325	0.202476	0.119229
44	0.061482	0.199501	0.280228	0.212841	0.075605	0.112923	0.189161	0.239266	0.168426	0.329937	0.463349	0.614669	0.295949	0.117919	0.245665	0.151435	0.162632	0.295084	0.616266	0.891267	0.128889	0.226861	0.246515	0.257278	0.186437	0.504941	0.396499	0.682693	0.151611	0.179799	0.311781	0.350897	0.168559	0.328481	0.475533	0.824366	0.096050	0.214218	0.277543	0.430504	0.243848	0.209996	0.494860	1.035124	0.087990	0.227609	0.279237	0.262966	0.101126	0.185336	0.493297	0.610251	0.064701	0.171986	0.230399	0.365320	0.183644	0.366646	0.616522	0.841854	0.060789	0.155629	0.173861	0.116621	0.122331	0.214257	0.363762	0.917537	0.089992	0.238570	0.286264	0.145327	0.129682	0.216178	0.636798	0.431384	0.091233	0.222465	0.188300	0.137870
45	0.062206	0.201323	0.337030	0.160396	0.069336	0.119422	0.149050	0.193876	0.161459	0.305602	0.493185	0.593556	0.292687	0.115855	0.253673	0.162728	0.194836	0.315161	0.719340	0.891369	0.127432	0.227967	0.232434	0.215354	0.167674	0.480572	0.425668	0.648867	0.123483	0.137703	0.336368	0.357586	0.179625	0.337933	0.514790	0.828296	0.096678	0.213701	0.277487	0.427171	0.248062	0.210299	0.520689	0.995181	0.088698	0.235822	0.280681	0.252766	0.103397	0.183836	0.514196	0.659317	0.069902	0.163205	0.219774	0.354501	0.164608	0.327239	0.598532	0.840537	0.061949	0.154662	0.169821	0.117265	0.124854	0.229637	0.444028	0.966309	0.088016	0.133033	0.273163	0.127247	0.125615	0.216902	0.632605	0.442950	0.097175	0.225896	0.155175	0.152497
46	0.061986	0.203569	0.368198	0.151158	0.067317	0.119993	0.104912	0.190876	0.156179	0.268852	0.526190	0.566992	0.286281	0.099104	0.247459	0.163755	0.207227	0.308835	0.784959	0.888393	0.123579	0.222000	0.223169	0.195676	0.138246	0.415224	0.511524	0.626513	0.088284	0.108739	0.323147	0.359821	0.202940	0.351482	0.638913	0.852225	0.096951	0.213526	0.275265	0.417250	0.248943	0.214807	0.534005	0.944352	0.092331	0.236106	0.272603	0.229025	0.102858	0.184356	0.515252	0.649200	0.076157	0.163942	0.218788	0.351657	0.148578	0.241270	0.622648	0.841801	0.059077	0.143813	0.172496	0.126713	0.145870	0.249856	0.534791	0.966736	0.085924	0.107374	0.277788	0.124792	0.125225	0.216738	0.611381	0.501897	0.098503	0.220140	0.154628	0.160813
47	0.062426	0.246149	0.365267	0.211074	0.065766	0.119665	0.096581	0.194611	0.153572	0.258736	0.528396	0.539715	0.257687	0.080541	0.229916	0.152846	0.216408	0.322541	0.793580	0.922365	0.108424	0.184686	0.214006	0.195383	0.121338	0.317040	0.522285	0.654343	0.075000	0.103525	0.305405	0.321733	0.209736	0.357773	0.715654	0.939864	0.090661	0.220017	0.280826	0.391058	0.252516	0.216676	0.531326	0.887138	0.091380	0.219381	0.260307	0.214071	0.099571	0.187880	0.542393	0.609662	0.071614	0.164346	0.229627	0.337109	0.141799	0.174134	0.730443	0.839076	0.059119	0.131627	0.171760	0.167919	0.165319	0.271949	0.648346	0.964768	0.084787	0.093103	0.280136	0.183789	0.122117	0.209103	0.612299	0.572712	0.099576	0.221262	0.170204	0.159517
48	0.063098	0.282287	0.443388	0.219096	0.064598	0.119672	0.093604	0.194449	0.150327	0.242056	0.550491	0.530080	0.232594	0.080157	0.227420	0.179216	0.218213	0.323342	0.782560	0.989001	0.075845	0.130029	0.208688	0.190816	0.107114	0.217467	0.535106	0.685656	0.080751	0.112668	0.315963	0.281005	0.210932	0.358176	0.717363	1.007805	0.080844	0.215244	0.285796	0.339162	0.240330	0.202630	0.528281	0.806299	0.091529	0.223903	0.264480	0.213186	0.098654	0.171526	0.596965	0.605675	0.076324	0.172665	0.218764	0.329594	0.135286	0.161831	0.779763	0.820566	0.059045	0.128781	0.177695	0.204250	0.172956	0.284322	0.727545	0.993949	0.086301	0.093968	0.268854	0.228543	0.126890	0.203130	0.591233	0.606477	0.096262	0.211671	0.171157	0.157110
49	0.064202	0.286675	0.478489	0.213825	0.064802	0.119040	0.094249	0.192737	0.151259	0.237367	0.560145	0.583178	0.172351	0.087545	0.227250	0.215651	0.221107	0.327691	0.772976	1.034226	0.072328	0.134372	0.207670	0.180170	0.101649	0.199020	0.541694	0.715486	0.092467	0.130955	0.381429	0.256724	0.215702	0.361270	0.717587	1.031702	0.068568	0.111033	0.289181	0.306909	0.198406	0.181492	0.518444	0.760699	0.092314	0.221513	0.228694	0.203748	0.101402	0.164624	0.633352	0.623302	0.085170	0.192816	0.214120	0.311728	0.117054	0.141294	0.791776	0.869498	0.059330	0.126336	0.195665	0.215172	0.173398	0.286771	0.728570	1.068928	0.086649	0.091148	0.236499	0.230687	0.124548	0.197639	0.554568	0.607109	0.100367	0.210115	0.159803	0.177316
50	0.063848	0.302685	0.476920	0.220244	0.066638	0.117831	0.098485	0.191552	0.152789	0.238196	0.577962	0.638283	0.123428	0.090510	0.228590	0.233287	0.221806	0.323107	0.770850	1.048960	0.075733	0.137825	0.198222	0.152918	0.124700	0.243591	0.542024	0.725530	0.091234	0.138962	0.400729	0.247877	0.221124	0.361962	0.704556	1.040391	0.069078	0.102775	0.294547	0.305739	0.186364	0.164262	0.628384	0.762879	0.092158	0.221108	0.178574	0.204382	0.105878	0.148198	0.648806	0.632512	0.089880	0.196604	0.225319	0.303732	0.116201	0.166203	0.791385	0.888395	0.062278	0.118837	0.235706	0.219996	0.172973	0.286566	0.731998	1.083404	0.086163	0.092358	0.230220	0.237397	0.123114	0.189600	0.540003	0.605956	0.104111	0.216411	0.200736	0.200106
51	0.063596	0.302388	0.478529	0.219199	0.064342	0.116573	0.099932	0.189987	0.153090	0.234025	0.584822	0.671172	0.123032	0.087134	0.229419	0.234230	0.228566	0.316835	0.749852	1.047842	0.073333	0.138887	0.164292	0.137369	0.140336	0.266422	0.543008	0.727038	0.086298	0.140802	0.380808	0.246086	0.218765	0.354960	0.708349	1.024713	0.072139	0.101097	0.299150	0.293580	0.207826	0.176496	0.823639	0.737537	0.091711	0.220901	0.186826	0.211720	0.112035	0.124032	0.637838	0.664253	0.091068	0.197186	0.227397	0.292740	0.138562	0.205325	0.810630	0.901992	0.062212	0.100216	0.286938	0.223509	0.171998	0.287542	0.754521	1.079836	0.083681	0.093451	0.201459	0.252873	0.119164	0.184576	0.513334	0.599221	0.117024	0.206181	0.266505	0.218811
