	107_F_P_sh_L_ND_A_02.c3d	107_F_P_sh_L_ND_A_02.c3d	107_F_P_sh_L_ND_A_02.c3d	107_F_P_sh_L_ND_A_02.c3d	107_F_P_sh_L_ND_A_02.c3d	107_F_P_sh_L_ND_A_02.c3d	107_F_P_sh_L_ND_A_02.c3d	107_F_P_sh_L_ND_A_02.c3d	107_F_P_sh_L_ND_A_03.c3d	107_F_P_sh_L_ND_A_03.c3d	107_F_P_sh_L_ND_A_03.c3d	107_F_P_sh_L_ND_A_03.c3d	107_F_P_sh_L_ND_A_03.c3d	107_F_P_sh_L_ND_A_03.c3d	107_F_P_sh_L_ND_A_03.c3d	107_F_P_sh_L_ND_A_03.c3d	107_F_P_sh_L_ND_A_07.c3d	107_F_P_sh_L_ND_A_07.c3d	107_F_P_sh_L_ND_A_07.c3d	107_F_P_sh_L_ND_A_07.c3d	107_F_P_sh_L_ND_A_07.c3d	107_F_P_sh_L_ND_A_07.c3d	107_F_P_sh_L_ND_A_07.c3d	107_F_P_sh_L_ND_A_07.c3d	107_F_P_sh_L_ND_A_08.c3d	107_F_P_sh_L_ND_A_08.c3d	107_F_P_sh_L_ND_A_08.c3d	107_F_P_sh_L_ND_A_08.c3d	107_F_P_sh_L_ND_A_08.c3d	107_F_P_sh_L_ND_A_08.c3d	107_F_P_sh_L_ND_A_08.c3d	107_F_P_sh_L_ND_A_08.c3d	107_F_P_sh_L_ND_A_09.c3d	107_F_P_sh_L_ND_A_09.c3d	107_F_P_sh_L_ND_A_09.c3d	107_F_P_sh_L_ND_A_09.c3d	107_F_P_sh_L_ND_A_09.c3d	107_F_P_sh_L_ND_A_09.c3d	107_F_P_sh_L_ND_A_09.c3d	107_F_P_sh_L_ND_A_09.c3d
	Biceps femoris_lat	Semitendinosus_lat	Vastus lateralis_lat	Vastus medialis_lat	Biceps femoris_med	Semitendinosus_med	Vastus lateralis_med	Vastus medialis_med	Biceps femoris_lat	Semitendinosus_lat	Vastus lateralis_lat	Vastus medialis_lat	Biceps femoris_med	Semitendinosus_med	Vastus lateralis_med	Vastus medialis_med	Biceps femoris_lat	Semitendinosus_lat	Vastus lateralis_lat	Vastus medialis_lat	Biceps femoris_med	Semitendinosus_med	Vastus lateralis_med	Vastus medialis_med	Biceps femoris_lat	Semitendinosus_lat	Vastus lateralis_lat	Vastus medialis_lat	Biceps femoris_med	Semitendinosus_med	Vastus lateralis_med	Vastus medialis_med	Biceps femoris_lat	Semitendinosus_lat	Vastus lateralis_lat	Vastus medialis_lat	Biceps femoris_med	Semitendinosus_med	Vastus lateralis_med	Vastus medialis_med
	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D
	EMG_lat	EMG_lat	EMG_lat	EMG_lat	EMG_med	EMG_med	EMG_med	EMG_med	EMG_lat	EMG_lat	EMG_lat	EMG_lat	EMG_med	EMG_med	EMG_med	EMG_med	EMG_lat	EMG_lat	EMG_lat	EMG_lat	EMG_med	EMG_med	EMG_med	EMG_med	EMG_lat	EMG_lat	EMG_lat	EMG_lat	EMG_med	EMG_med	EMG_med	EMG_med	EMG_lat	EMG_lat	EMG_lat	EMG_lat	EMG_med	EMG_med	EMG_med	EMG_med
ITEM	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y
17	0.185894	0.401787	0.128621	0.053217	0.236694	0.162895	0.135017	0.066228	0.291934	0.288427	0.204228	0.118157	0.250523	0.315378	0.180039	0.100075	0.442813	0.643375	0.125831	0.101455	0.260215	0.216609	0.243396	0.150336	0.323035	0.440700	0.152978	0.095363	0.436101	0.342674	0.192998	0.102826	0.418512	0.575362	0.373723	0.210548	0.326122	0.824180	0.142117	0.077635
18	0.187078	0.394409	0.106354	0.043650	0.234320	0.155920	0.104860	0.048380	0.293964	0.274799	0.211107	0.125727	0.274333	0.306269	0.173752	0.100428	0.407212	0.653700	0.102684	0.106766	0.284347	0.226847	0.253465	0.149844	0.330365	0.543965	0.156805	0.097857	0.401877	0.328237	0.193129	0.101908	0.428411	0.553687	0.387099	0.225120	0.315581	0.792789	0.144603	0.078728
19	0.173122	0.393213	0.103412	0.033584	0.202610	0.156747	0.087315	0.037190	0.304935	0.273018	0.232214	0.140830	0.275728	0.315244	0.154879	0.097613	0.362992	0.451866	0.098213	0.101181	0.302205	0.203211	0.277276	0.158001	0.329674	0.538756	0.160617	0.099453	0.389772	0.327891	0.191053	0.097538	0.417778	0.583826	0.382700	0.224664	0.322381	0.703519	0.150878	0.079759
20	0.137626	0.359257	0.105295	0.032739	0.200218	0.152326	0.108728	0.047010	0.316930	0.276499	0.252561	0.155380	0.252484	0.325038	0.107389	0.067613	0.355462	0.362500	0.115749	0.086877	0.306946	0.199886	0.298148	0.167067	0.331974	0.542785	0.154694	0.100007	0.385031	0.318649	0.186606	0.093123	0.423088	0.564029	0.369590	0.217942	0.325704	0.560611	0.143646	0.076926
21	0.132050	0.294281	0.118702	0.033007	0.198158	0.150775	0.123236	0.056261	0.329320	0.296328	0.255897	0.158366	0.220435	0.375554	0.093601	0.049235	0.346084	0.339407	0.129929	0.086025	0.291301	0.200095	0.297596	0.167559	0.331504	0.551807	0.159925	0.098449	0.357254	0.256276	0.180006	0.088340	0.418884	0.564247	0.322543	0.197388	0.316500	0.530853	0.137473	0.072881
22	0.132808	0.279130	0.128633	0.038585	0.192237	0.147914	0.130560	0.062380	0.341174	0.336001	0.270801	0.188790	0.219924	0.360672	0.095881	0.050141	0.330426	0.314018	0.130737	0.083624	0.289155	0.194189	0.287607	0.169224	0.334229	0.578864	0.168799	0.094676	0.335834	0.253770	0.179186	0.089235	0.397802	0.523646	0.301787	0.176188	0.309292	0.526646	0.136209	0.073362
23	0.119373	0.185647	0.119374	0.037027	0.174453	0.141715	0.131001	0.062859	0.342533	0.336805	0.297820	0.246684	0.231274	0.390050	0.127425	0.063082	0.332314	0.318887	0.150268	0.098808	0.279085	0.149301	0.279851	0.163937	0.316885	0.531588	0.173976	0.087785	0.337738	0.332352	0.184048	0.096737	0.385493	0.577755	0.334210	0.192426	0.305008	0.523627	0.123604	0.070760
24	0.131959	0.163680	0.116177	0.036077	0.169398	0.139446	0.132131	0.064010	0.345759	0.342673	0.345533	0.313346	0.230713	0.426339	0.133884	0.071125	0.329546	0.325465	0.144855	0.107358	0.283791	0.129009	0.266913	0.152586	0.306157	0.540035	0.170171	0.085126	0.347063	0.417561	0.153727	0.099610	0.343927	0.564539	0.360801	0.212998	0.261968	0.526008	0.100964	0.057650
25	0.136437	0.172425	0.116450	0.037229	0.157485	0.134957	0.160018	0.080722	0.326569	0.345897	0.386386	0.359726	0.240587	0.426915	0.134562	0.071839	0.306931	0.310222	0.157735	0.104417	0.278626	0.153184	0.227056	0.138923	0.265040	0.539987	0.129341	0.058573	0.260360	0.426543	0.118125	0.085955	0.218255	0.448778	0.301318	0.185322	0.264840	0.457857	0.096703	0.063737
26	0.137274	0.197669	0.118858	0.039756	0.154513	0.143244	0.174298	0.091469	0.251616	0.321643	0.398532	0.367522	0.228508	0.456905	0.131346	0.070593	0.218076	0.274473	0.163845	0.095879	0.224983	0.194839	0.214630	0.131589	0.216627	0.391563	0.120397	0.058574	0.303815	0.524283	0.120377	0.084150	0.225689	0.447481	0.264873	0.154511	0.258958	0.446497	0.079962	0.072567
27	0.125351	0.162172	0.111311	0.035259	0.192997	0.198452	0.181659	0.096514	0.225399	0.271649	0.418350	0.379430	0.227024	0.486387	0.119368	0.067419	0.174025	0.347575	0.170008	0.092472	0.226005	0.233853	0.171710	0.118855	0.251443	0.353695	0.124471	0.068019	0.391030	0.543990	0.124979	0.089940	0.204899	0.420157	0.260903	0.154349	0.268352	0.407680	0.079631	0.070839
28	0.119389	0.196482	0.129379	0.047696	0.188703	0.253745	0.184483	0.100222	0.222235	0.252446	0.474109	0.444130	0.207338	0.446556	0.117979	0.064888	0.153815	0.347007	0.171745	0.103184	0.229367	0.239121	0.118406	0.094086	0.276811	0.372871	0.129558	0.079924	0.388339	0.541480	0.160584	0.090185	0.192730	0.383298	0.265291	0.163412	0.277153	0.390885	0.071593	0.068924
29	0.125850	0.207965	0.126534	0.051118	0.191803	0.253313	0.174006	0.095113	0.225931	0.238049	0.510980	0.494710	0.224452	0.429155	0.119664	0.061005	0.127808	0.335731	0.160505	0.100963	0.266159	0.255417	0.122552	0.090181	0.322137	0.372713	0.129244	0.081666	0.391725	0.537310	0.164207	0.088734	0.184913	0.381753	0.264598	0.166910	0.276628	0.406231	0.090869	0.067077
30	0.156313	0.257214	0.125846	0.051704	0.198117	0.260472	0.162914	0.091039	0.202779	0.239734	0.501332	0.509731	0.221224	0.423536	0.138264	0.067858	0.138711	0.320388	0.156094	0.096718	0.268745	0.278843	0.181186	0.096262	0.404329	0.310619	0.130236	0.097026	0.385797	0.532547	0.174567	0.094238	0.173249	0.381378	0.265018	0.167013	0.279094	0.398130	0.092189	0.065344
31	0.165003	0.291509	0.114049	0.051707	0.203370	0.268111	0.156034	0.090122	0.178669	0.273914	0.516344	0.521252	0.221431	0.373320	0.147674	0.071256	0.155118	0.347659	0.162162	0.099902	0.334400	0.338017	0.247765	0.132025	0.394564	0.251994	0.124197	0.103311	0.378222	0.528426	0.179404	0.100014	0.149091	0.293336	0.244873	0.162239	0.255083	0.349187	0.092486	0.065014
32	0.168918	0.296781	0.095605	0.048681	0.196971	0.266703	0.153850	0.090807	0.158044	0.224499	0.529723	0.526699	0.203193	0.391084	0.144834	0.070082	0.172457	0.381089	0.173268	0.093313	0.387247	0.354279	0.255439	0.146136	0.390459	0.203991	0.125324	0.102281	0.379593	0.481843	0.174343	0.095550	0.148083	0.175197	0.156441	0.117543	0.230320	0.335635	0.093459	0.064026
33	0.164613	0.296961	0.093493	0.048615	0.190295	0.277973	0.154367	0.093586	0.154210	0.224916	0.540065	0.515631	0.187363	0.379043	0.116040	0.062669	0.169626	0.384293	0.174079	0.096097	0.367825	0.364321	0.268562	0.133695	0.375373	0.200325	0.146439	0.103025	0.360055	0.370250	0.173202	0.072201	0.128224	0.105392	0.107962	0.091824	0.229825	0.326701	0.096707	0.064190
34	0.155418	0.294805	0.092592	0.049065	0.188213	0.278809	0.142514	0.087853	0.198784	0.261862	0.527248	0.486560	0.188035	0.362420	0.106040	0.052846	0.167551	0.412279	0.165450	0.094069	0.377976	0.334299	0.294072	0.142626	0.389840	0.198809	0.175287	0.125001	0.341010	0.361809	0.173276	0.069279	0.098040	0.103931	0.104225	0.088067	0.237176	0.276734	0.113161	0.073142
35	0.165743	0.288580	0.091365	0.052099	0.189237	0.271404	0.108658	0.072789	0.213638	0.278114	0.487186	0.443900	0.168019	0.369573	0.111707	0.053623	0.205124	0.361025	0.184285	0.095162	0.362963	0.308400	0.307738	0.147962	0.413708	0.197270	0.182942	0.134932	0.324719	0.226112	0.175146	0.067962	0.094740	0.098638	0.085056	0.081990	0.337157	0.241991	0.117505	0.075001
36	0.169331	0.265193	0.081619	0.053199	0.162409	0.268419	0.093251	0.065904	0.213504	0.278480	0.472027	0.417012	0.171982	0.331602	0.127277	0.064605	0.208501	0.355366	0.184578	0.092456	0.358699	0.300459	0.321164	0.155281	0.380837	0.187975	0.172151	0.126787	0.170083	0.093089	0.188459	0.069507	0.129603	0.134861	0.097547	0.069716	0.457184	0.366654	0.156910	0.070429
37	0.167900	0.259342	0.095329	0.056666	0.132751	0.187312	0.088056	0.069892	0.213174	0.276591	0.517015	0.427045	0.174846	0.273024	0.136735	0.075154	0.303986	0.408203	0.183006	0.093911	0.330164	0.299078	0.319420	0.163411	0.381485	0.167571	0.177891	0.126498	0.193930	0.121012	0.186157	0.083415	0.147614	0.184350	0.103522	0.068221	0.465374	0.411031	0.206283	0.088558
38	0.181620	0.233663	0.070144	0.051531	0.132384	0.182952	0.085853	0.068739	0.219768	0.280527	0.564915	0.428115	0.164897	0.269545	0.136016	0.075660	0.353537	0.431555	0.187079	0.101571	0.325675	0.270430	0.297204	0.160757	0.285860	0.127337	0.168168	0.120554	0.218005	0.166283	0.176017	0.096823	0.161788	0.217713	0.100401	0.068684	0.627090	0.518050	0.237070	0.115823
39	0.200772	0.217293	0.073545	0.063324	0.152617	0.213063	0.086918	0.068123	0.241184	0.304367	0.592429	0.396828	0.157865	0.273222	0.143603	0.079205	0.350779	0.428558	0.201248	0.105798	0.305919	0.237296	0.243576	0.138843	0.225691	0.126454	0.163326	0.112240	0.216275	0.188189	0.171947	0.098471	0.258893	0.348644	0.106016	0.070715	0.672362	0.553294	0.232259	0.127169
40	0.178677	0.168851	0.072140	0.072822	0.189620	0.290606	0.086254	0.070195	0.281715	0.337028	0.611202	0.396721	0.199789	0.276485	0.137065	0.081883	0.354789	0.386582	0.184497	0.099591	0.203189	0.146380	0.229082	0.113647	0.227133	0.128052	0.174565	0.112840	0.233566	0.225552	0.175986	0.090547	0.283917	0.419334	0.106377	0.077336	0.677316	0.552702	0.244056	0.127189
41	0.169829	0.088686	0.077898	0.072618	0.192405	0.288723	0.117468	0.077433	0.308126	0.335585	0.610752	0.406004	0.200044	0.283923	0.144104	0.091558	0.366282	0.367593	0.179294	0.093130	0.235699	0.123107	0.227418	0.129262	0.234473	0.123142	0.171679	0.118978	0.233063	0.457728	0.191972	0.088524	0.284142	0.420377	0.106924	0.077788	0.680095	0.554959	0.267414	0.132799
