	333_At_T1_sh_L_ND_01.c3d	333_At_T1_sh_L_ND_01.c3d	333_At_T1_sh_L_ND_01.c3d	333_At_T1_sh_L_ND_01.c3d	333_At_T1_sh_L_ND_01.c3d	333_At_T1_sh_L_ND_01.c3d	333_At_T1_sh_L_ND_01.c3d	333_At_T1_sh_L_ND_01.c3d	333_At_T1_sh_L_ND_02.c3d	333_At_T1_sh_L_ND_02.c3d	333_At_T1_sh_L_ND_02.c3d	333_At_T1_sh_L_ND_02.c3d	333_At_T1_sh_L_ND_02.c3d	333_At_T1_sh_L_ND_02.c3d	333_At_T1_sh_L_ND_02.c3d	333_At_T1_sh_L_ND_02.c3d	333_At_T1_sh_L_ND_03.c3d	333_At_T1_sh_L_ND_03.c3d	333_At_T1_sh_L_ND_03.c3d	333_At_T1_sh_L_ND_03.c3d	333_At_T1_sh_L_ND_03.c3d	333_At_T1_sh_L_ND_03.c3d	333_At_T1_sh_L_ND_03.c3d	333_At_T1_sh_L_ND_03.c3d	333_At_T1_sh_L_ND_04.c3d	333_At_T1_sh_L_ND_04.c3d	333_At_T1_sh_L_ND_04.c3d	333_At_T1_sh_L_ND_04.c3d	333_At_T1_sh_L_ND_04.c3d	333_At_T1_sh_L_ND_04.c3d	333_At_T1_sh_L_ND_04.c3d	333_At_T1_sh_L_ND_04.c3d	333_At_T1_sh_L_ND_05.c3d	333_At_T1_sh_L_ND_05.c3d	333_At_T1_sh_L_ND_05.c3d	333_At_T1_sh_L_ND_05.c3d	333_At_T1_sh_L_ND_05.c3d	333_At_T1_sh_L_ND_05.c3d	333_At_T1_sh_L_ND_05.c3d	333_At_T1_sh_L_ND_05.c3d	333_At_T1_sh_L_ND_07.c3d	333_At_T1_sh_L_ND_07.c3d	333_At_T1_sh_L_ND_07.c3d	333_At_T1_sh_L_ND_07.c3d	333_At_T1_sh_L_ND_07.c3d	333_At_T1_sh_L_ND_07.c3d	333_At_T1_sh_L_ND_07.c3d	333_At_T1_sh_L_ND_07.c3d	333_At_T1_sh_L_ND_08.c3d	333_At_T1_sh_L_ND_08.c3d	333_At_T1_sh_L_ND_08.c3d	333_At_T1_sh_L_ND_08.c3d	333_At_T1_sh_L_ND_08.c3d	333_At_T1_sh_L_ND_08.c3d	333_At_T1_sh_L_ND_08.c3d	333_At_T1_sh_L_ND_08.c3d	333_At_T1_sh_L_ND_09.c3d	333_At_T1_sh_L_ND_09.c3d	333_At_T1_sh_L_ND_09.c3d	333_At_T1_sh_L_ND_09.c3d	333_At_T1_sh_L_ND_09.c3d	333_At_T1_sh_L_ND_09.c3d	333_At_T1_sh_L_ND_09.c3d	333_At_T1_sh_L_ND_09.c3d	333_At_T1_sh_L_ND_10.c3d	333_At_T1_sh_L_ND_10.c3d	333_At_T1_sh_L_ND_10.c3d	333_At_T1_sh_L_ND_10.c3d	333_At_T1_sh_L_ND_10.c3d	333_At_T1_sh_L_ND_10.c3d	333_At_T1_sh_L_ND_10.c3d	333_At_T1_sh_L_ND_10.c3d
7	0.500525	0.936872	0.304509	0.314325	0.235418	0.221116	0.171441	0.255372	0.213203	0.342469	0.217052	0.235529	0.268808	0.429798	0.376295	0.158091	0.225118	0.133272	0.179800	0.139263	0.278419	0.137474	0.421258	0.254798	0.160128	0.091383	0.306926	0.232668	0.096776	0.124526	0.229325	0.296283	0.086767	0.134094	0.146458	0.291339	0.133449	0.162678	0.185317	0.291439	0.303506	0.185291	0.225627	0.253710	0.440377	0.380319	0.307301	0.232260	0.369103	0.305605	0.332642	0.310010	0.265607	0.232412	0.301785	0.364671	0.307853	0.262213	0.189549	0.224134	0.283672	0.243833	0.114603	0.189247	0.307850	0.268664	0.297057	0.176033	0.211007	0.108293	0.304345	0.325621
8	0.409480	0.801725	0.288602	0.314413	0.341678	0.203918	0.214333	0.310788	0.214039	0.344262	0.230557	0.226668	0.280014	0.403269	0.391866	0.232291	0.263117	0.150544	0.189862	0.154783	0.302921	0.146548	0.430817	0.273996	0.159257	0.090028	0.313821	0.218299	0.131308	0.126788	0.229913	0.285042	0.088223	0.141272	0.146444	0.291337	0.127081	0.159073	0.204923	0.269490	0.304044	0.173319	0.205811	0.269126	0.470204	0.374458	0.326405	0.241173	0.340304	0.263373	0.353639	0.340813	0.250748	0.184560	0.229035	0.442088	0.301398	0.257971	0.159253	0.184980	0.257062	0.228749	0.100527	0.072911	0.279721	0.253995	0.314611	0.174875	0.226136	0.115391	0.312488	0.320636
9	0.338960	0.639723	0.275991	0.286082	0.345507	0.198598	0.346761	0.338122	0.212930	0.346843	0.244203	0.223874	0.280051	0.340262	0.387425	0.234746	0.284129	0.171754	0.193141	0.157359	0.252925	0.111903	0.358578	0.243176	0.160115	0.091448	0.335148	0.211131	0.150860	0.136437	0.261745	0.175343	0.089153	0.144380	0.150418	0.293390	0.134307	0.179906	0.222046	0.218017	0.304735	0.172777	0.202956	0.267185	0.480516	0.358893	0.325403	0.262366	0.302648	0.183004	0.348901	0.345377	0.254955	0.156849	0.235690	0.454397	0.295235	0.256332	0.121283	0.152230	0.149279	0.140502	0.124260	0.094199	0.245044	0.247010	0.314910	0.196997	0.221953	0.110342	0.307634	0.308899
10	0.318804	0.514274	0.271366	0.243154	0.355855	0.216836	0.373000	0.341001	0.210069	0.351956	0.240218	0.222947	0.230947	0.218724	0.345475	0.235283	0.288060	0.173626	0.237987	0.161401	0.210745	0.108042	0.264244	0.242840	0.163341	0.093010	0.352153	0.210879	0.154680	0.143318	0.274500	0.161699	0.087090	0.140266	0.147974	0.307520	0.124034	0.180520	0.228611	0.188316	0.304841	0.171417	0.208276	0.266260	0.467163	0.360659	0.318006	0.269162	0.279535	0.157339	0.347763	0.341010	0.268806	0.155662	0.277392	0.455951	0.297153	0.259140	0.119346	0.158392	0.131775	0.108634	0.140350	0.148164	0.222110	0.229838	0.304441	0.222645	0.192578	0.088741	0.253837	0.275693
11	0.332324	0.484258	0.262252	0.229154	0.351873	0.204434	0.392537	0.356399	0.205710	0.350087	0.246425	0.225171	0.220297	0.204679	0.355269	0.241186	0.338876	0.181870	0.281454	0.178914	0.209270	0.114174	0.243636	0.228996	0.171566	0.100030	0.356210	0.209011	0.150990	0.127680	0.266191	0.130359	0.077198	0.126743	0.111630	0.294246	0.111999	0.237727	0.228605	0.182914	0.304363	0.156253	0.209496	0.264510	0.360581	0.287960	0.315834	0.296210	0.284249	0.164860	0.388030	0.341967	0.229432	0.127120	0.260935	0.456921	0.289329	0.263220	0.119102	0.168974	0.151560	0.116955	0.235731	0.173056	0.225053	0.213883	0.303120	0.223454	0.181489	0.102321	0.243858	0.130913
12	0.339480	0.496763	0.257169	0.229532	0.346673	0.185800	0.393345	0.382134	0.203352	0.353346	0.292693	0.225601	0.192908	0.151584	0.350070	0.228328	0.409332	0.197098	0.284561	0.221407	0.202858	0.249397	0.220891	0.197677	0.182595	0.111186	0.349481	0.211223	0.140187	0.154036	0.253531	0.147403	0.071648	0.119117	0.096049	0.268971	0.124534	0.301098	0.226698	0.133353	0.273923	0.113927	0.214231	0.262330	0.344647	0.187018	0.275106	0.281209	0.287585	0.167202	0.425589	0.338348	0.175317	0.099953	0.222397	0.379981	0.240850	0.263847	0.120608	0.157779	0.146668	0.105032	0.281513	0.343051	0.224558	0.187332	0.309635	0.238876	0.110240	0.110271	0.193524	0.126403
13	0.333920	0.512438	0.252332	0.256134	0.335242	0.163765	0.379553	0.393441	0.201171	0.360134	0.316592	0.222707	0.177370	0.128363	0.307978	0.223535	0.478996	0.208647	0.284812	0.249949	0.222887	0.414327	0.206301	0.245419	0.188586	0.123268	0.313182	0.209725	0.135072	0.185609	0.225011	0.166461	0.071881	0.118030	0.094246	0.261609	0.163462	0.326495	0.270023	0.331886	0.196633	0.093291	0.213556	0.257826	0.314875	0.161078	0.187537	0.331294	0.276983	0.139452	0.439012	0.338214	0.147120	0.111266	0.212845	0.292210	0.240983	0.266622	0.128603	0.155617	0.133264	0.097075	0.277407	0.438587	0.221152	0.157781	0.333037	0.257746	0.091492	0.162578	0.102056	0.136803
14	0.338976	0.537353	0.261376	0.285973	0.335789	0.157570	0.387727	0.403786	0.194353	0.361193	0.322882	0.223871	0.164041	0.091384	0.257242	0.260985	0.523528	0.213326	0.282762	0.256232	0.241073	0.451822	0.291712	0.305562	0.193092	0.130303	0.277752	0.210109	0.131369	0.233131	0.202558	0.203201	0.085632	0.120310	0.107775	0.251309	0.199130	0.332052	0.254408	0.463466	0.191829	0.112471	0.210176	0.255459	0.239855	0.132013	0.157338	0.333050	0.259537	0.118419	0.438641	0.345471	0.145377	0.123435	0.214725	0.133773	0.232530	0.264357	0.133461	0.161671	0.137449	0.100567	0.305679	0.497225	0.220422	0.145703	0.347191	0.261279	0.080702	0.168896	0.074096	0.136731
15	0.360706	0.569069	0.309803	0.294683	0.210400	0.128545	0.392899	0.393548	0.187361	0.368159	0.322668	0.244490	0.163622	0.090067	0.254854	0.265523	0.525710	0.209690	0.291643	0.255944	0.270133	0.457980	0.331333	0.344957	0.189813	0.129791	0.266585	0.209572	0.143143	0.257844	0.188246	0.210944	0.091864	0.120800	0.124682	0.204949	0.243109	0.334234	0.345986	0.495135	0.196942	0.135386	0.220353	0.250758	0.215475	0.097634	0.165847	0.315819	0.251609	0.119834	0.439367	0.349884	0.122929	0.131494	0.180894	0.090654	0.211496	0.252372	0.142358	0.202838	0.116715	0.105669	0.244959	0.486493	0.217733	0.145404	0.348120	0.261343	0.091906	0.176650	0.094082	0.155342
16	0.355647	0.570611	0.383721	0.286551	0.175634	0.121713	0.346881	0.326084	0.187242	0.379346	0.323110	0.242468	0.145082	0.088549	0.228943	0.206866	0.547482	0.210483	0.323632	0.253513	0.326401	0.471120	0.336503	0.375967	0.190595	0.128661	0.318596	0.214167	0.168403	0.271795	0.153706	0.205737	0.097762	0.121418	0.126804	0.172547	0.258249	0.282922	0.373800	0.494032	0.199118	0.143094	0.239952	0.247953	0.169427	0.043961	0.150620	0.306692	0.252915	0.120631	0.437743	0.337214	0.097501	0.129474	0.121994	0.103146	0.190565	0.231618	0.138689	0.225484	0.123565	0.178736	0.212290	0.337876	0.212817	0.140423	0.347165	0.261813	0.098818	0.178474	0.099319	0.179042
17	0.349758	0.551501	0.424036	0.292837	0.159562	0.105779	0.302031	0.312866	0.204909	0.368749	0.344281	0.226289	0.112856	0.062302	0.228676	0.203787	0.562192	0.213327	0.353818	0.249070	0.331766	0.467894	0.320745	0.454815	0.194728	0.127278	0.367119	0.232865	0.179172	0.273351	0.242665	0.211821	0.113116	0.124272	0.152160	0.157764	0.251291	0.201772	0.374918	0.640119	0.200258	0.142642	0.228769	0.263914	0.157947	0.032552	0.147979	0.274345	0.227462	0.114928	0.437578	0.302464	0.095044	0.130396	0.144092	0.177803	0.207280	0.202894	0.132927	0.231589	0.089580	0.207682	0.120677	0.193673	0.223599	0.129100	0.338377	0.261026	0.099076	0.179418	0.097617	0.176322
18	0.377414	0.522064	0.426805	0.323855	0.144914	0.084959	0.326944	0.287270	0.232186	0.356769	0.399550	0.233125	0.124047	0.060761	0.220759	0.208054	0.566649	0.216984	0.357636	0.239774	0.332742	0.412783	0.319729	0.447043	0.219137	0.132829	0.378996	0.247442	0.216704	0.259658	0.261727	0.199000	0.114229	0.124632	0.175814	0.145434	0.307720	0.178020	0.369962	0.624082	0.205672	0.142564	0.211166	0.271364	0.103975	0.037593	0.150259	0.231029	0.195074	0.110524	0.436121	0.299889	0.093846	0.128980	0.144602	0.218584	0.206018	0.174514	0.135163	0.231843	0.114703	0.223565	0.072483	0.141201	0.244713	0.117484	0.331183	0.259491	0.089343	0.136009	0.082802	0.185951
19	0.409768	0.502782	0.456213	0.342083	0.143122	0.088446	0.296391	0.269214	0.241444	0.355782	0.500915	0.234290	0.111362	0.058433	0.210064	0.221587	0.570156	0.222368	0.352547	0.243825	0.257646	0.175243	0.273836	0.454106	0.242262	0.144430	0.380935	0.249198	0.236595	0.247275	0.262710	0.165641	0.114196	0.121396	0.203238	0.144606	0.341537	0.181921	0.431125	0.596668	0.206282	0.142671	0.205029	0.272253	0.118694	0.054393	0.125525	0.148439	0.180352	0.112634	0.427836	0.291587	0.112717	0.124578	0.180196	0.230324	0.210258	0.173554	0.141357	0.240776	0.117649	0.202005	0.079631	0.157988	0.277561	0.117974	0.331942	0.259224	0.070310	0.103120	0.100746	0.182698
20	0.431131	0.496563	0.488192	0.350209	0.139334	0.089732	0.307158	0.265213	0.234379	0.345674	0.569205	0.249258	0.112683	0.066923	0.200534	0.223260	0.570692	0.222233	0.343997	0.256400	0.253301	0.170546	0.223742	0.401478	0.252934	0.156239	0.375325	0.288792	0.222437	0.201966	0.273495	0.141475	0.112654	0.113858	0.214825	0.142908	0.357449	0.247189	0.463051	0.573932	0.194165	0.141643	0.211788	0.263341	0.138762	0.066327	0.147525	0.145753	0.165277	0.111706	0.404396	0.285878	0.131709	0.120499	0.179259	0.233001	0.239499	0.170836	0.175410	0.256755	0.115751	0.117714	0.094043	0.213459	0.307632	0.124808	0.331119	0.258245	0.065394	0.091792	0.116704	0.151974
21	0.436767	0.483433	0.503827	0.350703	0.135497	0.091836	0.316565	0.212470	0.224097	0.304336	0.577322	0.277550	0.115071	0.070221	0.190923	0.220060	0.575417	0.224347	0.347324	0.257770	0.208703	0.157745	0.230661	0.455330	0.272472	0.173887	0.362742	0.308419	0.201752	0.237447	0.294572	0.135836	0.116363	0.108835	0.220767	0.147479	0.360186	0.301871	0.433326	0.634512	0.157002	0.139288	0.204403	0.236248	0.139934	0.065253	0.175086	0.266308	0.151611	0.109320	0.362496	0.279796	0.120687	0.089394	0.184592	0.233828	0.286487	0.176347	0.181061	0.275170	0.137328	0.130087	0.145899	0.264419	0.314947	0.126576	0.311084	0.246854	0.046431	0.077546	0.111657	0.128422
22	0.441204	0.478732	0.511511	0.351517	0.144451	0.098057	0.302552	0.202527	0.238916	0.282938	0.581264	0.301478	0.114903	0.079484	0.171946	0.184020	0.567259	0.231770	0.355922	0.258351	0.186252	0.136675	0.334720	0.416979	0.283163	0.188321	0.361955	0.310871	0.236365	0.307081	0.318119	0.179150	0.117846	0.099972	0.228126	0.160208	0.413277	0.417348	0.446620	0.486114	0.140620	0.137773	0.200918	0.192079	0.193154	0.096724	0.182660	0.326814	0.147283	0.108948	0.324275	0.245447	0.126941	0.074766	0.179901	0.252800	0.343370	0.199807	0.183219	0.296843	0.143952	0.164248	0.186127	0.268671	0.340630	0.132608	0.274814	0.231623	0.053261	0.074381	0.168591	0.120029
23	0.444737	0.472959	0.508503	0.346220	0.148714	0.100377	0.308201	0.229704	0.261156	0.286304	0.611615	0.307789	0.110600	0.083188	0.185794	0.165116	0.550945	0.251340	0.355801	0.251249	0.187960	0.141257	0.457446	0.550192	0.284687	0.205537	0.361454	0.309421	0.264121	0.335513	0.268729	0.217402	0.119821	0.090900	0.230549	0.171733	0.363930	0.410896	0.435459	0.407496	0.134697	0.136501	0.197796	0.158759	0.246000	0.132051	0.383214	0.385251	0.144072	0.109158	0.306621	0.190751	0.166859	0.090769	0.183698	0.270037	0.391432	0.234046	0.198233	0.307331	0.180147	0.263406	0.195697	0.235100	0.333160	0.135023	0.239083	0.229206	0.056548	0.056367	0.211542	0.122407
24	0.445985	0.468807	0.493984	0.340917	0.147319	0.097844	0.270373	0.229986	0.274449	0.288389	0.640597	0.305371	0.115635	0.112292	0.177105	0.175015	0.538601	0.297081	0.357170	0.248528	0.185402	0.141683	0.532734	0.567693	0.298576	0.224092	0.351535	0.307054	0.243606	0.348592	0.342790	0.243573	0.124516	0.086896	0.229734	0.176241	0.311612	0.392668	0.410293	0.367065	0.132150	0.138353	0.201221	0.157826	0.258199	0.133612	0.475184	0.410068	0.142552	0.109015	0.306407	0.161139	0.172409	0.094101	0.286481	0.247415	0.401986	0.250313	0.223770	0.307473	0.200130	0.288748	0.209950	0.235661	0.317868	0.134152	0.226775	0.207171	0.058900	0.059184	0.220852	0.085177
25	0.441953	0.485056	0.481136	0.336188	0.143852	0.083798	0.218846	0.237365	0.283671	0.287253	0.664964	0.301097	0.124410	0.123089	0.169454	0.218789	0.537761	0.402701	0.335685	0.247366	0.176750	0.128950	0.539763	0.590555	0.308420	0.229726	0.328484	0.306707	0.225131	0.344219	0.456670	0.269339	0.127213	0.084166	0.228477	0.150224	0.262287	0.346829	0.296275	0.365285	0.131986	0.154581	0.202402	0.160760	0.284964	0.149240	0.501782	0.403465	0.127238	0.099940	0.292970	0.165952	0.161144	0.095669	0.262641	0.266281	0.403119	0.254434	0.246726	0.300998	0.229030	0.331068	0.254529	0.240335	0.305018	0.129232	0.227814	0.185834	0.062312	0.068126	0.274052	0.123107
