	326_At_T1_sh_L_ND_01.c3d	326_At_T1_sh_L_ND_01.c3d	326_At_T1_sh_L_ND_01.c3d	326_At_T1_sh_L_ND_01.c3d	326_At_T1_sh_L_ND_01.c3d	326_At_T1_sh_L_ND_01.c3d	326_At_T1_sh_L_ND_01.c3d	326_At_T1_sh_L_ND_01.c3d	326_At_T1_sh_L_ND_02.c3d	326_At_T1_sh_L_ND_02.c3d	326_At_T1_sh_L_ND_02.c3d	326_At_T1_sh_L_ND_02.c3d	326_At_T1_sh_L_ND_02.c3d	326_At_T1_sh_L_ND_02.c3d	326_At_T1_sh_L_ND_02.c3d	326_At_T1_sh_L_ND_02.c3d	326_At_T1_sh_L_ND_03.c3d	326_At_T1_sh_L_ND_03.c3d	326_At_T1_sh_L_ND_03.c3d	326_At_T1_sh_L_ND_03.c3d	326_At_T1_sh_L_ND_03.c3d	326_At_T1_sh_L_ND_03.c3d	326_At_T1_sh_L_ND_03.c3d	326_At_T1_sh_L_ND_03.c3d	326_At_T1_sh_L_ND_04.c3d	326_At_T1_sh_L_ND_04.c3d	326_At_T1_sh_L_ND_04.c3d	326_At_T1_sh_L_ND_04.c3d	326_At_T1_sh_L_ND_04.c3d	326_At_T1_sh_L_ND_04.c3d	326_At_T1_sh_L_ND_04.c3d	326_At_T1_sh_L_ND_04.c3d	326_At_T1_sh_L_ND_05.c3d	326_At_T1_sh_L_ND_05.c3d	326_At_T1_sh_L_ND_05.c3d	326_At_T1_sh_L_ND_05.c3d	326_At_T1_sh_L_ND_05.c3d	326_At_T1_sh_L_ND_05.c3d	326_At_T1_sh_L_ND_05.c3d	326_At_T1_sh_L_ND_05.c3d	326_At_T1_sh_L_ND_06.c3d	326_At_T1_sh_L_ND_06.c3d	326_At_T1_sh_L_ND_06.c3d	326_At_T1_sh_L_ND_06.c3d	326_At_T1_sh_L_ND_06.c3d	326_At_T1_sh_L_ND_06.c3d	326_At_T1_sh_L_ND_06.c3d	326_At_T1_sh_L_ND_06.c3d	326_At_T1_sh_L_ND_08.c3d	326_At_T1_sh_L_ND_08.c3d	326_At_T1_sh_L_ND_08.c3d	326_At_T1_sh_L_ND_08.c3d	326_At_T1_sh_L_ND_08.c3d	326_At_T1_sh_L_ND_08.c3d	326_At_T1_sh_L_ND_08.c3d	326_At_T1_sh_L_ND_08.c3d	326_At_T1_sh_L_ND_09.c3d	326_At_T1_sh_L_ND_09.c3d	326_At_T1_sh_L_ND_09.c3d	326_At_T1_sh_L_ND_09.c3d	326_At_T1_sh_L_ND_09.c3d	326_At_T1_sh_L_ND_09.c3d	326_At_T1_sh_L_ND_09.c3d	326_At_T1_sh_L_ND_09.c3d	326_At_T1_sh_L_ND_10.c3d	326_At_T1_sh_L_ND_10.c3d	326_At_T1_sh_L_ND_10.c3d	326_At_T1_sh_L_ND_10.c3d	326_At_T1_sh_L_ND_10.c3d	326_At_T1_sh_L_ND_10.c3d	326_At_T1_sh_L_ND_10.c3d	326_At_T1_sh_L_ND_10.c3d
26	0.096381	0.196260	0.287620	0.263211	0.147802	0.134208	0.137090	0.285898	0.369926	0.223421	0.236766	0.235071	0.065278	0.308529	0.176454	0.431074	0.084471	0.124815	0.492683	0.362087	0.037433	0.093909	0.232345	0.229570	0.121932	0.156821	0.342065	0.739601	0.125564	0.284346	0.256001	0.137661	0.082425	0.147479	0.150311	0.129432	0.127086	0.079010	0.540375	0.371077	0.089279	0.122402	0.221783	0.356047	0.055784	0.115421	0.290685	0.349565	0.180014	0.095242	0.121117	0.197280	0.094618	0.150705	0.303722	0.173034	0.127874	0.155152	0.434689	0.564560	0.239561	0.130983	0.214285	0.203685	0.071211	0.098370	0.255316	0.114719	0.078862	0.090431	0.334665	0.374545
27	0.096874	0.234408	0.298931	0.278647	0.149661	0.135817	0.134265	0.289727	0.100749	0.108647	0.388550	0.243071	0.075850	0.309868	0.201152	0.430394	0.081770	0.113401	0.461006	0.363089	0.041658	0.095025	0.224872	0.227577	0.114780	0.150120	0.302366	0.616580	0.095302	0.301190	0.249034	0.114397	0.053479	0.205436	0.127985	0.186517	0.095227	0.082411	0.374272	0.351794	0.096885	0.148296	0.249868	0.357506	0.064277	0.118029	0.323284	0.349697	0.180953	0.096750	0.163645	0.203580	0.093194	0.149243	0.276107	0.165575	0.125344	0.150358	0.424030	0.685258	0.316663	0.163893	0.270583	0.248903	0.077014	0.103318	0.224792	0.201771	0.077725	0.090831	0.341931	0.359071
28	0.091135	0.255151	0.291422	0.304252	0.149925	0.131550	0.105232	0.275825	0.090274	0.098328	0.390412	0.191410	0.076039	0.229404	0.195715	0.426942	0.089580	0.107731	0.445021	0.355278	0.047750	0.094636	0.228081	0.225177	0.077107	0.126795	0.292366	0.495087	0.095656	0.323934	0.249267	0.215809	0.067104	0.238316	0.134460	0.230433	0.082339	0.085330	0.240024	0.351355	0.095859	0.147301	0.274196	0.359521	0.065244	0.107035	0.333098	0.300955	0.181591	0.097314	0.184836	0.234607	0.084995	0.138370	0.272993	0.183063	0.149741	0.167911	0.435919	0.667821	0.342176	0.164663	0.464499	0.277418	0.081910	0.110582	0.213689	0.254898	0.072627	0.079571	0.347163	0.357588
29	0.084359	0.283081	0.279675	0.285482	0.146712	0.126104	0.080512	0.201907	0.094547	0.096576	0.403602	0.180438	0.072867	0.200477	0.200141	0.416703	0.091823	0.129069	0.475609	0.352854	0.058192	0.108630	0.208600	0.223789	0.065974	0.202668	0.230552	0.484209	0.092918	0.373966	0.227643	0.254026	0.080047	0.299601	0.157079	0.254751	0.076637	0.089151	0.207269	0.298142	0.082496	0.139787	0.289774	0.416882	0.065644	0.108930	0.331201	0.304764	0.181664	0.094655	0.183430	0.244631	0.071599	0.131242	0.282266	0.168830	0.182997	0.182376	0.615802	0.685859	0.365095	0.176355	0.484344	0.285347	0.096467	0.115391	0.234191	0.261673	0.069886	0.074576	0.339914	0.337419
30	0.099301	0.316312	0.269241	0.238990	0.141849	0.120577	0.105603	0.168797	0.088117	0.084495	0.407709	0.221558	0.070478	0.134694	0.199095	0.366247	0.081636	0.124511	0.498217	0.352192	0.062867	0.095745	0.204355	0.277798	0.071687	0.305545	0.225116	0.610499	0.100433	0.396654	0.217879	0.327416	0.120214	0.336839	0.157556	0.312073	0.068767	0.087376	0.205209	0.296200	0.076432	0.146864	0.310383	0.567437	0.086504	0.063030	0.333156	0.316214	0.181915	0.092897	0.183088	0.248852	0.060650	0.135237	0.305400	0.208958	0.193329	0.213548	0.735035	0.824661	0.407270	0.201742	0.484641	0.399261	0.092641	0.141030	0.238110	0.255282	0.067828	0.074419	0.338151	0.251775
31	0.100768	0.343214	0.281690	0.237582	0.128550	0.124619	0.135314	0.185569	0.092896	0.147453	0.407463	0.245462	0.077608	0.149781	0.288208	0.356392	0.081977	0.122572	0.486518	0.408466	0.083101	0.121281	0.204642	0.268837	0.100301	0.377856	0.288356	0.663899	0.107485	0.424615	0.263108	0.358596	0.125028	0.368462	0.221953	0.336806	0.085651	0.087081	0.223746	0.264210	0.083771	0.146693	0.300082	0.743429	0.087915	0.064086	0.344043	0.303187	0.181311	0.101909	0.183281	0.252587	0.060558	0.139275	0.337035	0.218470	0.197512	0.247619	0.727704	0.918183	0.414099	0.206050	0.563099	0.407885	0.085525	0.162383	0.267473	0.340770	0.065501	0.075356	0.338546	0.239237
32	0.101551	0.399289	0.285547	0.249080	0.125149	0.123622	0.174014	0.252868	0.098061	0.358607	0.421923	0.249147	0.102986	0.158279	0.455973	0.399016	0.080306	0.150341	0.449393	0.557974	0.308977	0.189774	0.233566	0.242600	0.150844	0.598858	0.466285	0.617108	0.115964	0.428468	0.310729	0.427148	0.138836	0.433085	0.488395	0.341023	0.094281	0.088255	0.238825	0.209101	0.122567	0.225593	0.343039	0.729980	0.087793	0.074326	0.312849	0.262069	0.177777	0.098341	0.181022	0.245494	0.066805	0.174305	0.308015	0.212728	0.194637	0.254636	0.720792	0.977108	0.392066	0.200437	0.618076	0.424952	0.087147	0.157343	0.271074	0.543545	0.065159	0.077106	0.334956	0.236016
33	0.100674	0.393197	0.264080	0.250773	0.063048	0.170757	0.187139	0.337854	0.105001	0.423332	0.416444	0.329444	0.110395	0.175133	0.496281	0.376881	0.072228	0.178262	0.389967	0.614103	0.309920	0.207196	0.258985	0.226906	0.167976	0.630545	0.653459	0.759500	0.127255	0.410449	0.286448	0.443736	0.203969	0.438965	0.579143	0.339361	0.120819	0.086696	0.239472	0.206590	0.156616	0.275506	0.425234	0.793680	0.091684	0.088576	0.261419	0.314529	0.165090	0.088920	0.175058	0.236225	0.068361	0.190450	0.304879	0.228538	0.196545	0.262012	0.697795	0.888389	0.375123	0.189074	0.613397	0.485178	0.109384	0.170524	0.293192	0.659113	0.062298	0.075592	0.333827	0.238367
34	0.091248	0.376960	0.255587	0.260195	0.058841	0.172272	0.341013	0.336969	0.123621	0.538843	0.406053	0.357743	0.108943	0.176443	0.494889	0.362242	0.102444	0.191804	0.448372	0.602597	0.309682	0.207863	0.251662	0.225161	0.179388	0.631764	0.696588	0.968702	0.175216	0.394179	0.285923	0.460103	0.212583	0.441073	0.623332	0.351954	0.123039	0.083243	0.237287	0.219899	0.159114	0.272896	0.428914	0.840324	0.099853	0.157065	0.244081	0.398164	0.081354	0.082865	0.171743	0.238072	0.069154	0.215920	0.310483	0.270618	0.190303	0.256069	0.701166	0.786403	0.358251	0.193493	0.609695	0.517155	0.141894	0.179358	0.418755	0.678224	0.059574	0.073202	0.333190	0.227895
35	0.094798	0.363758	0.326039	0.216428	0.065190	0.166571	0.513485	0.339465	0.115780	0.542494	0.263131	0.365121	0.123472	0.182723	0.547999	0.372389	0.148382	0.324189	0.579584	0.571183	0.313453	0.221974	0.292335	0.216500	0.182784	0.632694	0.698818	1.042897	0.228148	0.383608	0.292972	0.455449	0.224303	0.445761	0.797779	0.337999	0.123353	0.082617	0.224282	0.221862	0.166384	0.264152	0.425382	0.859667	0.101455	0.167399	0.241242	0.447538	0.056954	0.090408	0.175129	0.236500	0.114026	0.277393	0.326204	0.274313	0.165846	0.244302	0.732220	0.775588	0.303175	0.163757	0.577352	0.502999	0.154199	0.183013	0.490551	0.774550	0.063869	0.077146	0.332672	0.219949
36	0.095036	0.352349	0.397505	0.190329	0.060262	0.164788	0.568731	0.360986	0.149529	0.573642	0.262170	0.373697	0.123613	0.195015	0.627898	0.461264	0.151357	0.325910	0.581476	0.601619	0.315100	0.230444	0.313671	0.217871	0.219523	0.654532	0.737162	1.048281	0.265094	0.499870	0.331517	0.449072	0.220269	0.470451	0.844960	0.327743	0.116362	0.081807	0.185803	0.197253	0.167357	0.264173	0.408883	0.860736	0.101960	0.186828	0.211639	0.445912	0.057349	0.118969	0.179624	0.230463	0.118814	0.292932	0.326945	0.273209	0.128437	0.236678	0.534555	0.730769	0.395255	0.178605	0.419587	0.487870	0.161942	0.215137	0.496455	0.815643	0.066522	0.080997	0.315359	0.209944
37	0.105269	0.335142	0.396563	0.247624	0.057650	0.169221	0.611083	0.369607	0.160254	0.598489	0.323844	0.360259	0.124241	0.185893	0.646169	0.466485	0.155816	0.324463	0.564802	0.673572	0.315488	0.258505	0.311244	0.223989	0.261779	0.724960	0.836096	1.048017	0.285186	0.587298	0.349659	0.392517	0.215076	0.498686	0.863180	0.296924	0.115024	0.071238	0.183658	0.185155	0.171266	0.279090	0.391926	0.869530	0.100360	0.210790	0.178539	0.444669	0.067317	0.181706	0.193786	0.229593	0.125673	0.303916	0.365432	0.275212	0.095482	0.207497	0.418744	0.593333	0.523852	0.187970	0.401615	0.477598	0.173261	0.231851	0.499264	0.825917	0.060012	0.074949	0.266717	0.226067
38	0.097043	0.327477	0.399976	0.277503	0.066488	0.172820	0.743747	0.421675	0.159209	0.600823	0.321088	0.362866	0.124908	0.184106	0.645991	0.458774	0.168520	0.372145	0.540214	0.751300	0.313622	0.256589	0.313654	0.152767	0.270089	0.726429	0.887343	1.010679	0.286041	0.611671	0.371407	0.378189	0.198372	0.519120	0.868897	0.230858	0.117456	0.049929	0.187695	0.181353	0.175271	0.283901	0.396881	0.794678	0.107268	0.215653	0.216251	0.441314	0.069446	0.185940	0.200291	0.227293	0.128988	0.309420	0.412330	0.295386	0.074272	0.175505	0.426495	0.566692	0.529522	0.168959	0.409947	0.387859	0.175344	0.231276	0.495078	0.838586	0.057548	0.069977	0.217660	0.238609
39	0.097040	0.308544	0.417482	0.278103	0.076998	0.174233	0.757155	0.431077	0.158018	0.597702	0.314831	0.343316	0.119923	0.190443	0.604294	0.529166	0.184132	0.427377	0.539021	0.761139	0.312115	0.251466	0.308657	0.149947	0.268830	0.680732	0.903218	0.963015	0.280989	0.646740	0.373181	0.336864	0.196243	0.493829	0.834878	0.208685	0.141551	0.040982	0.222624	0.191907	0.175336	0.299281	0.401745	0.621545	0.090489	0.244683	0.218593	0.452702	0.070150	0.187399	0.176635	0.249250	0.133851	0.310225	0.419984	0.324864	0.074361	0.171591	0.385123	0.590356	0.531440	0.163788	0.294337	0.384112	0.177950	0.232651	0.571421	0.823860	0.055757	0.070840	0.209162	0.237579
40	0.099115	0.303424	0.449135	0.271614	0.077069	0.159852	0.751818	0.424205	0.154754	0.577676	0.302971	0.389301	0.096202	0.179073	0.481973	0.494581	0.185783	0.425582	0.577244	0.677859	0.121644	0.214148	0.312317	0.175970	0.245474	0.599921	0.871750	0.944467	0.279281	0.636790	0.313378	0.298898	0.157762	0.475763	0.700966	0.220766	0.198200	0.031817	0.256704	0.259011	0.161249	0.470047	0.349370	0.581802	0.086078	0.258892	0.241000	0.516995	0.078693	0.189297	0.172983	0.234048	0.159310	0.324334	0.383924	0.338055	0.080752	0.189081	0.374814	0.608443	0.586941	0.164508	0.174067	0.382706	0.182526	0.278989	0.653337	0.741184	0.060303	0.083951	0.211653	0.231687
41	0.104490	0.401163	0.500458	0.260404	0.079888	0.149547	0.751432	0.396698	0.159113	0.622043	0.320941	0.377693	0.083024	0.172768	0.443599	0.474895	0.185941	0.418193	0.603435	0.598635	0.086952	0.189969	0.272267	0.196491	0.223615	0.531908	0.751188	0.895256	0.278169	0.640558	0.278106	0.181538	0.110967	0.486634	0.673533	0.215086	0.210027	0.027083	0.257890	0.271298	0.126400	0.505548	0.258543	0.507640	0.086244	0.268679	0.266091	0.530508	0.098230	0.233861	0.181042	0.214264	0.165493	0.326388	0.380603	0.334711	0.082201	0.201302	0.395847	0.742472	0.585220	0.166963	0.172858	0.304314	0.175024	0.348965	0.645696	0.628924	0.061491	0.084452	0.202775	0.235277
42	0.108276	0.480334	0.508958	0.249159	0.100415	0.116501	0.747057	0.371698	0.139882	0.536769	0.370269	0.333284	0.081426	0.234646	0.441771	0.487838	0.179316	0.428645	0.575822	0.558350	0.104021	0.198544	0.266364	0.211346	0.216694	0.530474	0.657016	0.653564	0.265972	0.684063	0.278912	0.132429	0.086659	0.517169	0.593981	0.181262	0.231565	0.065707	0.275410	0.263744	0.125502	0.600388	0.254225	0.453411	0.085785	0.288572	0.269135	0.508250	0.112111	0.326758	0.191057	0.211862	0.166165	0.298756	0.435338	0.380092	0.104769	0.250199	0.309092	0.789323	0.585072	0.162253	0.164367	0.204856	0.149363	0.346860	0.598360	0.611368	0.060220	0.083310	0.194818	0.241924
43	0.107551	0.561954	0.458660	0.248361	0.106698	0.118455	0.675629	0.371240	0.142749	0.544777	0.373916	0.315746	0.043738	0.245247	0.358676	0.489328	0.140768	0.423582	0.450665	0.555809	0.124916	0.193113	0.233046	0.244583	0.210060	0.531337	0.645006	0.564297	0.235292	0.698655	0.264344	0.124822	0.080659	0.519258	0.352519	0.147607	0.298776	0.140628	0.403832	0.284939	0.106024	0.631497	0.251047	0.518020	0.079906	0.270433	0.287782	0.548200	0.116661	0.331556	0.194253	0.229313	0.169628	0.308569	0.441657	0.417620	0.114513	0.257559	0.316452	0.788245	0.579195	0.163970	0.191413	0.208937	0.130078	0.347464	0.594350	0.473491	0.061383	0.084681	0.179585	0.242870
44	0.112680	0.579114	0.395654	0.285072	0.102927	0.117210	0.573192	0.364780	0.138016	0.631894	0.368231	0.302043	0.044582	0.263356	0.180975	0.406645	0.121002	0.422424	0.353206	0.537326	0.125543	0.198416	0.159703	0.276837	0.199095	0.531103	0.645882	0.587955	0.171168	0.660662	0.282214	0.133256	0.086066	0.465956	0.249762	0.138345	0.321374	0.159730	0.532254	0.289906	0.125136	0.655298	0.375816	0.617274	0.076762	0.259238	0.283782	0.701592	0.123866	0.349315	0.201648	0.245991	0.168166	0.281853	0.516750	0.420685	0.113302	0.249679	0.311603	0.753016	0.503163	0.144148	0.198927	0.204733	0.125200	0.347447	0.597430	0.462712	0.064768	0.100946	0.177100	0.244134
45	0.101752	0.580928	0.393121	0.314989	0.103784	0.117348	0.560996	0.339254	0.096600	0.643963	0.303062	0.306309	0.046478	0.294108	0.096482	0.383014	0.113234	0.464790	0.325872	0.469845	0.235376	0.204355	0.145063	0.275550	0.141343	0.453340	0.585066	0.597772	0.146227	0.525630	0.239667	0.252159	0.091809	0.409254	0.187294	0.175146	0.321645	0.160006	0.558938	0.306173	0.130783	0.657566	0.415653	0.595483	0.088325	0.250820	0.288259	0.716708	0.129260	0.353264	0.212157	0.249599	0.160777	0.261958	0.597750	0.427768	0.113922	0.249918	0.299359	0.602074	0.344942	0.107988	0.192187	0.198139	0.096128	0.345557	0.629203	0.468642	0.065630	0.116386	0.177368	0.227921
46	0.096659	0.580958	0.396096	0.352618	0.096452	0.114024	0.471767	0.355599	0.097702	0.685741	0.284132	0.312400	0.069969	0.417694	0.123290	0.379228	0.093207	0.461168	0.331820	0.389664	0.314678	0.190444	0.136734	0.272952	0.113511	0.368982	0.568527	0.617996	0.099682	0.472820	0.204054	0.377499	0.113784	0.384361	0.179878	0.248273	0.326544	0.160138	0.559212	0.305942	0.123236	0.654011	0.407506	0.583383	0.109076	0.238972	0.297415	0.756526	0.148643	0.353782	0.211676	0.289644	0.157637	0.244512	0.603082	0.422302	0.111106	0.241904	0.294528	0.552248	0.283971	0.095089	0.192054	0.231546	0.084008	0.343856	0.635480	0.460688	0.065710	0.116090	0.165194	0.224298
47	0.096709	0.578817	0.415859	0.435798	0.092638	0.128265	0.282330	0.324389	0.100034	0.776663	0.310871	0.328554	0.083996	0.433412	0.271351	0.315156	0.064160	0.404424	0.375725	0.317277	0.396522	0.186402	0.137244	0.281452	0.107665	0.358496	0.554089	0.693776	0.123704	0.377499	0.230994	0.391414	0.122137	0.350929	0.188293	0.260960	0.329421	0.161598	0.577025	0.311577	0.117464	0.650090	0.406925	0.583771	0.108523	0.239655	0.274065	0.793738	0.161396	0.352558	0.214138	0.491063	0.149023	0.231772	0.559449	0.425504	0.108582	0.244516	0.218727	0.524388	0.265363	0.099631	0.186499	0.292448	0.079969	0.335656	0.578185	0.479260	0.066014	0.117508	0.152304	0.221473
48	0.112795	0.583806	0.492773	0.600111	0.086380	0.155745	0.276509	0.313671	0.104812	0.814008	0.353386	0.304906	0.088576	0.436832	0.358400	0.305264	0.052933	0.408604	0.329995	0.315613	0.527240	0.199345	0.188205	0.272947	0.107735	0.345374	0.532329	0.749621	0.133830	0.330166	0.393861	0.438458	0.127254	0.325610	0.180460	0.248410	0.334809	0.165209	0.633874	0.345470	0.114959	0.541270	0.413040	0.626915	0.151622	0.263451	0.276136	0.828178	0.164946	0.358026	0.262748	0.668626	0.149353	0.231309	0.541052	0.398665	0.104202	0.230643	0.151098	0.301478	0.119733	0.092710	0.163399	0.276182	0.071928	0.311596	0.459866	0.455256	0.066836	0.119926	0.152976	0.200839
49	0.183273	0.493222	0.458104	0.608939	0.086330	0.164063	0.291435	0.303876	0.088463	0.735242	0.343828	0.273811	0.089151	0.435166	0.357388	0.318024	0.063917	0.409768	0.270056	0.309676	0.610512	0.219439	0.232693	0.298052	0.118468	0.252820	0.506981	0.758354	0.145277	0.376240	0.417302	0.443137	0.129228	0.290791	0.194242	0.252279	0.341754	0.180026	0.677725	0.348851	0.109499	0.460363	0.397526	0.627010	0.164801	0.265327	0.263313	0.799895	0.215107	0.340860	0.316071	0.746426	0.145005	0.225696	0.535078	0.367992	0.077848	0.170693	0.145252	0.193594	0.097188	0.091122	0.174694	0.284821	0.083387	0.221472	0.457674	0.450042	0.065740	0.118312	0.168103	0.202864
50	0.204317	0.441546	0.407049	0.612657	0.078689	0.186667	0.290621	0.263330	0.087521	0.718642	0.277208	0.262144	0.089639	0.406852	0.363187	0.310179	0.102588	0.411604	0.254206	0.368986	0.614491	0.215553	0.255359	0.274142	0.125005	0.234043	0.493808	0.786532	0.159036	0.370208	0.419792	0.491345	0.121348	0.211339	0.178336	0.248776	0.341291	0.198719	0.715906	0.372091	0.108883	0.338862	0.395142	0.598077	0.165342	0.255610	0.223002	0.797963	0.243248	0.335423	0.350249	0.759477	0.133559	0.207031	0.533174	0.432200	0.055954	0.138281	0.123122	0.346440	0.188046	0.090399	0.172364	0.306066	0.083747	0.222041	0.436565	0.448887	0.061770	0.113794	0.189704	0.226554
51	0.213985	0.317321	0.423598	0.616274	0.045736	0.190878	0.269223	0.233451	0.089684	0.712533	0.290337	0.311863	0.127861	0.412015	0.364427	0.297844	0.106376	0.349061	0.260101	0.448127	0.608963	0.227834	0.324271	0.260374	0.126252	0.234168	0.489083	0.765723	0.153087	0.287851	0.422299	0.551737	0.111848	0.151348	0.177550	0.257202	0.324003	0.205688	0.712404	0.355235	0.115044	0.281307	0.389290	0.521896	0.166959	0.232193	0.219610	0.803472	0.249266	0.353370	0.419160	0.784470	0.145625	0.220327	0.496065	0.438896	0.056868	0.139945	0.188088	0.353140	0.235875	0.089621	0.147970	0.349873	0.087527	0.231760	0.318188	0.451507	0.059529	0.115096	0.202416	0.221198
52	0.225421	0.272754	0.427553	0.602965	0.030801	0.192988	0.280671	0.240283	0.095314	0.640404	0.292393	0.349118	0.132045	0.395024	0.370031	0.305974	0.105478	0.318811	0.260862	0.453155	0.606888	0.215554	0.372431	0.226067	0.122221	0.226301	0.484104	0.693179	0.150657	0.280578	0.422213	0.563179	0.107754	0.149052	0.181896	0.265902	0.300902	0.205541	0.709525	0.319799	0.091790	0.218545	0.285929	0.381301	0.166709	0.217337	0.205024	0.777868	0.252120	0.360013	0.451340	0.883408	0.147336	0.224523	0.481618	0.398949	0.072563	0.144887	0.327673	0.371870	0.256497	0.095154	0.145575	0.398498	0.096960	0.212409	0.318295	0.358878	0.055746	0.119405	0.204963	0.218765
53	0.245053	0.271287	0.476042	0.566354	0.030737	0.198387	0.288160	0.245403	0.107733	0.567243	0.335250	0.391504	0.130878	0.375516	0.369005	0.314277	0.105148	0.268133	0.266665	0.437617	0.614814	0.229194	0.375359	0.262177	0.113999	0.199082	0.467505	0.693879	0.152761	0.286346	0.399020	0.556534	0.097661	0.141180	0.221193	0.218118	0.300236	0.204742	0.712698	0.317482	0.075387	0.196514	0.207308	0.368718	0.167016	0.216305	0.212103	0.587137	0.247351	0.369443	0.444393	0.929392	0.143583	0.209829	0.459231	0.380315	0.068566	0.145092	0.339523	0.375119	0.370965	0.140675	0.168042	0.397603	0.094410	0.197093	0.270270	0.292763	0.054827	0.122269	0.240067	0.212582
54	0.247094	0.253820	0.481045	0.535609	0.043041	0.220687	0.240649	0.221646	0.107555	0.544349	0.341434	0.383017	0.120718	0.232451	0.388860	0.303457	0.127610	0.245834	0.287660	0.392491	0.860742	0.371876	0.375080	0.266474	0.078015	0.162341	0.360514	0.696469	0.156937	0.295470	0.408420	0.474674	0.077588	0.114093	0.266649	0.171022	0.231583	0.177528	0.675055	0.307910	0.075642	0.191642	0.244244	0.415278	0.162120	0.214271	0.218688	0.538647	0.240402	0.286735	0.440832	0.943200	0.137593	0.188461	0.326374	0.392437	0.056519	0.098166	0.362612	0.347097	0.417878	0.161146	0.166187	0.389353	0.098367	0.197307	0.251340	0.272404	0.057257	0.121275	0.250409	0.211980
55	0.246024	0.239073	0.484401	0.488207	0.064475	0.240226	0.231802	0.210506	0.141934	0.423226	0.336207	0.384618	0.111689	0.171574	0.324870	0.279715	0.146779	0.240559	0.257811	0.371509	0.927800	0.415097	0.375524	0.258583	0.079504	0.171980	0.222814	0.610834	0.151801	0.286888	0.411669	0.431993	0.083704	0.157056	0.287998	0.148591	0.175169	0.139367	0.572298	0.291231	0.075842	0.191291	0.252205	0.465712	0.146912	0.205756	0.193400	0.498302	0.240214	0.257842	0.439448	0.947860	0.161136	0.209758	0.253246	0.395797	0.056123	0.093543	0.371962	0.359248	0.498067	0.166201	0.250319	0.346275	0.107331	0.196228	0.249658	0.240812	0.053524	0.114656	0.252668	0.209763
56	0.241080	0.180617	0.372998	0.259393	0.068448	0.232451	0.230462	0.225653	0.258503	0.409686	0.296668	0.381059	0.112578	0.157486	0.247775	0.244090	0.152235	0.215704	0.229902	0.371662	1.335281	0.479205	0.351586	0.257160	0.083478	0.194625	0.217699	0.488844	0.128651	0.278129	0.320822	0.406826	0.075936	0.269760	0.281795	0.155116	0.177617	0.149171	0.499310	0.267785	0.068841	0.175261	0.247765	0.447996	0.141266	0.201783	0.187557	0.425178	0.238915	0.259190	0.439158	0.971735	0.168600	0.212908	0.244194	0.432522	0.056308	0.094505	0.367106	0.402745	0.516398	0.182016	0.274665	0.342795	0.105840	0.190294	0.245526	0.208312	0.061269	0.115228	0.262493	0.204061
57	0.188241	0.275778	0.346360	0.240409	0.072468	0.220875	0.220631	0.218497	0.298719	0.415125	0.296523	0.398676	0.118523	0.151790	0.251707	0.234099	0.159790	0.215033	0.237862	0.372678	1.380558	0.508785	0.303058	0.246320	0.101235	0.332928	0.227575	0.454601	0.119678	0.248199	0.183247	0.371440	0.071294	0.275703	0.265526	0.190725	0.172739	0.156295	0.493425	0.257044	0.066145	0.164842	0.271347	0.407835	0.114228	0.145968	0.187207	0.326916	0.234034	0.264219	0.457290	0.974371	0.169364	0.212390	0.241705	0.485374	0.078957	0.132700	0.406688	0.315267	0.523398	0.201581	0.271284	0.334734	0.107995	0.177613	0.245668	0.292772	0.063022	0.116019	0.274276	0.200768
58	0.157950	0.376679	0.347038	0.231020	0.098418	0.241656	0.229857	0.253529	0.309655	0.414515	0.294684	0.402137	0.116630	0.148664	0.241193	0.218999	0.140252	0.188471	0.226955	0.345435	1.379495	0.507498	0.313893	0.244497	0.096158	0.326119	0.243467	0.438109	0.084057	0.166652	0.184007	0.358565	0.069726	0.297365	0.278524	0.305698	0.184472	0.157513	0.492045	0.267558	0.075952	0.171574	0.281721	0.458404	0.115980	0.079166	0.162263	0.287484	0.231618	0.262691	0.519343	0.973550	0.165095	0.207284	0.224378	0.502097	0.091242	0.141683	0.409705	0.311597	0.499675	0.207216	0.327286	0.312735	0.144166	0.197243	0.243074	0.363077	0.062583	0.119611	0.271313	0.198448
59	0.146496	0.375139	0.324437	0.265791	0.111436	0.238678	0.235943	0.259414	0.309591	0.421188	0.332205	0.384898	0.077257	0.103395	0.240491	0.221607	0.147976	0.173667	0.211911	0.225072	1.379243	0.499715	0.275734	0.243905	0.098018	0.323671	0.253450	0.364895	0.070036	0.136721	0.197952	0.249890	0.069703	0.303398	0.312514	0.460831	0.265012	0.164540	0.434824	0.238856	0.084964	0.140739	0.281777	0.605004	0.175299	0.071567	0.162314	0.224874	0.220158	0.290645	0.592771	0.937507	0.157457	0.198519	0.224785	0.539883	0.080909	0.132764	0.323014	0.289283	0.479925	0.207880	0.343187	0.248544	0.148729	0.183682	0.261212	0.388731	0.059564	0.126259	0.270946	0.207282
